,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,The Irish Times,Tributes have been paid to antique jeweller dealer Grainne Pierse who died on November 24th after a short illness. Pierse was a well known figure in the jewellery business having run Courtville Antiques in the Powerscourt Centre in Dublin since the 1980s. She… [+1496 chars],Tributes have been paid to antique jeweller dealer Grainne Pierse who died on November 24th after a short illness. Pierse was a well known figure in the jewellery business having run Courtville Antiques in the Powerscourt Centre in Dublin since the 1980s. She…,2018-12-08T00:00:00Z,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",Tributes paid following the death of antique jewellery expert Grainne Pierse,https://www.irishtimes.com/life-and-style/homes-and-property/fine-art-antiques/tributes-paid-following-the-death-of-antique-jewellery-expert-grainne-pierse-1.3722445,https://www.irishtimes.com/image-creator/?id=1.3722443&origw=1440,520
1,Elizabeth Birdthistle,"It is that time of year when many feel the dread of trying to choose the ideal gift for a loved one. A greener alternative is to consider antique or vintage items. Besides having withstood the test of time, period pieces are created from solid materials, by c… [+7238 chars]","It is that time of year when many feel the dread of trying to choose the ideal gift for a loved one. A greener alternative is to consider antique or vintage items. Besides having withstood the test of time, period pieces are created from solid materials, by c…",2018-12-08T00:00:00Z,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",Go green for Christmas with antique gifts,https://www.irishtimes.com/life-and-style/homes-and-property/fine-art-antiques/go-green-for-christmas-with-antique-gifts-1.3721242,https://www.irishtimes.com/image-creator/?id=1.3721238&origw=1440,566
2,Alanna Gallagher,"The rainbow, a meteorological phenomenon, never fails to wow. It is considered a bridge to the heavens and its elusive end is reputed to reveal a pot of gold to those who can find it. Whatever your beliefs, they light up dark skies and the same technique has … [+6825 chars]","The rainbow, a meteorological phenomenon, never fails to wow. It is considered a bridge to the heavens and its elusive end is reputed to reveal a pot of gold – to those who can find it. Whatever your beliefs, they light up dark skies and the same technique ha…",2018-12-08T00:00:00Z,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",10 of this year’s best Christmas tree ideas,https://www.irishtimes.com/life-and-style/homes-and-property/interiors/10-of-this-year-s-best-christmas-tree-ideas-1.3721207,https://www.irishtimes.com/image-creator/?id=1.3721201&origw=960,576
3,Fionnuala Fallon,"There is something about the annual ritual of making a Christmas wreath those muddy-booted excursions to hunt for foliage, seed heads and berried branches, the last-minute rummage for sharp secateurs, wire and suitable ribbon, the ceremonial assembly of the w… [+9734 chars]","There is something about the annual ritual of making a Christmas wreath – those muddy-booted excursions to hunt for foliage, seed heads and berried branches, the last-minute rummage for sharp secateurs, wire and suitable ribbon, the ceremonial assembly of the…",2018-12-08T00:00:00Z,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",Weave a seasonal spell: how to make a magical Christmas wreath,https://www.irishtimes.com/life-and-style/homes-and-property/gardens/weave-a-seasonal-spell-how-to-make-a-magical-christmas-wreath-1.3719894,https://www.irishtimes.com/image-creator/?id=1.3722422&origw=960,613
4,Nick Hubble,"Im not sure where hes going, but this week, Reserve Bank Deputy Governor Guy Debelle promised you hed go fast, go hard and not die wondering. Thats not the sort of comment you want to hear from your local central banker. But what does it even mean? Debelle wa… [+6255 chars]","I’m not sure where he’s going, but this week, Reserve Bank Deputy Governor Guy Debelle promised you he’d ‘go fast, go hard and not die wondering.’ That’s not the sort of comment you want to hear from your local central banker. But what does it even mean? Debe…",2018-12-08T00:00:44Z,"{'id': None, 'name': 'Dailyreckoning.com.au'}",How the RBA will effect the Aussie dollar,https://www.dailyreckoning.com.au/how-the-rba-will-effect-the-aussie-dollar/2018/12/08/,https://16uuc032rsb34ba9il28yw95-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/How-this-RBA-will-effect-the-Aussie-dollar.jpg,465
5,Nick Hubble,"Im not sure where hes going, but this week, Reserve Bank Deputy Governor Guy Debelle promised you hed go fast, go hard and not die wondering. Thats not the sort of comment you want to hear from your local central banker. But what does it even mean? Debelle wa… [+6256 chars]","I’m not sure where he’s going, but this week, Reserve Bank Deputy Governor Guy Debelle promised you he’d ‘go fast, go hard and not die wondering.’ That’s not the sort of comment you want to hear from your local central banker. But what does it even mean? Debe…",2018-12-08T00:00:44Z,"{'id': None, 'name': 'Dailyreckoning.com.au'}",How this RBA will effect the Aussie dollar,https://www.dailyreckoning.com.au/how-this-rba-will-effect-the-aussie-dollar/2018/12/08/,https://16uuc032rsb34ba9il28yw95-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/How-this-RBA-will-effect-the-Aussie-dollar.jpg,466
6,https://www.facebook.com/DailyMail,"A British beauty queen has revealed how she was 'raped every single day' after her parents took her to Bangladesh and forced her to marry a man twice her age. Rubie Marie was just 15 when she married the man, against her will, and he tried to get her pregnant… [+4020 chars]",British beauty queen Rubie Marie has revealed how she was 'raped every single day' after her parents took her to Bangladesh when she was 15 and forced her to marry a man twice her age.,2018-12-08T00:00:49Z,"{'id': 'daily-mail', 'name': 'Daily Mail'}",British beauty queen was 'raped every single day' after being forced to marry a Bangladeshi man,https://www.dailymail.co.uk/news/article-6472953/British-beauty-queen-raped-single-day-forced-marry-Bangladeshi-man.html,https://i.dailymail.co.uk/1s/2018/12/08/00/7153522-0-image-a-70_1544227230566.jpg,449
7,preddingerrr,"Watchmaking, by nature, is an incredibly intricate process. Dial-making is a particularly difficult creation within a timepiece, but crafting a gemstone dial is a truly delicate task. It is quite difficult to turn a gemstone into a dial due to the brittle nat… [+4469 chars]","Their beauty comes naturally, but the process to create them doesn't come easily.",2018-12-08T00:00:57Z,"{'id': None, 'name': 'Robbreport.com'}","Here’s Why Stone Watch Dials Can Add $10,000 to the Price Tag of Your Watch",https://robbreport.com/style/watch-collector/why-stone-watch-dials-are-so-expensive-2832874/,https://robbreportedit.files.wordpress.com/2018/12/treasures_boulder_opal.jpg?w=1000,435
8,Dave Masters,"Saturdays Grade 1 Betfair Tingle Creek Chase at Sandown is the feature race of the day from a class perspective, but with just four runners going to post and an odds-on jolly in the form of the superb Altior, its not really a race where we can be confident of… [+2312 chars]",Betfair tipster has a solid each-way punt for Saturday's big race at Aintree,2018-12-08T00:01:00Z,"{'id': 'mirror', 'name': 'Mirror'}",Saturday racing tips: In-form Man can provide an early Christmas Present - plus how to claim a free bet up to £25,https://www.mirror.co.uk/sport/betting/horse-racing-betting-tips-odds-13700364,https://i2-prod.mirror.co.uk/incoming/article13026688.ece/ALTERNATES/s1200/0_ecsImgUntitled-design-2887853115253400654.jpg,432
9,Chris Cook,"S hort on runners but through the roof on quality, this years Tingle Creek will hopefully be absorbing, gripping and finally thrilling. Only with trepidation can one oppose a horse who is unbeaten in 14 races over obstacles but Altior looks short in the betti… [+3672 chars]","His surprise victory on this card at Sandown last year is hard to forget and he can jump slickly while tracking a strong pace Short on runners but through the roof on quality, this year’s Tingle Creek will hopefully be absorbing, gripping and finally thrillin…",2018-12-08T00:01:31Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Talking Horses: Sceau Royal can upset odds on Altior in Tingle Creek,https://www.theguardian.com/sport/blog/2018/dec/08/talking-horses-sceau-royal-upset-odds-altior-tingle-creek-horse-racing-tips,https://i.guim.co.uk/img/media/da8bd8ac19d49c36eb12d910f2fbc5ca8ad64ab0/449_34_4075_2447/master/4075.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=e25a6e22435862e09e76c4be7653b97a,11
