,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"R. Greg Stacey, Michael A. Skinnider, Jenny H. L. Chik and Leonard J. Foster",,Databases of literature-curated protein-protein interactions (PPIs) are often used to interpret high-throughput interactome mapping studies and estimate error rates. These databases combine interactions across thousands of published studies and experimental t…,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Biomedcentral.com'}",Context-specific interactions in literature-curated protein interaction databases,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-018-5139-2,https://images.springer.com/sgw/journals/medium/12864.jpg,652
1,Bill DiFilippo,"Getty Image You can make a case that the 2018-19 Los Angeles Lakers are the most interesting version of the team this decade. The team hasn’t exactly been in the spotlight since Kobe Bryant’s final game back in 2016, and while the Lakers squad at the start of… [+735 chars]",Lonzo Ball is shooting for the moon during his first year as LeBron James' teammate.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Uproxx.com'}",Lonzo Ball Considers A Championship A Realistic Expectation For The Lakers This Season,https://uproxx.com/dimemag/lonzo-ball-los-angeles-lakers-expectations-nba-championship/,https://uproxx.files.wordpress.com/2018/06/frustratedlonzoball.jpg?quality=95&w=650,892
2,MMAjunkie Staff,"On Saturday, the inaugural season of the Professional Fighters League continues its playoffs. The PFL debuted earlier this year with a regular season that had fighters competing twice and earning points to try to qualify for the postseason. Fighters in each o… [+1240 chars]","The MMAjunkie Radio crew makes their picks for the 185-pound playoff bracket at PFL 10 in Washington, D.C.",2018-10-19T00:00:39Z,"{'id': None, 'name': 'Mmajunkie.com'}",PFL 10 middleweight playoff preview: Could a Cinderella advance to $1 million final?,https://mmajunkie.com/2018/10/video-pfl-10-middleweight-playoff-preview-2,https://usatmmajunkie.files.wordpress.com/2018/07/louis-taylor-wsof-34.jpg?w=1000&h=576&crop=1,399
3,"Gordon Kelly, Contributor, Gordon Kelly, Contributor https://www.forbes.com/sites/gordonkelly/","The best new iPhone is Apple s cheapest new iPhone. Yes, you read that right. Announced alongside the premium iPhone XS ( guide ) and iPhone XS Max ( guide ), the iPhone XR promises to deliver their best features for a lot less money. And this is perhaps most… [+21119 chars]",Apple's iPhone XR is both cheaper and more interesting than the iPhone XS Max. This is why...,2018-10-19T00:10:00Z,"{'id': None, 'name': 'Forbes.com'}",Apple iPhone XR Vs iPhone XS Max: What's The Difference?,https://www.forbes.com/sites/gordonkelly/2018/10/18/apple-iphone-xr-vs-iphone-xs-max-whats-the-difference-upgrade/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fgordonkelly%2Ffiles%2F2018%2F10%2FScreenshot-2018-10-19-at-02.51.25-Edited.png,508
4,https://www.dailymail.co.uk/debate/columnists/columnist-1012602/Jan-Moir-for-the-Daily-Mail.html,Keira Knightley says she wont let her daughter watch Cinderella and certain other Disney films as they are not feminist enough and dont feature strong female characters. Many mothers might not allow their daughters to watch some Keira Knightley films for exac… [+9045 chars],Keira Knightley says she won’t let her daughter Disney films as they are not feminist enough. Many mothers might not allow their daughters to watch some Keira Knightley films for exactly the same reason.,2018-10-19T00:13:53Z,"{'id': 'daily-mail', 'name': 'Daily Mail'}",JAN MOIR says Keira Knightley banning her children from watching Disney films is ironic,https://www.dailymail.co.uk/debate/article-6292907/JAN-MOIR-says-Keira-Knightley-banning-children-watching-Disney-films-ironic.html,https://i.dailymail.co.uk/1s/2018/10/19/01/5182278-0-image-a-21_1539907936042.jpg,898
5,"Kenneth Turan, Justin Chang","Movie recommendations from critics Justin Chang and Kenneth Turan. In general release unless noted. Colette Well-acted by Keira Knightley and Dominic West, Wash Westmoreland's witty, spirited English-language biopic follows the great French writer Colette dur… [+2400 chars]","Movie recommendations from critics Justin Chang and Kenneth Turan. In general release unless noted. Colette Well-acted by Keira Knightley and Dominic West, Wash Westmoreland's witty, spirited English-language biopic follows the great French writer Colette dur…",2018-10-19T00:15:00Z,"{'id': None, 'name': 'Latimes.com'}","'Halloween,' 'Thunder Road,' 'Wildfire' and more movie Picks for Oct. 19",http://www.latimes.com/entertainment/movies/la-et-mn-movie-picks-20181019-story.html,https://www.latimes.com/resizer/V7nsPdjBRIASWl-BKkRwRGjgbA4=/1200x0/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/SJG2RKOOIFF3BDSST6EHMWW3BQ.jpg,842
6,,"Sydney FC officials have confirmed basketball superstar Chris Bosh visited the club, but there's no suggestion he's seeking a Usain Bolt-like trial with a view to forging a football career. An 11-time NBA All- Star and two-time championship winner with Miami,… [+1086 chars]",Recent NBA star Chris Bosh has spent time with Sydney FC but there's no suggestion he's going to follow Usain Bolt and try out for an A-League contract.,2018-10-19T00:17:29Z,"{'id': None, 'name': 'Espn.com.au'}",Basketball great Bosh visits Sydney FC,http://www.espn.com.au/football/story/_/id/25021682/basketball-great-bosh-visits-sydney-fc,http://a1.espncdn.com/combiner/i?img=%2Fi%2Fespn%2Fespn_logos%2Fespn_red.png,493
7,Alexandra Del Rosario,"Twitter suspended a large spam bot network on Thursday that spread pro-Saudi sentiments in an “influence operation” aimed at changing the narrative around missing Washington Post journalist, Jamal Khashoggi, according to NBC News. The suspension, affecting hu… [+6088 chars]","Twitter suspended a large spam bot network on Thursday that spread pro-Saudi sentiments in an “influence operation” aimed at changing the narrative around missing Washington Post journalist, Jamal Khashoggi, according to NBC News. The suspension, affecting hu…",2018-10-19T00:22:33Z,"{'id': None, 'name': 'Thewrap.com'}",Twitter Takes Down Pro-Saudi Bot Network Amid Missing Journalist Uproar,http://www.thewrap.com/twitter-takes-down-pro-saudi-bot-network-amid-missing-journalist-uproar/,https://www.thewrap.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-18-at-4.57.19-PM.png,617
8,Tara Shaskey,"Shane Petersen's mates reckon he was a bit of a bodyboarding legend but it was his positive vibes and determination in the face of adversity that he'll long be remembered for. ""He showed us you just can't sweat the small stuff because there's absolutely no re… [+2839 chars]",Shane Petersen's mates reckon he was a bit of a bodyboarding legend but it was his positive vibes and determination in the face of adversity that he'll long be remembered for.,2018-10-19T00:26:52Z,"{'id': None, 'name': 'Stuff.co.nz'}",Bodyboarding 'legend' dies after battle with cancer,https://www.stuff.co.nz/national/107971438/Bodyboarding-legend-dies-after-battle-with-cancer,https://resources.stuff.co.nz/content/dam/images/1/j/b/8/1/x/image.related.StuffLandscapeSixteenByNine.1420x800.1sa7am.png/1539909387083.jpg,811
9,Shobhit Seth,"For security, individuals, large organizations, and even nations will keep some of their surplus reserves in gold and foreign currencies. The U.S. dollar remains the primary and most trusted reserve currency, but the Swiss franc has also emerged as one of the… [+5656 chars]","Individual investors, businesses, financial institutions and even countries have been keeping their money in Swiss francs.",2018-10-19T00:27:00Z,"{'id': None, 'name': 'Investopedia.com'}",Is The Swiss Franc A Good Investment?,https://www.investopedia.com/articles/forex/052815/swiss-franc-good-investment.asp,https://i.investopedia.com/inv/genericcontentimages/all-purpose/shutterstock_112522391.jpg,786
