,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Jed Gottlieb, By Jed Gottlieb","Don Was arrived in San Francisco ready to give Wolf Bros an enthusiastic try. Band leader Bob Weir had given Was six songs to learn on bass, and Was spent hours absorbing the chord changes and unique grooves. The first song Weir called out to jam on, “Even So… [+2888 chars]","Don Was arrived in San Francisco ready to give Wolf Bros an enthusiastic try. Band leader Bob Weir had given Was six songs to learn on bass, and Was spent hours absorbing the chord changes and unique grooves. The first song Weir called out to jam on, “Even So…",2018-11-11T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Don Was blends in with Weir’s band Wolf Bros,http://www.bostonherald.com/entertainment/music/2018/11/don_was_blends_in_with_weir_s_band_wolf_bros,http://www.bostonherald.com/sites/default/files/styles/full/public/media/2018/11/11/110718bob.jpg?itok=gt9jCqnK,182
1,"Associated Press, By Associated Press","SASKATOON, Saskatchewan — Hilary Knight scored twice and the U.S. women's hockey team beat Canada 5-2 on Saturday night to win the fourth straight Four Nations Cup title and ninth overall. Holders of the world and Olympic titles, the Americans reinforced thei… [+1193 chars]","SASKATOON, Saskatchewan — Hilary Knight scored twice and the U.S. women&#39;s hockey team beat Canada 5-2 on Saturday night to win the fourth straight Four Nations Cup title and ninth overall.Holders of the world and Olympic titles, the Americans reinforced t…",2018-11-11T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","US wins 4 Nations Cup, beating Canada 5-2",http://www.bostonherald.com/sports/other/olympics/2018/11/us_wins_4_nations_cup_beating_canada_5_2,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/11/11/0bbbc2f13c6e4110a44f79fbdcb329af.jpg?itok=px7B9TKb,126
2,"Associated Press, By Associated Press","MANCHESTER, England — Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester on Saturday. Usyk took control when he… [+2399 chars]","MANCHESTER, England — Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester on Saturday. Usyk took control when he…",2018-11-11T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","Usyk KOs Bellew in 8th round, retains cruiserweight titles",http://www.bostonherald.com/sports/other/2018/11/usyk_kos_bellew_in_8th_round_retains_cruiserweight_titles,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/11/10/b4ddc83a583f44a4b16bbb836b6eb87e.jpg?itok=9y36oEIz,190
3,"Associated Press, By Associated Press","BOSTON — A Gold Star father who became a national celebrity when he spoke at the 2016 Democratic National Convention is joining a former ""Saturday Night Live"" star and others for a celebration of immigrants in Boston this weekend. The event hosted by the John… [+522 chars]","BOSTON — A Gold Star father who became a national celebrity when he spoke at the 2016 Democratic National Convention is joining a former ""Saturday Night Live"" star and others for a celebration of immigrants in Boston this weekend.The event hosted by the John …",2018-11-11T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","Gold Star parents, ex-SNL star to celebrate immigrants",http://www.bostonherald.com/news/local_coverage/2018/11/gold_star_parents_ex_snl_star_to_celebrate_immigrants,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2017/01/09/7754a1a73dde4ef9baad02df7dbed17f.jpg?itok=KzU2dQfK,51
4,Wendy Stokes,"When I think prenup, I think Donald Trump protecting his vast fortune from gold-digging spouses. But this is an outdated point of view. Getting a prenuptial agreement is actually a very savvy move for a pragmatic couple. Prenups are an example of one of the i… [+4361 chars]","When I think prenup, I think Donald Trump protecting his vast fortune from gold-digging spouses. But this is an outdated point of view. Getting a prenuptial … The post Cash & Coupling: Divorce In Your Future? Here Are 4 Steps To Take Before You Tie The Knot! …",2018-11-11T00:00:42Z,"{'id': None, 'name': 'Thefrisky.com'}",Cash & Coupling: Divorce In Your Future? Here Are 4 Steps To Take Before You Tie The Knot!,https://thefrisky.com/246-cash-coupling-divorce-in-your-future-here-are-4-steps-to-take-before-yo/,https://thefrisky.com/wp-content/uploads/2018/11/divorce_708.jpg,73
5,"Jonathan White, Jonathan White",Heres a pub quiz question: which are the two overseas sporting leagues that play regular season games in China? Im gonna have to hurry you. Full marks if you got the NCAAs Pac-12 basketball conference and the Australian Football League. US college hoops and A… [+4198 chars],Here’s a pub quiz question: which are the two overseas sporting leagues that play regular season games in China? I’m gonna have to hurry you. Full marks if you got the NCAA’s Pac-12 basketball conference and the Australian Football League. US college hoops an…,2018-11-11T00:00:48Z,"{'id': None, 'name': 'Scmp.com'}","Pac-12 steals a march with China Game but big boys like NFL, Premier League and NBA are sniffing around",https://www.scmp.com/sport/china/article/2172610/pac-12-steals-march-china-game-big-boys-nfl-premier-league-and-nba-are,https://cdn3.i-scmp.com/sites/default/files/styles/620x356/public/images/methode/2018/11/10/49745284-e4c4-11e8-9876-950c8650801f_image_hires_164638.jpg?itok=97-Q74Ss,490
6,,"Even for a show that plays with symbolism on a weekly basis, this episode of IRODUKU is laden with symbolic imagery. That it can do so without feeling heavy-handed is definitely a point in its favor, and while moments of this episode do veer in that direction… [+3023 chars]","""While moments of this episode do veer in the direction of being heavy-handed, it largely works to further the story's potential goals.""",2018-11-11T00:01:00Z,"{'id': None, 'name': 'Animenewsnetwork.com'}",IRODUKU: The World in Colors ‒ Episode 6,https://www.animenewsnetwork.com/review/iroduku-the-world-in-colors/episode-6/.139325,http://www.animenewsnetwork.com/thumbnails/crop600x315/cms/episode-review.2/139325/iroduku-ep-6.jpg,256
7,Tyler Fischer,"Today during X018, Microsoft announced that 16 new games are coming to the Xbox Game Pass library, including multiple games that have yet to launch, and a selection of both mutliplayer and single-player titles. Highlighting the additions is the popular battle… [+1960 chars]","Today during X018, Microsoft announced that 16 new games are coming to the Xbox Game Pass library, including multiple games that have yet to launch, and a selection of both mutliplayer and single-player titles.Highlighting the additions is the popular battle-…",2018-11-11T00:04:00Z,"{'id': None, 'name': 'Comicbook.com'}",Xbox Game Pass Announces 16 New Games,https://comicbook.com/gaming/2018/11/10/xbox-game-pass-16-new-games-pubg-hellblade/,https://media.comicbook.com/2018/06/xbox-game-pass-deal-top-1115157-640x320.jpeg,188
8,The Associated Press,Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester on Saturday. Usyk took control when he sent Bellew to the ca… [+2285 chars],Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester on … Click to Continue »,2018-11-11T00:04:33Z,"{'id': None, 'name': 'Charlotteobserver.com'}","Usyk KOs Bellew in 8th round, retains cruiserweight titles",https://www.charlotteobserver.com/sports/article221487260.html#storylink=rss,https://www.mcclatchy-wires.com/incoming/o2juvg/picture221488110/alternates/LANDSCAPE_1140/Bellew_Usyk_Boxing_74416.jpg,430
9,Glamour,"Last night Abby Wambach (two-time Olympic gold medalist, also ahem part of the U.S. Womens Soccer Team named 2015 Glamour Women of the Year ) took the stage in Cincinnati as part of the girl-power-fueled Hello Sunshine x Together storytelling tour ( more on t… [+4039 chars]","Last night Abby Wambach (two-time Olympic gold medalist, also—ahem—part of the U.S. Women’s Soccer Team named 2015 Glamour Women of the Year) took the stage in Cincinnati as part of the girl-power-fueled Hello Sunshine x Together storytelling tour (more on th…",2018-11-11T00:04:47Z,"{'id': None, 'name': 'Glamour.com'}",9 Mantras From Abby Wambach to Help You Get Through the Day,https://www.glamour.com/story/hello-sunshine-x-together-cincinnati,https://media.glamour.com/photos/5be7710af12a4d4b1878b66e/master/pass/abby-wambach-hello-sunshine-x-together-social.png,161
10,Satisfied '75,"There are no links here to tracks from what I suppose is now deemed, Van Morrison: Live In Boston 1968. The title is intentionally bland, purely informational. As outlined by Ryan H. Walsh, writer of one of this year’s best books, Astral Weeks: A Secret Histo… [+3304 chars]","There are no links here to tracks from what I suppose is now deemed, Van Morrison: Live In Boston 1968. The title is intentionally bland, purely informational. As outlined by Ryan H. Walsh, writer of one of this year’s best books, Astral Weeks: A Secret Histo…",2018-11-11T00:05:55Z,"{'id': None, 'name': 'Aquariumdrunkard.com'}","Van Morrison: Live In Boston, 1968",https://aquariumdrunkard.com/2018/11/10/van-morrison-live-in-boston-1968/,,138
11,Mookie Alexander,"Oleksandr Usyk cemented his status as 2018’s Fighter of the Year with a vicious KO of Tony Bellew in Manchester, England. One of the best pound-for-pound boxers in the world once again prevailed in enemy territory. Undisputed cruiserweight champion Oleksandr … [+3238 chars]","Oleksandr Usyk cemented his status as 2018’s Fighter of the Year with a vicious KO of Tony Bellew in Manchester, England.",2018-11-11T00:07:06Z,"{'id': None, 'name': 'Bloodyelbow.com'}",Oleksandr Usyk sensationally stops Tony Bellew in round 8,https://www.bloodyelbow.com/2018/11/10/18083168/usyk-vs-bellew-results-oleksandr-usyk-ko-tony-bellew-round-8-boxing-news,https://cdn.vox-cdn.com/thumbor/-Kgokm5AkLzGOUIEORXQ_HCqyO8=/0x289:4338x2560/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/13422789/1060083806.jpg.jpg,158
12,,Oleksandr Usyk has won all 16 of his professional fights Tony Bellew's shot at becoming the first Briton to hold four world titles in a weight division ended in failure as Oleksandr Usyk produced a stunning finish in the eighth round at Manchester Arena. The … [+3020 chars],Tony Bellew fails in his attempt to become undisputed cruiserweight world champion as he is stopped by Ukraine's Oleksandr Usyk.,2018-11-11T00:08:00Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Bellew suffers eighth-round defeat by Usyk in final fight,https://www.bbc.co.uk/sport/boxing/46167379,https://ichef.bbci.co.uk/onesport/cps/624/cpsprodpb/967E/production/_104262583_tony_bellew_floored.jpg,3
13,"Adam Forrest, Adam Forrest","UK defence minister Tobias Ellwood has chastised US President Donald Trump for missing a military memorial event due to the rain. The move follows widespread criticism of Mr Trump after he cancelled a visit to a US cemetery in Belleau, northern France, where … [+30200 chars]",British defence official says rain 'did not prevent our brave heroes from doing their job',2018-11-11T00:10:51Z,"{'id': 'independent', 'name': 'Independent'}",UK minister condemns Trump for skipping military cemetery visit because of rain,https://www.independent.co.uk/news/uk/politics/trump-military-cemetery-rain-uk-defence-minister-tobias-ellwood-a8628236.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2018/11/10/22/trump-macron2.jpg,303
14,newsfeeds@nzherald.co.nz,"MANCHESTER, England (AP) Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester on Saturday. Usyk took control when… [+2394 chars]","MANCHESTER, England (AP) — Undisputed world cruiserweight champion Oleksandr Usyk successfully defended his four belts and likely sent Tony Bellew into retirement by knocking out the British fighter in the eighth round in Manchester...",2018-11-11T00:11:12Z,"{'id': None, 'name': 'Nzherald.co.nz'}","Usyk KOs Bellew in 8th round, retains cruiserweight titles",https://www.nzherald.co.nz/sport/news/article.cfm?c_id=4&objectid=12158287,/pb/resources/assets/img/fallback-promo-image.png?token=false,392
15,Teoh Yi Chie,Palomino Blackwing Pencils have been on my need-to-try list for a very long time. I just keep holding out on not buying them because they are significantly more expensive compared to other pencils. A box of 12 pencils on Amazon cost US $24.95. Just for compar… [+2470 chars],Palomino Blackwing Pencils have been on my need-to-try list for a very long time. I just keep holding out on not buying them because they are significantly more expensive compared to other pencils. A box of 12 pencils on Amazon cost US $24.95. Just for compar…,2018-11-11T00:16:26Z,"{'id': None, 'name': 'Parkablogs.com'}",Review: Palomino Blackwing Pencils,https://www.parkablogs.com/content/review-palomino-blackwing-pencils,,204
16,"Elite Beverage International, Inc.","LOS ANGELES, Nov. 8, 2018 /PRNewswire/ -- Tequila Comisario ® announces its first major national marketing campaign to launch its ultra-premium and award-winning, Tequila Comisario ®. Available in three expressions, including mixable Blanco and aged Reposado … [+4322 chars]","LOS ANGELES, Nov. 8, 2018 /PRNewswire/ -- Tequila Comisario® announces its first major national marketing campaign to launch its ultra-premium and award-winning, Tequila Comisario®. Available in three expressions, including mixable Blanco and aged Reposado an…",2018-11-11T00:20:00Z,"{'id': None, 'name': 'Prnewswire.com'}",Tequila Comisario Launches National Marketing Campaign,https://www.prnewswire.com/news-releases/tequila-comisario-launches-national-marketing-campaign-300747945.html,https://mma.prnewswire.com/media/781215/Elite_Beverage_International_Logo.jpg?p=facebook,329
17,"Adam Forrest, Adam Forrest",The head of California s firefighters union called Donald Trump s threat to withhold federal funds to the state as it continues to deal with deadly wildfires shameful and dangerously wrong as the death toll rose to 11. Two more people were found dead from the… [+30897 chars],Two more people found dead as US president rows with senior state official,2018-11-11T00:20:37Z,"{'id': 'independent', 'name': 'Independent'}",California wildfires: Firefighters' union chief calls Trump's comments 'shameful' as death toll rises to 11,https://www.independent.co.uk/news/world/americas/california-wildfires-donald-trump-death-toll-firefighters-union-shameful-comments-a8628246.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2018/11/10/23/california-wildfires.jpg,513
