,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Olivia Vanni, By Olivia Vanni / Inside Track","’Tis the season to turn it up with some big names in Boston — at least, that’s what a handful of local clubs have in mind for the holidays. We’ve noticed there are a few festive nightlife events coming up on the calendar, so we’re sharing this rundown, specif… [+1779 chars]","’Tis the season to turn it up with some big names in Boston — at least, that’s what a handful of local clubs have in mind for the holidays. We’ve noticed there are a few festive nightlife events coming up on the calendar, so we’re sharing this rundown, specif…",2018-11-18T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","Holiday headliners: Chainsmokers, Pauly D, Hess Twins",http://www.bostonherald.com/entertainment/inside_track/2018/11/holiday_headliners_chainsmokers_pauly_d_hess_twins,http://www.bostonherald.com/sites/default/files/styles/full/public/media/1969/12/31/1e3a7acc-eab3-11e8-baaa-47c1c3082b88.jpg?itok=q3ja_EeG,228
1,Christy Cabrera Chirinos,"As they navigated through the misery of losses at Virginia, at Boston College, against Duke and last week at Georgia Tech, the Hurricanes saw their dream of defending their Coastal Division crown disappear and their hopes of playing for an ACC title die. But … [+6081 chars]","Sun Sentinel Hurricanes end skid, secure bowl eligibility with 38-14 win over Virginia Tech Sun Sentinel As they navigated through the misery of losses at Virginia, at Boston College, against Duke and last week at Georgia Tech, the Hurricanes saw their dream …",2018-11-18T00:01:50Z,"{'id': None, 'name': 'Sun-sentinel.com'}","Hurricanes end skid, secure bowl eligibility with 38-14 win over Virginia Tech - Sun Sentinel",https://www.sun-sentinel.com/sports/miami-hurricanes/fl-sp-um-hurricanes-virginia-tech-gamer-20181117-story.html,https://www.trbimg.com/img-5bf0c7ac/turbine/fl-sp-um-hurricanes-virginia-tech-gamer-20181117,212
2,John Taylor,"USC is not a great football team this season. Neither is UCLA. Despite that fact, the two crosstown rivals still managed to stage a pretty entertaining game on Saturday afternoon as the Bruins took home the Victory Bell following a wild 34-27 win at the Rose … [+2429 chars]",No. 23 Utah State the beneficiaries of CSU's gut punch.,2018-11-18T00:01:57Z,"{'id': None, 'name': 'Nbcsports.com'}",Hail no: Colorado State has game-winning TD negated by penalty,https://collegefootballtalk.nbcsports.com/2018/11/17/hail-no-colorado-state-has-game-winning-td-negated-by-penalty/,https://nbccollegefootballtalk.files.wordpress.com/2018/11/ap_18321825401280-e1542498194906.jpg?w=1200,395
3,,"Women's unified middleweight champion, Claressa Shields was originally scheduled to have a showdown with the undefeated Christina Hammer this fall. But that fight was scrapped as Hammer fell ill and pulled out of the bout. But the 23-year old Shields (7-0, 2 … [+7848 chars]","Unified middleweight world titleholder Claressa Shields dominated Hannah Rankin to win a unanimous decision and another 160-pound belt, and Brandon Rios returned from a brief retirement with an impressive stoppage of Ramon Alvarez on Saturday.",2018-11-18T00:04:21Z,"{'id': None, 'name': 'Espn.com'}","Shields adds third 160-pound belt, Rios returns with TKO victory",http://www.espn.com/boxing/story/_/id/25306011/claressa-shields-vs-hannah-rankin-claressa-shields-adds-third-160-pound-belt-brandon-rios-returns-tko-victory,http://a.espncdn.com/combiner/i?img=%2Fphoto%2F2018%2F1117%2Fr465219_1296x729_16%2D9.jpg,465
4,newsfeeds@nzherald.co.nz,Tokerau Beach holiday house owners Tony and Bridget Bauer's philosophy is people's pet dogs are usually a real part of the family. The couple's house at Tokerau Beach has just won Gold in the Bach of the Year's Pet-Friendly category. It was the only Northland… [+3050 chars],Tokerau Beach holiday house owners Tony and Bridget Bauer's philosophy is people's pet dogs are usually a real part of the family. The couple's house at Tokerau Beach has just won Gold in the Bach of the Year's Pet-Friendly category....,2018-11-18T00:11:44Z,"{'id': None, 'name': 'Nzherald.co.nz'}",Dog-friendly Far North bach a winner in Bach of the Year,https://www.nzherald.co.nz/the-country/news/article.cfm?c_id=16&objectid=12160647,https://www.nzherald.co.nz/resizer/DX4UgceKgbNYBF9QXTFHcNydCcc=/1200x0/smart/filters:quality(70)/arc-anglerfish-syd-prod-nzme.s3.amazonaws.com/public/F42XF4CD4NGLBHU2GZY4HMOWPA.jpg,520
5,newsfeeds@nzherald.co.nz,"A Dunedin man is hoping the final reminder of ''what was not meant to be'' can be used to help a child in need. When Married at First Sight television show contestant Dave McClelland's marriage to Julia Malley, of Christchurch, ended this year he was left wit… [+2117 chars]","A Dunedin man is hoping the final reminder of ''what was not meant to be'' can be used to help a child in need.When Married at First Sight television show contestant Dave McClelland's marriage to Julia Malley, of Christchurch, ended...",2018-11-18T00:11:54Z,"{'id': None, 'name': 'Nzherald.co.nz'}",MAFS ring to be auctioned off for child in need,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12162161,https://www.nzherald.co.nz/resizer/JgEUSxfFw7lrOzfXhcdm_VFTMKE=/1200x0/smart/filters:quality(70)/arc-anglerfish-syd-prod-nzme.s3.amazonaws.com/public/SNJ7EL6GERFG7BWFTSFUTRQ6SI.png,320
6,Bryan Fischer,"USC is not a great football team this season. Neither is UCLA. Despite that fact, the two crosstown rivals still managed to stage a pretty entertaining game on Saturday afternoon as the Bruins took home the Victory Bell following a wild 34-27 win at the Rose … [+2429 chars]",Clay Helton may not be coaching the Trojans much longer after the Bruins pulled off the upset at the Rose Bowl.,2018-11-18T00:12:23Z,"{'id': None, 'name': 'Nbcsports.com'}","Chip Kelly gets first Victory Bell as UCLA beats USC, warms up Clay Helton’s hot seat in the process",https://collegefootballtalk.nbcsports.com/2018/11/17/chip-kelly-gets-first-victory-bell-as-ucla-beats-usc-warms-up-clay-heltons-hot-seat-in-the-process/,https://nbccollegefootballtalk.files.wordpress.com/2018/11/gettyimages-1068947616-e1542497153133.jpg,394
7,RobR1680,Your vote will help the community find the best deals.,Link [cdkeys.com]. This is the cheapest I've seen it in the last 2-3 weeks (for pc),2018-11-18T00:14:48Z,"{'id': None, 'name': 'Slickdeals.net'}",Shadow of War: Gold $15.79 @ CDKEYS,https://slickdeals.net/f/12280624-shadow-of-war-gold-15-79-cdkeys,https://static.slickdealscdn.com/attachment/3/2/6/6/0/1/8/7578409.attach,285
8,,Nov. 17 (UPI) -- Yuzuru Hanyu took gold at the Rostelecom Cup figure skating competition in Moscow on Saturday after sustaining an ankle injury during morning practice. He won with a lead of 29.84 points. The Japanese skater gave fans a scare and a dose of de… [+1985 chars],Yuzuru Hanyu took gold at the Rostelecom Cup figure skating competition in Moscow on Saturday after sustaining an ankle injury during morning practice. He won with a lead of 29.84 points.,2018-11-18T00:19:41Z,"{'id': None, 'name': 'Upi.com'}",Watch: Yuzuru Hanyu wins Rostelecom Cup with injured ankle,https://www.upi.com/Sports_News/2018/11/17/Yuzuru-Hanyu-wins-Rostelecom-Cup-with-injured-ankle/6001542499446/,https://cdnph.upi.com/sv/ph/og/upi_com/6001542499446/2018/1/c19978f3f1252b0eaa380aabc2169d3f/v1.5/Yuzuru-Hanyu-wins-Rostelecom-Cup-with-injured-ankle.jpg,450
9,https://www.facebook.com/DailyMailCeleb,"He was just named as one of the Three Men of the Year by GQ. But Jonah Hill looked to be having a normal weekend morning on Saturday, as he headed out with his girlfriend Gianna Santos. The 34-year-old actor was spotted in Los Angeles, where the couple were e… [+1439 chars]","Jonah Hill looked to be having a normal weekend morning on Saturday, as he headed out with his girlfriend Gianna Santos. He was spotted in LA, where the couple were enjoying a windy walk.",2018-11-18T00:23:08Z,"{'id': 'daily-mail', 'name': 'Daily Mail'}",Jonah Hill heads out with girlfriend Gianna Santos just days after being named GQ Man of the Year,https://www.dailymail.co.uk/tvshowbiz/article-6401791/Jonah-Hill-heads-girlfriend-Gianna-Santos-just-days-named-GQ-Man-Year.html,https://i.dailymail.co.uk/1s/2018/11/17/23/6324038-0-image-a-9_1542498303047.jpg,487
