publish_datetime,content,href,publish_timestr,summarize,title
2018-12-12,"(Adds comment and context) By Jennifer Hiller HOUSTON, Dec 12 (Reuters) - Hess Corp said on Wednesday it expects oil and gas output to grow more than 10 percent a year compounded through 2025, touting development of its Bakken shale and offshore Guyana projects. The company projects higher margins will drive compound annual cash flow growth of 20 percent through 2025, it said ahead of a meeting with Wall Street investors. Hess shrugged off a recent dip in oil prices and said it was moving from growth and investment mode to where its major assets will start producing free cash flow. “We are at a transformative inflection point,” Chief Executive John Hess said during the investor meeting, broadcast over the internet. Hess boosted the production forecast for its Bakken shale field in North Dakota to 200,000 barrels of oil equivalent per day (boepd) by 2021, from 175,000 boepd. The shale acreage, the jewel in the crown of the company’s onshore production, will produce $5 billion in free cash flow between 2019 and 2025. Hess expects the first production from the offshore Guyana discovery to be tapped in 2020, and said the region had the potential to produce more than 750,000 boepd by 2025. Hess is working with Exxon Mobil Corp on fields projected to hold up to 5 billion barrels of recoverable oil and gas. Guyana through 2025 will generate $4 billion free cash flow for Hess, said Greg Hill, president and chief operating officer. The New York-based company earlier this week set a 2019 capital budget of $2.9 billion, up 38 percent from this year’s projected spending plan. The budget reflects “peak” spending for the first phase of offshore Guyana oil discoveries. Hess plans to keep capital spending flat around $3 billion annually through 2025 and will be able to return money to shareholders in, “any type of price environment,” said Chief Financial Officer John Rielly. Investors for a year have pressured oil and gas producers to rein in spending and instead focus on profits. Companies are starting to disclose their 2019 budgets, which generally are released in December and January. Hess will complete a $1.5 billion share repurchase program by the end of the year. It does not plan additional share buybacks now, but if profits exceed expectations, a “priority would be more share buybacks,” Hess said. Hess stock was down a fraction at $51.74 a share on Wednesday. The stock is up about 12 percent year to date. (Reporting by Jennifer Hiller; editing by Peter Cooney and Chris Reese)",https://uk.reuters.com/article/hess-meeting/update-3-hess-corp-sees-oil-output-growing-10-pct-per-year-through-2025-idUKL1N1YH1ID,12 Dec 2018,"Hess Corp said on
Wednesday it expects oil and gas output to grow more than 10
percent a year compounded through 2025, touting development of
its Bakken shale and offshore Guyana projects.",UPDATE 3-Hess Corp sees oil output growing 10 pct per year through 2025
2018-12-12,"ZHOUSHAN, China/SINGAPORE (Reuters) - China’s port city of Zhoushan is planning to challenge Singapore’s dominance of the multi-billion dollar shipping fuel industry, relying on proximity to some of the world’s biggest ports and Beijing’s support to give it an edge.  It will be steep going. The port facilities in the cluster of islands around Zhoushan have annual marine fuel sales of 3.6 million tonnes, less than a tenth of the record 50.6 million tonnes of shipping or bunker fuel Singapore sold in 2017.  Zhoushan, though, was ranked fourth in global container traffic in 2016, according to the World Shipping Council, and it sits 150 km (90 miles) from the world’s biggest container port at Shanghai, and within a day’s voyage of other major ports including Ningbo and Nanjing.  Zhoushan wants to go after the fuelling business represented by this traffic, and many shippers and analysts expect it to mount the first serious challenge to Singapore in decades.  It’s not just bunkers. A thriving bunker market attracts valuable secondary businesses - shipping supplies, maintenance and repairs, insurance and other maritime financial services - worth billions of dollars more a year.  “With over 3 billion-tonnage freight handled by Zhoushan and nearby ports, that exceeds Singapore ... We shall not miss the vast market in front of our door,” said Ying Zhongmin, head of policy and regulations at Zhoushan Free Trade Zone.  Singapore handled almost 630 million tonnes of cargo in 2017, with vessel arrivals totaling 2.8 billion tonnes, according to government data.  Zhang Haichao, chairman and general manager of Sinopec Corp (600028.SS) unit Sinopec Sales Co, said at an industry event in October that by 2030 Zhoushan’s bunkering volumes will have risen to 30 million tonnes a year, in keeping with targets set by port authorities.      Nearby, there are a half-dozen fuel producers, including the 400,000 barrels-per-day (bpd) Zhejiang Petrochemical Corp plant to be launched at year-end. Zhoushan could lure in oil and LNG tankers, dry-bulk carriers bringing raw materials from Australia, and container ships heading to the U.S. West Coast.  “Vessels calling on China close to Zhoushan and north of it, as well as Japan and (South) Korea, will definitely give it a close look,” said Ashok Sharma, managing director of shipbroker BRS Baxi in Singapore.  Chinese vessels would find it particularly attractive, he said.  GRAPHIC: Top 20 Container Ports - tmsnrt.rs/2RwkEY0 Zhoushan plans to take advantage of marine fuel regulations that will cap sulfur content in shipping fuel at 0.5 percent from 2020, down from 3.5 percent.  The new International Maritime Organization (IMO) rules mean three-quarters of the 4 million barrels per day (bpd) of high-sulfur fuel oil (HSFO) now consumed by global shippers will shift to low-sulfur fuels like marine gasoil (MGO) and low-sulfur fuel oil (LSFO).  While Singapore has three major refineries - owned by Royal Dutch Shell (RDSa.AS), Exxon Mobil (XOM.N) and the joint-venture Singapore Refining Company - they are geared for high-value product exports and not marine fuels. Under the IMO rules, Singapore will have to import these fuels, including from producers in China and the Middle East, inflating costs.  “Chinese ports like Zhoushan will be closer to the source of production of the new compliant fuel,” said Ralph Leszczynski, head of research at ship broker Banchero Costa in Singapore. “The pricing could potentially turn to Zhoushan’s advantage.”  Sinopec, Asia’s biggest oil refiner, moved its global bunker fuel center to Zhoushan from Beijing in May and is preparing to pump IMO-compliant fuel from 2019.  Top global independent oil merchant Vitol has also set up a trade office in Zhoushan for bunkers and other oil products in a joint operation with Zhejiang Seaport Group, said Zhoushan government officials and industry sources.  Vitol declined to comment.  While Zhoushan may chip away at some of Singapore’s bunker market share, its success depends on factors such as the cost and efficiency of its fuelling infrastructure, where Singapore is unrivalled, BRS Baxi’s Sharma said.  “Zhoushan will find it challenging to achieve the same standards and ease of doing business.”   GRAPHIC: Major Bunker Ports - tmsnrt.rs/2RpRyK4 China has 11 licensed bunker suppliers, including state-run Sinopec and Chimbusco, and independents such as Herun Group and Zhoushan Seaport Group, all operating in Zhoushan.  They are up against more than 50 outfits in Singapore, alongside the world’s busiest shipping lane and supplying some of the cheapest marine fuel available.  “Zhoushan is gaining some traction in competition to South Korea on bunker prices, but it still is quite a distance behind Singapore in terms of efficiency and infrastructure,” said an executive with China’s Nanjing Tanker Corp, which refuels some of its 65 vessels at the port.  A ship can refuel in around six hours in Singapore, while in Zhoushan it can take much longer due to greater bureaucracy, according to industry participants.  Ships take bunkers in Singapore because of its efficiency, transparency and strict standards, which translate into saved costs and time.  “The Maritime and Port Authority of Singapore ... continues to implement and uphold high standards,” said an MPA spokeswoman, citing the required use of mass flow meters for fuel oil deliveries from 2017, and the extension of that requirement to gasoil in mid-2019.  GRAPHIC: China challenges Singapore's bunker fuel dominance - tmsnrt.rs/2RwlILu Zhoushan was approved as a free trade zone in early 2017, and was the first Chinese city allowed to grant marine fuel licenses. In October this year, it announced a new import regulation on marine blending fuels, a move to serve a broader range of shippers’ needs.  Zhoushan has also asked the Ministry of Finance for a waiver on a consumption tax on bunker sales, and a rebate on value-added taxes for locally produced marine fuels, officials said.  ($1 = 6.9435 yuan)       Reporting by Chen Aizhu and Meng Meng in ZHOUSHAN, and Roslan Khasawneh in SINGAPORE; Editing by Henning Gloystein and Tom Hogue",https://uk.reuters.com/article/china-singapore-bunker-shipping/analysis-chinas-zhoushan-to-go-after-singapore-marine-hubs-top-billing-idUKL4N1XO1W3,12 Dec 2018,"China's port
city of Zhoushan is planning to challenge Singapore's dominance
of the multi-billion dollar shipping fuel industry, relying on
proximity to some of the world's biggest ports and Beijing's
support to give it an edge.",ANALYSIS-China's Zhoushan to go after Singapore marine hub's top billing
2018-12-12,"(Corrects first name to Nelson, not Nestor, in paragraph 1) Dec 12 (Reuters) - Venezuela’s former oil minister, Nelson Martinez, who was arrested in 2017 as part of a sweeping graft probe, has died, three people familiar with the matter said on Wednesday. Martinez, a chemist who also ran state oil company PDVSA, had been transferred to a military hospital from prison because of kidney problems, according to two of the sources. He was jailed after the country’s top prosecutor said he allowed a poor refinancing deal for Venezuela’s Citgo Petroleum Corp, a U.S.-based refiner he also used to lead, to go ahead without government approval. Neither the Information Ministry nor PDVSA responded to emails seeking comment. (Reporting by Deisy Buitrago, Alexandra Ulmer and Marianna Parraga; Writing by Luc Cohen and Brian Ellsworth; Editing by Sandra Maler and Peter Cooney)",https://uk.reuters.com/article/venezuela-oil-martinez/corrected-update-1-jailed-former-venezuela-oil-minister-nelson-martinez-has-died-sources-idUKL1N1YH1VM,12 Dec 2018,"Venezuela's former oil minister, Nelson
Martinez, who was arrested in 2017 as part of a sweeping graft
probe, has died, three people familiar with the matter said on
Wednesday.",CORRECTED-UPDATE 1-Jailed former Venezuela oil minister Nelson Martinez has died -sources
2018-12-12,"(Corrects first name to Nelson in paragraph 1 and headline, not Nestor) CARACAS, Dec 12 (Reuters) - Venezuela’s former oil minister Nelson Martinez, who was arrested more than a year ago as part of a sweeping graft probe, has died, three people familiar with the matter said on Wednesday. Martinez was hospitalized at the time of his death, one of the people said. (Reporting by Deisy Buitrago, Alexandra Ulmer and Marianna Parraga Writing by Luc Cohen; Editing by Sandra Maler)",https://uk.reuters.com/article/venezuela-oil-martinez/corrected-jailed-former-venezuela-oil-minister-nelson-martinez-has-died-sources-idUKL1N1YH1TU,12 Dec 2018,"Venezuela's former oil minister
Nelson Martinez, who was arrested more than a year ago as part
of a sweeping graft probe, has died, three people familiar with
the matter said on Wednesday.",CORRECTED-Jailed former Venezuela oil minister Nelson Martinez has died -sources
2018-12-12,"MEXICO CITY (Reuters) - Mexico’s government on Wednesday flagged state oil giant Pemex’s ‘delicate’ finances as it prepared to present the 2019 budget, seeking to reassure markets by saying that the company should not be saddled with more debt to fund upcoming projects.  Plans by new leftist president Andres Manuel Lopez Obrador for a refinery in southern Mexico have fanned investor concerns about potential new burdens on Pemex, which is weighed down with some $106 billion in financial debt. Addressing lawmakers in a congressional hearing, deputy finance minister Arturo Herrera acknowledged concerns that Pemex risks a credit rating downgrade and said the company would need to be looked after very carefully. “There isn’t much room to maneuver. What puts the Pemex rating in risk aren’t the projects that have been announced,” he said. “What puts (it) at risk is the financial situation.” If the government wanted to push projects in Pemex that went beyond its financial means, it would need to find new capital, Herrera said. “It can’t be via taking on more debt.” Lopez Obrador has not detailed how upcoming projects would be financed, but said government spending on Pemex would increase by around $3.7 billion in the next budget. Savings made elsewhere would pay for oil sector plans, he says.    Earlier, Finance Minister Carlos Urzua told lawmakers in the lower house of Congress that he was targeting a primary budget surplus, which excludes interest payments on past debt, of around 1 percent of gross domestic product (GDP) for 2019. The government is due to present the budget on Saturday. Urzua said it was vital Mexico retained the confidence of financial markets and international investors. “I think it will be a great signal for the country and for the world,” Urzua said of the planned primary surplus. “We’re a completely open economy, for better or worse, we have to pay attention to how the rest of the world perceives us, especially in the financial sector,” he added. Lopez Obrador, who took office on Dec. 1, has pledged to increase pensions and cut taxes along the northern border. That has set a considerable challenge for Urzua, and markets are following the budget discussions closely. The previous administration targeted a 2018 primary budget surplus of 0.4 percent of GDP, the first such surplus in a decade. Markets have been skeptical of the Lopez Obrador administration since the former Mexico City mayor said on Oct. 29 he would cancel a partly built $13 billion airport for the capital, arguing the project was tainted by corruption. That led to a dispute with investors holding some of the $6 billion in bonds issued to finance the hub’s construction. The government last week offered to buy back $1.8 billion of the debt, before sweetening its offer on Tuesday. Urzua said that what he called a restructuring of the airport debt would not have any negative impact on the budget. Nevertheless, he said Mexico needed to respect foreign investment, as well as attract it to fuel stronger growth. Reporting by Michael O'Boyle; Additional reproting and writing by Dave Graham; Editing by Frank Jack Daniel and Sonya Hepinstall",https://uk.reuters.com/article/mexico-budget/update-2-mexico-flags-delicate-pemex-finances-plans-tight-budget-idUKL1N1YH1A9,12 Dec 2018,"Mexico's government on
Wednesday flagged state oil giant Pemex's 'delicate' finances as
it prepared to present the 2019 budget, seeking to reassure
markets by saying that the company should not be saddled with
more debt to fund upcoming projects.","UPDATE 2-Mexico flags 'delicate' Pemex finances, plans tight budget"
2018-12-12,"KATOWICE, Poland, Dec 12 (Thomson Reuters Foundation) - Top officials and advocates are pushing at U.N. talks in Poland to ensure governments and businesses respect human rights when working to build a green future under the Paris climate pact. The climate change conference, due to end on Friday, is struggling to agree rules for efforts to keep global temperature rise “well below” 2 degrees Celsius (3.6 degrees Fahrenheit) above pre-industrial times, a goal enshrined in the 2015 Paris accord. One sticking point is how obligations on human rights should be incorporated into the “rule book” for implementing the Paris deal. “Climate change already has affected the lives of so many people - the right to food because of terrible droughts, the right to live in proper ways,” U.N. human rights chief Michelle Bachelet said at the talks. Most references to human rights have been stripped out of the text now under negotiation in Katowice, experts said. However, it remains in clauses relating to carbon markets, although Egypt, on behalf of the Arab Group of nations, and Saudi Arabia have opposed its inclusion, they added. The wording is key to avoid a repeat of previous rights abuses linked to carbon credits for renewable energy projects under the Kyoto Protocol, said Sebastien Duyck, a senior attorney at the Center for International Environmental Law (CIEL). The Kyoto Protocol is a treaty to reduce greenhouse gas emissions, which expires in 2020 when the Paris Agreement takes off. In Panama, the construction of a hydroelectric dam had been eligible to receive carbon credits under the Clean Development Mechanism (CDM), a scheme for rich nations to offset their emissions under the Kyoto Protocol, despite displacing indigenous people, CIEL said. The Barro Blanco Dam had forced from their homes indigenous Ngabe who lived on the site of its reservoir, said Duyck. In 2016, builders of Barro Blanco finally withdrew the dam from the CDM, he said. Similar problems with other CDM projects have been reported in countries including Honduras, Guatemala and Kenya. Bachelet said her organisation had collected reports of such abuses, but relied on national human rights watchdogs for that information. It was important to strengthen the independence of those national agencies, typically funded by governments, to ensure human rights and green development go hand in hand, she said. It is “a political issue”, she emphasised. Sachs lamented that links between human rights and climate change were not more central in the Paris “rule book” draft. Wild weather - from record-breaking hurricanes to punishing floods and drought - has grown stronger around the world as the planet warms, with dramatic humanitarian consequences. “I think the bigger issue with climate change is millions are being displaced - not because of projects but because of climate change - and so we should focus on climate change as a violation of rights,” he said. Bringing to court those most responsible for global warming - including fossil fuel companies, a growing trend in the United States - was a large part of respecting human rights, he said. Activists said they were running out of patience. Standing in front of a banner reading “Protect our rights”, New Zealand climate activist Kera Sherwood-O’Regan urged negotiators gathered in a corridor to call their ministers and “tell them right now that we need our rights in the text”. If the inclusion of human rights in relation to the CDM’s successor mechanism remains in the rule book, it could help safeguard groups like forest dwellers from abuses, said Duyck. But should those references be scrapped, ""the risks are very clear"", he added. (Reporting by Sebastien Malo @sebastienmalo, Editing by Megan Rowling. Please credit the Thomson Reuters Foundation, the charitable arm of Thomson Reuters, that covers climate change, humanitarian news, women's and LGBT+ rights, human trafficking and property rights. Visit news.trust.org/climate)",https://uk.reuters.com/article/climateclimatechange-accord-rights/human-rights-protection-hangs-in-balance-at-un-climate-talks-idUKL1N1YH0FD,12 Dec 2018,"KATOWICE, Poland, Dec 12 (Thomson Reuters Foundation) - Top
officials and advocates are pushing at U.N. talks in Poland to
ensure governments and businesses respect human rights when
working to build a green future under the Paris climate pact.",Human rights protection hangs in balance at UN climate talks
2018-12-12,"(Adds company comment, paragraphs 7-8, 13-14) By Erwin Seba HOUSTON, Dec 12 (Reuters) - An “ineffective” safeguard failed to prevent an explosive mixing of air and fuel at a Husky Energy refinery in Superior, Wisconsin, leading to a blast and fire in the plant’s gasoline-producing unit in April, a U.S. industrial safety group said on Wednesday. Air seeped through a hole in a valve within a fluidic catalytic cracking unit (FCCU), the U.S. Chemical Safety Board (CSB) said, causing an April 26 explosion that led to a massive fire and a 24-hour-long evacuation of residents living within miles of the plant. The board said 36 people sought medical treatment after the blast, including 11 working at the refinery. The plant was undergoing maintenance at the time. Husky, according to the CSB, had only considered a failure of the valve when locked open, not a failure when it was closed, according to an updated report the board presented of its months-long investigation at a meeting in Superior. The failures leading to the Superior refinery explosion were similar to those that caused a 2015 explosion in an FCCU at a Torrance, California, refinery then owned by Exxon Mobil Corp . Exxon sold the refinery to PBF Energy in 2016. “Prior to both incidents, the process hazard analyses identified scenarios in which hydrocarbons flowed into the air side of the FCCU and vice versa due to a failure of the spent catalyst slide valve (SCSV), but the safeguards listed to protect against those scenarios were ineffective,” the board said. Husky did not dispute the CSB’s finding, and will continue to work with the board while it conducts its own investigation into the explosion, said spokesman Mel Duvall. The CSB’s “investigation is important to understanding what happened,” Duvall said. “We are also continuing with our own investigation.” The CSB, created by the U.S. Clean Air Act, has no regulatory or enforcement authority but is charged with determining the causes of chemical plant explosions and fires and making recommendations to government and industry. “Given the similarities between these two incidents, the CSB will be examining areas of further improvement that need to be taken by industry,” the board said. FCCUs use a fine, silica catalyst in high heat to make gasoline from gas oil and the passage of the sand-like catalyst over the slide valve at the Superior refinery wore a hole in it. A mixture of air and hydrocarbon within the unit can easily find an ignition source in the 1,300 degree Fahrenheit (715 Celsius) operating temperature of the FCCU. “While we don’t expect to resume normal operations at the refinery until 2020, we remain committed to our employees and the community,” Duvall said. Duvall said the company is reviewing alternatives to hydrogen flouride as it prepares to rebuild the refinery for restart in 2020. (Reporting by Erwin Seba; Editing by David Gregorio)",https://uk.reuters.com/article/refinery-blast-probe-husky/update-1-u-s-probe-cites-ineffective-safeguard-in-husky-oil-refinery-blast-idUKL1N1YH1X7,12 Dec 2018,"An ""ineffective"" safeguard
failed to prevent an explosive mixing of air and fuel at a Husky
Energy refinery in Superior, Wisconsin, leading to a
blast and fire in the plant's gasoline-producing unit in April,
a U.S. industrial safety group said on Wednesday.",UPDATE 1-U.S. probe cites 'ineffective' safeguard in Husky oil refinery blast
2018-12-12,"NEW YORK (Reuters) - Oil ended lower on Wednesday after reports that Iran’s oil minister said divisions exist within the Organization of the Petroleum Exporting Countries, leading futures to give up earlier gains on OPEC-led production curbs and export cuts from Libya.  Crude pared gains late in the session after reports that Iran’s Oil Minister Bijan Zanganeh told state television that the cartel had been unfriendly toward OPEC’s third largest producer.  OPEC last week agreed to production cuts only after Iran, whose crude exports have been depleted by U.S. sanctions since early November, greenlighted the deal.  OPEC said on Wednesday it had offset a drop in sanctions-hit exports from Iran. Iran’s President Hassan Rouhani also said on state TV on Tuesday that export have improved since early November.  Earlier in the trading day, prices rose, bolstered by export cuts from Libya and planned OPEC-led production cuts  Brent crude futures LCOc1 settled at $60.15 a barrel, down 5 cents on the day, while U.S. crude CLc1 was down 50 cents at $51.15 a barrel.  Oil prices have fallen by a third since the start of October, when it hit a four-year high above $87. It is set for its biggest quarterly slide since the fourth quarter of 2014. The market also shrugged off government data that showed U.S. crude stockpiles fell 1.2 million barrels last week, a much smaller drawdown than the 10 million-barrel decline reported by industry group the American Petroleum Institute and less than half the draw of 3 million barrels analysts had forecast. “The divergence from the large inventory decline reported by the API makes the report appear more negative than it actually was,” said John Kilduff, a partner at Again Capital Management in New York.  Concerns about global oversupply of crude, driven largely by U.S. output from shale formations has driven the market lower in recent weeks, and prompted OPEC and some non-OPEC producers including Russia to cut supply by 1.2 million barrels per day (bpd) for six months from Jan. 1. “The OPEC+ deal from last week will allow more of a bullish position to be taken up by some market participants from this point,” analysts at JBC Energy said in a report. “The crude picture at least looks somewhat firmer for the next six months than it did previously.” Prices drew support this week after Libya declared force majeure on exports from its largest oilfield on Sunday after tribesmen and state security guards seized the facility. Still, a weaker economic outlook and higher production elsewhere have weighed down the market. Crude output has surged in the United States, set to end 2018 as the world’s top oil producer, ahead of Russia and Saudi Arabia. “We are quite confident that OPEC+ will be successful in tightening up the front end of the oil market thus keeping the Brent crude oil one-month contract in $60+ a barrel territory over the next six months,” SEB commodities strategist Bjarne Schieldrop said. “Investors and producers however fear a tsunami of additional U.S. shale oil supply in late 2019 and 2020 as new pipelines are installed from the Permian to the U.S. Gulf.” Additional reporting by Alex Lawler and Henning Gloystein; Editing by Marguerita Choy and David Gregorio",https://uk.reuters.com/article/global-oil/update-9-oil-ends-lower-on-iran-comments-despite-libya-opec-supply-cuts-idUKL3N1YH1DS,12 Dec 2018,"* OPEC offsets Iran oil loss, sees lower 2019 demand
(Recasts with settlement)","UPDATE 9-Oil ends lower on Iran comments despite Libya, OPEC supply cuts"
2018-12-12,"NEW YORK (Reuters) - A gauge of global stock markets rallied along with U.S. Treasury yields on Wednesday as optimism abounded for a trade thaw between the United States and China while sterling bounced on indications UK Prime Minister Theresa May would survive a no-confidence vote.  U.S. Treasury yields advanced in tandem with Wall Street’s gains after U.S. President Donald Trump said trade talks with China were progressing with discussions under way by telephone and more meetings likely among officials of both countries. In an interview with Reuters on Tuesday, Trump also said he would intervene in the Justice Department’s case against a top executive at China’s Huawei Technologies Co Ltd if it served national security interests or helped to close a trade deal. China made its first major U.S. soybean purchases in more than six months on Wednesday, two U.S. traders said, and its first since Trump and his Chinese counterpart Xi Jinping struck a trade war truce in early December. But after a spate of dizzying volatility in the past few days, there was some wariness about whether gains would hold. “The market just kind of gets whipsawed every time you get a headline,” said Tom Hainlin, global investment strategist at Ascent Private Capital Management in Minneapolis. “These are policies and concerns that don’t have a lot of informational arbitrage - it is hard to know exactly where the U.S.-China trade is going to go.   The Dow Jones Industrial Average rose 158.8 points, or 0.65 percent, to 24,529.04, the S&P 500 gained 14.45 points, or 0.55 percent, to 2,651.23 and the Nasdaq Composite added 66.48 points, or 0.95 percent, to 7,098.31. Still, U.S. equities finished well off their session highs and traders were not convinced the market was ready for a sustained move upward after two-straight days of gains.  “The risk right now is to the downside still, even though we had this reversal,” said Gordon Charlop, managing director at Rosenblatt Securities in New York.  The pan-European STOXX 600 index rose 1.69 percent to give the index its best two-day performance in two-and-1/2 years and MSCI’s gauge of stocks across the globe gained 1.10 percent.     The British pound sterling jumped off 20-month lows as Prime Minister May vowed to fight a challenge to her leadership, saying a change could jeopardize Britain’s divorce from the European Union.  May won a vote of confidence in her leadership right as U.S. markets closed for the session. Sterling was last trading at $1.261, up 1.01 percent on the day. The dollar index fell 0.33 percent, with the euro up 0.46 percent to $1.1366. Benchmark 10-year notes fell 8/32 in price to yield 2.9096 percent, from 2.881 percent late on Tuesday.  Reporting by Chuck Mikolajczak; Additional reporting by Sinéad Carew; Editing by Phil Berlowitz and Lisa Shumaker",https://uk.reuters.com/article/global-markets/global-markets-trade-thaw-lifts-stocks-sterling-rises-on-may-bets-idUKL1N1YH1ST,12 Dec 2018,"* Pound rises off 20-month low
(Updates with close of U.S. markets)","GLOBAL MARKETS-Trade thaw lifts stocks, sterling rises on May bets"
2018-12-12,"MILAN/NEW YORK (Reuters) - A hack on Italian oil services firm Saipem (SPMI.MI) that crippled more than 300 of the company’s computers used a variant of the notorious Shamoon virus, Saipem said, a development that links the case to a massive attack in 2012 on Saudi Aramco. “The cyber attack hit servers based in the Middle East, India, Aberdeen and in a limited way Italy through a variant of Shamoon malware,” the company said in a statement on Wednesday.  Work is under way “in a gradual and controlled manner” to fully restore operations after the attack, it said.  The Shamoon virus was used in some of the most damaging cyber attacks in history, starting in 2012 when it crippled tens of thousands of computers at Saudi Aramco and RasGas Co Ltd in the Middle East - attacks that cybersecurity researchers said were conducted on behalf of Iran.  Saudi Aramco is Saipem’s biggest customer.  The attack crippled between 300 and 400 servers and up to 100 personal computers out of a total of about 4,000 Saipem machines, the company’s head of digital and innovation, Mauro Piasere, told Reuters. No data will be lost because the company had backed up the affected computers, he said. The company said it first identified the attack on Monday.  Piasere said the company does not know who was responsible for the attack.  However, Adam Meyers, vice president with U.S. cybersecurity firm CrowdStrike, said he believed Iran was responsible because early technical analysis of the new Shamoon variant showed similarities to the 2012 campaign.  Shamoon disables computers by overwriting a file known as the master boot record, making it impossible for devices to start up. Former U.S. Defense Secretary Leon Panetta has said the 2012 hack of Saudi Aramco was probably the most destructive cyber attack on a private business. Shamoon went dormant until it resurfaced in late 2016 in a series of Middle East attacks that continued through early 2017. “It went dark for a long time and it seems to be back,” said Eric Chien, senior researcher at cybersecurity firm Symantec. “The question is whether any others were affected by it.” Security researchers widely believe that people working on behalf of the Iranian government were behind previous Shamoon attacks, which Tehran strongly denies. Anti-U.S. imagery was found in the code, researchers have said.  Officials in Iran could not be reached for comment. Saipem, one of the world’s largest subsea engineering and construction firms, is controlled by Italian state lender CDP and oil firm Eni (ENI.MI).  Reporting by Stephen Jewkes in Milan and Jim Finkle in New York; Editing by Sonya Hepinstall; Additional reporting from the Dubai newsroom; Editing by Rosalba O'Brien and Sonya Hepinstall",https://uk.reuters.com/article/cyber-shamoon/update-1-saipem-says-shamoon-variant-crippled-hundreds-of-computers-idUKL1N1YH1NO,12 Dec 2018,"A hack on Italian oil
services firm Saipem that crippled more than 300 of
the company's computers used a variant of the notorious Shamoon
virus, Saipem said, a development that links the case to a
massive attack in 2012 on Saudi Aramco.",UPDATE 1-Saipem says Shamoon variant crippled hundreds of computers
