publish_datetime,content,href,publish_timestr,summarize,title
2018-11-13,"WASHINGTON, Nov 13 (Reuters) - The European Union’s trade commissioner, Cecilia Malmstrom, said on Tuesday she is operating under the assumption the United States will not impose autos tariffs on the EU while the two sides are negotiating on trade. Malmstrom told an audience at the German Marshall Fund in Washington that any move by the United States to impose autos tariffs would not apply to the EU. “We assume that if that were to happen, that would not be for the European Union,” she said. (Reporting by David Lawder; Editing by Mohammad Zargham)",https://uk.reuters.com/article/usa-trade-europe/eus-malmstrom-says-she-assumes-u-s-wont-slap-autos-tariffs-during-talks-idUKW1N1QE018,13 Nov 2018,"The European Union’s trade
commissioner, Cecilia Malmstrom, said on Tuesday she is
operating under the assumption the United States will not impose
autos tariffs on the EU while the two sides are negotiating on
trade.",EU's Malmstrom says she assumes U.S. won't slap autos tariffs during talks
2018-11-13,"HOUSTON (Reuters) - Shares of oilfield services firm Weatherford International (WFT.N) on Tuesday slipped below $1 apiece, to a 29-year low, the latest sign that investors are losing confidence in its turnaround plan. The stock, which peaked at almost $50 in 2008, has fallen sharply since oil prices crashed in late 2014, leading to a string of losses at Weatherford since the third quarter that year. The company has $7.6 billion in long-term debt.  Pressures on its share price intensified in the past two weeks after the Houston-based company missed its free cash flow targets in latest quarter, and said it would no longer disclose deadlines for achieving asset sales, a signal to investors that it was having trouble finding buyers. The shares fell 5 percent to close at 97 cents on Tuesday. Analysts said the decline would not result in a breach of debt covenants, but a stock that closes below $1 for 30 consecutive days can trigger a Nasdaq deficiency notice, potentially leading to delisting. Weatherford did not immediately respond to a request for comment. Weatherford has pinned hopes for a turnaround on newly appointed Chief Executive Mark McCollum, who has pushed to restructure operations, sell businesses and cut costs. “Fixing WFT’s (Weatherford’s) lack of free cash flow generation over the past decade is ultimately the measuring stick by which investors will judge him. So far, the numbers aren’t in his favor,” analysts from Barclays wrote in a note last month. The company was $488 million cash flow negative year-to-date at the end of September, and will likely not meet its plan to break even on cash flow for the full year, Barclays analysts said. U.S. oil producers recently have slowed spending on new wells in the face of surging crude output and transportation bottlenecks. “Markets aren’t helping them a whole lot,” said Sajjad Alam, a senior analyst at debt-rating firm Moody’s Investors Service. “The more the share price drops the harder it becomes for investors to stay in.” Reporting by Liz Hampton; Editing by Richard Chang",https://uk.reuters.com/article/weatherford-stocks/shares-in-oilfield-firm-weatherford-international-drop-below-1-idUKL2N1XO1M2,13 Nov 2018,"Shares of oilfield services firm
Weatherford International on Tuesday slipped below $1
apiece, to a 29-year low, the latest sign that investors are
losing confidence in its turnaround plan.",Shares in oilfield firm Weatherford International drop below $1
2018-11-13,"NEW YORK (Reuters) - Oil prices plunged 7 percent on Tuesday on persistent concerns of oversupply and weakening global demand, causing Wall Street stocks to reverse early gains that were driven by the resumption of trade talks between the United States and China. The U.S. benchmark S&P 500 stock index .SPX ended lower as energy stocks declined with the fall in prices of Brent and U.S. crude futures.  U.S. crude touched its lowest level in a year, and Brent also extended Monday’s fall, which was triggered when U.S. President Donald Trump put pressure on OPEC to not cut supply to prop up prices. Both crude benchmarks have fallen more than 20 percent since peaking at four-year highs in early October. Wall Street stocks reacted sharply to the oil price slump. “The market does not like such a violent move in an asset class,” said Keith Lerner, chief market strategist at SunTrust Advisory Services in Atlanta. “Low oil prices are good for consumers, but they will hurt energy companies, whose earnings estimates have been rising over the past year,” he added, nothing that there could also be a decline in capital spending. U.S. crude futures CLc1 settled down $4.24, or 7.1 percent, to $55.69 a barrel. It was the largest one-day percentage decline for the contract since September 2015. Brent LCOc1 ended down $4.65, or 6.6 percent, to $65.47 a barrel, its largest one-day loss since July. Earlier, U.S. stocks rose after White House economic adviser Larry Kudlow said Washington had resumed trade talks with China, calling the development “very positive.” The U.S. dollar index .DXY, which has steadily climbed as the U.S.-China trade dispute has escalated, dipped 0.2 percent but remained near a 16-month high reached on Monday. “If you’re looking at market action today, that reflects an unsuredness and lack of direction,” said Oliver Pursche, chief market strategist at Bruderman Asset Management in New York. The pound GBP=D3 rose 0.9 percent to $1.2966 after reports that Britain and the European Union had agreed upon the text of a Brexit agreement and that British Prime Minister Theresa May would hold a cabinet meeting on Wednesday. The euro EUR= rose from a 16-month low, last up 0.6 percent to $1.1284. The Dow Jones Industrial Average .DJI fell 100.69 points, or 0.4 percent, to 25,286.49, the S&P 500 .SPX lost 4.04 points, or 0.15 percent, to 2,722.18, and the Nasdaq Composite .IXIC added 0.01 point, or 0 percent, to 7,200.88. MSCI’s gauge of stocks across the globe .MIWD00000PUS shed 0.10 percent. In the U.S. Treasuries market, benchmark 10-year notes US10YT=RR last rose 13/32 in price to yield 3.1433 percent, from 3.189 percent late on Friday. The Treasury market was closed on Monday for the Veterans Day holiday. Reporting by April Joyner; Additional reporting by David Gaffen and Stephen Culp in New York and Tom Finn and Marc Jones in London; Editing by Cynthia Osterman and Leslie Adler",https://uk.reuters.com/article/global-markets/global-markets-oil-plummets-on-global-demand-concerns-u-s-stocks-end-lower-idUKL2N1XO1NB,13 Nov 2018,"* U.S. dollar lower but remains near 16-month high
(Updates prices, market activity, comment to close of U.S.
markets)",GLOBAL MARKETS-Oil plummets on global demand concerns; U.S. stocks end lower
2018-11-13,"(Repeats earlier story for wider readership with no change to text) * Eyes on $7 bln hydrogen market in Asia by 2030 * Production cost seen as biggest hurdle * Japan’s Kawasaki Heavy Industries working to drive down costs * Woodside sees “blue hydrogen” from gas as key to scale By Sonali Paul MELBOURNE, Nov 13 (Reuters) - Australia, the world’s biggest coal exporter and second-biggest liquefied natural gas (LNG) exporter, wants to build its next big energy industry around exploiting solar and wind power along with brown coal to produce hydrogen. The same fuel used to power rockets into space, hydrogen has untapped energy potential without the downside of the carbon emissions from natural gas and coal. Australia is seeking to supply what could be a $7 billion market for hydrogen to China, Japan, South Korea and Singapore by 2030, according to a report done for the Australian Renewable Energy Agency by consultants ACIL Allen. While initially just a fraction of Australia’s LNG exports, forecast at A$48 billion ($35 billion) in 2019, hydrogen exports could grow the same way that Australia’s LNG industry has over the past 30 years, according to ACIL Allen, the Australian government, and local gas producer Woodside Petroleum. The global drive to cut carbon emissions and the falling cost of wind and solar power has turned hydrogen fuel into an opportunity now after the idea was mooted more than four decades ago. “Many of our traditional gas markets — Japan, Korea — have adopted strategies that put hydrogen and ultimately renewable hydrogen at the core of their energy future. So we want to make sure we’ve got the capability of providing for that market,” Western Australia’s Regional Development Minister Alannah MacTiernan told Reuters. The state on Oct. 25 launched a Renewable Hydrogen Council, including Woodside, French power producer Engie SA, and Norway’s Yara International, to form a plan to use land, wind and solar resources to produce hydrogen. “The development of a hydrogen business is similar to the early days of the LNG business,” said Shaun Gregory, Woodside’s executive vice president for exploration and technology. To reduce global warming, hydrogen could be used in fuel cells for vehicles and manufacturing plants, and could eventually replace natural gas for space heating, water heating and cooking in homes. Output may start through the gasification of brown coal with the hydrogen and carbon dioxide separated out. But eventually wind and solar power would be used to crack water to become the biggest hydrogen source. Currently, hydrogen derived from coal gasification is cheaper to produce than from water. The goal is drive down the costs of a hydrogen cargo by 2030 to a level that Japanese buyers would accept, said Australia’s Chief Scientist Alan Finkel, who is advising the government on a hydrogen strategy. “The biggest potential show-stopper is that we can’t meet the price target,” he told Reuters. Japan’s Kawasaki Heavy Industries (KHI) is leading a A$500 million demonstration project to produce hydrogen from brown coal from Australia’s largest coal mine, Loy Yang in Victoria. “At this point it is clearly cheaper (than hydrogen from renewables), but in the future they might be the same,” KHI Executive Officer Eiichi Harada told Reuters at the GHGT-14 conference in Melbourne on Oct. 25. Meanwhile, Woodside is working with Korea Gas Corp to potentially produce “blue hydrogen” in a carbon-neutral process of reforming methane from natural gas while eventually shifting to solar or wind to crack water to make “green hydrogen” “We believe blue hydrogen – carbon neutral hydrogen, sourced from gas - is the key to building scale and lowering costs in hydrogen transport and distribution, which will enable an earlier transition to green hydrogen,” Woodside’s Gregory said in an email. ($1 = 1.3806 Australian dollars) Reporting by Sonali Paul; Additional reporting by Jane Chung
in SEOUL; Editing by Christian Schmollinger",https://uk.reuters.com/article/australia-hydrogen/rpt-rocket-fuel-australia-targets-hydrogen-as-next-big-energy-export-idUKL4N1XO2NY,13 Nov 2018,"* Japan's Kawasaki Heavy Industries working to drive down
costs",RPT-Rocket fuel: Australia targets hydrogen as next big energy export
2018-11-13,"Nov 13 (Reuters) - Paradise, California had long prepared for wildfires but only in its worst nightmares did it imagine the kind of “megafire” that last week destroyed most of the town and killed at least 42 people. Born of tinder dry conditions and erratic winds, the “Camp Fire” was the latest California megafire, a huge blaze that burns more intensely and quickly than anything the state has experienced before. In recent years authorities in California have reported an increase in such large, explosive and swiftly spreading wildfires over a virtually year-round fire season. Four out of the five largest fires in California history have occurred in the last six years. Paradise had not seen significant rain for 211 days, and the town, on a ridge in the foothills of the Sierra Nevada mountains, was surrounded by a potential bonfire of dry or dead trees following a five-year drought that ended in 2017. Less rain and longer droughts are the major cause of the blazes, which consume more than 100,000 acres (40,000 hectares), according to recent research by the U.S. Forest Service and University of Montana. After a wildfire destroyed 87 homes in Paradise in 2008, the town of 27,000 put evacuation plans in place and fined homeowners if they did not clear brush and prune trees to reduce fire risk. But all it took was some kind of spark on Camp Creek Road, west of Paradise, and “El Diablo” fall winds gusting up to 50 mph (80 kph), to unleash the most destructive and deadly wildfire in California history. As the blaze roared west, devouring nearly 6,500 homes, it created its own fire whirlwinds or “firenados,” incinerating an area equivalent to 80 American football fields (100 acres) per minute. “This event was the worst case scenario. It was the event we have feared for a long time,” local sheriff Kory Honea told reporters. This has been one of the state’s worst fire years, with nearly twice the acreage burned so far compared with 2017 in areas managed by the California Department of Forestry and Fire Protection (Cal Fire). Former U.S. Forest Service officials such as Jerry Williams say too much emphasis is put on fighting fires instead of accepting that they are a natural part of the environment and minimizing their impact. Forests that for millennia had fire as part of their ecosystems have become choked with growth and unhealthy, and ultimately tinder for megafires, he said. “Every year we set a new record, we invest more in suppression, invest less in mitigation and wonder why we’re not getting on top of it,” Williams, a former director of fire and aviation for the U.S. Forest Service, said in an interview. Fire officials say the trend to larger, more destructive fires is driven by drought-stricken vegetation, erratic winds and triple-digit temperatures that are part of climate change. President Donald Trump has blamed California’s failure to thin fuel-choked forests. Cal Fire spokeswoman Lia Parker said there were a lot more factors at play than cutting down trees. “A lot of it is climate related; we’ve seen a significant increase in temperatures; we’ve seen an increase in dry and dead conditions,” Parker said. As the Camp Fire raged, similar conditions nearly 450 miles to the south were fueling the Woolsey Fire, which killed two people and destroyed 370 homes near Los Angeles. “It was a fire storm, the worst I’ve ever seen it,” said Malibu resident Tony Haynes, 59, who fought blaze as it threatened his home. (Reporting By Andrew Hay in New Mexico, additional reporting by Steve Gorman in Los Angeles; Editing by Steve Orlofsky)",https://uk.reuters.com/article/california-wildfires-megafires/megafire-that-torched-town-now-common-in-california-idUKL2N1XN1H0,13 Nov 2018,"Paradise, California had long prepared
for wildfires but only in its worst nightmares did it imagine
the kind of ""megafire"" that last week destroyed most of the town
and killed at least 42 people.",'Megafire' that torched town now common in California
2018-11-13,"NEW YORK (Reuters) - Oil’s slide accelerated on Tuesday, with U.S. futures suffering their steepest one-day loss in more than three years due to ongoing worries about weakening global demand and oversupply. U.S. futures closed down 7.1 percent, for a record 12th straight decline and the lowest since November 2017. More than 980,000 contracts changed hands, as funds shed positions.  “It’s like a run on the bank,” said Phil Flynn, analyst at Price Futures Group in Chicago. “It’s getting to the point where it doesn’t seem to be about fundamentals anymore, but a total collapse in price.”  Traders said the selling was an extension of Monday’s, which was triggered after U.S. President Donald Trump posted a tweet meant to put pressure on the Organization of the Petroleum Exporting Countries not to cut supply to prop up prices.  Trump’s tweet followed weekend reports that Saudi Arabia was considering a production cut at the December OPEC meeting, on increased alarm that supply has started to outpace consumption.  Speculators have pulled back on heavy bets on an oil rally, a process that continued Tuesday, traders said. As of last week, hedge funds and other money managers had reduced their long position in oil contracts to their lowest since August 2017. Traders said that recent weakness in equities has fanned concerns about global growth, which is also contributing to declines in oil.  U.S. crude futures CLc1 settled down $4.24 a barrel, or 7.1 percent, to $55.69 a barrel. It was the largest one-day percentage decline for the contract since September 2015. U.S. crude has lost 28 percent since its early October peak. Brent LCOc1 ended down $4.65, or 6.6 percent, to $65.47 a barrel, the largest one-day loss since July. Brent has lost 25 percent since peaking at a four-year high in early October. It now sits at levels not seen since March.  In its monthly report, OPEC said world oil demand next year would rise by 1.29 million barrels per day (bpd), 70,000 bpd less than predicted last month and the fourth consecutive forecast cut. Output, however, rose by 127,000 bpd to 32.9 million bpd, OPEC said. Saudi Energy Minister Khalid al-Falih said on Monday that OPEC agreed there was a need to cut oil supply next year by around 1 million barrels per day from October levels to prevent oversupply. Even as the Saudis have promised to reduce output, U.S. production reached 11.6 million bpd in the most recent week, a new record. Russia has given mixed signals about a cut, with Lukoil Chief Executive Vagit Alekperov saying on Monday that he did not see cuts being necessary. “They can’t make up their minds on a cutback or not,” said Bob Yawger, director of energy futures at Mizuho. “These strange bedfellows no longer seem like they’re in the same bed anymore.”  Reporting by David Gaffen in New York; additional reporting from Christopher Johnson in London and Henning Gloystein in Singapore; Editing by Marguerita Choy and Leslie Adler",https://uk.reuters.com/article/global-oil/update-12-oil-slumps-7-pct-to-one-year-low-as-rout-extends-to-12-days-idUKL4N1XO07F,13 Nov 2018,"* Crude prices slump: https://tmsnrt.rs/2PWBkdL
(Updates to settlement; adds additional details, quotes;
updates bullet points)",UPDATE 12-Oil slumps 7 pct to one-year low as rout extends to 12 days
2018-11-13,"NEW YORK (Reuters) - Wall Street stock prices shed earlier gains on Tuesday while oil prices plunged on persistent concerns of weakening global demand. The U.S. benchmark S&P 500 stock index .SPX turned negative after energy stocks were depressed by falling Brent and U.S. crude futures. Oil prices tumbled 7 percent, with U.S. crude touching its lowest level in a year. Brent and U.S. crude extended their fall from Monday after U.S. President Donald Trump put pressure on OPEC not to cut supply to prop up prices. Both crude benchmarks have fallen more than 20 percent since peaking at four-year highs in early October. “It’s like a run on the bank,” said Phil Flynn, analyst at Price Futures Group in Chicago. “It’s getting to the point where it doesn’t seem to be about fundamentals anymore, but a total collapse in price.” U.S. natural gas futures, however, soared to their highest since November 2014 on forecasts for colder weather. Earlier, U.S. stocks had risen after White House Economic Adviser Larry Kudlow said Washington had resumed trade talks with China and characterized the development as “very positive.” Technology stocks bounced back a day after a rout that led the S&P 500’s nearly 2 percent decline. The U.S. dollar index .DXY, which has steadily climbed as the U.S.-China trade dispute has escalated, dipped 0.2 percent. “To the extent that we get movement in the tariff discussion the market will view that as a positive,” said Bucky Hellwig, senior vice president at BB&T Wealth Management in Birmingham, Alabama. The pound GBP=D3 rose 0.8 percent to $1.2953 after reports that the United Kingdom and the European Union had agreed upon the text of a Brexit agreement and that British Prime Minister Theresa May would hold a cabinet meeting on Wednesday. The euro EUR=EBS also rose from a 16-month low, last up  0.4 to $1.1264, though its gains were capped by concerns over Italy's budget and downbeat German investor sentiment data. The Dow Jones Industrial Average .DJI fell 112.53 points, or 0.44 percent, to 25,274.65, the S&P 500 .SPX lost 3.22 points, or 0.12 percent, to 2,723 and the Nasdaq Composite .IXIC added 3.79 points, or 0.05 percent, to 7,204.66. MSCI’s gauge of stocks across the globe .MIWD00000PUS shed 0.12 percent. Benchmark 10-year U.S. Treasury notes US10YT=RR last rose 12/32 in price to yield 3.1452 percent, from 3.189 percent late on Friday. The Treasury market was closed on Monday for the Veterans Day holiday. U.S. crude CLc1 fell 7.88 percent to $55.21 per barrel and Global benchmark Brent crude LCOc1 fell $5.12 a barrel to a session low of $65 a barrel in post-settlement trade. But front-month gas futures NGc1 on the New York Mercantile Exchange jumped 7.7 percent. Reporting by April Joyner; Additional reporting by David Gaffen and Stephen Culp in New York and Tom Finn and Marc Jones in London; Editing by David Gregorio and Cynthia Osterman",https://uk.reuters.com/article/global-markets/global-markets-oil-plummets-on-global-demand-concerns-u-s-stocks-turn-lower-idUKL2N1XO178,13 Nov 2018,"* U.S. dollar lower but remains near 16-month high
(Updates prices, market activity, comments to mid-afternoon
trade in U.S. markets)",GLOBAL MARKETS-Oil plummets on global demand concerns; U.S. stocks turn lower
2018-11-13,"RIO DE JANEIRO (Reuters) - “Failures and possible crimes” led to a February leak of mineral byproduct at Norsk Hydro ASA’s Alunorte alumina refinery in the Amazonian state of Para, a special commission in Brazil’s lower house said in a report released on Tuesday  A congressional commission assembled to look into the incident blamed both the company and regulators, and called for civil and criminal investigations to continue. “The matter of criminal and civil responsibility was emphasized, not only for the company involved in the matter, but principally for those who have the duty of enforcing and issuing operating licenses,” Éder Mauro, who represents Para in Brazil’s lower house, said in comments to the legislature’s official news service. In a statement sent to Reuters, a representative for Alunorte rejected several assertions made by the commission, saying that “there was no leak or overflow of bauxite waste” as the report asserted.   Norsk Hydro has been in a months-long dispute with Brazilian authorities after the metals maker admitted to unlicensed emissions of untreated water during severe rains. The nature of those emissions has been a matter of hot dispute between the company and Brazilian authorities. The Alunorte refinery is currently barred per court order from operating at more than 50 percent capacity. At full capacity, the plant can produce some 6.4 million tonnes of alumina, or 10 percent of the world’s capacity outside China. Alunorte transforms bauxite into alumina, which is turned into aluminum at huge smelter.  Reporting by Marta Nogueira and Gram Slattery; Writing by Gram Slattery; Editing by Leslie Adler",https://uk.reuters.com/article/brazil-hydro/brazil-lawmakers-slam-norsk-hydro-regulators-for-alunorte-leak-idUKL2N1XO1LO,13 Nov 2018,"""Failures and possible
crimes"" led to a February leak of mineral byproduct at Norsk
Hydro ASA's Alunorte alumina refinery in the Amazonian
state of Para, a special commission in Brazil's lower house said
in a report released on Tuesday","Brazil lawmakers slam Norsk Hydro, regulators for Alunorte leak"
2018-11-13,"NEW YORK (Reuters) - U.S. crude oil output from seven major shale basins was expected to hit a record of 7.94 million barrels per day (bpd) in December, according to a monthly government forecast released on Tuesday.  The total oil output from the basins was expected to rise 113,000 bpd, driven largely by increases in the Permian Basin of Texas and New Mexico, where output was forecast to climb by 63,000 bpd to about 3.7 million bpd in December, the U.S. Department of Energy’s Energy Information Administration (EIA) said. Output was also expected to rise in each of the other basins, except for the Haynesville, where it would remain unchanged at 43,000 bpd.  U.S. natural gas production, meanwhile, was projected to increase to a record 75.1 billion cubic feet per day (bcfd) in December. That would be up more than 1.0 bcfd over the November forecast and would be the 11th monthly increase in a row. A year ago in December output was just 63.9 bcfd. The EIA projected gas output would increase in all the big shale basins in December. Output in the Appalachia region, the biggest shale gas play, was set to rise 0.4 bcfd to a record 30.4 bcfd in December. Production in Appalachia was 26.9 bcfd in the same month a year ago. EIA said producers drilled 1,577 wells and completed 1,308 in the biggest shale basins in October, leaving total drilled but uncompleted wells up 269 at a record high 8,545, according to data going back to December 2013. That was the most wells drilled in a month since February 2015 and the most completed in a month since March 2015, according to EIA data. Reporting by Devika Krishna Kumar in New York, Jessica Resnick-Ault in New York; additional reporting by Scott DiSavino in New York; Editing by Tom Brown and Marguerita Choy",https://uk.reuters.com/article/usa-oil-productivity/update-1-u-s-shale-oil-output-to-hit-record-high-7-9-mln-bpd-in-dec-eia-idUKL2N1XO1IO,13 Nov 2018,"U.S. crude oil output from
seven major shale basins was expected to hit a record of 7.94
million barrels per day (bpd) in December, according to a
monthly government forecast released on Tuesday.",UPDATE 1-U.S. shale oil output to hit record high 7.9 mln bpd in Dec -EIA
2018-11-13,"* Nuclear output up 6.6 TWh at 290 TWh vs same period in 2017 * Revises full-year nuclear target at 393-395 TWh * EDF confirms 2018 core earnings guidance (Adds details, quotes) By Geert De Clercq PARIS, Nov 13 (Reuters) - French state-owned utility EDF’s revenue rose 7.2 percent in the first nine months of the year as nuclear and hydro output recovered and the firm was bullish about its earnings guidance. The utility said nuclear output in its French home market rose by 6.6 terawatt hours (TWh) to 290 TWh, mainly because 2017 nuclear output was heavily impacted by several reactor outages linked to and investigation in the manufacturing records of the Creusot plant and problems with carbon segregation in the steel of its reactors. EDF slightly lowered its full-year 2018 French nuclear output target to 393-395 TWh from more than 395 TWh as the Dampierre 4 reactor had been closed longer than expected for maintenance and the Chooz 1 reactor had been closed for 17 days in October due to low water levels in the river Meuse. EDF confirmed its guidance for 2018 core earnings of 14.8-15.3 billion euros and chief financial officer Xavier Girre said on an analyst call that earnings before interest, tax, depreciation and amortisation (EBITDA) were expected to come in at the top end of that range. He also said that EDF should achieve positive cash flow this year, which is slightly better than its target for cash flow that is slightly positive or close to balance, excluding investments in its Linky smart meters and asset disposals. Girre said that following the sale of the Dunkerque LNG terminal, EDF’s 10 billion euro asset disposal was now nearly completed and would be finalised before year-end. “We are not planning another asset disposal plan on this scale,” he told analysts in response to questions. Revenue in the first nine months of the year rose 7.2 percent to 49.59 billon euros from 46.25 billion restated under new IFRS 15 accounting standards on contract recognition, but was slightly below the 49.72 billion euros reported for the first nine months of last year. (Reporting by Geert De Clercq Editing by Bate Felix)",https://uk.reuters.com/article/edf-results/update-1-edf-9-month-sales-up-7-2-percent-as-french-nuclear-output-recovers-idUKL8N1XO7MY,13 Nov 2018,"* Nuclear output up 6.6 TWh at 290 TWh vs same period in
2017",UPDATE 1-EDF 9-month sales up 7.2 percent as French nuclear output recovers
