publish_datetime,content,href,publish_timestr,summarize,title
2019-01-23,"TORONTO/BANGALORE (Reuters) - Canadian Pacific Railway Ltd expects double-digit earnings growth in 2019, the country’s second-biggest rail operator said on Wednesday, lifted by strong pricing and growing demand for shipments of crude and other commodities. The Calgary-based company, which got a sizeable revenue lift from crude in its fourth quarter, said it expects crude shipments will increase to an annual run rate of approximately 120,000 rail cars in the second quarter from about 100,000 currently. Reporting a bigger-than-expected profit, despite higher fuel costs, CP also forecast double-digit growth in diluted earnings per share in 2019, from C$14.51 in 2018, and mid-single-digit volume growth. “The two most striking things were they did well on the pricing ...and they did just a fantastic job of keeping their costs in line,” said Edward Jones analyst Dan Sherman. “It sounds like they just see pretty solid sailing going forward.” CP’s operating ratio, a closely watched productivity metric that measures operating expenses as a percentage of revenue, improved by 370 basis points to 56.5 percent in the fourth quarter. While railways are sensitive to economic downturns or major shifts in trade, CP said it has not seen a downturn in its international intermodal container business in January or February, despite a surge of volume late in the fourth quarter. “We entered 2019 with tremendous momentum,” said Chief Executive Keith Creel on a conference call with analysts. “Rest assured, we’re poised for another record-setting year.” CP said it recently struck a multi-year agreement with Suncor Energy that is a C$20 million near-term opportunity that could double in later years. It also struck a multi-year deal to ship refined fuels to Southern Ontario, but did not disclose the customer. Growing crude shipments come as output from Western Canada has outstripped pipeline capacity, prompting producers to increasingly sign transport deals with CP and its larger rival, Canadian National Railway Co. Cenovus Energy Inc said in September it had signed three-year deals with CP and CN to transport roughly 100,000 barrels per day of crude from Northern Alberta to the U.S. Gulf Coast. For the quarter ended Dec. 31, CP reported earnings of C$ 4.55 per share, excluding items, beating the C$4.22 consensus estimate, according to IBES data from Refinitiv. Net income fell 45 percent, to C$545 million, compared to year-ago results buoyed by a C$527 million income-tax gain. Revenue rose 17 percent to C$2.01 billion. Reporting by Susan Taylor in Toronto and Shanti S Nair in Bengaluru; editing by Sriraj Kalluvila and James Dalgleish",https://uk.reuters.com/article/cp-results/update-2-cp-railway-sees-record-setting-2019-posts-strong-profit-idUKL3N1ZN5I2,23 Jan 2019,"Canadian Pacific
Railway Ltd expects double-digit earnings growth in
2019, the country's second-biggest rail operator said on
Wednesday, lifted by strong pricing and growing demand for
shipments of crude and other commodities.","UPDATE 2-CP Railway sees record-setting 2019, posts strong profit"
2019-01-23,"(Adds details) By Ahmed Rasheed BAGHDAD, Jan 24 (Reuters) - Iraq’s parliament approved the 2019 budget early on Thursday after an hours-long vote, ending weeks of deadlock over allocations to different provinces and privatisation of state projects. Parliament did not vote as planned on three cabinet posts that remain empty, however, leaving Iraq with an incomplete government months after a general election. The budget projected oil exports of 3.88 million barrels per day, up from 3.8 million bpd for the previous year, at a price of $56 per barrel, an increase from the $46 the 2018 budget was based on. Iraq’s 2019 budget of 133 trillion dinars ($112 billion) included payment of salaries for the Peshmerga, the military force for the semi-autonomous Kurdish region, a move that lawmakers said might help ease tension between Baghdad and Erbil, the capital of the Kurdistan region. The 3.88 million bpd of oil exports includes 250,000 from the Kurdish region. Exports from northern Kirkuk resumed after a year-long halt in November. Iraq’s oil exports from its southern Basra fields account for more than 95 percent of the OPEC producer’s state revenue. Kurdish lawmakers welcomed the move to pay salaries of their forces, even though these are not under the direct command of the Baghdad government. “We are satisfied with the budget after approving the salaries for Peshmerga and the region’s civil servants,” Kurdish MP Aram Balati told Reuters. Last year the budget cut the semi-autonomous Kurdistan Regional Government’s (KRG) share from the 17 percent the region has traditionally received since the fall of Saddam Hussein, following a failed bid at full Kurdish independence from Baghdad in October 2017. Lawmakers from southern predominantly Shi’ite Muslim provinces had bickered over budget allocations. The vote had been delayed partly by those disputes and by a face-off between two Shi’ite-dominated political groupings which still cannot agree on the remaining cabinet appointments. Lawmaker Mohammed Tamim said the budget’s approval would “help stabilise Iraq’s economy and pave the way for the country’s rebuilding.” Iraq’s infrastructure is wrecked after years of war against Islamic State and alleged corruption that has left thousands of people without power and water. (Writing by John Davison Editing by James Dalgleish)",https://uk.reuters.com/article/iraq-politics-budget/update-1-iraq-parliament-approves-budget-ending-weeks-of-deadlock-idUKL8N1ZN785,23 Jan 2019,"Iraq's parliament approved the
2019 budget early on Thursday after an hours-long vote, ending
weeks of deadlock over allocations to different provinces and
privatisation of state projects.",UPDATE 1-Iraq parliament approves budget ending weeks of deadlock
2019-01-23,"BAGHDAD, Jan 24 (Reuters) - Iraq’s parliament approved a budget for 2019 of 133 trillion dinars ($112 billion), based on projected oil exports of 3.88 million barrels per day at a price of $56, lawmakers said on Thursday. The budget included payment of salaries for Kurdish Peshmerga, the military force for Iraq’s semi-autonomous Kurdish region. (Reporting by Ahmed Rasheed, writing by John Davison; Editing by Lisa Shumaker)",https://uk.reuters.com/article/iraq-politics-budget/iraq-parliament-approves-budget-based-on-oil-exports-of-3-88-mln-bpd-idUKB1N1OD01G,23 Jan 2019,"Iraq's parliament approved a
budget for 2019 of 133 trillion dinars ($112 billion), based on
projected oil exports of 3.88 million barrels per day at a price
of $56, lawmakers said on Thursday.",Iraq parliament approves budget based on oil exports of 3.88 mln bpd
2019-01-23,"(Reuters) - Potential U.S. sanctions on Venezuela’s crude oil exports would cut off the nation from Gulf Coast refiners that are among its biggest customers, likely forcing it to send more crude to China, India or other Asian countries, traders said on Wednesday. U.S. refineries that depend on Venezuela’s heavy crude would have even more trouble securing supplies as Canadian and Mexican crudes are often not as discounted and are limited in availability. The United States is considering moves to cripple Venezuela’s oil shipments, which account for nearly all of the country’s exports, in response to the reelection of President Nicolas Maduro that was widely viewed as a sham. Washington has recognized opposition leader Juan Guaido as Venezuela’s president as protests against Maduro erupted across the country. It is also considering sanctions on oil deliveries, a move it has until now resisted, energy company sources told Reuters on Wednesday. Venezuela, on average, exported about 500,000 barrels of crude a day to the United States in 2018, according to U.S. Energy Department data. Those shipments fell in November to an estimated 358,000 barrels per day, however, according to a report by Caracas-based consultancy Gas Energy Latin America seen by Reuters.  The U.S. share of its exports has declined in recent years with more shipments going to Russia and China. [GRAPHIC: Venezuelan crude exports to the United States: tmsnrt.rs/2S4YIXB] Those deliveries are being made largely through oil-for-debt repayment structures as output from state-run oil company Petróleos de Venezuela, S.A., known as PDVSA, has slumped to near 70-year lows in a nationwide economic crisis. Venezuela’s output has been cut in half since 2016 to less than 1.2 million bpd, according to figures from OPEC secondary sources.  Shipments to the United States account for about 75 percent of the cash Venezuela gets for crude shipments, according to a Barclays research note published last week. In the wake of sanctions, the country could seek additional deals with Turkey, India or other Asian nations, one trader of Venezuelan crude said. Gas Energy’s report said India was the second-largest importer of Venezuelan crude in November. “It will be costly for Venezuela but eventually they’ll be able to sell that oil to Asia at a discount. There will be a period in the middle in which they have difficulty selling those barrels,” said Francisco Monaldi, fellow in Latin American Energy Policy at the Baker Institute for Public Policy at Rice University in Houston. [GRAPHIC: Top U.S. importers of Venezuelan crude: tmsnrt.rs/2RYGk2E] Though the United States produces nearly 12 million barrels of oil a day, complex Gulf Coast refineries need heavier crude grades to produce diesel and other high-margin products, and cannot simply sub in light crude. Prices of heavier U.S. grades like Mars Sour, an offshore medium U.S. crude, and Heavy Louisiana Sweet crude have risen as buyers scramble for supply. Mars traded at a $6.90 premium to U.S. crude on Wednesday, a five-year high, according to Refinitiv Eikon data, as bidders came into the market to secure supplies through the second quarter, traders said. “It would make a tight market even tighter. If it happens, it would be an unambiguous headwind for refiners already struggling to find supplies,” said Bob McNally, president of Rapidan Energy Group, an energy consultancy in Bethesda, Maryland. [GRAPHIC: Venezuelan crude exports to U.S. refiners: tmsnrt.rs/2S42EI5.] Traders said the United States may need to sell oil from the U.S. Strategic Petroleum Reserve to cover supply shortfalls as additional shipments are secured via Canada or Mexico.  Sanctions could also include U.S. exports of petroleum products to Venezuela, used for blending with Venezuelan heavy crude. Reporting by Devika Krishna Kumar, Collin Eaton and Stephanie Kelly; additional reporting by Jarrett Renshaw and Luc Cohen; graphics by Stephanie Kelly; writing by David Gaffen; editing by Richard Chang and Leslie Adler",https://uk.reuters.com/article/venezuela-politics-usa-oil/graphic-u-s-sanctions-on-venezuela-would-reroute-crude-leave-refiners-short-idUKL1N1ZN1NE,23 Jan 2019,"Potential U.S. sanctions on Venezuela's
crude oil exports would cut off the nation from Gulf Coast
refiners that are among its biggest customers, likely forcing it
to send more crude to China, India or other Asian countries,
traders said on Wednesday.","GRAPHIC-U.S. sanctions on Venezuela would reroute crude, leave refiners short"
2019-01-23,"NEW YORK (Reuters) - Oil prices slipped on Wednesday as the European Union seeks to circumvent U.S. trade sanctions against Iran, and on weaker U.S. gasoline prices. Brent LCOc1 futures fell 36 cents, or 0.6 percent, to settle at $61.14 a barrel, while the most active U.S. West Texas Intermediate (WTI) crude CLv1 contract for March fell 39 cents, or 0.7 percent, to settle at $52.62. France’s foreign minister said he expected a European-backed system to facilitate non-dollar trade with Iran and bypass fresh U.S. curbs imposed after Washington quit a landmark nuclear deal, would be established in coming days. Peter Cardillo, chief market economist at Spartan Capital Securities in New York said that EU announcement “knocked the wind out of oil prices.” Analysts also said falling U.S. gasoline prices and rising crude output in the United States were also pressuring the crude market. “We are paying particular attention to weakening NYMEX crack spreads where an increasingly heavy gasoline market is providing a limiter on near term WTI gains,” Jim Ritterbusch, president of Ritterbusch and Associates in Chicago, said in a report. The crack, or spread, between U.S. gasoline futures and WTI crude RBc1-CLc1 fell to $5.97 a barrel, its lowest since 2013. Both U.S. crude and product futures extended their losses in post-settlement trade after an industry report showed that U.S. crude stockpiles rose sharply last week, while gasoline and distillate inventories built. [API/S] Data from the American Petroleum Institute showed crude inventories increased 6.6 million barrels, compared with analysts’ expectations for a decrease of 42,000 barrels. Gasoline stocks rose by 3.6 million barrels, compared with analysts’ expectations in a Reuters poll for a 2.7 million-barrel gain. Distillate fuels stockpiles gained by 2.6 million barrels, compared with expectations for a 229,000-barrel drop, the API data showed. If the weekly product builds are confirmed by government data on Thursday at 11 a.m. (1600 GMT), it would be the eighth rise in a row for gasoline, and the fifth straight build for both distillates and gasoline.  GRAPHIC: U.S. oil production growth - tmsnrt.rs/2AZSnDc The Trump administration ratcheted up pressure on Venezuela’s President Nicolas Maduro on Wednesday, announcing U.S. recognition of the country’s opposition leader as interim president and signaling potential new sanctions against its vital oil sector. Potential U.S. sanctions on Venezuela’s crude oil exports, however, would hit U.S. refiners that are its biggest customers, as the OPEC nation would likely be forced to send more crude to China, India or other Asian countries, traders said. The U.S. share of Venezuelan exports has fallen in recent years with more shipments going to Russia and China, largely through oil-for-debt repayment structures.  “It would make a tight market even tighter. If it happens, it would be an unambiguous headwind for (U.S.) refiners already struggling to find supplies,” said Bob McNally, president of Rapidan Energy Group, an energy consultancy in Bethesda, Maryland. Additional reporting by Sinead Carew in New York, Noah Browning in London and Henning Gloystein in Singapore; Editing by Marguerita Choy and Alexandra Hudson",https://uk.reuters.com/article/global-oil/update-11-oil-slips-as-eu-seeks-to-trade-with-iran-u-s-gasoline-prices-fall-idUKL3N1ZN06A,23 Jan 2019,"* France expects Iran-EU trade mechanism to be established
soon","UPDATE 11-Oil slips as EU seeks to trade with Iran, U.S. gasoline prices fall"
2019-01-23,"(Updates prices, adds commentary) * Wall St ends session with small gains, shutdown worries loom * U.S. dollar falls, oil falls * For Reuters Live Markets blog on European and U.s. stock markets please click on: By Sinéad Carew NEW YORK, Jan 23 (Reuters) - The MSCI global stock index ended Wednesday’s choppy trading session with a small gain as worries over U.S. politics, global economic growth and trade tensions were countered by a boost from quarterly earnings reports. However, the U.S. dollar and oil prices declined. U.S. Treasury yields climbed but analysts expect the $15.6 trillion market to be confined within a tight trading range due to a dearth of fresh economic data amid the longest-ever U.S. government shutdown. The U.S. dollar edged lower against a basket of currencies as uncertainty over trade and the global economy clouded the greenback’s near-term outlook and restricted it to tight trading ranges against other major currencies. “The trade conflicts and tensions, the (U.S. government) shutdown and certainly more chatter about global growth in 2019, those are the factors that need to be hashed out before we get a clear direction,” said Minh Trang, senior currency trader at Silicon Valley Bank in Santa Clara, California. After falling more than 1 percent in the previous day’s session, Wall Street indexes zig-zagged. Strong quarterly reports from Procter & Gamble, Comcast Corp and International Business Machines helped the Dow show the biggest gains of the day. But U.S. political uncertainty weighed heavily on investors. White House economic adviser Kevin Hassett said in a CNN interview the United States could see zero growth in the first three months if the partial government shutdown is extended for the whole quarter. “What we’re seeing here is a very indecisive market and a market that’s very sensitive to headline news on trade and the shutdown,” Peter Cardillo, chief market economist at Spartan Capital Securities in New York referring to Hassett’s comment. And, according to Cardillo, it didn’t help investor mood that U.S. President Donald Trump and U.S. House of Representatives Speaker Nancy Pelosi argued publicly over whether Trump can deliver the annual State of the Union address in the House chamber during the shutdown. “The longer the bickering goes on the longer the shutdown goes on and everyone gets affected if the economy slows,” he said. The Dow Jones Industrial Average rose 171.14 points, or 0.7 percent, to 24,575.62, the S&P 500 gained 5.8 points, or 0.22 percent, to 2,638.7 and the Nasdaq Composite added 5.41 points, or 0.08 percent, to 7,025.77. MSCI’s gauge of stocks across the globe rose 0.1 percent, after the pan-European STOXX 600 index lost 0.06 percent. Investors also kept a close eye on China on hopes more economic stimulus measures would ease worries over slow progress in trade talks between Washington and Beijing. Trump told reporters on Wednesday that the United States was doing well in trade talks and that China “very much wants to make a deal.” The day before his advisers had said he would not soften his position that Beijing must make real structural reforms, including how it handles intellectual property, to reach a trade deal. “The market is shadow-boxing with speculation about trade,” said Ward McCarthy, chief financial economist at Jefferies & Co. in New York. The dollar index, which tracks the greenback versus the euro, yen, sterling and three other currencies, was down 0.2 percent at 96.127. The index has risen nearly 1 percent over the last two weeks. The greenback was up 0.22 percent against the yen after the Bank of Japan on Wednesday kept its stimulus program in place. Benchmark 10-year notes last fell 4/32 in price to yield 2.7462 percent, from 2.732 percent late on Tuesday. Oil prices slipped as the European Union sought to circumvent U.S. trade sanctions against Iran and on weaker U.S. gasoline prices. U.S. crude settled down 0.74 percent or 39 cents at $52.62 per barrel. Brent crude futures settled at $61.14 per barrel, down 36 cents, or 0.59 percent. (Additional reporting by Saqib Iqbal Ahmed, April Joyner, Richard Leong, Scott DiSavino and Lewis Krauskopf in New York, Josephine Mason, Sujata Rao and Helen Reid in LONDON. Hideyuki Sano and Shinichi Saoshiro in TOKYOEditing by Bernadette Baum, Susan Thomas and Cynthia Osterman)",https://uk.reuters.com/article/global-markets/global-markets-stocks-seesaw-dollar-off-global-u-s-worries-weigh-idUKL1N1ZN1RA,23 Jan 2019,"* Wall St ends session with small gains, shutdown worries
loom","GLOBAL MARKETS-Stocks seesaw, dollar off; global, U.S. worries weigh"
2019-01-23,"CARACAS, Jan 23 (Reuters) - Venezuelan President Nicolas Maduro on Wednesday called on the country’s military to maintain unity and discipline, after the leader of the opposition-controlled congress declared himself interim president and asked for the armed forces’ support. “We will triumph over this as well, we will come out victorious,” Maduro told supporters outside the Miraflores presidential palace in Caracas, as hundreds of thousands marched around the country demanding he step down and in support of opposition leader Juan Guaido’s call for elections. (Reporting by Brian Ellsworth; Editing by David Gregorio)",https://uk.reuters.com/article/venezuela-politics-maduro-military/venezuelas-maduro-calls-on-the-military-to-stay-united-idUKL1N1ZN1MM,23 Jan 2019,"Venezuelan President Nicolas
Maduro on Wednesday called on the country's military to maintain
unity and discipline, after the leader of the
opposition-controlled congress declared himself interim
president and asked for the armed forces' support.",Venezuela's Maduro calls on the military to stay united
2019-01-23,"WASHINGTON (Reuters) - Lawyers representing owners of Fiat Chrysler diesel vehicles told a U.S. judge they are seeking up to $106.5 million in legal fees and out-of-pocket costs in connection with a settlement over excess vehicle emissions, but they are in talks to finalize the  amount, officials said Wednesday. The attorneys said in a filing late on Tuesday they had reviewed more than 4 million pages of documents and were involved in almost 100 depositions. They seek up to $99.5 million in legal fees and $7 million in costs. Ken Feinberg, a court-appointed mediator, said at a hearing  on Wednesday there has been no agreement over the amount of the legal fees, but talks have been ongoing between Fiat Chrysler, German auto supplier Robert Bosch GmbH [ROBG.UL] and lawyers for 104,000 vehicle owners. U.S. District Judge Edward Chen said he hoped an agreement could be reached by early February. The Italian-American automaker on Jan. 10 announced it settled with the U.S. Justice Department, the state of California and diesel owners over civil claims that it used illegal software that produced false results on diesel-emissions tests.  Fiat Chrysler estimated the value of the settlements at about $800 million, a figure that could potentially rise to more than $900 million with the legal fees. Bosch, which provided emissions control software for the Fiat Chrysler vehicles, also agreed to pay $27.5 million to resolve claims from diesel owners. Under the settlement, Fiat Chrysler and Bosch will give owners $307.5 million or about $2,800 per vehicle for diesel software updates.  Fiat Chrysler and Bosch agreed to pay the owners’ legal bills on top of the $307.5 million to resolve consumer claims. Fiat Chrysler will pay $311 million in total civil penalties to U.S. and California regulators, up to $280 million to resolve claims from diesel owners and extended warranties worth $105 million. The settlement covers 104,000 Ram 1500 and Jeep Grand Cherokee diesels from the model years 2014 to 2016, said the U.S. Justice Department, which is also conducting a criminal probe. In addition, Fiat Chrysler will pay $72.5 million for state civil penalties and $33.5 million in payments to California to offset excess emissions and consumer claims. The hefty penalty was the latest fallout from the U.S. government’s stepped-up enforcement of vehicle emissions rules after Volkswagen AG (VOWG_p.DE) admitted in September 2015 to intentionally evading emissions rules.    Fiat Chrysler will be required to work with vendors of aftermarket catalytic converters to improve the efficiency of 200,000 converters in the 47 states that do not already require the use of the California-mandated high efficiency gasoline vehicle catalysts. Justice Department officials have estimated that effort will cost $50 million to $70 million. Regulators said Fiat Chrysler used “defeat devices” to cheat emissions tests in real-world driving. Fiat Chrysler did not admit liability. Reporting by David Shepardson; Editing by Steve Orlofsky and Cynthia Osterman",https://uk.reuters.com/article/fiat-chrysler-emissions/update-1-lawyers-suing-fiat-chrysler-in-u-s-diesel-case-seek-over-100-mln-idUKL1N1ZN1B4,23 Jan 2019,"Lawyers representing owners
of Fiat Chrysler diesel vehicles told a U.S. judge
they are seeking up to $106.5 million in legal fees and
out-of-pocket costs in connection with a settlement over excess
vehicle emissions, but they are in talks to finalize the
amount, officials said Wednesday.",UPDATE 1-Lawyers suing Fiat Chrysler in U.S. diesel case seek over $100 mln
2019-01-23,"(Updates prices, adds commentary) * U.S. stocks chop around as investors worry about shutdown * U.S. dollar falls, oil falls * For Reuters Live Markets blog on European and U.s. stock markets please click on: By Sinéad Carew NEW YORK, Jan 23 (Reuters) - Stocks oscillated between positive and negative territory on Wednesday as worries over U.S. politics, global economic growth and trade tensions offset a boost from quarterly earnings reports. The U.S. dollar and oil prices also declined. U.S. Treasury yields climbed but analysts expect the $15.6 trillion market to be confined within a tight trading range due to a dearth of incentives from fresh economic data amid the longest-ever U.S. government shutdown. The U.S. dollar failed to maintain small gains from earlier in the session as uncertainties kept investors on the sidelines and the yen fell after the Bank of Japan kept its stimulus program in place. “The trade conflicts and tensions, the (U.S. government) shutdown and certainly more chatter about global growth in 2019, those are the factors that need to be hashed out before we get a clear direction,” said Minh Trang, senior currency trader at Silicon Valley Bank in Santa Clara, California. After falling more than 1 percent a day ago, the S&P 500 zig-zagged, while Nasdaq was in the red. Strong quarterly reports from Procter & Gamble, Comcast Corp and International Business Machines helped the Dow show gains for much of the day. But U.S. political uncertainty weighed heavily on investors. White House economic adviser Kevin Hassett said in a CNN interview the United States could see zero growth in the first three months if the partial government shutdown is extended for the whole quarter. “What we’re seeing here is a very indecisive market and a market that’s very sensitive to headline news on trade and the shutdown,” Peter Cardillo, chief market economist at Spartan Capital Securities in New York referring to Hassett’s comment. And according to Cardillo, it didn’t help investor mood that a public argument had erupted between U.S. President Donald Trump and U.S. House of Representatives Speaker Nancy Pelosi over whether Trump can deliver the annual State of the Union address in the House chamber during the shutdown. “The longer the bickering goes on the longer the shutdown goes on and everyone gets affected if the economy slows,” he said. The Dow Jones Industrial Average rose 156.97 points, or 0.64 percent, to 24,561.45, the S&P 500 gained 3.4 points, or 0.13 percent, to 2,636.3 and the Nasdaq Composite dropped 4.95 points, or 0.07 percent, to 7,015.40. MSCI’s gauge of stocks across the globe was last up 0.08 percent, while the pan-European STOXX 600 index lost 0.06 percent. Investors also kept a close eye on China on hopes more economic stimulus measures would ease worries over slow progress in trade talks between Washington and Beijing. Trump said he would not soften his position that Beijing must make real structural reforms, including how it handles intellectual property, to reach a trade deal, advisers said. The dollar index, which tracks the greenback versus the euro, yen, sterling and three other currencies, was down 0.18 percent at 96.129. The index has risen nearly 1 percent over the last two weeks. The greenback was up 0.22 percent against the yen after the Bank of Japan on Wednesday kept its stimulus program in place. Benchmark 10-year notes last fell 6/32 in price to yield 2.7516 percent, from 2.732 percent late on Tuesday. Oil prices sank, following U.S. stocks down, on concerns about global economic weakness, forecasts for record U.S. shale production and lower U.S. gasoline prices. U.S. crude settled down 0.74 percent or 39 cents at $52.62 per barrel. Brent crude futures settled at $61.14 per barrel, down 36 cents, or 0.59 percent. (Additional reporting by Saqib Iqbal Ahmed, April Joyner, Richard Leong and Lewis Krauskopf in New York, Josephine Mason, Sujata Rao and Helen Reid in LONDON. Hideyuki Sano and Shinichi Saoshiro in TOKYO Editing by Bernadette Baum and Susan Thomas)",https://uk.reuters.com/article/global-markets/global-markets-stocks-seesaw-dollar-off-global-u-s-worries-weigh-idUKL1N1ZN1JA,23 Jan 2019,"* For Reuters Live Markets blog on European and U.s. stock
markets
please click on:","GLOBAL MARKETS-Stocks seesaw, dollar off; global, U.S. worries weigh"
2019-01-23,"Jan 23 (Reuters) - Potential U.S. sanctions on Venezuela’s crude oil exports would cut off the nation from Gulf Coast refiners that are among its biggest customers, likely forcing it to send more crude to China, India or other Asian countries, traders said on Wednesday. U.S. refineries that depend on Venezuela’s heavy crude would have even more trouble securing supplies as Canadian and Mexican crudes are often not as discounted and are limited in availability. The United States is considering moves to cripple Venezuela’s oil shipments, which account for nearly all of the country’s exports, in response to the reelection of President Nicolas Maduro that was widely viewed as a sham. Washington has recognized opposition leader Juan Guaido as Venezuela’s president as protests against Maduro erupt across the country. It is also considering sanctions on oil deliveries, a move it has until now resisted, energy company sources told Reuters on Wednesday. Venezuela has, on average, exported about 500,000 barrels of crude a day to the United States in 2018, according to U.S. Energy Department data. The U.S. share of its exports has declined in recent years with more shipments going to Russia and China. [GRAPHIC: Venezuelan crude exports to the United States: tmsnrt.rs/2S4YIXB ] Those deliveries are being made largely through oil-for-debt repayment structures as output from state-run oil company Petróleos de Venezuela, S.A., known as PDVSA, has slumped to near 70-year lows in a nationwide economic crisis. Venezuela’s output has been cut in half since 2016 to less than 1.2 million bpd, according to figures from OPEC secondary sources. In the wake of sanctions the country could seek additional deals with Turkey, India or other Asian nations, one trader of Venezuelan crude said. “It will be costly for Venezuela but eventually they’ll be able to sell that oil to Asia at a discount. There will be a period in the middle in which they have difficulty selling those barrels,” said Francisco Monaldi, fellow in Latin American Energy Policy at the Baker Institute for Public Policy at Rice University in Houston. [GRAPHIC: Top U.S. importers of Venezuelan crude: tmsnrt.rs/2RYGk2E ] Though the United States produces nearly 12 million barrels of oil a day, complex Gulf Coast refineries need heavier crude grades to produce diesel and other high-margin products, and cannot simply sub in light crude. Prices of heavier U.S. grades like Mars Sour WTC-MRS, an offshore medium U.S. crude, and Heavy Louisiana Sweet crude WTC-HLS, have risen as buyers scramble for supply. Mars traded at a $6.25 premium to U.S. crude on Tuesday, a five-year high, according to Refinitiv Eikon data. “It would make a tight market even tighter. If it happens, it would be an unambiguous headwind for refiners already struggling to find supplies,” said Bob McNally, president of Rapidan Energy Group, an energy consultancy in Bethesda, Maryland. [GRAPHIC: Venezuelan crude exports to U.S. refiners: tmsnrt.rs/2S42EI5. ] Traders said the United States may need to sell oil from the U.S. Strategic Petroleum Reserve to cover supply shortfalls as additional shipments are secured via Canada or Mexico. Sanctions could also include U.S. exports of petroleum products to Venezuela, used for blending with Venezuelan heavy crude. Reporting by Devika Krishna Kumar, Collin Eaton and Stephanie
Kelly; additional reporting by Jarrett Renshaw and Luc Cohen;
graphics by Stephanie Kelly; Writing by David Gaffen; Editing by
Richard Chang",https://uk.reuters.com/article/venezuela-politics-usa-oil/graphic-u-s-sanctions-on-venezuela-would-reroute-crude-leave-refiners-short-idUKL1N1ZN0VO,23 Jan 2019,"Potential U.S. sanctions on Venezuela's
crude oil exports would cut off the nation from Gulf Coast
refiners that are among its biggest customers, likely forcing it
to send more crude to China, India or other Asian countries,
traders said on Wednesday.","GRAPHIC-U.S. sanctions on Venezuela would reroute crude, leave refiners short"
