,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Maria Kamper, Haisen Ta, Nickels A. Jensen, Stefan W. Hell, Stefan Jakobs","Constructs for bacterial expression and mutagenesis For expression in E. coli cells, the respective coding sequences were cloned into a pBad/HisB expression plasmid (Addgene plasmid #14892). The sequences were PCR amplified, digested ( Eco RI and Sal I) and l… [+18041 chars]","Super-resolution microscopy using wavelengths in the near infrared (NIR) optical window is particularly appealing for live cell and tissue imaging, yet largely unexplored. Here the authors present NIR-STED nanoscopy of living mammalian cells using the new bac…",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Near-infrared STED nanoscopy with an engineered bacterial phytochrome,https://www.nature.com/articles/s41467-018-07246-2?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-018-07246-2/MediaObjects/41467_2018_7246_Fig1_HTML.png,662
1,"Xingdong Yang, Jifei Yang, Yinbiao Wang, Lili Li, Zhongke Sun, Zonghao Yue, Fengshou Tian, Le He, Xiaofei Hu","Reagents, Materials, and Apparatus OP and OCA were bought from Sigma (St. Louis, MO, USA). 1-(3-(dimethylamino) propyl)-3-ethylcarbodiimide hydrochloricde (EDC) and N-Hydroxy succinimide (NHS) were purchased from Fluka, China. Bovine serum albumin (BSA), oval… [+7469 chars]",A Lateral Flow Immunochromato-graphic Strip Test for Rapid Detection of Oseltamivir Phosphate in Egg and Chicken Meat,2018-11-12T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",A Lateral Flow Immunochromato-graphic Strip Test for Rapid Detection of Oseltamivir Phosphate in Egg and Chicken Meat,https://www.nature.com/articles/s41598-018-35080-5?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+srep%2Frss%2Fcurrent+%28Scientific+Reports%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41598-018-35080-5/MediaObjects/41598_2018_35080_Fig1_HTML.png,194
2,"Catherine Carnovale, Gary Bryant, Ravi Shukla, Vipul Bansal",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Phys. Chem. Chem. Phys., 2018, Accepted Manuscript DOI : 10.1039/C8CP05938A, Paper Catherine Carnovale, Gary Bryant, Ravi Shukla, Vipul Bansal Gold nanoparticles (AuNPs) of differing shapes are of great interest to researchers due to their unique optical prop…",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Impact of nanogold morphology on interactions with human serum,https://pubs.rsc.org/en/content/articlelanding/2018/cp/c8cp05938a,,228
3,Bethan Ryder,"Show apartments are rarely inspiring from a design perspective, but Helios 710, a three-bedroom duplex at Television Centre in London’s White City, is full of colour, texture and verve. The two-floor apartment in the Grade II-listed circular 1960s Helios buil… [+4248 chars]","Show apartments are rarely inspiring from a design perspective, but Helios 710, a three-bedroom duplex at Television Centre in London’s White City, is full of colour, texture and verve. The two-floor apartment in the Grade II-listed circular 1960s Helios buil…",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Wallpaper.com'}",Retrouvius and Bella Freud unveil penthouse apartment at Television Centre,https://www.wallpaper.com/design/retrouvius-and-bella-freud-design-television-centre-penthouse-apartment,https://cdn.wallpaper.com/main/2018/11/freudlandscape.jpg,381
4,"Tomoki Kurikawa, Tatsuya Haga, Takashi Handa, Rie Harukuni, Tomoki Fukai","1. Gold, J. I. &amp; Shadlen, M. N. The neural basis of decision making. Annu. Rev. Neurosci. 30, 535574 (2007). 2. Machens, C. K., Romo, R. &amp; Brody, C. D. Functional, but not anatomical, separation of what and when in prefrontal cortex. J. Neurosci. 30, … [+9043 chars]",Behavioral responses vary considerably across individuals. Kurikawa et al. show experimentally and computationally how the observed spectrum of individual variances in decision-making emerges from neural dynamics of the medial frontal cortex.,2018-11-12T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Neuronal stability in medial frontal cortex sets individual variability in decision-making,https://www.nature.com/articles/s41593-018-0263-5,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41593-018-0263-5/MediaObjects/41593_2018_263_Fig1_HTML.png,485
5,"Patti Nickell, By Patti Nickell","PROVIDENCE, R.I. — I had been looking forward to this for a long time — a road trip in Rhode Island with two friends to see New England fall foliage at its best. The only problem was that while my friends and I were there, the foliage was a no-show. October i… [+7361 chars]","PROVIDENCE, R.I. — I had been looking forward to this for a long time — a road trip in Rhode Island with two friends to see New England fall foliage at its best. The only problem was that while my friends and I were there, the foliage was a no-show.",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","We went for the colorful leaves, but found so much more on our trip to Rhode Island",http://www.bostonherald.com/lifestyle/travel/2018/11/we_went_for_the_colorful_leaves_but_found_so_much_more_on_our_trip_to_rhode,http://www.bostonherald.com/sites/default/files/styles/full/public/media/2018/11/12/TRV-UST-RHODEISLAND-3-LX.jpg?itok=r18MG-Jf,553
6,"Michelle J. MacLeod, Aaron J. Goodman, Hong-Zhou Ye, Hung V.-T. Nguyen, Troy Van Voorhis, Jeremiah A. Johnson","1. Zhukhovitskiy, A. V., MacLeod, M. J. &amp; Johnson, J. A. Carbene ligands in surface chemistry: from stabilization of discrete elemental allotropes to modification of nanoscale and bulk substrates. Chem. Rev. 115, 1150311532 (2015). 2. Hopkinson, M. N., Ri… [+9795 chars]","N-heterocyclic carbenes (NHCs) are valuable surface anchors, but their use has remained limited to either spherical or planar nanomaterials. Now, they have been grafted onto gold nanorods through a bidentate ligand featuring a thiolate and a NHC–gold complex.…",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Robust gold nanorods stabilized by bidentate N-heterocyclic-carbene–thiolate ligands,https://www.nature.com/articles/s41557-018-0159-8,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41557-018-0159-8/MediaObjects/41557_2018_159_Figa_HTML.png,13
7,"Marie Szaniszlo, By Marie Szaniszlo","Charles Spaneas dreamed of becoming an actor like Al Pacino when he was a kid and although the hope of making it to Hollywood faded as the years went by, for a while, at least, he lived a life Pacino often portrayed on the screen. By the time he was in his te… [+1312 chars]","Charles Spaneas dreamed of becoming an actor like Al Pacino when he was a kid and although the hope of making it to Hollywood faded as the years went by, for a while, at least, he lived a life Pacino often portrayed on the screen. By the time he was in his te…",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Veteran has seen it all; seeks permanent home,http://www.bostonherald.com/news/local_coverage/2018/11/veteran_has_seen_it_all_seeks_permanent_home,,309
8,"Rai-Shung Liu, RahulKumar Rajmani Singh, Manisha Skaria, Liang-Yu Chen, Mu-Jeng Cheng","Two distinct (4+3)-nitroxy annulations between 1,5-enynes and anthranils have been developed to access tetrahydro-1H-benzo[b]azipine derivatives; the chemoselectivity varies with the types of alkynes. Terminal alkyne substrates deliver benzo[b]azipine derivat… [+320 chars]","Chem. Sci., 2019, Accepted Manuscript DOI : 10.1039/C8SC03619E, Edge Article Open Access &nbsp This article is licensed under a Creative Commons Attribution 3.0 Unported Licence. Rai-Shung Liu, RahulKumar Rajmani Singh, Manisha Skaria, Liang-Yu Chen, Mu-Jeng …",2018-11-12T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Gold-catalyzed (4+3)-Annulations of 2-Alkenyl-1-Alkynylbenzenes with Anthranils with Alkyne-Dependent Chemoselectivity: Skeletal Rearrangement versus Non-Rearrangement,https://pubs.rsc.org/en/content/articlelanding/2019/sc/c8sc03619e,,127
9,"Tomoki Kurikawa, Tatsuya Haga, Takashi Handa, Rie Harukuni, Tomoki Fukai","1. Gold, J. I. &amp; Shadlen, M. N. The neural basis of decision making. Annu. Rev. Neurosci. 30, 535574 (2007). 2. Machens, C. K., Romo, R. &amp; Brody, C. D. Functional, but not anatomical, separation of what and when in prefrontal cortex. J. Neurosci. 30, … [+9043 chars]",Behavioral responses vary considerably across individuals. Kurikawa et al. show experimentally and computationally how the observed spectrum of individual variances in decision-making emerges from neural dynamics of the medial frontal cortex.,2018-11-12T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Neuronal stability in medial frontal cortex sets individual variability in decision-making,https://www.nature.com/articles/s41593-018-0263-5?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+neuro%2Frss%2Fcurrent+%28Nature+Neuroscience+-+Issue%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41593-018-0263-5/MediaObjects/41593_2018_263_Fig1_HTML.png,473
