,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Alfredo Campos, Nicolas Troc, Emmanuel Cottancin, Michel Pellarin, Hans-Christian Weissker, Jean Lermé, Mathieu Kociak, Matthias Hillenkamp","1. Ekardt, W. (ed.) Metal clusters (Wiley, Hoboken, 1999). 2. Heiz, U. &amp; Landman, U. E. (eds.) Nanocatalysis (Springer, Heidelberg, Berlin, 2007). 3. Odom, T. W. &amp; Schatz, G. C. Introduction to plasmonics. Chem. Rev. 111, 36673668 (2011). 4. Anker, J.… [+7736 chars]",The origin of size-dependent shifts of surface plasmon resonances in metal nanoparticles has been controversial for decades. A combined experimental and theoretical study on silver samples and their environments now provides a quantitative picture.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Plasmonic quantum size effects in silver nanoparticles are dominated by interfaces and local environments,https://www.nature.com/articles/s41567-018-0345-z?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nphys%2Frss%2Fcurrent+%28Nature+Physics+-+Issue%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41567-018-0345-z/MediaObjects/41567_2018_345_Fig1_HTML.png,450
1,,Item specifics Brand Name: xiaomi Item Type:Electric Shaver Feature:Single Blade With trimming device:Yes Voltage:Global Universal(100-240V) Gender:Male Material:ABS Model Number:Electric Shaver Use:Face Charging Time:2h Washing Mode:Whole body washing Power … [+1634 chars],"SKU #: 916630768, Price: CA$35.68 free shipping Item specifics Brand Name: xiaomi Item Type:Electric Shaver Feature:Single Blade With trimming device:Yes Voltage:Global Universal(100-240V) Gender:Male Material:ABS Model Number:Electric Shaver Use:Face Chargin…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Dx.com'}",Xiaomi Smate Electric Shaver For Men Rechargeable Turbine Razor Shaver Waterproof Beard Trimmer Shaving With Charging Indicator Gold,http://www.dx.com/p/Xiaomi-Smate-Electric-Shaver-For-Men-Rechargeable-Turbine-Razor-Shaver-Waterproof-Beard-Trimmer-Shaving-With-Charging-Indicator-Gold-916630768,//img.dxcdn.com/productimages/sku_916630768_1.jpg,334
2,"Associated Press, By Associated Press","NEW YORK — Around two dozen traders sit in an open-layout second floor of a building in suburban Philadelphia. Surrounded by computer monitors, loud conversation and ringing phones, the energy on this trading floor is high and the commodity is blingy. At the … [+6824 chars]","NEW YORK — Around two dozen traders sit in an open-layout second floor of a building in suburban Philadelphia. Surrounded by computer monitors, loud conversation and ringing phones, the energy on this trading floor is high and the commodity is blingy.At the h…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Watch geeks drive booming trade in preowned pieces,http://www.bostonherald.com/business/business_markets/2018/11/watch_geeks_drive_booming_trade_in_preowned_pieces,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/11/18/b68eb1148d374ebbaee03bd7d52f9866.jpg?itok=3FBnADf0,265
3,Mami Suzuki,"In Japanese, the word () means ""minutes."" Although this article is part of our series on counters, isn't technically a counterit's a unit. But, because it looks and behaves like a counter in terms of grammar and pronunciation rules, we decided to include it a… [+5083 chars]","In Japanese, the word 分 (ふん) means ""minutes."" Although this article is part of our series on counters, 分 isn't technically a counter—it's a unit. But, because it looks and behaves like a counter in terms of grammar and pronunciation rules, we decided...",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Tofugu.com'}",分: Counting Minutes and Edo Period Silver Currency,https://www.tofugu.com/japanese/japanese-counter-fun/,https://files.tofugu.com/articles/japanese/2018-11-19-japanese-counter-fun/header-1280x.jpg,236
4,"Zhe Xu, Shaorui Jia, Wei Wang, Zhi Yuan, Bart Jan Ravoo, Dong-Sheng Guo","1. Mammen, M., Choi, S.-K. &amp; Whitesides, G. M. Polyvalent interactions in biological systems: implications for design and use of multivalent ligands and inhibitors. Angew. Chem. Int. Ed. 37, 27542794 (1998). 2. Mulder, A., Huskens, J. &amp; Reinhoudt, D. … [+9864 chars]","Heteromultivalency, which involves the simultaneous interactions of more than one type of ligand with more than one type of receptor, is common in biological systems but challenging to engineer artificially. Now, a heteromultivalent platform prepared by co-as…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Heteromultivalent peptide recognition by co - assembly of cyclodextrin and calixarene amphiphiles enables inhibition of amyloid fibrillation,https://www.nature.com/articles/s41557-018-0164-y,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41557-018-0164-y/MediaObjects/41557_2018_164_Figa_HTML.png,483
5,David Evans,"It's done. The Sebastien story goes on with a sixth World Rally Championship chapter from Gap. The first thing we have to say is huge congratulations to Ogier, his co-driver Julien Ingrassia and everybody at M-Sport. You earned this one. Anybody involved in p… [+533 chars]","A sixth World Rally Championship title in a row for Sebastien Ogier could sound like it was yet another walkover for the M-Sport driver, but his title rivals made it his 'toughest' crown yet",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Autosport.com'}",How Ogier won the WRC's psychological war,https://www.autosport.com/wrc/feature/8632/how-ogier-won-the-wrc-psychological-war,https://d2d0b2rxqzh1q5.cloudfront.net/sv/2.183/dir/475/image/4751ff03ad90256d40069b962a5f87dd.jpg,846
6,"Helgi Freyr Jonsson, Anne Fiksdahl",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Dalton Trans., 2018, Accepted Manuscript DOI : 10.1039/C8DT04254C, Paper Helgi Freyr Jonsson, Anne Fiksdahl A series of novel Au(I)-nitrone complexes with specific catalytic properties were prepared. Furthermore, Au(I)- and Au(III)-oxadiazole complexes were f…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Studies on Gold-Nitrone Systems,https://pubs.rsc.org/en/content/articlelanding/2018/dt/c8dt04254c,,153
7,"Mary Ann Esposito, By Mary Ann Esposito","Give some unexpected flavor to those familiar Thanksgiving side dishes, like carrots, green beans and roast potatoes. Carrots Buy loose carrots still sporting their feathery green tops; these are fresher than their bagged cousins. Cut them into 3-inch chunks … [+1314 chars]","Give some unexpected flavor to those familiar Thanksgiving side dishes, like carrots, green beans and roast potatoes. Carrots Buy loose carrots still sporting their feathery green tops; these are fresher than their bagged cousins. Cut them into 3-inch chunks …",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Simple tricks let Thanksgiving side dishes shine,http://www.bostonherald.com/lifestyle/food_beverage/2018/11/simple_tricks_let_thanksgiving_side_dishes_shine,http://www.bostonherald.com/sites/default/files/styles/full/public/media/1969/12/31/c4b43e56-e86a-11e8-9c62-f04be035d9f3.jpg?itok=OcghK6DW,422
8,"Yuqing Wu, Ding-Yi Fu, Yongqing Guo, Zhiyu Qu, Hong-Wei Li, Hui Wu, Ya-Rong Xue",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Nanoscale, 2018, Accepted Manuscript DOI : 10.1039/C8NR05691A, Paper Yuqing Wu, Ding-Yi Fu, Yongqing Guo, Zhiyu Qu, Hong-Wei Li, Hui Wu, Ya-Rong Xue Glutathione S-transferase (GST) distributes widely in tissues and is proved to be vital in body. For example, …",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Strong Red-emitting Gold Nanoclusters Protected by Glutathione S-transferase,https://pubs.rsc.org/en/content/articlelanding/2018/nr/c8nr05691a,,168
9,"Jianwei Zhao, Cuiping Li, Guimin Ma, Wenhui Hao, Hongxia Jia","* Corresponding authors a Key Laboratory of Medicinal Chemistry and Molecular Diagnosis of Ministry of Education, Key Laboratory of Analytical Science and Technology of Hebei Province, College of Chemistry and Environment Science, Hebei University, Baoding, P… [+309 chars]","RSC Adv., 2018, 8,38758-38764 DOI : 10.1039/C8RA07314G, Paper Open Access &nbsp This article is licensed under a Creative Commons Attribution-NonCommercial 3.0 Unported Licence. Jianwei Zhao, Cuiping Li, Guimin Ma, Wenhui Hao, Hongxia Jia A novel colorimetric…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Colorimetric detection of protein via the terminal protection of small-molecule-linked DNA and unmodified gold nanoparticles,https://pubs.rsc.org/en/content/articlelanding/2018/ra/c8ra07314g,,438
10,"Fang Cheng, Xue-Jun Wu, Zhixin Hu, Xuefeng Lu, Zijing Ding, Yan Shao, Hai Xu, Wei Ji, Jishan Wu, Kian Ping Loh","Formation of two supramolecular phases The mesogenic molecular building block, namely HPBI 44, 45 (synthesis details can be found in Supplementary Method ), is a nonplanar molecule composed of a central benzene ring flanked by six out-of-plane p -iodophenyl g… [+13134 chars]","Molecular tessellations of complex tilings are difficult to design and construct. Here, the authors show that molecular tessellations can be formed from a single building block that gives rise to two distinct supramolecular phases, whose self-similar subdomai…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Two-dimensional tessellation by molecular tiles constructed from halogen–halogen and halogen–metal networks,https://www.nature.com/articles/s41467-018-07323-6?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-018-07323-6/MediaObjects/41467_2018_7323_Fig1_HTML.png,706
