,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Juan Song, Songling Li, Feng Gao, Qingxiang Wang, Zhenyu Lin",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Chem. Commun., 2018, Accepted Manuscript DOI : 10.1039/C8CC08615J, Communication Juan Song, Songling Li, Feng Gao, Qingxiang Wang, Zhenyu Lin A sensitive and reusable electrochemical aptasensor has been developed based on in-situ assembly strategy. The 5’-end…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",An in-situ assembly strategy for construction of sensitive and reusable electrochemical aptasensor,https://pubs.rsc.org/en/content/articlelanding/2018/cc/c8cc08615j,,93
1,"Gloria V. Echeverria, Emily Powell, Sahil Seth, Zhongqi Ge, Alessandro Carugo, Christopher Bristow, Michael Peoples, Frederick Robinson, Huan Qiu, Jiansu Shao, Sabrina L. Jeter-Jones, Xiaomei Zhang, Vandhana Ramamoorthy, Shirong Cai, Wenhui Wu, Giulio Draetta, Stacy L. Moulder, William F. Symmans, Jeffrey T. Chang, Timothy P. Heffernan, Helen Piwnica-Worms",Study approval This study was carried out in accordance with the recommendations in the Guide for the Care and Use of Laboratory Animals from the National Institutes of Health (NIH) Institutional Animal Care and Use Committee (IACUC). The protocol was approve… [+38989 chars],It is unclear how intra-tumoral heterogeneity contributes to metastasis. Here the authors study the clonal dynamics of triple negative breast cancer metastasis using patient derived xenografts and demonstrate that primary tumor clones harbor properties that s…,2018-11-29T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",High-resolution clonal mapping of multi-organ metastasis in triple negative breast cancer,https://www.nature.com/articles/s41467-018-07406-4?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29&error=cookies_not_supported&code=a83e21a8-fead-44d5-a6d2-37f9e2e681a9,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-018-07406-4/MediaObjects/41467_2018_7406_Fig1_HTML.png,942
2,"Manivasagan Panchanathan, Seoung Won Jun, Van Tu Nguyen, Phong Truong Nguyen Thanh, Giang Hoang, Sudip Mondal, Madhappan Santha Moorthy, Hyehyun Kim, Vy Phan Thi Tuong, Vu Hoang Minh Doan, Chang-Seok Kim, Junghwan Oh",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"J. Mater. Chem. B, 2018, Accepted Manuscript DOI : 10.1039/C8TB02823K, Paper Manivasagan Panchanathan, Seoung Won Jun, Van Tu Nguyen, Phong Truong Nguyen Thanh, Giang Hoang, Sudip Mondal, Madhappan Santha Moorthy, Hyehyun Kim, Vy Phan Thi Tuong, Vu Hoang Minh…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Multifunctional near-infrared laser-triggered drug delivery system using folic acid conjugated chitosan oligosaccharide encapsulated gold nanorods for targeted chemo-photothermal therapy,https://pubs.rsc.org/en/content/articlelanding/2018/tb/c8tb02823k,,539
3,"Daniel Dubrovsky, Junior Analyst, Daniel Dubrovsky","Asia Pacific Market Open – Fed, BoE, Brexit, US Dollar, S&amp;P 500, Australian Dollar Fed Chair Jerome Powell sinks the US Dollar, boosts the S&amp;P 500 and gold prices BoE projects a disorderly Brexit to shrink GDP by 8% and sink GBP by about 25% S&amp;P 5… [+3605 chars]","Fed Chair Jerome Powell offered the S&P 500 its best performance since March, but the index hasn’t conquered resistance. Asia stocks may echo gains on Wall Street, boosting AUD.",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Dailyfx.com'}",S&P 500 Gains in Vain after Powell Speech? USD Still in a Uptrend,https://www.dailyfx.com/forex/fundamental/daily_briefing/daily_pieces/asia_am_briefing/2018/11/29/SP-500-Gains-in-Vain-after-Powell-Speech-USD-Still-in-a-Uptrend.html,,867
4,"Zhaohong Su, Xiaolin Xu, Yongbing Cheng, Yueming Tan, Langtao Xiao, Daili Tang, Hongmei Jiang, Xiaoli Qin, Huixian Wang",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Nanoscale, 2018, Accepted Manuscript DOI : 10.1039/C8NR06913A, Paper Zhaohong Su, Xiaolin Xu, Yongbing Cheng, Yueming Tan, Langtao Xiao, Daili Tang, Hongmei Jiang, Xiaoli Qin, Huixian Wang A porous graphene (PG) bionanocomposites of PG, gold nanoparticles (Au…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Chemical pre-reduction and electro-reduction guided preparation of porous graphene bionanocomposite for indole-3-acetic acid detection,https://pubs.rsc.org/en/content/articlelanding/2018/nr/c8nr06913a,,281
5,Wallpaper* Magazine,"Who is Rem Koolhaas ? With a career spanning over four decades, the septuagenarian Dutch architect still projects an iconoclastic image. In 1975, Koolhaas co-founded the Office of Metropolitan Architecture in London. OMA is renowned for its persistently inqui… [+4502 chars]","Who is Rem Koolhaas? With a career spanning over four decades, the septuagenarian Dutch architect still projects an iconoclastic image. In 1975, Koolhaas co-founded the Office of Metropolitan Architecture in London. OMA is renowned for its persistently inquis…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Wallpaper.com'}",Rem Koolhaas talks design for BMW Bold Voices,https://www.wallpaper.com/w-bespoke/rem-koolhaas-talks-design-for-bmw-bold-voices?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Wallpaperfeed+%28Wallpaper%29,https://cdn.wallpaper.com/main/styles/fp_1540x944/s3/2018/11/lead_bmw_bv.jpg,312
6,"Steve Conroy, By Steve Conroy","The Bruins may not have always brought the goods home when it came to Stanley Cups over the years, but they’ve won an awful lot of games and produced many all-time greats. And you’ve got to hand it to them in another sense. They know how to do ceremony pretty… [+3539 chars]","The Bruins may not have always brought the goods home when it came to Stanley Cups over the years, but they’ve won an awful lot of games and produced many all-time greats. And you’ve got to hand it to them in another sense. They know how to do ceremony pretty…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Nifty tribute quite fitting,http://www.bostonherald.com/sports/bruins/2018/11/nifty_tribute_quite_fitting,http://www.bostonherald.com/sites/default/files/styles/full/public/media/1969/12/31/26232f9c-f43e-11e8-b30b-65bb702425ec.jpg?itok=9Whl0JhQ,641
7,"Avishek Dutta, Srimanti Dutta Gupta, Abhishek Gupta, Jayeeta Sarkar, Sukanta Roy, Abhijit Mukherjee, Pinaki Sar","1. Whitman, W. B., Coleman, D. C. &amp; Wiebe, W. J. Prokaryotes: the unseen majority. Proc. Natl. Acad. Sci. 95, 65786583 (1998). 2. McMahon, S. &amp; Parnell, J. Weighing the deep continental biosphere. FEMS Microbiol. Ecol. 87, 113120 (2014). 3. Kieft, T. … [+20049 chars]","Exploration of deep terrestrial subsurface microbiome in Late Cretaceous Deccan traps and underlying Archean basement, India",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Nature.com'}","Exploration of deep terrestrial subsurface microbiome in Late Cretaceous Deccan traps and underlying Archean basement, India",https://www.nature.com/articles/s41598-018-35940-0?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+srep%2Frss%2Fcurrent+%28Scientific+Reports%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41598-018-35940-0/MediaObjects/41598_2018_35940_Fig1_HTML.png,795
8,"Rouhollah Jalili, Dorna Esrafilzadeh, Seyed Hamed Aboutalebi, Ylias M. Sabri, Ahmad E. Kandjani, Suresh K. Bhargava, Enrico Della Gaspera, Thomas R. Gengenbach, Ashley Walker, Yunfeng Chao, Caiyun Wang, Hossein Alimadadi, David R. G. Mitchell, David L. Officer, Douglas R. MacFarlane, Gordon G. Wallace","1. Tan, C. et al. Recent advances in ultrathin two-dimensional nanomaterials. Chem. Rev. 117, 62256331 (2017). 2. Service, R. F. Beyond graphene. Science 348, 490492 (2015). 3. Gambhir, S., Jalili, R., Officer, D. L. &amp; Wallace, G. G. Chemically converted … [+8378 chars]","Silicon-based contaminants are ubiquitous in natural graphite, and they are thus expected to be present in exfoliated graphene. Here, the authors show that such impurities play a non-negligible role in graphene-based devices, and use high-purity parent graphi…",2018-11-29T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Silicon as a ubiquitous contaminant in graphene derivatives with significant impact on device performance,https://www.nature.com/articles/s41467-018-07396-3?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ncomms%2Frss%2Fcurrent+%28Nature+Communications+-+current%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41467-018-07396-3/MediaObjects/41467_2018_7396_Fig1_HTML.png,277
9,"Maarja Andaloussi Mäe, Tian Li, Giacomo Bertuzzi, Elisabeth Raschperger, Michael Vanlandewijck, Liqun He, Khayrun Nahar, Annika Dalheim, Jennifer J. Hofmann, Bàrbara Laviña, Annika Keller, Christer Betsholtz, Guillem Genové","Animals Male heterozygous Ins2 AKITA mice 11 (referred here as Ins2 AKITA ) and littermate wild-type controls (referred here as WT) were used for this study. Mice were purchased from Jackson Labs (Bar Harbor, ME) on a C57Bl/6-J background and bred in house at… [+7835 chars]",Prolonged systemic hyperglycemia does not cause pericyte loss and permeability at the mouse blood-brain barrier,2018-11-29T00:00:00Z,"{'id': None, 'name': 'Nature.com'}",Prolonged systemic hyperglycemia does not cause pericyte loss and permeability at the mouse blood-brain barrier,https://www.nature.com/articles/s41598-018-35576-0?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+srep%2Frss%2Fcurrent+%28Scientific+Reports%29,https://media.springernature.com/m685/springer-static/image/art%3A10.1038%2Fs41598-018-35576-0/MediaObjects/41598_2018_35576_Fig1_HTML.png,708
