,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,communities@mercola.com (Dr. Joseph Mercola),"Homeopathy has been a form of medicine for hundreds of years. Dana Ullman, whose father was a medical doctor, a pediatrician and allergist, has dedicated a significant portion of his professional life to the practice of homeopathy. Ullman was introduced to th… [+17833 chars]","Homeopathy has been a form of medicine for hundreds of years. Dana Ullman, whose father was a medical doctor, a pediatrician and allergist, has dedicated a significant portion of his professional life to the practice of homeopathy. Ullman was introduced to th…",2018-12-02T00:00:00Z,"{'id': None, 'name': 'Mercola.com'}",Evidence-Based Homeopathic Family Medicine,https://articles.mercola.com/sites/articles/archive/2018/12/02/evidence-based-homeopathic-family-medicine.aspx,https://media.mercola.com/ImageServer/Public/2018/November/FB/12-02-evidence-based-homeopathic-family-medicine-fb.jpg,314
1,Daven Wu,"The Romans can be a little territorial when it comes to their cuisine, but the newly minted VyTA is hoping to tempt the city’s culinary chauvinists over to the gastronomic pleasures of the Lazio region. A 16th-century townhouse in ancient via Frattina has rei… [+1048 chars]","The Romans can be a little territorial when it comes to their cuisine, but the newly minted VyTA is hoping to tempt the city’s culinary chauvinists over to the gastronomic pleasures of the Lazio region. A 16th-century townhouse in ancient via Frattina has rei…",2018-12-02T00:00:00Z,"{'id': None, 'name': 'Wallpaper.com'}",VyTA,https://www.wallpaper.com/travel/italy/rome/restaurants/vyta,https://cdn.wallpaper.com/main/styles/fp_1540x944/s3/vyta-1.jpg,89
2,"Associated Press, By Associated Press","Gregg Berhalter was hired Sunday to coach the U.S. men's national team, making him the first person to run the Americans after playing for them at the World Cup. Berhalter, who spent the past five seasons as coach of Major League Soccer's Columbus Crew, repre… [+5358 chars]","Gregg Berhalter was hired Sunday to coach the U.S. men&#39;s national team, making him the first person to run the Americans after playing for them at the World Cup.Berhalter, who spent the past five seasons as coach of Major League Soccer&#39;s Columbus Crew…",2018-12-02T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Gregg Berhalter hired as US soccer coach after World Cup failure,http://www.bostonherald.com/sports/soccer/2018/12/gregg_berhalter_hired_as_us_soccer_coach_after_world_cup_failure,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/12/02/8c16e3bc388b48aaacce84dd4413af0a.jpg?itok=ZtyWg_lN,183
3,Gail Tverberg,"Many people, including most Peak Oilers, expect that oil prices will rise endlessly. They expect rising oil prices because, over time, companies find it necessary to access more difficult-to-extract oil. Accessing such oil tends to be increasingly expensive b… [+16517 chars]","Many people, including most Peak Oilers, expect that oil prices will rise endlessly. They expect rising oil prices because, over time, companies find it necessary to access more difficult-to-extract oil. Accessing such oil tends to be increasingly expensive b…",2018-12-02T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}",Why We Should Worry About Low Oil Prices,https://oilprice.com/Energy/Oil-Prices/Why-We-Should-Worry-About-Low-Oil-Prices.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/bc643201742af36f5908e4abe33a0262.jpg,533
4,Daily Interlake,"Skip to comments. EMBATTLED FLORIDA ELECTIONS SUPERVISOR WILL FIGHT GOVERNOR Daily Interlake ^ | 12/01/18 | GARY FINEOUT Posted on 12/01/2018 4:00:22 PM PST by Libloather TALLAHASSEE, Fla. (AP) — The fallout over Florida's turbulent recount is escalating afte… [+5066 chars]","TALLAHASSEE, Fla. (AP)  The fallout over Florida's turbulent recount is escalating after the state's outgoing Republican governor decided to oust a South Florida elections official. Gov. Rick Scott late Friday suspended embattled Broward County Supervisor of…",2018-12-02T00:00:22Z,"{'id': None, 'name': 'Freerepublic.com'}",EMBATTLED FLORIDA ELECTIONS SUPERVISOR WILL FIGHT GOVERNOR,https://www.freerepublic.com/focus/f-news/3709901/posts,,417
5,Ruaidhrí Croke,"With the Rugby World Cup rolling around towards the end of the year, there is a perfect excuse to take a once-in-a-lifetime trip to Japan but there are also plenty of other sports trips to take in 2019. From the bright green fairways and white sand of Augusta… [+8235 chars]","With the Rugby World Cup rolling around towards the end of the year, there is a perfect excuse to take a once-in-a-lifetime trip to Japan – but there are also plenty of other sports trips to take in 2019. From the bright green fairways and white sand of Augus…",2018-12-02T00:01:00Z,"{'id': 'the-irish-times', 'name': 'The Irish Times'}",Away games,https://www.irishtimes.com/life-and-style/away-games-1.3678295,https://www.irishtimes.com/image-creator/?id=1.3678293&origw=1440,527
6,By MARIA VERZA and AMY GUTHRIE Associated Press,"Mexico's new president, Andres Manuel Lopez Obrador, celebrated taking office Saturday with a festive gathering of supporters in the capital's main square in front of the centuries-old National Place where he will install his offices. The 65-year-old leftist … [+4708 chars]","Mexico's new president, Andres Manuel Lopez Obrador, celebrated taking office Saturday with a festive gathering of supporters in the capital's main square in front of the centuries-old National Place where … Click to Continue »",2018-12-02T00:02:26Z,"{'id': None, 'name': 'Charlotteobserver.com'}",Mexico’s new leader opens presidential residence to public,https://www.charlotteobserver.com/news/business/national-business/article222506920.html#storylink=rss,https://www.mcclatchy-wires.com/incoming/71ccgs/picture222506870/alternates/LANDSCAPE_1140/Mexico_New_President_Residence_13997.jpg,500
7,Nick Valdez,"Saint Seiya 's female-centric spin-off Saintia Sho will soon be premiering its new anime adaptation, and has thus revealed the first footage of the series in motion. As Saint Seiya: Saintia Sho gears up for its premiere in Japan later this December, fans can … [+2266 chars]","Saint Seiya's female-centric spin-off Saintia Sho will soon be premiering its new anime adaptation, and has thus revealed the first footage of the series in motion. As Saint Seiya: Saintia Sho gears up for its premiere in Japan later this December, fans can s…",2018-12-02T00:04:00Z,"{'id': None, 'name': 'Comicbook.com'}",New 'Saint Seiya' Anime Debuts First Trailer,https://comicbook.com/anime/2018/12/01/saint-seiya-saintia-sho-anime-trailer/,https://media.comicbook.com/2018/12/saint-seiya-saintia-sho-1148023-640x320.jpeg,225
8,Farrell Sweeney,"Thomas Gold returns to Armada with ‘Real Love’ and talks about his inspirations behind the release Armada regular Thomas Gold has enjoyed a series of high profile releases over the past year, in addition to the debut of his tech house side project AU-1. He en… [+1908 chars]","Thomas Gold releases ""Real Love"" with Graham Candy and tells the story behind the track.",2018-12-02T00:05:23Z,"{'id': None, 'name': 'Dancingastronaut.com'}",Thomas Gold returns to Armada with ‘Real Love’ and talks about his inspirations behind the release,https://dancingastronaut.com/2018/12/thomas-gold-returns-armada-new-release-real-love/,https://dancingastronaut.com/wp-content/uploads/2018/12/Press-Shot-Thomas-Gold.jpeg,43
9,newsfeeds@nzherald.co.nz,Six years ago when Victorian mum Maggie Kellock wanted to go on holiday she hit upon a simple trick to pay for the trip. She started saving any coins leftover at the end of the day and within seven months had saved enough for her and her husband to head to Ba… [+2204 chars],Six years ago when Victorian mum Maggie Kellock wanted to go on holiday she hit upon a simple trick to pay for the trip.She started saving any coins leftover at the end of the day and within seven months had saved enough for her...,2018-12-02T00:09:09Z,"{'id': None, 'name': 'Nzherald.co.nz'}",This simple trick pays for your family holiday,https://www.nzherald.co.nz/personal-finance/news/article.cfm?c_id=12&objectid=12169937,https://www.nzherald.co.nz/resizer/AYTnP11cQmnwSWV-cS65DkEVP4Y=/1200x0/smart/filters:quality(70)/arc-anglerfish-syd-prod-nzme.s3.amazonaws.com/public/LVFH7FUXQRCU7H72DHSEKFPRXY.jpg,505
