,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,"Dan Ventura, By Dan Ventura",ATLANTIC COAST LEAGUE CONF. ALL H A PF PA Falmouth 4-0 6-0 3-0 3-0 218 87 Nauset 2-2 4-3 2-2 2-1 186 114 Marshfield 2-2 2-5 2-2 0-3 127 187 Dennis-Yarmouth 2-2 4-3 4-0 0-3 218 146 Sandwich 0-4 0-6 0-4 0-2 52 215 BAY STATE CAREY CONF. ALL H A PF PA Natick 3-0 … [+8657 chars],ATLANTIC COAST LEAGUE    CONF.    ALL    H    A    PF    PAFalmouth    4-0    6-0    3-0    3-0    218    87Nauset    2-2    4-3    2-2    2-1    186    114Marshfield    2-2    2-5    2-2    0-3    127    187,2018-10-20T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",HIGH SCHOOL FOOTBALL: Completed standings,http://www.bostonherald.com/sports/high_school/high_school_insider/2018/10/high_school_football_completed_standings,http://www.bostonherald.com/sites/default/files/styles/full/public/blog_posts/BOSTON%20HERALD%20IMAGES_54.jpg?itok=QQ7nSvNw,452
1,communities@mercola.com (Dr. Joseph Mercola),"The Australian documentary, ""The Monsanto Papers,"" reveals the secret tactics used by global chemical giant Monsanto (now owned by Bayer AG 1, 2 ), to protect its bestselling herbicide, Roundup. The film starts out with a quick history of Roundup and how its … [+15298 chars]","The Australian documentary, ""The Monsanto Papers,"" reveals the secret tactics used by global chemical giant Monsanto (now owned by Bayer AG 1, 2 ), to protect its bestselling herbicide, Roundup. The film starts out with a quick history of Roundup and how its …",2018-10-20T00:00:00Z,"{'id': None, 'name': 'Mercola.com'}",The Monsanto Papers,https://articles.mercola.com/sites/articles/archive/2018/10/20/documentary-reveals-tactics-used-by-global-chemical-giant.aspx,https://media.mercola.com/ImageServer/Public/2018/October/FB/10-20-documentary-reveals-tactics-used-by-global-chemical-giant-2-fb.jpg,446
2,"Associated Press, By Associated Press",NEW YORK — U.S. stocks gave up an early rally Friday and struggled to another mixed finish as investors continued to sell former favorites like retailers. Household goods makers rose again as a week of choppy trading concluded. Stocks surged in early trading … [+4686 chars],NEW YORK — U.S. stocks gave up an early rally Friday and struggled to another mixed finish as investors continued to sell former favorites like retailers. Household goods makers rose again as a week of choppy trading concluded.,2018-10-20T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",US stocks wobble at the end of another shaky week of trading,http://www.bostonherald.com/business/business_markets/2018/10/us_stocks_wobble_at_the_end_of_another_shaky_week_of_trading,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/20/1143700f42264ca99d3fab6e58523c3c.jpg?itok=oDGtfVHA,301
3,Mookie Alexander,"Check out the current fight card for UFC 231: Holloway vs. Ortega, set for December 8th in Toronto, Ontario, Canada. The UFC is returning to Toronto, Ontario, Canada on Saturday, December 8th, and we will see two title fights on the line at the Scotiabank Are… [+1216 chars]","Check out the current fight card for UFC 231: Holloway vs. Ortega, set for December 8th in Toronto, Ontario, Canada.",2018-10-20T00:00:02Z,"{'id': None, 'name': 'Bloodyelbow.com'}",UFC 231: Holloway vs. Ortega fight card,https://www.bloodyelbow.com/2018/10/19/18001440/ufc-231-holloway-vs-ortega-fight-card,https://cdn.vox-cdn.com/thumbor/0ymOQR_W8g9Jgx87sTTs7JtgmX4=/0x0:4645x2432/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/9830525/884630366.jpg.jpg,145
4,Stavros Agorakis,"Vox Sentences is your daily digest for whats happening in the world. Sign up for the Vox Sentences newsletter, delivered straight to your inbox Monday through Friday, or view the Vox Sentences archive for past editions. The DOJ brings the first criminal case … [+4469 chars]",The DOJ brings the first criminal case over alleged Russian interference in the midterms; at least 61 people die after a train runs into a crowd in India.,2018-10-20T00:00:02Z,"{'id': None, 'name': 'Vox.com'}",Vox Sentences: Meddling in the midterms,https://www.vox.com/vox-sentences/2018/10/19/18002054/vox-sentences-russia-charges-midterms,https://cdn.vox-cdn.com/thumbor/9MMqGbAZyCc1gZMZ9K_nwaQqI5M=/0x80:1120x666/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/13302105/GettyImages_905610312.154455.jpg,72
5,Apple,Let Me Guess. Are You? - Frustrated Because Your Current Shopify Store Just Isn't Performing as Well as You KNOW it Should Be.? - Worried About Finding a Home-Run Product to Dropship on Shopify.? - Scared You Don't Have the Technical Skills to Make a FULLY Fu… [+5600 chars],"Kevin David - Shopify Dropshipping Ninja Masterclass WEBRip | English | MP4 | 1728 x 1080 | AVC ~1277 Kbps | 30 fps AAC | 235 Kbps | 48.0 KHz | 2 channels | ~12 hours | 8.83 GB Genre: eLearning Video / Business, Sales, Marketing",2018-10-20T00:01:29Z,"{'id': None, 'name': 'Gfxbing.com'}",Kevin David - Shopify Dropshipping Ninja Masterclass,http://gfxbing.com/video-tutorial/888949-kevin-david-shopify-dropshipping-ninja-masterclass.html,http://www.hostpic.org/images/1810200528150106.jpg,535
6,Brian Welk,"Danny Leiner, the director of stoner comedies including “Harold &amp; Kumar Go to White Castle” and “Dude, Where’s My Car?,” has died. Leiner passed away late Thursday night, an individual close to Leiner told TheWrap. Producer Ross Putman, who produced the 2… [+27848 chars]","Danny Leiner, the director of stoner comedies including “Harold & Kumar Go to White Castle” and “Dude, Where’s My Car?,” has died. Leiner passed away late Thursday night, an individual close to Leiner confirmed to TheWrap. Producer Ross Putman, who produced t…",2018-10-20T00:01:53Z,"{'id': None, 'name': 'Thewrap.com'}","Danny Leiner, ‘Harold & Kumar’ and ‘Dude, Where’s My Car?’ Director, Dies",http://www.thewrap.com/danny-leiner-harold-kumar-dude-wheres-car-director-dies/,https://www.thewrap.com/wp-content/uploads/2018/10/GettyImages-52712414.jpg,562
7,Brian Cronin,"Welcome to Line it is Drawn, our weekly gallery of amazing art by our great collection of artistic talent, all working from your suggestions! So every week, I post a topic here. You reply to it on the CSBG Twitter page (just write @csbg with your reply), our … [+2224 chars]","This week, in honor of the new Halloween film, our artists drew Michael Myers hunting down comic book heroes! The post Line it is Drawn: Michael Myers Stalks Comic Book Characters! appeared first on CBR.",2018-10-20T00:08:55Z,"{'id': None, 'name': 'Cbr.com'}",Line it is Drawn: Michael Myers Stalks Comic Book Characters!,https://www.cbr.com/halloween-michael-myers-comic-book-characters-gallery/,https://www.cbr.com/wp-content/uploads/2018/10/line10-9-display.jpg,417
8,By Jane Henderson St. Louis Post-Dispatch,"Ashley Cooper thought the artist might be pulling a prank. At a Little Caesars pizzeria in north St. Louis, an entourage with lights and a camera asked to take her photo. She would be paid. I was like, Is this a joke? Cooper, 31, and her sister, Shontay Hayne… [+13014 chars]",Ashley Cooper thought the artist might be pulling a prank.,2018-10-20T00:15:00Z,"{'id': None, 'name': 'Stltoday.com'}","Kehinde Wiley, artist who painted Obama, unveils 'power portraits' of St. Louisans",https://www.stltoday.com/entertainment/arts-and-theatre/kehinde-wiley-artist-who-painted-obama-unveils-power-portraits-of/article_31468cdb-b824-593b-a848-d61cc0999efc.html,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/3/05/30573d99-f453-55b1-bd4c-071c49886e13/5bc9f7214087b.image.jpg?crop=1763%2C992%2C0%2C91&resize=1120%2C630&order=crop%2Cresize,450
9,Kevin Manahan | NJ Advance Media for NJ.com,"The Los Angeles Dodgers, leading 3-2 in the best of seven National League Championship Series, meet the Milwaukee Brewers in Game 6 on Friday, October 19, 2018 (10/19/18) at Miller Park in Milwaukee, Wisconsin. Hyun-Jin Ryu will start for the Dodgers, while W… [+2343 chars]","The Los Angeles Dodgers, leading 3-2 in the best of seven National League Championship Series, meet the Milwaukee Brewers in Game 6 on Friday, October 19, 2018 (10/19/18) at Miller Park in Milwaukee, Wisconsin. Hyun-Jin Ryu will start for the Dodgers, while W…",2018-10-20T00:23:54Z,"{'id': None, 'name': 'Nj.com'}",Los Angeles Dodgers vs. Milwaukee Brewers LIVE SCORE UPDATES NLCS Game 6 (10/19/18) | MLB Playoffs,https://www.nj.com/sports/index.ssf/2018/10/los_angeles_dodgers_vs_milwaukee_brewers_live_scor.html,https://image.nj.com/home/njo-media/width620/img/realtimesports_impact/photo/24971165-standard.jpg,492
10,"John Kicklighter, Chief Currency Strategist, John Kicklighter","Talking Points: US equity indices are losing traction as a holdout for speculative enthusiasm, and all risk assets are exposed Reports Friday evening that the UK government may make a Brexit concession and Italy was downgraded will cue Euro and Pound Monday T… [+7866 chars]","Late reports that Italy’s credit rating was downgraded and the UK government was considering compromise on the border to move Brexit negotiations will kick off next week. Risk trends, an ECB decision and US GDP will fill carry us further.",2018-10-20T00:30:00Z,"{'id': None, 'name': 'Dailyfx.com'}","Eying Trendline Support for the Dow, GDP for the Dollar, Italy for Euro",https://www.dailyfx.com/forex/video/daily_news_report/2018/10/20/Eying-Trendline-Support-for-the-Dow-GDP-for-the-Dollar-Italy-for-Euro.html,,533
