,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,,"To enable volume discounts on this site, use coupon code: BULKRATE during checkout. You will see a discount applied at the bottom of the shopping cart. Competitive pricing is available. Contact us for details. What is Bulk Rate? BulkRate is a semi-wholesale s… [+545 chars]","SKU #: 916625622, Price: CA$43.10 free shipping Specification: Product Type: S3 Vibration: Call income,software,Alarm Waterproof rating: IP67 Screen size: 0.96 inches Screen type: OLED Appearance Material: Alloy Connection parameters: support Bluetooth: 4.0BL…",2018-10-31T00:00:00Z,"{'id': None, 'name': 'Dx.com'}",Fitness Tracker Women's S3 Smart Watch Women Smart Watches Heart Rate Monitor Sport Watch For Android IOS Reloj Deportivo Mujer Gold,http://www.dx.com/p/Fitness-Tracker-Womens-S3-Smart-Watch-Women-Smart-Watches-Heart-Rate-Monitor-Sport-Watch-For-Android-IOS-Reloj-Deportivo-Mujer-Gold-916625622,//img.dxcdn.com/productimages/sku_916625622_1.jpg,396
1,"Louis Barriault, Montserrat Zidan, Samantha Rohe, Terry McCallum",If you are not the author of this article and you wish to reproduce material from it in a third party non-RSC publication you must formally request permission using Copyright Clearance Center. Go to our Instructions for using Copyright Clearance Center page f… [+2546 chars],"Catal. Sci. Technol., 2018, Accepted Manuscript DOI : 10.1039/C8CY01765D, Minireview Louis Barriault, Montserrat Zidan, Samantha Rohe, Terry McCallum In this minireview, recent developments in the field of photoredox catalysis and the applications of binuclea…",2018-10-31T00:00:00Z,"{'id': None, 'name': 'Rsc.org'}",Recent Advances in Mono and Binuclear Gold Photoredox Catalysis,https://pubs.rsc.org/en/content/articlelanding/2018/cy/c8cy01765d,,458
2,noreply@blogger.com (Jonathan Baker),"http://www.retailstorewindows.com/ publishes thoughts, ideas and observations as well as accurately reported factual information. The site may contain errors or inaccuracies. We do not guarantee, and no reliance should be placed upon, the correctness or relia… [+2256 chars]",This is an interesting installation from Jimmy Choo at the moment with this slightly crumpled-looking Silver and Gold structure around which the product has been placed and illuminated from below. We have seen a few schemes rocking the crumpled look around to…,2018-10-31T00:00:00Z,"{'id': None, 'name': 'Retailstorewindows.com'}","Jimmy Choo, London",http://www.retailstorewindows.com/2018/10/jimmy-choo-london.html,https://4.bp.blogspot.com/-OMzeOu4qaW8/W9bTvaDTnaI/AAAAAAAAdxY/G6EBazYOg0Uf3wdlBdM3t3Ucd3CzShdMQCLcBGAs/w1200-h630-p-k-no-nu/JimmyChoo00001.jpeg,819
3,communities@mercola.com (Dr. Joseph Mercola),"By Dana Ullman, MPH, CCH and Lionel Milgrom, Ph.D., RHom, MARH If the common physician, scientist and educated consumer were to believe Wikipedia, they would assume that there is absolutely no research that shows the efficacy of homeopathic medicines in the t… [+24056 chars]","By Dana Ullman, MPH, CCH and Lionel Milgrom, Ph.D., RHom, MARH If the common physician, scientist and educated consumer were to believe Wikipedia, they would assume that there is absolutely no research that shows the efficacy of homeopathic medicines in the t…",2018-10-31T00:00:00Z,"{'id': None, 'name': 'Mercola.com'}",Water and Homeopathy: Latest Discoveries at Science’s Cutting Edge,https://articles.mercola.com/sites/articles/archive/2018/10/31/water-and-homeopathy.aspx,https://media.mercola.com/ImageServer/Public/2018/October/FB/10-31-water-and-homeopathy-fb.jpg,931
4,"John Connolly, College Football, By John Connolly, College Football","Harvard has reached a critical juncture. With three games remaining, the Crimson need two victories to secure a winning season. They have not suffered a losing campaign since 1998 (4-6). Harvard (3-4, 1-3) hosts Columbia (4-3, 1-3 ) in an Ivy League matchup S… [+3073 chars]","Harvard has reached a critical juncture. With three games remaining, the Crimson need two victories to secure a winning season. They have not suffered a losing campaign since 1998 (4-6). Harvard (3-4, 1-3) hosts Columbia (4-3, 1-3 ) in an Ivy League matchup S…",2018-10-31T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Harvard eyes winning formula,http://www.bostonherald.com/sports/college/2018/11/harvard_eyes_winning_formula,,387
5,Elizabeth,"“I sell Lego pieces. I buy bulk Lego sets, part out the pieces, and list them individually on my online store. My customers are generally one of two people: -Adults who want 1,000 of something, but don’t want to buy 100 of a set to get it (such as a red 2×4 b… [+733 chars]","""For work I get to break into hospitals and steal things. It's referred to as a ""Physical Penetration Test."" It's an integral part of a risk assessment, which is required under 164.308 of HIPAA. I routinely pick locks, steal access badges, impersonate medical…",2018-10-31T00:00:01Z,"{'id': None, 'name': 'Thechive.com'}",Unusual jobs you didn’t know existed (18 Photos),http://thechive.com/2018/10/30/unusual-jobs-you-didnt-know-existed-18-photos/,https://thechive.files.wordpress.com/2018/10/jobs-lead.jpg?quality=85&strip=info,147
6,Kelly Guidry,"You have to admitthere is just something about the end of October and getting into the full swing of fall. The leaves begin to change color, there is pumpkin everything everywhere, and it seems as though the world just gets slightly cozier. With the weather c… [+1650 chars]","You have to admit—there is just something about the end of October and getting into the full swing of fall. The leaves begin to change color, there is pumpkin everything everywhere, and it seems as though the world just gets slightly cozier. With the weather …",2018-10-31T00:00:18Z,"{'id': None, 'name': 'Collegefashionista.com'}",You’ll Have This Cozy Fall Playlist on Repeat All Season Long,https://www.collegefashionista.com/cozy-fall-playlist/,https://www.collegefashionista.com/wp-content/uploads/2018/09/emelylopezr.png,977
7,Katherine Fan,"Want to see the latest flight deals as soon as theyre published? Follow The Points Guy on Facebook and Twitter, and subscribe to text message alerts from our deals feed, @ tpg_alerts. Airfare deals are typically only available on limited dates. We recommend y… [+4989 chars]","Want to see the latest flight deals as soon as they’re published? Follow The Points Guy on Facebook and Twitter, and subscribe to text message alerts from our deals feed, @tpg_alerts. Airfare deals are typically only available on limited dates. We recommend y…",2018-10-31T00:00:44Z,"{'id': None, 'name': 'Thepointsguy.com'}",Deal Alert: Frontier Airlines ‘Penny Fares’ Ring Up at Just $15,http://thepointsguy.com/deals/frontier-airlines-penny-fares-from-15-dollars/,https://i1.wp.com/thepointsguy.com/wp-content/uploads/2018/08/Frontier-Airlines-Airbus-A320-214-1280px.jpg?fit=1280%2C720px&ssl=1,190
8,Dayna Haffenden,"Pro Era 's own Kirk Knight has delivered some great news for his loyal fans. Recently, the rapper-producer announced that his sophomore album, IIWII (It Is What It Is), will be released on Nov. 16. In a second bit of good news, he's also dropped ""Downtime,"" w… [+1325 chars]",Kirk Knight has officially unveiled the tracklist and release date for his new 'IIWII (It Is What It Is)' album.,2018-10-31T00:01:05Z,"{'id': None, 'name': 'Xxlmag.com'}",Kirk Knight Unveils 'IIWII (It Is What It Is)' Album Release Date,http://www.xxlmag.com/news/2018/10/kirk-knight-iiwii-it-is-what-it-is-album-release-date/,http://www.xxlmag.com/files/2018/10/kirk-knight1.jpg?w=600&h=0&zc=1&s=0&a=t&q=89,433
9,Jonathan Jones,"A model lies on her back on soft pillows, clutching the flesh of her raised left thigh as, with her right hand, she strokes her clitoris. Her eyes close in enjoyment. The artist watches with a pleasure his drawing fully communicates. When I saw this drawing t… [+5978 chars]","Royal Academy, London This sumptuous collection of drawings reveals how the master and his protege caused a scandal by bringing sex and death into collision A model lies on her back on soft pillows, clutching the flesh of her raised left thigh as, with her ri…",2018-10-31T00:01:29Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Klimt / Schiele review – the double act who saw the profound in the pornographic,https://www.theguardian.com/artanddesign/2018/oct/31/klimt-schiele-review-pornographic-sex-death-profound,https://i.guim.co.uk/img/media/fcc5115ecfd758f9691b08a7cc5020eba3b8163b/0_0_3446_2068/master/3446.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctcmV2aWV3LTUucG5n&s=25ca0a66963d752533163120908131d3,698
