,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,P. H. Madore,"CoinJoin is a method of anonymizing bitcoins that developer Gregory Maxwell came up with in an effort to help bitcoin users remain anonymous. The idea is simple: when two users both want to make a transaction, if they make the transactions together, their inf… [+2506 chars]","CoinJoin is a method of anonymizing bitcoins that developer Gregory Maxwell came up with in an effort to help bitcoin users remain anonymous. The idea is simple: when two users both want to make a transaction, if they make the transactions together, their inf…",2018-11-02T00:03:06Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Making History: CoinJoin Developer Sends Largest-Ever Anonymous Bitcoin Transaction,https://www.ccn.com/making-history-coinjoin-developer-sends-largest-ever-anonymous-bitcoin-transaction/,https://www.ccn.com/wp-content/uploads/2018/11/anonymous-bitcoin-privacy.jpg,27
1,shellypalmerdigitalliving,"Apple is the most valuable tech company in the world. So when its CEO lambasts other tech companies for “weaponizing [user data] against us with military efficiency,” people are going to take him seriously. After all, Tim Cook is the de facto leader of the te… [+8273 chars]","Apple is the most valuable tech company in the world. So when its CEO lambasts other tech companies for ""weaponizing [user data] against us with military efficiency,"" people are going to take him seriously. After all, Tim Cook is the de facto leader of the te…",2018-11-02T01:14:00Z,"{'id': None, 'name': 'Shellypalmer.com'}","Hey, Tim – Weaponized Data... Really? - Shelly Palmer",https://www.shellypalmer.com/2018/10/hey-tim-weaponized-data-really/,https://media.shellypalmer.com/wp-content/images/2018/10/28073006/timcookbrusselsspeech.jpg,138
2,Danny Scopelliti,A November 1st press release from New York State’s Department of Financial Services shows that the dept. granted a virtual currency license to Coinsource. The press release says the move hopes to encourage regulatory risk-based standards. The release from the… [+2238 chars],A November 1st press release from New York State’s Department of Financial Services shows that the dept. granted a virtual currency license to Coinsource. The press release says the move hopes to encourage regulatory risk-based standards. The release from the…,2018-11-02T01:33:16Z,"{'id': None, 'name': 'Bitcoinist.com'}",New York State Extends ‘Virtual Currency License’ to Coinsource,https://bitcoinist.com/new-york-state-extends-virtual-currency-license-to-coinsource/,https://bitcoinist.com/wp-content/uploads/2018/11/shutterstock_495326965-e1541117907696.jpg,72
3,Sarah Jenn,Bitcoin Price Key Highlights Bitcoin price is gaining traction on it bounce off the channel support on its 4-hour time frame. A move to the next upside targets might be in the works and the Fibonacci extension tool marks these. Technical indicators are hintin… [+1613 chars],Bitcoin Price Key Highlights Bitcoin price is gaining traction on it bounce off the channel support on its 4-hour time frame. A move to the next upside targets might be in the works and the Fibonacci extension tool marks these. Technical indicators are hintin…,2018-11-02T01:33:48Z,"{'id': None, 'name': 'Newsbtc.com'}","Bitcoin (BTC) Price Watch: Aiming for $7,000 Next?",https://www.newsbtc.com/2018/11/02/bitcoin-btc-price-watch-aiming-for-7000-next/,https://s3.amazonaws.com/main-newsbtc-images/2018/08/23144829/techanalysis-btc4.jpg,42
4,SA Transcripts,"Mitek Systems Inc. (NASDAQ: MITK ) Q4 2018 Earnings Conference Call November 1, 2018 4:30 PM ET Executives Todd Kehrli - President, MKR Group Jeff Davison - CFO Bruce Hansen - Chairman Analysts Arjun Bhatia - William Blair &amp; Company Darren Aftahi - ROTH C… [+39526 chars]","Mitek Systems Inc. (NASDAQ:MITK) Q4 2018 Earnings Conference Call November 01, 2018, 04:30 PM ET Executives Todd Kehrli - President, MKR Group Jeff Davison - CF",2018-11-02T01:48:27Z,"{'id': None, 'name': 'Seekingalpha.com'}",Mitek Systems Inc. (MITK) Q4 2018 Results - Earnings Call Transcript,https://seekingalpha.com/article/4217402-mitek-systems-inc-mitk-q4-2018-results-earnings-call-transcript,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,157
5,Dalmas Ngetich,"The stability of altcoins should be another opportunity to sell according to trend definition of Oct 11. Subsequent confirmations of Oct 29 did place the lid on buyers even though prices are leveling out. But, it could get worse if losses print today. On the … [+4733 chars]","The stability of altcoins should be another opportunity to sell according to trend definition of Oct 11. Subsequent confirmations of Oct 29 did place the lid on buyers even though prices are leveling out. But, it could get worse if losses print today. On the …",2018-11-02T02:00:00Z,"{'id': None, 'name': 'Newsbtc.com'}","IOT/USD Price Analysis: Altcoins Register Minor Gains, Still Bearish",https://www.newsbtc.com/2018/11/02/iot-usd-price-analysis-altcoins-register-minor-gains-still-bearish/,https://s3.amazonaws.com/main-newsbtc-images/2018/06/27193704/technology-3435575_1920.jpg,103
6,Jimmy Aki,"There is a rapidly growing interest in bitcoin and other cryptocurrencies among institutional investors while there seems to be lethargy in the number of retail buyers operating within the space. As such, bitcoin and altcoins now constitute a new institutiona… [+4030 chars]","There is a rapidly growing interest in bitcoin and other cryptocurrencies among institutional investors while there seems to be lethargy in the number of retail buyers operating within the space. As such, bitcoin and altcoins now constitute a new institutiona…",2018-11-02T02:20:03Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Morgan Stanley: Bitcoin is a New Institutional Investment Class,https://www.ccn.com/morgan-stanley-bitcoin-is-a-new-institutional-investment-class/,https://www.ccn.com/wp-content/uploads/2016/11/Morgan-Stanley-LA.jpg,18
7,newsfeedback@fool.com (Motley Fool Transcribers),"Image source: The Motley Fool. Idacorp Inc ( NYSE:IDA ) Q3 2018 Earnings Conference Call Nov. 01, 2018, 4:30 p.m. ET Contents: Prepared Remarks Questions and Answers Call Participants Prepared Remarks: Operator Welcome to IDACORP's Third Quarter 2018 Earnings… [+27418 chars]","IDA earnings call for the period ending September 30, 2018.",2018-11-02T02:30:51Z,"{'id': None, 'name': 'Fool.com'}",Idacorp Inc (IDA) Q3 2018 Earnings Conference Call Transcript,https://www.fool.com/earnings/call-transcripts/2018/11/01/idacorp-inc-ida-q3-2018-earnings-conference-call-t.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F499940%2Ffeatured-transcript-logo.png&h=630&w=1200&op=resize,59
8,Cointelegraph By Ana Alexandre,,"The “godfather of ETFs” Reggie Browne said that Bitcoin ETFs will be approved “no time soon,” speaking at Georgetown University's Financial Markets Quality Conference.",2018-11-02T02:48:00Z,"{'id': None, 'name': 'Cointelegraph.com'}",‘Godfather of ETFs’ Says Bitcoin Exchange-Traded Funds Will be Approved ‘No Time Soon’,https://cointelegraph.com/news/godfather-of-etfs-says-bitcoin-exchange-traded-funds-will-be-approved-no-time-soon,https://images.cointelegraph.com/images/740_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS9zdG9yYWdlL3VwbG9hZHMvdmlldy9jMTIyZjUzZTJjMDEyN2MwYWJmZjg4MThjNTAwZTVlNy5qcGc=.jpg,37
9,Vivek,Data Setup The 2018 correlation data below was split into seven phases from 1/6/2018 to 8/18/18. Each phase has a duration of twenty five days and a Bitcoin price volatility of at least plus or minus 20%. These volatile time frames were used to help analyze h… [+10364 chars],"Understanding cryptoasset correlations: 2018 data, historical data, and if correlations can be used as a market indicator",2018-11-02T03:21:44Z,"{'id': None, 'name': 'Hackernoon.com'}",Cryptoasset Correlation Analysis: 2018 Data and Historical Trends,https://hackernoon.com/cryptoasset-correlation-analysis-2018-data-and-historical-trends-a9438ea45efe,https://cdn-images-1.medium.com/max/1200/1*AxDC7SZJx0UcUB9jdI2nDg.png,78
