,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Yashu Gola,Dash on Sunday surged as much as 13 percent against the US Dollar as supposed stablecoin tether (USDT) lost over 4 percent of its value. The DASH/USD pair closed yesterday at 155.90-fiat while continuing to its slow upside momentum. Today’s Asian session witn… [+2750 chars],Dash on Sunday surged as much as 13 percent against the US Dollar as supposed stablecoin tether (USDT) lost over 4 percent of its value. The DASH/USD pair closed yesterday at 155.90-fiat while continuing to its slow upside momentum. Today’s Asian session witn…,2018-11-05T00:01:03Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Dash Price Climbs 13% as Tether Boosts Volume & Payment Service Launches,https://www.ccn.com/dash-price-climbs-13-as-tether-boosts-volume-payment-service-launched/,https://www.ccn.com/wp-content/uploads/2018/08/cryptocurrency-market-cap-bitcoin-price-rock-climb.jpg,88
1,Dalmas Ngetich,"Encouragingly, the market is bullish and Bitcoin is up printing a three-bar reversal pattern as participants reject lower lows. We expect the recovery to continue this week as the SEC is set to announce the fate of nine Bitcoin ETF as the commenting period co… [+2843 chars]","Encouragingly, the market is bullish and Bitcoin is up printing a three-bar reversal pattern as participants reject lower lows. We expect the recovery to continue this week as the SEC is set to announce the fate of nine Bitcoin ETF as the commenting period co…",2018-11-05T02:00:52Z,"{'id': None, 'name': 'Newsbtc.com'}",BTC/USD Price Analysis: Fate of Nine Bitcoin ETFs to Be Decided After Today,https://www.newsbtc.com/2018/11/05/btc-usd-price-analysis-bitcoin-etfs-sec/,https://s3.amazonaws.com/main-newsbtc-images/2018/08/23144815/techanalysis-btc6-bullish.jpg,51
2,Dalmas Ngetich,"The altcoin market is back to green with LTC/USD adding six percent in the last 24 hours. At the same time, Stellar trade volumes are quite high as the market remain expectant of a probable listing at CoinBase after BAT expected support. All in all, we expect… [+3818 chars]","The altcoin market is back to green with LTC/USD adding six percent in the last 24 hours. At the same time, Stellar trade volumes are quite high as the market remain expectant of a probable listing at CoinBase after BAT expected support. All in all, we expect…",2018-11-05T02:00:52Z,"{'id': None, 'name': 'Newsbtc.com'}",Altcoins Price Analysis: LTC/USD Top Performer as XLM Inch Higher,https://www.newsbtc.com/2018/11/05/altcoins-price-analysis-ltc-usd-top-performer-xlm-coinbase-bat/,https://s3.amazonaws.com/main-newsbtc-images/2018/08/28130903/techanalysis-alts3.jpg,123
3,"webmaster@dnbradio.com (DNBRadio), DNBRadio","Drum &amp; Bass Mix Show - Archive 2 total plays recorded live on dnbradio.com podcast id: 37052 | 2018-11-05 01:05:07 - 163.6 MB Genre: Drum and Bass Rating: 10 Mood: Hard, Dark, Heavy Label: DNBRADIO Tracklist: 01 - Misanthrop &amp; Synergy - Slap the Ghost… [+2027 chars]",Close out your weekend with some hard & dark DnB with E-Sassin o,2018-11-05T02:08:40Z,"{'id': None, 'name': 'Dnbradio.com'}",E.Sassin - The Dangerzone,https://dnbradio.com/set/37052?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+dnbradioarchive+%28DnBRadio.com+24%2F7+-+Drum+%26+Bass+-+Main+Channel+%5BFresh+Jungle%2C+Drum+and+Bass%2C+DNB%5D%29,https://dnbradio.com/assets/swframework/dnbradiodangerzonebanner_107.jpg,142
4,,,"Nathaniel Popper / New York Times : Charlie Shrem, who spent a year in prison for helping people buy drugs online, is being sued by the Winklevoss twins for allegedly spending bitcoin he owed them — Charlie Shrem went to prison in 2015 after he pleaded guilty…",2018-11-05T02:15:01Z,"{'id': None, 'name': 'Techmeme.com'}","Charlie Shrem, who spent a year in prison for helping people buy drugs online, is being sued by the Winklevoss twins for allegedly spending bitcoin he owed them (Nathaniel Popper/New York Times)",https://www.techmeme.com/181104/p9,http://static01.nyt.com/images/2018/10/25/business/25BITCOIN01/merlin_145443009_4995bafd-8402-4c42-98ef-7bc8317bb287-articleLarge.jpg?quality=75&auto=webp&disable=upscale,13
5,Kevin O’Brien,"According to reports, a group of 25 investors have filed a lawsuit against T.I. and a businessman for their involvement in a fraudulent cryptocurrency scheme. Rapper T.I. and businessman Ryan Felton now face a lawsuit from a collective of 25 investors who sai… [+2530 chars]","According to reports, a group of 25 investors have filed a lawsuit against T.I. and a businessman for their involvement in a fraudulent cryptocurrency scheme. Rapper T.I. and businessman Ryan Felton now face a lawsuit from a collective of 25 investors who sai…",2018-11-05T02:30:09Z,"{'id': None, 'name': 'Bitcoinist.com'}",Lawsuit Filed Against Rapper T.I. for Participation in Alleged Cryptocurrency Scam,https://bitcoinist.com/lawsuit-filed-against-rapper-t-i-for-participation-in-alleged-cryptocurrency-scam/,https://bitcoinist.com/wp-content/uploads/2018/11/shutterstock_266373266-e1541384736294.jpg,85
6,,"It was a landmark week for the cryptocurrency industry as the king of cryptos marked ten years since Satoshi Nakamoto released the Bitcoin whitepaper. Bitcoin turned 10 on October 31, but there was little to celebrate as the crypto shed close to $200 just a d… [+3249 chars]","It was a landmark week for the cryptocurrency industry as the king of cryptos marked ten years since Satoshi Nakamoto released the Bitcoin whitepaper. Bitcoin turned 10 on October 31, but there was little to celebrate as the crypto shed close to $200 just a d…",2018-11-05T02:41:00Z,"{'id': None, 'name': 'Nulltx.com'}","The Week That Was: Tether’s Controversy Rolls On, Bitcoin Turns 10, Coinbase Predicts $1.3 Billion In Revenue",https://nulltx.com/the-week-that-was-tethers-controversy-rolls-on-bitcoin-turns-10-coinbase-predicts-1-3-billion-in-revenue/,https://nulltx.com/wp-content/uploads/2018/11/cryptocurrency-week-in-review.jpg,110
7,"Allen Underwood, Michael Outlaw, Joe Zack","Michael Outlaw is a father, husband, and software developer based out of Atlanta, GA. A fan of gadgets and all things technology, when he isn't found behind the clickety clack of his favorite keyboard he's usually found on a bicycle or tennis court. A father … [+358 chars]","With the holiday season soon approaching, we address the most important requirements list of all ... our wish lists as Joe has to disclose a cheese powder incident, Michael hopes his Bitcoin gains some value, and Allen researches his purchases to the extreme.",2018-11-05T02:47:11Z,"{'id': None, 'name': 'Codingblocks.net'}",93. Developer Shopping Spree,https://www.codingblocks.net/podcast/developer-shopping-spree/,,133
8,Sam Bourgi,"In October 2018, Bitcoin recorded a new monthly low close price for the year of $6,304.18 on Coinbase. For many traders, this was a cause of concern. The new low may indicate that bears are still in control of the market. This revitalized and renewed calls fo… [+3605 chars]","Bitcoin’s price rose late Sunday, joining in on a broad market rally fueled by competitor bitcoin cash. Meanwhile, Tether’s USDT stablecoin pared losses to return to within half a percent of parity against the U.S. dollar. BTC/USD Update The bitcoin price rea…",2018-11-05T03:17:00Z,"{'id': None, 'name': 'Hacked.com'}",Bitcoin Price Pushes Higher as Tether Approaches Parity,https://hacked.com/bitcoin-price-pushes-higher-as-tether-approaches-parity/,https://hacked.com/wp-content/uploads/2018/10/Bitcoin-1000x600.jpg,111
9,noreply@blogger.com (ANROED),,<!--Overview-->Free signal trading bitcoin dan cryptocurrency IFS di smartphone kamu! <!--end--> <!--Description-->Signal trading bitcoin cryptocurrency gratis IFS akurat dan merakyat bisa kalian download dari google play store sekarang!. Dapatkan info perger…,2018-11-05T04:09:00Z,"{'id': None, 'name': 'Apkmania.live'}",IFS,https://www.apkmania.live/2018/11/ifs.html,https://lh3.googleusercontent.com/AGCmwgHKzdLCLwk3LNjYa9Xf_80Fb6ilzWnI--U_p_NO-4KLUrzvOuziWm4r24uQ4w8=s72-c-h450,39
