,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Friday, October 12, 2018 (Bloomberg) -- Oil pared a weekly loss as investor focus shifted from broader market turmoil spurred by a plunge in U.S. equities and returned to looming shortages from Iran’s dwindling exports. Futures in New York rose as much as 1.3… [+3093 chars]",Oil pared a weekly loss as investor focus shifted from broader market turmoil and returned to looming shortages from Iran's dwindling exports.,2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Pares Weekly Loss,https://www.rigzone.com/news/wire/oil_pares_weekly_loss-12-oct-2018-157186-article/,https://images.rigzone.com/images/news/articles/157186_582x327.png,96
1,"Associated Press, By Associated Press","NEW YORK — Stocks rebounded Friday, clawing back some of the week's steep losses, but the turbulent trading of the last few days left no doubt that the relative calm the markets enjoyed all summer had been shattered. Major U.S. indexes ended the week down abo… [+5549 chars]","NEW YORK — Stocks rebounded Friday, clawing back some of the week&#39;s steep losses, but the turbulent trading of the last few days left no doubt that the relative calm the markets enjoyed all summer had been shattered.Major U.S. indexes ended the week down …",2018-10-12T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Tech stock rally helps snap losing streak as rough week ends,http://www.bostonherald.com/business/business_markets/2018/10/tech_stock_rally_helps_snap_losing_streak_as_rough_week_ends,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/12/da7a1d4f73a047128a9b45260e9c1375.jpg?itok=gnQsUBwB,154
2,Bloomberg,"Brian Eckhouse &amp; Rachel Adams-Heard Friday, October 12, 2018 (Bloomberg) -- High-rise apartment buildings, factories and other industrial customers in western Canada are receiving natural gas again, three days after an Enbridge Inc. pipeline explosion del… [+2310 chars]","High-rise apartment buildings, factories and other industrial customers in western Canada are receiving natural gas again, three days after an Enbridge pipeline explosion deliveries.",2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Gas Deliveries Resuming as Cold Descends on British Columbia,https://www.rigzone.com/news/wire/gas_deliveries_resuming_as_cold_descends_on_british_columbia-12-oct-2018-157195-article/,https://images.rigzone.com/images/rz-facebook.jpg,156
3,Matthew V. Veazey,"Rigzone Staff Friday, October 12, 2018 The price of a barrel of West Texas Intermediate (WTI) crude oil for November delivery gained 37 cents Friday, settling at $71.34. However, compared to the October 5 close of $74.34, light crude has lost four percent wee… [+3116 chars]","The price of a barrel of West Texas Intermediate (WTI) crude oil for November delivery gained 37 cents Friday, settling at $71.34.",2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Crude Oil Down for the Week,https://www.rigzone.com/news/crude_oil_down_for_the_week-12-oct-2018-157196-article/,https://images.rigzone.com/images/rz-facebook.jpg,167
4,Bloomberg,"Debjit Chakraborty &amp; Rajesh Kumar Singh Friday, October 12, 2018 (Bloomberg) -- India is seeking $1.5 billion of investments from global oil producers and traders to build additional emergency crude reserves that will act as a buffer against volatility in… [+2496 chars]",India is seeking $1.5 billion of investments from global oil producers and traders to build additional emergency crude reserves.,2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",India Targets Oil Traders for $1.5B Emergency Oil Reserve,https://www.rigzone.com/news/wire/india_targets_oil_traders_for_15b_emergency_oil_reserve-12-oct-2018-157194-article/,https://images.rigzone.com/images/news/articles/157194_582x327.png,49
5,Matthew V. Veazey,"Rigzone Staff Friday, October 12, 2018 Eni Mexico, a subsidiary of Eni S.p.A., has awarded MODEC, Inc. a letter of intent (LOI) to supply, charter and operate a floating production storage and offloading (FPS) vessel that will be deployed in Mexico’s Bay of C… [+2628 chars]",Eni Mexico to deploy the FPSO in Offshore Area 1,2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Offshore Mexico FPSO Contract Goes to Modec,https://www.rigzone.com/news/offshore_mexico_fpso_contract_goes_to_modec-12-oct-2018-157191-article/,https://images.rigzone.com/images/news/articles/157191_582x327.png,347
6,Andreas Exarheas,"Rigzone Staff Friday, October 12, 2018 Irving Oil has announced that it is beginning to return to “normal and safe operations” following a major incident at its Saint John refinery in Canada. We wish to express our sincere thanks for the support of our commun… [+1827 chars]",Irving Oil is beginning to return to 'normal and safe operations' following a major incident at its Saint John refinery in Canada.,2018-10-12T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Return to Normal for Irving After Refinery Incident,https://www.rigzone.com/news/return_to_normal_for_irving_after_refinery_incident-12-oct-2018-157189-article/,https://images.rigzone.com/images/news/articles/157189_582x327.png,363
7,,"US stocks sank more than 2 per cent on Thursday (US time), the second day of steep declines around the globe driven by concerns about rising interest rates and trade tensions that could slow economic growth. The Dow Jones Industrial Average fell 545 points af… [+7194 chars]","US stocks sank more than 2 per cent on Thursday (US time), the second day of steep declines around the globe driven by concerns about rising interest rates and trade tensions that could slow economic growth.",2018-10-12T00:08:28Z,"{'id': None, 'name': 'Stuff.co.nz'}",Nowhere to hide for investors as US stocks tumble further,https://www.stuff.co.nz/business/world/107788189/Nowhere-to-hide-for-investors-as-US-stocks-tumble-further,https://resources.stuff.co.nz/content/dam/images/1/s/5/o/x/d/image.related.StuffLandscapeSixteenByNine.1420x800.1s69wd.png/1539302908384.jpg,168
8,,"MEXICO CITY/CARACAS: Royal Dutch Shell Plc is negotiating the sale of its stake in a Venezuelan oil joint venture to Paris-based Maurel &amp; Prom, three sources said this week, a move to scale down its crude business in the ailing OPEC-member country to focu… [+4408 chars]","Royal Dutch Shell Plc is negotiating the sale of its stake in a Venezuelan oil joint venture to Paris-based Maurel & Prom, three sources said this week, a move to scale down its crude business in the ailing OPEC-member country to focus on gas.",2018-10-12T00:33:28Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Shell seeks to sell Venezuela JV stake to France's Maurel & Prom: Sources,https://www.channelnewsasia.com/news/business/shell-seeks-to-sell-venezuela-jv-stake-to-france-s-maurel-prom-10818772,http://www.channelnewsasia.com/image/10818770/16x9/991/557/e12b0f8d82e6ef6a368f552d1a3f676a/NJ/file-photo--a-logo-for-shell-is-seen-on-a-garage-forecourt-in-central-london-1.jpg,62
9,Reuters,"By Devika Krishna Kumar PORT ST. JOE, Fla. (Reuters) - Hurricane Michael's violence was visible on Thursday in shattered Florida coastal towns, where rows of homes were ripped from foundations and roofs were torn off schools by the near-record-force storm bla… [+4985 chars]","By Devika Krishna Kumar PORT ST. The post Hurricane Michael shreds through Florida towns, seven dead appeared first on Firstpost.",2018-10-12T00:35:20Z,"{'id': None, 'name': 'Firstpost.com'}","Hurricane Michael shreds through Florida towns, seven dead",https://www.firstpost.com/world/hurricane-michael-shreds-through-florida-towns-seven-dead-5364591.html,https://images.firstpost.com/wp-content/uploads/reuters/10-2018/12/2018-10-11T151814Z_1_LYNXNPEE9A1K1_RTROPTP_2_STORM-MICHAEL.jpg,211
