,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Friday, October 19, 2018 (Bloomberg) -- Sentinel Energy Services Inc., the blank-check company led by ex-Schlumberger Ltd. Chairman Andrew Gould and one of his top executives, plans to acquire Strike LLC and take the dominant U.S. pipeline services company pu… [+3612 chars]",Sentinel plans to acquire Strike LLC and take the dominant US pipeline services company public.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Ex-Schlumberger Chief to Acquire Biggest Shale Pipe Servicer,https://www.rigzone.com/news/wire/exschlumberger_chief_to_acquire_biggest_shale_pipe_servicer-19-oct-2018-157257-article/,https://images.rigzone.com/images/news/articles/157257_582x327.png,135
1,Bloomberg,"Frederic Tomesco Friday, October 19, 2018 (Bloomberg) -- Boom times are back for at least one company in Canada’s oil heartland. Canadian Pacific Railway Ltd. may match or exceed its record 2014 pace of 110,000 crude carloads next year as a pipeline crunch st… [+3645 chars]",Boom times are back for at least one company in Canada's oil heartland.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",CP Rail CEO Sees Boom-Time Oil Loads as Pipe Pinch Roils Canada,https://www.rigzone.com/news/wire/cp_rail_ceo_sees_boomtime_oil_loads_as_pipe_pinch_roils_canada-19-oct-2018-157258-article/?all=hg2,https://images.rigzone.com/images/rz-facebook.jpg,54
2,Bloomberg,"Friday, October 19, 2018 (Bloomberg) -- Oil is poised for a second weekly drop after a larger-than-expected gain in American crude stockpiles eclipsed tensions between the U.S. and Saudi Arabia over the disappearance of a prominent critic of the kingdom. Futu… [+3563 chars]",Oil is poised for a second weekly drop after a larger than expected gain in American crude stockpiles eclipsed tensions between the United States and Saudi Arabia.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Set for Weekly Loss,https://www.rigzone.com/news/wire/oil_set_for_weekly_loss-19-oct-2018-157250-article/,https://images.rigzone.com/images/news/articles/157250_582x327.png,41
3,Bloomberg,"Elena Mazneva Friday, October 19, 2018 (Bloomberg) -- Russia has begun discussions with Exxon Mobil Corp. on possible new oil and gas projects, potentially creating a dilemma as the U.S. government mulls more sanctions against the country. The talks could lea… [+2799 chars]",Russia is said to offer ExxonMobil new projects as U.S. sanctions loom.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Russia Is Said to Offer Exxon New Projects,https://www.rigzone.com/news/wire/russia_is_said_to_offer_exxon_new_projects-19-oct-2018-157253-article/,https://images.rigzone.com/images/news/articles/157253_582x327.png,215
4,Matthew V. Veazey,"Rigzone Staff Friday, October 19, 2018 The West Texas Intermediate (WTI) and Brent futures prices finished the day higher Friday but ended the week lower, representing the second consecutive down week for the crude oil benchmarks. The November WTI futures pri… [+3406 chars]",The WTI and Brent futures prices finished the day higher Friday but ended the week lower.,2018-10-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Crude Oil Down for Second Straight Week,https://www.rigzone.com/news/crude_oil_down_for_second_straight_week-19-oct-2018-157261-article/,https://images.rigzone.com/images/news/articles/157261_582x327.png,35
5,alexmark,The price of Western Canadian Select (WCS) crude dropped more than US$55 per barrel BELOW North American benchmark of West Texas Crude. The widening discount is evidence the commodity is illustrating how the environmentalists are really destroying the Canada … [+1148 chars],,2018-10-19T00:08:06Z,"{'id': None, 'name': 'Investmentwatchblog.com'}",Canadian Oil Falls to Under $20 a Barrel Because of Environmentalists,http://www.investmentwatchblog.com/canadian-oil-falls-to-under-20-a-barrel-because-of-environmentalists/,,84
6,Jonathan Schanzer,"Saudi-US ties are at their lowest since the 9/11 attacks. The Desert Kingdom is under fire from US lawmakers for the disappearance of journalist Jamal Khashoggi, who walked into the Saudi consulate in Istanbul this month but never walked out. Sen. Lindsay Gra… [+4372 chars]","Saudi-US ties are at their lowest since the 9/11 attacks. The Desert Kingdom is under fire from US lawmakers for the disappearance of journalist Jamal Khashoggi, who walked into the Saudi consulate in Istanbul this month — but never walked out. Sen. Lindsay G…",2018-10-19T00:20:09Z,"{'id': None, 'name': 'Nypost.com'}",Here’s how to hit the Saudis — and still serve US interests,https://nypost.com/2018/10/18/heres-how-to-hit-the-saudis-and-still-serve-us-interests/,https://thenypost.files.wordpress.com/2018/10/saudi-arabia-consulate.jpg?quality=90&strip=all&w=1200,144
7,,"Oil producers in the Permian Basin have started selling a new stream of light crude, said people familiar with the matter, securing a market for the increasingly less dense oil being pumped from the largest U.S. shale play. Sales of West Texas Intermediate Li… [+153 chars]","Oil producers in the Permian Basin have started selling a new stream of light crude, said people familiar with the matter, securing a market for the increasingly less dense oil being pumped from the largest U.S. shale play. Sales of West Texas Intermediate Li…",2018-10-19T00:35:44Z,"{'id': None, 'name': 'Topix.com'}",There's a new kind of crude oil coming out of the Permian Basin,http://www.topix.com/business/oil-gas/2018/10/theres-a-new-kind-of-crude-oil-coming-out-of-the-permian-basin?fromrss=1,//static.topixcdn.com/ext/t9/topix-og-image-1.jpg,62
8,Alex Lockie,"President Donald Trump is under immense pressure from his own party, the Senate, and the media to take action against Saudi Arabia over the fate of journalist Jamal Khashoggi. But the US and Saudi Arabia have a longstanding alliance that’s survived worse cris… [+5651 chars]","President Donald Trump drew jeers from media figures after praising Montana Senator Greg Gianforte, who was convicted of body-slamming a reporter, on the same day he said Saudi critic Jamal Khashoggi was likely dead after visiting the Saudi consulate in Istan…",2018-10-19T00:57:10Z,"{'id': None, 'name': 'Businessinsider.com.au'}",Trump and Saudi Arabia could basically brush off the Khashoggi crisis — and that's been the norm,https://www.businessinsider.com.au/trump-and-saudi-arabia-could-basically-brush-off-the-khashoggi-crisis-2018-10,https://static.businessinsider.com/image/5bc9494af3227b23b016e543-640.jpg,195
9,John Kemp,"(Repeats column that ran on Thursday, with no changes) * Chart: tmsnrt.rs/2OAMfKf By John Kemp LONDON, Oct 18 (Reuters) - Oil prices and calendar spreads have softened significantly this month as traders became more confident about the availability of supplie… [+3689 chars]",Oil prices and calendar spreads have softened significantly this month as traders became more confident about the availability of supplies towards the end of the year and into early 2019.',2018-10-19T01:00:00Z,"{'id': 'reuters', 'name': 'Reuters'}",RPT-COLUMN-Oil prices ease as supply outlook improves: Kemp,https://www.reuters.com/article/oil-prices-kemp/rpt-column-oil-prices-ease-as-supply-outlook-improves-kemp-idUSL8N1WY5K9,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,261
