,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Jude Clemente,"Rigzone Contributor Monday, November 19, 2018 The U.S. shale oil revolution continues to defy the skeptics, and the country is now producing a record 11 million barrels per day (MMbpd) of crude. Helped by higher prices, production has been up 18 percent since… [+4069 chars]",The US shale oil revolution continues to defy the skeptics.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Why US Oil Production Won't Peak Anytime Soon,https://www.rigzone.com/news/why_us_oil_production_wont_peak_anytime_soon-19-nov-2018-157510-article/,https://images.rigzone.com/images/news/articles/157510_582x327.png,94
1,Bloomberg,"Salma El Wardany Monday, November 19, 2018 (Bloomberg) -- Libya’s top oil chief expects OPEC and allied producers to exempt the strife-torn North African country from any future cuts in crude output. “The OPEC community has understood the difficulties we face… [+2403 chars]",Libya's top oil chief expects OPEC and allied producers to exempt the strife-torn North African country from any future cuts in crude output.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Libya Could Be Exempt From Future Cuts in Crude Output,https://www.rigzone.com/news/wire/libya_could_be_exempt_from_future_cuts_in_crude_output-19-nov-2018-157519-article/,https://images.rigzone.com/images/rz-facebook.jpg,240
2,"Associated Press, By Associated Press",LONDON Global stock markets traded in fairly narrow ranges Monday amid continuing trade tensions. French carmaker Renault saw its share price tank after partner Nissan accused its chairman of serious misconduct and announced plans to oust him. KEEPING SCORE: … [+3298 chars],LONDON — Global stock markets traded in fairly narrow ranges Monday amid continuing trade tensions. French carmaker Renault saw its share price tank after partner Nissan accused its chairman of serious misconduct and announced plans to oust him. KEEPING SCORE…,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Trade tensions continue to weigh on global markets,http://www.bostonherald.com/business/business_markets/2018/11/trade_tensions_continue_to_weigh_on_global_markets,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/11/19/2eb76cde4066437e9b0f1912ab07ed69.jpg?itok=kp0wcC0E,137
3,Bloomberg,"Olga Tanas and Dina Khrennikova Monday, November 19, 2018 (Bloomberg) -- Russia’s energy minister insisted the country and its allies in OPEC need to watch the oil market in the coming weeks before making any decisions to cut output. “We need to see how the s… [+2281 chars]",Russia's energy minister insists the country and its allies in OPEC need to watch the oil market in the coming weeks before making any decisions to cut output.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Russian Stance on OPEC+ Cuts Shows Gap with Saudis,https://www.rigzone.com/news/wire/russian_stance_on_opec_cuts_shows_gap_with_saudis-19-nov-2018-157517-article/,https://images.rigzone.com/images/news/articles/157517_582x327.png,232
4,Bloomberg,"Monday, November 19, 2018 (Bloomberg) -- Oil shot back up following six weeks of losses as speculation of OPEC weighing bigger output cuts overshadowed signs of expanding American crude production. Futures in New York rose as much as 1.5 percent after a 6.2 p… [+2803 chars]",Oil shot back up following 6 weeks of losses as speculation of OPEC weighing bigger output cuts overshadowed signs of expanding American crude production.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Shoots Back Up After 6 Weeks of Losses,https://www.rigzone.com/news/wire/oil_shoots_back_up_after_6_weeks_of_losses-19-nov-2018-157513-article/,https://images.rigzone.com/images/news/articles/157513_582x327.png,76
5,Bloomberg,"Robert Tuttle &amp; Josh Wingrove Monday, November 19, 2018 (Bloomberg) -- Alberta will pursue building new refineries as the oil-rich Canadian province looks to weather a crude price crunch, while a forced production cut remains an option, Premier Rachel Not… [+2761 chars]","Alberta will pursue building new refineries as the oil-rich Canadian province looks to weather a crude price crunch, while a forced production cut remains an option.",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",More Refineries on the Horizon for Alberta,https://www.rigzone.com/news/wire/more_refineries_on_the_horizon_for_alberta-19-nov-2018-157522-article/,https://images.rigzone.com/images/news/articles/157522_582x327.png,77
6,Bloomberg,"Alex Nussbaum Monday, November 19, 2018 (Bloomberg) -- Oil prices gained ground as traders weighed countervailing signals about how much OPEC and its allies can afford to trim production. Futures in New York climbed 0.5 percent, after reversing direction mult… [+3099 chars]",Oil prices gained ground as traders weighed countervailing signals about how much OPEC and its allies can afford to trim production.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Advances as Capacity Warnings Counter Russia Queries,https://www.rigzone.com/news/wire/oil_advances_as_capacity_warnings_counter_russia_queries-19-nov-2018-157523-article/,https://images.rigzone.com/images/news/articles/157523_582x327.png,213
7,Bloomberg,"Anthony DiPaola Monday, November 19, 2018 (Bloomberg) -- The largest Persian Gulf producer that’s not an OPEC member is combining state-run oil investment and refining companies to form a business that spans pumping crude and natural gas to processing and tra… [+2381 chars]",The largest Persian Gulf producer that's not an OPEC member is combining state-run oil investment and refining companies to form a business that spans pumping crude and natural gas to processing and trading fuels.,2018-11-19T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oman Merges Oil Companies to Create Refining-to-Trading Business,https://www.rigzone.com/news/wire/oman_merges_oil_companies_to_create_refiningtotrading_business-19-nov-2018-157518-article/,https://images.rigzone.com/images/news/articles/157518_582x327.png,83
8,Nick Cunningham,"After declining by more than 20 percent from the October peak, oil prices are showing some signs that they have now bottomed out. WTI hit a low point at $56 per barrel on Wednesday and Brent hit a low just below $65 per barrel. Both crude benchmarks regained … [+3998 chars]","After declining by more than 20 percent from the October peak, oil prices are showing some signs that they have now bottomed out. WTI hit a low point at $56 per barrel on Wednesday and Brent hit a low just below $65 per barrel. Both crude benchmarks regained …",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}",Can We Expect A Major Rebound In Oil Prices?,https://oilprice.com/Energy/Oil-Prices/Can-We-Expect-A-Major-Rebound-In-Oil-Prices.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/c5de3c312aa21ad50435b9dd3cfcbaee.jpg,202
9,"Associated Press, By Associated Press","TOKYO Asian shares were mostly higher Monday after a buying spree on Wall Street sustained investor optimism into the new week, despite continuing worries over trade tensions. KEEPING SCORE: Japan's benchmark Nikkei 225 rose 0.7 percent to finish at 21,821.16… [+2555 chars]","TOKYO — Asian shares were mostly higher Monday after a buying spree on Wall Street sustained investor optimism into the new week, despite continuing worries over trade tensions. KEEPING SCORE: Japan's benchmark Nikkei 225 rose 0.7 percent to finish at 21,821.…",2018-11-19T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","Asian shares mostly up, cheered by Wall Street buying spree",http://www.bostonherald.com/business/business_markets/2018/11/asian_shares_mostly_up_cheered_by_wall_street_buying_spree,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/11/19/2eb76cde4066437e9b0f1912ab07ed69.jpg?itok=kp0wcC0E,147
