,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Tsvetana Paraskova,"Several crude oil terminals in Libya have been closed due to inclement weather, with oil production in the country already down by 150,000 bpd and likely to drop by a further 50,000 bpd, Libya’s National Oil Corporation (NOC) said on Friday. The state oil fir… [+1751 chars]","Several crude oil terminals in Libya have been closed due to inclement weather, with oil production in the country already down by 150,000 bpd and likely to drop by a further 50,000 bpd, Libya’s National Oil Corporation (NOC) said on Friday. The state oil fir…",2018-12-01T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}","Bad Weather Closes Libyan Oil Ports, 150,000 Bpd Output Shut In",https://oilprice.com/Latest-Energy-News/World-News/Bad-Weather-Closes-Libyan-Oil-Ports-150000-Bpd-Output-Shut-In.html,https://d32r1sh890xpii.cloudfront.net/news/718x300/4d5f6ad0436b6ca3fa2c5c6d9f6a002f.jpg,25
1,"Caron, Fally","With global emissions of CO 2 still growing, understanding the determinants behind energy use and emissions is as relevant as ever. This column looks at the role of per capita income and consumption choices. It finds that the share of expenditures spent on en… [+12596 chars]","With global emissions of CO2 still growing, understanding the determinants behind energy use and emissions is as relevant as ever. This column looks at the role of per capita income and consumption choices. It finds that the share of expenditures spent on ene…",2018-12-01T00:00:00Z,"{'id': None, 'name': 'Voxeu.org'}","Per capita income, consumption patterns, and carbon dioxide emissions",https://voxeu.org/article/capita-income-consumption-patterns-and-carbon-dioxide-emissions,https://voxeu.org/sites/default/files/image/FromMay2014/AdobeStock_78889290.jpeg,74
2,"Associated Press, By Associated Press","AL-JAHRA, Kuwait — On the outskirts of Kuwait City, the love Kuwaitis have for former U.S. President George H.W. Bush could be seen in 2016 on a billboard one Bedouin family put up to announce their son's wedding. That son being Bush al-Widhan, born in the af… [+5387 chars]","AL-JAHRA, Kuwait — On the outskirts of Kuwait City, the love Kuwaitis have for former U.S. President George H.W. Bush could be seen in 2016 on a billboard one Bedouin family put up to announce their son&#39;s wedding.That son being Bush al-Widhan, born in the…",2018-12-01T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",1991 Gulf War looms large over Bush's Mideast legacy,http://www.bostonherald.com/news/international/2018/12/1991_gulf_war_looms_large_over_bushs_mideast_legacy,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/12/01/7ac33ecb2a7f407faaa186c976a0900c.jpg?itok=-GmAYDA2,64
3,SA Transcripts,"Tsakos Energy Navigation Limited (NYSE: TNP ) Q3 2018 Earnings Conference Call November 30, 2018 9:00 AM ET Executives Nicolas Bornozis - President and CEO of Capital Link, Inc. and Investor Relations of Tsakos Energy Navigation Limited Takis Arapoglou - Chai… [+30179 chars]","Tsakos Energy Navigation Limited (NYSE:TNP) Q3 2018 Earnings Conference Call November 30, 2018 9:00 AM ET Executives Nicolas Bornozis - President and CEO of Cap",2018-12-01T00:40:45Z,"{'id': None, 'name': 'Seekingalpha.com'}",Tsakos Energy Navigation Limited (TNP) CEO Nikolas Tsakos on Q3 2018 Results - Earnings Call Transcript,https://seekingalpha.com/article/4225737-tsakos-energy-navigation-limited-tnp-ceo-nikolas-tsakos-q3-2018-results-earnings-call,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,97
4,SA Transcripts,"Tsakos Energy Navigation Limited (NYSE: TNP ) Q3 2018 Earnings Conference Call November 30, 2018 9:00 AM ET Executives Nicolas Bornozis - President and CEO of Capital Link, Inc. and Investor Relations of Tsakos Energy Navigation Limited Takis Arapoglou - Chai… [+30179 chars]","Tsakos Energy Navigation Limited (NYSE:TNP) Q3 2018 Earnings Conference Call November 30, 2018 9:00 AM ET Executives Nicolas Bornozis - President and CEO of Cap",2018-12-01T00:40:45Z,"{'id': None, 'name': 'Seekingalpha.com'}",Tsakos Energy Navigation Limited (TNP) CEO Nikolas Tsakos on Q3 2018 Results - Earnings Call Transcript,https://seekingalpha.com/article/4225737-tsakos-energy-navigation-limited-tnp-ceo-nikolas-tsakos-q3-2018-results-earnings-call,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,29
5,newsfeedback@fool.com (Tyler Crowe),"The past few weeks have come close to wiping out all the gains of the past year. Opening your brokerage page these days probably comes with some teeth-gnashing as you tally up the recent losses. Conversely, if you have a wish list and some cash to deploy into… [+5210 chars]","Magellan Midstream Partners, Sociedad Química y Minera de Chile, and Goldman Sachs aren't that far off their 52- week lows. Perhaps it's time to look at two of them.",2018-12-01T00:51:00Z,"{'id': None, 'name': 'Fool.com'}",Time to Buy These 3 Stocks Flirting With 52-Week Lows?,https://www.fool.com/investing/2018/11/30/time-to-buy-3-stocks-flirting-with-52-week-lows.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F502872%2Fbuy-stock-2-4.jpg&h=630&w=1200&op=resize,7
6,Robert Tuttle - Bloomberg,"By Robert Tuttle Bloomberg Just when relief was in sight for Canada’s beleaguered heavy oil producers, a new threat is emerging. A new rule taking effect in 2020 aimed at reducing pollution by cutting the sulphur content of maritime fuel will make sulfur-heav… [+3288 chars]",A new rule taking effect in 2020 aimed at reducing pollution by cutting the sulphur content of maritime fuel will make sulfur-heavy oil sands crude less desirable.,2018-12-01T00:59:17Z,"{'id': None, 'name': 'Thestar.com'}",Next year’s challenge for Canada’s oilpatch comes from the sea,https://www.thestar.com/business/2018/11/30/next-years-challenge-for-canadas-oilpatch-comes-from-the-sea.html,https://images.thestar.com/ml4QVWdIYGNfOA_IQQbKicK-5ME=/1200x825/smart/filters:cb(1543627246813)/https://www.thestar.com/content/dam/thestar/business/2018/11/30/next-years-challenge-for-canadas-oilpatch-comes-from-the-sea/oil.jpg,58
7,Emilio Janus,"Shell and BP are now using a blockchain-based trading platform for crude oil, which they hope will solve trade and settlement inefficiencies. Shell &amp; BP Hope Blockchain Will Solve Inefficiencies Vakt is first to market of several pilot schemes which have … [+2383 chars]","Shell and BP are now using a blockchain-based trading platform for crude oil, which they hope will solve trade and settlement inefficiencies. Shell & BP Hope Blockchain Will Solve Inefficiencies Vakt is first to market of several pilot schemes which have been…",2018-12-01T01:00:36Z,"{'id': None, 'name': 'Bitcoinist.com'}",Shell & BP Are Now Selling Crude Oil on the Blockchain,https://bitcoinist.com/shell-bp-oil-blockchain-vakt/,https://bitcoinist.com/wp-content/uploads/2017/12/reut-venezuela-oil.jpg,23
8,Bloomberg,"A pumpjack operates above an oil well on the outskirts of Williston, North Dakota, US. (Bloomberg pic) NEW YORK: Oil closed out its worst month since the global financial crisis a decade ago, as all eyes turned to this weekends G-20 summit for signs that Saud… [+2097 chars]","Leaders from the US, Russia and Saudi Arabia will gather at the G-20 summit in a prelude to a key Opec meeting next week in Vienna.",2018-12-01T01:01:24Z,"{'id': None, 'name': 'Freemalaysiatoday.com'}",Oil skids to worst loss in 10 years as market waits on Opec+ cut,https://www.freemalaysiatoday.com/category/business/2018/12/01/oil-skids-to-worst-loss-in-10-years-as-market-waits-on-opec-cut/,https://s3media.freemalaysiatoday.com/wp-content/uploads/2018/12/oil-mining-bloomberg0112.jpg,37
9,Reuters Editorial,"(Reuters) - Stability in Saudi Arabia is the cornerstone for prosperity and progress in the Gulf, and China firmly supports Riyadh in its drive for economic diversification and social reform, President Xi Jinping told Saudi Crown Prince Mohammed bin Salman. M… [+1283 chars]","Stability in Saudi Arabia is the cornerstone for prosperity and progress in the Gulf, and China firmly supports Riyadh in its drive for economic diversification and social reform, President Xi Jinping told Saudi Crown Prince Mohammed bin Salman.",2018-12-01T01:16:06Z,"{'id': 'reuters', 'name': 'Reuters'}",China supports Saudi Arabia in economic and social change: Xi,https://in.reuters.com/article/g20-argentina-saudi-china-idINKCN1O02WZ,https://s2.reutersmedia.net/resources/r/?m=02&d=20181201&t=2&i=1330404149&w=1200&r=LYNXNPEEB01W4,72
