,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Tuesday, October 02, 2018 (Bloomberg) -- China is set to boost its crude imports from West Africa to the highest in at least seven years this month as the trade war with the U.S. prompts the Asian nation’s refiners to find alternatives. Chinese refiners have … [+2071 chars]",China is set to boost its crude imports from West Africa to the highest in at least seven years this month.,2018-10-02T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",China Boosts West African Oil Imports to Offset Trade War Impact,https://www.rigzone.com/news/wire/china_boosts_west_african_oil_imports_to_offset_trade_war_impact-02-oct-2018-157094-article/,https://images.rigzone.com/images/rz-facebook.jpg,64
1,"Associated Press, By Associated Press","NEW YORK Smaller companies are sinking again and retailers and car companies are also falling on Wall Street Tuesday. Despite the broad trend lower, gains by a handful of large companies including Boeing sent the Dow Jones Industrial Average close to another … [+5382 chars]","NEW YORK — Smaller companies are sinking again and retailers and car companies are also falling on Wall Street Tuesday. Despite the broad trend lower, gains by a handful of large companies including Boeing sent the Dow Jones Industrial Average close to anothe…",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",US stocks mostly lower as smaller companies continue to fall,http://www.bostonherald.com/business/business_markets/2018/10/us_stocks_mostly_lower_as_smaller_companies_continue_to_fall,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/02/072c216cca8746869f04504dbb8e754f.jpg?itok=I588K9ce,144
2,Matthew V. Veazey,"Rigzone Staff Tuesday, October 02, 2018 A day after settling just two cents shy of the $85 mark, the Brent futures contract on Tuesday again failed to end trading above that threshold. The benchmark ultimately fell 18 cents to settle at $84.80. The West Texas… [+1286 chars]","Although crude oil prices settle lower, bullish sentiment continues.",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Crude Benchmark Nears $85,https://www.rigzone.com/news/crude_benchmark_nears_85-02-oct-2018-157098-article/,https://images.rigzone.com/images/news/articles/157098_582x327.png,154
3,John Kemp,"(Repeats Oct. 1 column with no changes to text. John Kemp is a Reuters market analyst. The views expressed are his own) * Chartbook: tmsnrt.rs/2OvBJTE By John Kemp LONDON, Oct 1 (Reuters) - Hedge fund managers are increasingly betting Saudi Arabia and its all… [+3282 chars]",Hedge fund managers are increasingly betting Saudi Arabia and its allies cannot or will not replace all the crude lost from the market when U.S. sanctions on Iran go into effect fully from November.,2018-10-02T00:00:00Z,"{'id': 'reuters', 'name': 'Reuters'}",RPT-COLUMN-Hedge funds doubt Saudi Arabia will replace Iranian oil:Kemp,https://uk.reuters.com/article/oil-prices-kemp/rpt-column-hedge-funds-doubt-saudi-arabia-will-replace-iranian-oilkemp-idUKL8N1WH3CQ,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,352
4,Bloomberg,"Alex Nussbaum Tuesday, October 02, 2018 (Bloomberg) -- With the U.S. gushing oil at record levels, America apparently no longer needs to preserve Canada as its emergency crude supplier. Missing in the North American trade pact unveiled Monday is a controversi… [+1647 chars]","With the US gushing oil at record levels, America apparently no longer needs to preserve Canada as its emergency crude supplier.",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",New Nafta Drops Relic of Energy Crises Past Assuring Oil Exports,https://www.rigzone.com/news/wire/new_nafta_drops_relic_of_energy_crises_past_assuring_oil_exports-02-oct-2018-157096-article/,https://images.rigzone.com/images/rz-facebook.jpg,51
5,"Associated Press, By Associated Press","NEW YORK Retailers sank Tuesday after Amazon said it will raise hourly wages for U.S. employees, and smaller companies continued to stumble. Several big industrial companies rose, pushing the Dow Jones Industrial Average to a record high. Amazon, one of the l… [+4960 chars]","NEW YORK — Retailers sank Tuesday after Amazon said it will raise hourly wages for U.S. employees, and smaller companies continued to stumble. Several big industrial companies rose, pushing the Dow Jones Industrial Average to a record high. Amazon, one of the…",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Retailers sink as Amazon raises hourly pay; Dow at a record,http://www.bostonherald.com/business/business_markets/2018/10/retailers_sink_as_amazon_raises_hourly_pay_dow_at_a_record,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/02/072c216cca8746869f04504dbb8e754f.jpg?itok=I588K9ce,133
6,Bloomberg,"Paul Burkhardt &amp; Elisha Bala-Gbogbo Tuesday, October 02, 2018 (Bloomberg) -- In the race to solve a fuel-import crisis in Nigeria, Africa’s richest person faces competition from a swarm of tiny challengers. Billionaire Aliko Dangote is building a 650,000 … [+3513 chars]","In the race to solve a fuel-import crisis in Nigeria, Africa's richest person faces competition from a swarm of tiny challengers.",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Mini-Refineries Race Billionaire to Fix Nigerian Fuel Crisis,https://www.rigzone.com/news/wire/minirefineries_race_billionaire_to_fix_nigerian_fuel_crisis-02-oct-2018-157090-article/?all=hg2,https://images.rigzone.com/images/rz-facebook.jpg,136
7,"Associated Press, By Associated Press","NEW YORK U.S. stocks are mostly lower Tuesday as retailers and car companies lose ground but technology companies edge higher. Stitch Fix, an online clothing company, plunged after its revenue and user totals fell short of analyst forecasts, and Pepsi is fall… [+4242 chars]","NEW YORK  — U.S. stocks are mostly lower Tuesday as retailers and car companies lose ground but technology companies edge higher. Stitch Fix, an online clothing company, plunged after its revenue and user totals fell short of analyst forecasts, and Pepsi is f…",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",US stocks dip as smaller companies continue to tumble,http://www.bostonherald.com/business/business_markets/2018/10/us_stocks_dip_as_smaller_companies_continue_to_tumble,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/02/072c216cca8746869f04504dbb8e754f.jpg?itok=I588K9ce,156
8,"Associated Press, By Associated Press","NEW YORK U.S. stocks are mixed Tuesday morning as internet companies and retailers slip. Stitch Fix, an online clothing company, plunged after its revenue and user totals fell short of analyst forecasts, and Pepsi is falling after it said the strong dollar wi… [+3217 chars]","NEW YORK  — U.S. stocks are mixed Tuesday morning as internet companies and retailers slip. Stitch Fix, an online clothing company, plunged after its revenue and user totals fell short of analyst forecasts, and Pepsi is falling after it said the strong dollar…",2018-10-02T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Wobbly start for US stocks; Pepsi cuts its profit target,http://www.bostonherald.com/business/business_markets/2018/10/wobbly_start_for_us_stocks_pepsi_cuts_its_profit_target,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/02/072c216cca8746869f04504dbb8e754f.jpg?itok=I588K9ce,114
9,Bloomberg,"Tuesday, October 02, 2018 (Bloomberg) -- Oil extended gains near the highest level in almost four years as investors grapple with doubts over OPEC’s ability to replace falling exports from Iran. Futures rose as much as 0.4 percent in New York after closing Mo… [+3556 chars]",Oil extended gains near the highest level in almost 4 years as investors grapple with doubts over OPEC's ability to replace falling exports from Iran.,2018-10-02T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Hovers at 4-Year High,https://www.rigzone.com/news/wire/oil_hovers_at_4year_high-02-oct-2018-157086-article/,https://images.rigzone.com/images/news/articles/157086_582x327.png,199
