,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Sanjay Dutta,"NEW DELHI: Petrol and diesel will become cheaper in Delhi than UP in a few days, restoring an advantage the capital's motorists lost on October 5 when UP chief minister Yogi Adityanath matched the Centre's move to offer relief from high oil prices by reducing… [+1622 chars]","India Business News: NEW DELHI: Petrol and diesel will become cheaper in Delhi than UP in a few days, restoring an advantage the capital's motorists lost on October 5 when.",2018-12-02T00:02:45Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","Soon, tanking up in Delhi to be cheaper than in UP",https://timesofindia.indiatimes.com/business/india-business/soon-tanking-up-in-delhi-to-be-cheaper-than-in-up/articleshow/66902372.cms,"https://static.toiimg.com/thumb/msid-66902367,width-1070,height-580,imgsize-190830,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",78
1,,"Journalist Jamal Khashoggi, a US resident, was murdered in the Saudi consulate in Istanbul in October. Buenos Aires: Turkish President Recep Tayyip Erdogan demanded Saturday that Saudi Arabia extradite suspects in the killing in Istanbul of journalist Jamal K… [+4140 chars]","Turkish President Recep Tayyip Erdogan demanded Saturday that Saudi Arabia extradite suspects in the killing in Istanbul of journalist Jamal Khashoggi, taking to task the kingdom's crown prince who was basking in his quick return to the world stage at the G20.",2018-12-02T00:09:11Z,"{'id': None, 'name': 'Ndtv.com'}",Erdogan Presses Saudi Prince To Extradite Suspects In Khashoggi Murder,https://www.ndtv.com/world-news/turkeys-erdogan-presses-saudi-prince-to-extradite-suspects-in-khashoggi-murder-1956559,https://c.ndtvimg.com/2018-11/2eeeojso_jamal-khashoggi-afp-650_625x300_15_November_18.jpg,65
2,cbibe,"Saudi Arabia’s Crown Prince Mohammed bin Salman (left) and Russia’s President Vladimir Putin shake hands during a bilateral meeting on the second day of the G20 Leaders’ Summit in Buenos Aires, on December 01, 2018. AFP BUENOS AIRES, Argentina President Vladi… [+1497 chars]","President Vladimir Putin said Russia and Opec kingpin Saudi Arabia agreed to cut oil production, as crude prices slump on global markets. The post Putin: Russia, Saudi agree to renew oil output cuts appeared first on Inquirer Business.",2018-12-02T00:26:20Z,"{'id': None, 'name': 'Inquirer.net'}","Putin: Russia, Saudi agree to renew oil output cuts",https://business.inquirer.net/261507/putin-russia-saudi-agree-to-renew-oil-output-cuts,https://business.inquirer.net/wp-content/blogs.dir/5/files/2018/12/20181202-Vladimir-Putin-Mohammed-Bin-Salman_web-620x440.jpg,36
3,i24NEWS,"Turkish President Recep Tayyip Erdogan demanded Saturday that Saudi Arabia extradite suspects in the killing in Istanbul of journalist Jamal Khashoggi, taking to task the kingdom's crown prince who was basking in his quick return to the world stage at the G20… [+3918 chars]",,2018-12-02T00:30:54Z,"{'id': None, 'name': 'I24news.tv'}","Erdogan takes Saudi prince to task, demands extraditions",https://www.i24news.tv/en/news/international/middle-east/190017-181202-erdogan-takes-saudi-prince-to-task-demands-extraditions,https://cdn.i24news.tv/upload/image/afp-439fe95e2b107d0e9b93876141371de073696abd.jpg,110
4,AFP,Turkey’s President Recep Tayyip Erdogan is demanding the Saudis extradite suspects in the killing in Istanbul of journalist Jamal Khashoggi. (AFP pic) BUENOS AIRES: Turkish President Recep Tayyip Erdogan demanded Saturday that Saudi Arabia extradite suspects … [+4073 chars],Saudi Arabia has said that 21 people are in custody and vowed to keep probing the killing of Khashoggi.,2018-12-02T00:47:18Z,"{'id': None, 'name': 'Freemalaysiatoday.com'}","Erdogan takes Saudi prince to task, demands extraditions",https://www.freemalaysiatoday.com/category/world/2018/12/02/erdogan-takes-saudi-prince-to-task-demands-extraditions/,https://s3media.freemalaysiatoday.com/wp-content/uploads/2018/12/erdogan-turkey-afp0212.jpg,41
5,"Christopher Vecchio, CFA, Sr. Currency Strategist, Christopher Vecchio, CFA","Fundamental Forecast for EUR/USD: Neutral - Both Italian politicians and European policymakers in Brussels remain entrenched in their respective negotiating positions, and now the European Commission is ready to punish Italy. - EUR/USD downside may be somewha… [+4814 chars]","With only one ‘high’ rated event on the economic calendar this week, attention will be mainly centered around developments in the Italian debt crisis.",2018-12-02T01:00:00Z,"{'id': None, 'name': 'Dailyfx.com'}","Euro Forecast: After G20 Summit, Attention Returns to Italy’s Budget",https://www.dailyfx.com/forex/fundamental/forecast/weekly/eur/2018/12/02/Euro-Forecast-After-G20-Summit-Attention-Returns-to-Italys-Budget.html,,105
6,Emmanuel Okogba,"By Douglas Anele Given President Muhammadu Buharis frank admission that he does not really understand the basic theoretical principles of modern Nigerian economy, it would be unrealistic to presume that he has the intellectual tools for differentiating betwee… [+9262 chars]","Nigeria’s economy has been on a sick bed since the APC came into power. Even so, President Buhari has hardly scratched the surface of other promises he made at the microeconomic level and skills acquisition Continue reading On the re-electability of President…",2018-12-02T01:11:08Z,"{'id': None, 'name': 'Vanguardngr.com'}",On the re-electability of President Buhari (4),https://www.vanguardngr.com/2018/12/on-the-re-electability-of-president-buhari-4/,https://www.vanguardngr.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-31-at-12.11.34-AM-e1540941489401.png,59
7,,"Trump and President Xi Jinping met in Buenos Aires, shortly after the annual summit of the world's leading economic powers concluded with a watered-down statement described by one G20 expert as the ""lowest common denominator"" of international diplomacy. ""The … [+5029 chars]",U.S. President Donald Trump sat down for a tariffs showdown over dinner with China's leader Saturday after a tense G20 summit.,2018-12-02T01:29:33Z,"{'id': None, 'name': 'Vnexpress.net'}",Trump argues tariffs with Xi after tense G20 summit,https://e.vnexpress.net/news/world/trump-argues-tariffs-with-xi-after-tense-g20-summit-3847849.html,https://vcdn-english.vnecdn.net/2018/12/02/fad795fced4b4c1f321dcd11f12c4a-8600-6814-1543713255_680x0.jpg,34
8,alexmark,"Welcome to this weeks Market Wrap Podcast, Im Mike Gleason. Coming up Michael Pento of Pento Portfolio Strategies joins me for a conversation you will not want to miss. Michael weighs in on the recent words from Fed Chair Jerome Powell and why he believes the… [+21737 chars]",,2018-12-02T01:56:31Z,"{'id': None, 'name': 'Investmentwatchblog.com'}","Tenuous Markets Bracing for Vindictive House Dems, Budget Crunch",http://www.investmentwatchblog.com/tenuous-markets-bracing-for-vindictive-house-dems-budget-crunch/,,96
9,The Associated Press,"EDMONTON, Alberta (AP) Alberta’s premier plans to announce Sunday whether her government will impose industrywide oil production cuts in the Canadian province. The government said Saturday that Premier Rachel Notley will lay out the next steps to ensure Alber… [+2495 chars]","EDMONTON, Alberta (AP) — Alberta’s premier plans to announce Sunday whether her government will impose industrywide oil production cuts in the Canadian province. The government said Saturday that Premier Rachel Notley will lay out the next steps to ensure Alb…",2018-12-02T02:20:43Z,"{'id': None, 'name': 'Seattletimes.com'}",Alberta to announce if it will impose oil production cuts,https://www.seattletimes.com/business/alberta-to-announce-if-it-will-impose-oil-production-cuts/,https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png,94
