,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Leslie Eastman,"Legal Insurrection readers might recall when a certain former President said, “We can’t drill our way to lower gas prices.” Well, it turns out that the Trump administration has transformed the United States into a net oil producer, as it is now exporting more… [+3429 chars]",Welcome to the new normal,2018-12-09T00:30:11Z,"{'id': None, 'name': 'Legalinsurrection.com'}",Change! U.S. transforms into net oil exporter for first time in 75 years,https://legalinsurrection.com/2018/12/change-u-s-transforms-into-net-oil-exporter-for-first-time-in-75-years/,https://legalinsurrection.com/wp-content/uploads/2018/07/Move-Over-Iraq-and-Iran-Texas-is-Taking-Over-as-the-Worlds-No.-3-Oil-Producer-e1532046495500.png,19
1,webdesk@voanews.com (Jamie Dettmer),"Despite repeated calls by U.S. President Donald Trump for oil production to remain steady, the Saudi-led Organization of the Petroleum Exporting Countries, along with Russia and its allies, announced Friday they would cut their pumping of crude to reduce oil … [+4720 chars]","Despite repeated calls by U.S. President Donald Trump for oil production to remain steady, the Saudi-led Organization of the Petroleum Exporting Countries, along with Russia and its allies, announced Friday they would cut their pumping of crude to reduce oil …",2018-12-09T00:39:17Z,"{'id': None, 'name': 'Voanews.com'}","US, Western Diplomats See Political Motive Behind OPEC Oil Cut",https://www.voanews.com/a/us-western-diplomats-see-political-motive-behind-opec-oil-cut/4692806.html,https://gdb.voanews.com/6DB10DA5-A3A7-4C65-8DDC-7FF9D2B7ACDB_cx3_cy12_cw93_w1200_r1_s.jpg,15
2,"Cary Huang, Cary Huang","A tariff war truce, declared by President Donald Trump and President Xi Jinping at the end of their summit in Buenos Aires, Argentina, last weekend, could help de-escalate the months-long, spiralling trade spat between the worlds two largest economies. While … [+4384 chars]","A tariff war truce, declared by President Donald Trump and President Xi Jinping at the end of their summit in Buenos Aires, Argentina, last weekend, could help de-escalate the months-long, spiralling trade spat between the world’s two largest economies. While…",2018-12-09T02:03:54Z,"{'id': None, 'name': 'Scmp.com'}","Forget Trump-Xi trade war ‘truce’, the US-China rivalry is just getting started",https://www.scmp.com/week-asia/opinion/article/2176984/forget-trump-xi-trade-war-truce-us-china-rivalry-just-getting,https://cdn1.i-scmp.com/sites/default/files/styles/og_image_scmp_generic/public/images/methode/2018/12/07/5b4692d2-f91f-11e8-93b8-bdc844c69537_image_hires_205842.JPG?itok=5AEXlJfN,77
3,,"Exit polls, state election results as well as crude price movement are among 10 key things that the Street will be keeping an eye on. Equities ended the week on a strong note even as investors awaited exit poll results from the five state elections. The 50-sh… [+4459 chars]","Equities ended the week on a strong note, with the Nifty ending the session above the 10,650-mark on December 7",2018-12-09T02:40:54Z,"{'id': None, 'name': 'Moneycontrol.com'}",Here are 10 factors that will keep investors busy this week,https://www.moneycontrol.com/news/business/markets/here-are-10-factors-that-will-keep-investors-busy-this-week-3267911.html,https://static-news.moneycontrol.com/static-mcnews/2017/07/Planning-to-invest-in-Mutual-funds_01-770x433.jpg,46
4,adekunle,"Speaks on his ties with Tinubu Says Lagos will keep working By Charles Kumolu, Deputy Features Editor With a background in the banking sector where he had a steady rise to the top, and an impressive scorecard in governance, the governorship candidate of the A… [+34608 chars]","With a background in the banking sector where he had a steady rise to the top, and an impressive scorecard in governance, the governorship candidate of the All Progressives Congress, APC, in Lagos State, Mr. Babajide Sanwo-Olu seems undoubtedly prepared for t…",2018-12-09T03:00:23Z,"{'id': None, 'name': 'Vanguardngr.com'}",Lagos 2019: I will open up to Ambode to give me all the support I need to win – Sanwo-Olu,https://www.vanguardngr.com/2018/12/lagos-2019-i-will-open-up-to-ambode-to-give-me-all-the-support-i-need-to-win-sanwo-olu/,https://www.vanguardngr.com/wp-content/uploads/2018/10/Sanwo-Olu-1.png,101
5,"Our Correspondent, Usman Hanif, Maidah Haris","Bears dominate due to jitters over falling forex reserves, weak macroeconomic indicators, tight monetary policy. PHOTO: FILE KARACHI: The stock market remained jittery in the outgoing week and fell 4.8% or 1,934 points at 38,562, which was the largest decline… [+4243 chars]","Bears dominate due to jitters over falling forex reserves, weak macroeconomic indicators, tight monetary policy The post Stocks battered as index sheds 1,934 points amid economic concerns appeared first on The Express Tribune.",2018-12-09T03:20:44Z,"{'id': None, 'name': 'Tribune.com.pk'}","Stocks battered as index sheds 1,934 points amid economic concerns",https://tribune.com.pk/story/1862976/2-stocks-battered-index-sheds-1934-points-amid-economic-concerns/,https://c.tribune.com.pk/2018/12/1862976-imagex-1544325621-282-640x480.jpg,29
6,,Ravindra Rao Anand Rathi Commodities All non-agro commodities entered December with reasonable gains except natural gas. The yellow metal shot up sharply and climbed to a near one-month high as the dollar weakened after the United States and China agreed duri… [+3546 chars],There is still lot of uncertainty due to lack of detail on production quotas for individual producers,2018-12-09T03:22:07Z,"{'id': None, 'name': 'Moneycontrol.com'}",Commodities enter December amid trade war dilemma political risk,https://www.moneycontrol.com/news/business/markets/commodities-enter-december-amid-trade-war-dilemma-political-risk-3267961.html,https://static-news.moneycontrol.com/static-mcnews/2017/03/trader-stock-market-nse-bse-market-bull-bear-770x433.jpg,54
7,paintar,,Crude oil tanker inbound Queenscliff on a beautiful day.. a nice handy sized tanker..economical service speed of 15-16 knts.. 21/11/18,2018-12-09T03:58:58Z,"{'id': None, 'name': 'Liveleak.com'}",SEMERU,https://www.liveleak.com/view?t=kYnsx_1544327938,https://cdn.liveleak.com/80281E/ll_a_u/2018/Dec/8/LiveLeak-dot-com-5c0c92da3866f_thumb.jpg,81
8,"Zhou Xin, Zhou Xin","China suffered another economic blow on Sunday with the return of deflation, a day after it reported slower than expected growth in exports and imports. A fall in both consumer and producer price indexes was a result of weakness in demand from both Chinese co… [+2751 chars]","China suffered another economic blow on Sunday with the return of deflation, a day after it reported slower than expected growth in exports and imports. A fall in both consumer and producer price indexes was a result of weakness in demand from both Chinese co…",2018-12-09T04:36:09Z,"{'id': None, 'name': 'Scmp.com'}",Deflation returns to haunt Chinese economy as risks from US trade war linger,https://www.scmp.com/economy/china-economy/article/2177092/deflation-returns-haunt-chinese-economy-risks-us-trade-war,https://cdn4.i-scmp.com/sites/default/files/styles/620x356/public/images/methode/2018/12/09/7c30d01c-fb5d-11e8-93b8-bdc844c69537_image_hires_123603.jpg?itok=LwzZAjju,64
9,,"Flow Traders U.S. LLC cut its position in ProShares Ultra Bloomberg Crude Oil by 39.0% during the 3rd quarter, according to the company in its most recent filing with the Securities &amp; Exchange Commission. The fund owned 79,396 shares of the exchange trade… [+126 chars]","Flow Traders U.S. LLC cut its position in ProShares Ultra Bloomberg Crude Oil by 39.0% during the 3rd quarter, according to the company in its most recent filing with the Securities &amp; Exchange Commission. The fund owned 79,396 shares of the exchange trade…",2018-12-09T04:40:41Z,"{'id': None, 'name': 'Topix.com'}","Flow Traders U.S. LLC Sells 50,826 Shares of ProShares Ultra Bloomberg Crude Oil",http://www.topix.com/business/oil-gas/2018/12/flow-traders-u-s-llc-sells-50-826-shares-of-proshares-ultra-bloomberg-crude-oil?fromrss=1,http://picproxy.topixcdn.com/pics/up-,21
