,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,joyc,"Every day, the ProgrammableWeb team is busy, updating its three primary directories for APIs, clients (language-specific libraries or SDKs for consuming or providing APIs), and source code samples. If you have new APIs, clients, or source code examples to add… [+5272 chars]","Nine APIs have been added to the ProgrammableWeb directory in categories including Cryptocurrency, Genetics, Open Data, and Accounting. Highlights include the Ciliar API for recognizing objects in video and the BankersAlgo API for foreign exchange rates. Here…",2018-10-29T00:03:00Z,"{'id': None, 'name': 'Programmableweb.com'}","Daily API RoundUp: Condo Control Central, CryptoAPIs, GA4GH, Ciliar",https://www.programmableweb.com/news/daily-api-roundup-condo-control-central-cryptoapis-ga4gh-ciliar/brief/2018/10/28,https://www.programmableweb.com/sites/default/files/Ciliar-API.jpg,57
1,Mark Emem,"A documentary film that profiles distributed ledger technology and counts an Ethereum co-founder as one of its executive producers had its theatrical release on October 26 in New York. Written and directed by Alex Winter, Trust Machine: The Story of Blockchai… [+2787 chars]","A documentary film that profiles distributed ledger technology and counts an Ethereum co-founder as one of its executive producers had its theatrical release on October 26 in New York. Written and directed by Alex Winter, Trust Machine: The Story of Blockchai…",2018-10-29T00:21:10Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Blockchain Documentary Produced by Ethereum Co-Founder Opens in New York,https://www.ccn.com/blockchain-documentary-produced-by-ethereum-co-founder-opens-in-new-york/,https://www.ccn.com/wp-content/uploads/2018/06/movie-clapper-cut-action-eos-constitution-dan-larimer.jpg,64
2,Shubham Sharma,"Cryptojacking explained How someone else can mine cryptocurrency from your computer? As cryptocurrency mining is a CPU intensive process, miners use hijacking techniques to use other individuals' computers for the task. They can run malicious scripts on websi… [+2128 chars]","With the rise of Bitcoin, Monero, and other cryptocurrencies, we all entered the era of digital assets - their trading, ICOs et al. However, along with digital money, we also learned about threats associated with them, including the problem of cryptojacking, …",2018-10-29T00:46:00Z,"{'id': None, 'name': 'Newsbytesapp.com'}",Want to protect your computer from hidden cryptomining? Try this,https://www.newsbytesapp.com/timeline/Science/35059/155062/how-to-protect-your-computer-from-hidden-cryptomining,https://i.cdn.newsbytesapp.com/images/l170_22541540622454.jpg,131
3,Kevin O’Brien,Berlin has become a hub for all things cryptocurrency and blockchain over the past couple of years. Berliners look set to keep the trend going thanks to an enthusiasm for digital currencies like Bitcoin. Germanys biggest city has long been on the radar for th… [+2976 chars],Berlin has become a hub for all things cryptocurrency and blockchain over the past couple of years. Berliners look set to keep the trend going thanks to an enthusiasm for digital currencies like Bitcoin. Germany’s biggest city has long been on the radar for t…,2018-10-29T01:00:17Z,"{'id': None, 'name': 'Bitcoinist.com'}",Berlin Is Rapidly Becoming a Hotspot for Blockchain and Cryptocurrency,https://bitcoinist.com/berlin-is-rapidly-becoming-a-hotspot-for-blockchain-and-cryptocurrency/,https://bitcoinist.com/wp-content/uploads/2018/10/shutterstock_367652915-e1540771905148.jpg,76
4,neilsandhu,"Application Period Ends: Nov 26, 2018 Location: United States Description: This is a gig from The Surety for help with outreach to employer and clients about our new marketpla... Gig Category: Sales and Marketing",The Surety is the groundbreaking talent marketplace where you literally have the surety that you are hiring the best professionals. Powered by Bitcoin.,2018-10-29T01:04:18Z,"{'id': None, 'name': 'Thesurety.com'}",Show HN: The Surety – Crowdsourced Hiring and Bitcoin Bounties,https://thesurety.com,,171
5,James Titcomb,"OPINION: The first mention of Bitcoin appeared online a decade ago this week, admittedly without much fanfare. A technical paper describing a new ""electronic cash system"" was sent around an obscure internet mailing list for cryptography nerds. Its author, who… [+5545 chars]","OPINION: The first mention of Bitcoin appeared online a decade ago this week, admittedly without much fanfare.",2018-10-29T01:05:26Z,"{'id': None, 'name': 'Stuff.co.nz'}",After 10 years Bitcoin's time has come... and now gone,https://www.stuff.co.nz/business/world/108190068/After-10-years-Bitcoins-time-has-come-and-now-gone,https://resources.stuff.co.nz/content/dam/images/1/s/e/w/b/z/image.related.StuffLandscapeSixteenByNine.1420x800.1sevzo.png/1540775126195.jpg,110
6,CSE SG PTE LTD,,"SINGAPORE, Oct. 28, 2018 The revolution of blockchain technology has surpassed expectations. The features of Blockchain technology such as: decentralization, data fragmentation, uniqueness, quantitative restrictions, decentralization, anonymity, and smart con…",2018-10-29T01:29:00Z,"{'id': None, 'name': 'Prnewswire.com'}",Revolutionary Blockchain 3.0 Under CSE Platform,https://www.prnewswire.com/news-releases/revolutionary-blockchain-3-0-under-cse-platform-300739191.html,https://mma.prnewswire.com/media/775790/Blockchain_CSE.jpg?p=facebook,145
7,,"SINGAPORE, Oct. 28, 2018 The revolution of blockchain technology has surpassed expectations. The features of Blockchain technology such as: decentralization, data fragmentation, uniqueness, quantitative restrictions, decentralization, anonymity, and smart con… [+2559 chars]","SINGAPORE, Oct. 28, 2018 The revolution of blockchain technology has surpassed expectations. The features of Blockchain technology such as: decentralization, data fragmentation, uniqueness, quantitative restrictions, decentralization, anonymity, and smart con…",2018-10-29T01:29:56Z,"{'id': None, 'name': 'Sys-con.com'}",Revolutionary Blockchain 3.0 Under CSE Platform,http://news.sys-con.com/node/4337707,,178
8,Rachel Chitra,"BENGALURU: When 11,000 Coinsecure customers lost bitcoins worth ?22.7 crore in April 2018, the question on their mind was, how to recover their money? Being a non-regulated sector, buyers bore the entire risk of purchasing bitcoins. Mohit Kalra, Coinsecure's … [+2479 chars]","BENGALURU: When 11,000 Coinsecure customers lost bitcoins worth ?22.",2018-10-29T01:31:10Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",At your own risk: Bitcoin’s grim story,https://timesofindia.indiatimes.com/city/bengaluru/at-your-own-risk-bitcoins-grim-story/articleshow/66408106.cms,"https://static.toiimg.com/thumb/msid-66408101,width-1070,height-580,imgsize-1377074,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",153
9,,"Photo: R.E. Barber Open source software powers the worlds technology. In the past decade, there has been an inexorable adoption of open source in most aspects of computing. Without open source, Facebook, Google, Amazon, and nearly every other modern technolog… [+7939 chars]","Open source software powers the world’s technology. In the past decade, there has been an inexorable adoption of open source in most aspects of computing. Without open source, Facebook, Google, Ama…",2018-10-29T01:33:00Z,"{'id': None, 'name': 'A16z.com'}",Why There Will Never Be Another Red Hat: The Economics of Open Source (2014),http://a16z.com/2014/02/14/why-there-will-never-be-another-redhat-the-economics-of-open-source/,http://a16zpeter.files.wordpress.com/2014/02/peterlevine2.png?w=300,53
10,Ilias Louis Hatzis,"The Blockchain Weekly Front Page is a CXO level briefing. Our mission is to serve the mainstream business community by selecting one major theme in the Blockchain Economy each week and three news stories to illustrate that theme. This is all you need to know,… [+5119 chars]","The Blockchain Weekly Front Page is a CXO level briefing. Our mission is to serve the mainstream business community by selecting one major theme in the Blockchain Economy each week and three news stories to illustrate that theme. This is all you need to know,…",2018-10-29T02:00:00Z,"{'id': None, 'name': 'Dailyfintech.com'}",Blockchain Weekly Front Page: Bridges across the Chasm to the Pragmatists,https://dailyfintech.com/2018/10/29/blockchain-weekly-front-page-bridges-across-the-chasm-to-the-pragmatists/,https://fintech4us.files.wordpress.com/2018/10/crossing_chasm_bitcoin.png,113
11,"David Cottle, Analyst, David Cottle","Brazilian Real, Jair Bolsonaro Talking Points: Markets have taken the election of Jair Bolsonaro to Brazil’s Presidency quite calmly They had some time to get used to the idea, and seem to have largely priced it in However, the new President faces challenges … [+3102 chars]",The victory of far-right candidate Jair Bolsonaro in Brazil’s Presidential vote was widely expected and the Real has gained only modestly since,2018-10-29T02:00:00Z,"{'id': None, 'name': 'Dailyfx.com'}","Brazilian Real Gains On Bolsaro Win, Huge Challenges Ahead",https://www.dailyfx.com/forex/market_alert/2018/10/29/Brazilian-Real-Gains-On-Bolsonaro-Win-Huge-Challenges-Ahead.html,,134
12,Sean Ross,"As of 2018, online shoppers can purchase high-quality cotton tee-shirts with the words ""I Accept Bitcoin"" on Amazon.com Inc. (NASDAQ: AMZN ), but they are still not allowed to pay for the shirt with actual bitcoin. Despite being the world's most famous digita… [+3817 chars]","Amazon has been reluctant to embrace digital currency for various reasons, though some reasons are pure speculation.",2018-10-29T02:10:00Z,"{'id': None, 'name': 'Investopedia.com'}",When Will Amazon Accept Bitcoin? (AMZN),https://www.investopedia.com/articles/company-insights/090216/when-will-amazon-accept-bitcoin-amzn.asp,https://i.investopedia.com/inv/genericcontentimages/all-purpose/shutterstock_67023106.jpg,60
13,Dalmas Ngetich,"China is important. It is home to the largest Bitcoin mining companies and their citizens are fast adopters. Therefore, the recent court ruling is bullish and could fast-track Bitcoin loss reversal driving prices back above $7,000 in the process strengthening… [+3006 chars]","China is important. It is home to the largest Bitcoin mining companies and their citizens are fast adopters. Therefore, the recent court ruling is bullish and could fast-track Bitcoin loss reversal driving prices back above $7,000 in the process strengthening…",2018-10-29T02:15:01Z,"{'id': None, 'name': 'Newsbtc.com'}",BTC/USD Bitcoin Price Analysis: China’s support of BTC Very bullish,https://www.newsbtc.com/2018/10/29/btc-usd-bitcoin-price-analysis-chinas-support-btc-very-bullish/,https://s3.amazonaws.com/main-newsbtc-images/2018/08/23144829/techanalysis-btc4.jpg,56
14,Duncan Riley,"A small Canadian cryptocurrency exchange has ceased trading after claiming to be hacked in what some are alleging was instead an exit scam. The exchange, called MapleChange, first launched in May with 110 trading pairs and 62 cryptocurrencies including bitcoi… [+2915 chars]","A small Canadian cryptocurrency exchange has ceased trading after claiming to be hacked in what some are alleging was instead an exit scam. The exchange, called MapleChange, first launched in May with 110 trading pairs and 62 cryptocurrencies including bitcoi…",2018-10-29T02:43:56Z,"{'id': None, 'name': 'Siliconangle.com'}",Canadian cryptocurrency exchange closes in possible exit scam,https://siliconangle.com/2018/10/28/canadian-cryptocurrency-exchange-closes-possible-exit-scam/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2018/10/maple.png,169
