,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Cointelegraph By Adrian Zmudzinski,,Grayscale’s Bitcoin Investment Trust was worth under $1 billion at the beginning of this month for the first time in 2018,2018-12-04T00:00:00Z,"{'id': None, 'name': 'Cointelegraph.com'}",‘Lone’ Bitcoin Investment Trust Below $1 Bln for First Time in 2018,https://cointelegraph.com/news/lone-bitcoin-investment-trust-below-1-bln-for-first-time-in-2018,https://images.cointelegraph.com/images/740_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS9zdG9yYWdlL3VwbG9hZHMvdmlldy8yNzU1M2Y2ZDczMDQ3OWE4YmJhYWQ4MDM4YmU5MzNhNS5qcGc=.jpg,42
1,Osato Avan-Nomayo,"As Bitcoin mining hash rate has decreased amid lower prices, the mining difficulty has adjusted by design, making it easier to mine bitcoin. Bitcoin mining difficulty adjusts to lower price For most of 2018, while the bear market persisted, mining hash rate a… [+3076 chars]","As Bitcoin mining hash rate has decreased amid lower prices, the mining difficulty has adjusted by design, making it easier to mine bitcoin. Bitcoin mining difficulty adjusts to lower price For most of 2018, while the bear market persisted, mining hash rate a…",2018-12-04T00:00:52Z,"{'id': None, 'name': 'Bitcoinist.com'}",It’s Now Easier (And More Profitable) to Mine Bitcoin After Difficulty Drop,https://bitcoinist.com/bitcoin-mining-difficulty-second-drop/,https://bitcoinist.com/wp-content/uploads/2018/05/shutterstock_759837652-bitcoin-mining-e1543849797576.jpg,63
2,"Zheping Huang, Celia Chen, Zheping Huang, Celia Chen","The continued meltdown in the global cryptocurrency market has forced bitcoin mining hardware suppliers to sell off their machines at fire-sale prices. Canaan Creative, the worlds second biggest maker of cryptocurrency mining rigs, has already put all its Ava… [+4445 chars]","The continued meltdown in the global cryptocurrency market has forced bitcoin mining hardware suppliers to sell off their machines at fire-sale prices. Canaan Creative, the world’s second biggest maker of cryptocurrency mining rigs, has already put all its Av…",2018-12-04T00:02:53Z,"{'id': None, 'name': 'Scmp.com'}",Bitcoin mining rigs on sale at steep discounts as cryptocurrencies crash,https://www.scmp.com/tech/start-ups/article/2176180/bitcoin-mining-rigs-sale-steep-discounts-cryptocurrencies-crash,https://cdn4.i-scmp.com/sites/default/files/styles/620x356/public/images/methode/2018/12/03/3a770640-f474-11e8-bbe8-afaa0960a632_image_hires_183941.jpg?itok=fUPhNUtc,142
3,,Discussion Topics: How blockchain is used today Which industries blockchain benefits most Where blockchain will most benefit your organization Forget asking if blockchain is right for your organization. The real question needs to be: Where will blockchain mos… [+509 chars],"EST: 10:00 a.m. | PDT: 7:00 a.m. | GMT: 15:00 Forget asking if blockchain is right for your organization. The real question needs to be: Where will blockchain most help my organization? Blockchain first emerged as a finance vehicle (think Bitcoin), but enterp…",2018-12-04T00:06:56Z,"{'id': None, 'name': 'Gartner.com'}",Applying Blockchain Across Industries: Gartner Answers Peer Questions,http://www.gartner.com/webinar/3892795,http://www.gartner.com/imagesrv/images/gartner-tile.jpg,133
4,P. H. Madore,"According to the latest statistics, there are now fewer than 10 blockchains or crypto token networks worth much more than $1 billion. At time of writing, Cardanos ADA token was struggling to retain three-comma status, having dipped and recovered multiple time… [+2415 chars]","According to the latest statistics, there are now fewer than 10 blockchains or crypto token networks worth much more than $1 billion. At time of writing, Cardano’s ADA token was struggling to retain three-comma status, having dipped and recovered multiple tim…",2018-12-04T00:25:52Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Single Digits: Just 9 Crypto Networks Have $1 Billion Market Caps,https://www.ccn.com/single-digits-just-9-crypto-networks-have-1-billion-market-caps/,https://www.ccn.com/wp-content/uploads/2018/12/crypto-blockchain-dominoes-price-fall-decline.jpg,56
5,Armin Sebastian,Buster is a Firefox extension which helps you to solve difficult captchas by completing reCAPTCHA audio challenges using automatic speech recognition. Challenges are solved by clicking on the extension button at the bottom of the reCAPTCHA widget. It is not g… [+986 chars],Buster is a Firefox extension which helps you to solve difficult captchas by completing reCAPTCHA audio challenges using automatic speech recognition. Challenges are solved by clicking on the extension button at the bottom of the reCAPTCHA widget. It is not g…,2018-12-04T00:31:32Z,"{'id': None, 'name': 'Mozilla.org'}",Buster: Captcha Solver for Humans 0.1.0,https://addons.mozilla.org/en-US/firefox/addon/buster-captcha-solver/,https://addons.cdn.mozilla.net/user-media/previews/full/211/211910.png?modified=1543884107,150
6,Jimmy Aki,"A Bitcoin trader from Lanseria in South Africa narrowly escaped death after being drugged, beaten, and tortured by suspected kidnappers. Narrating his near-death experience in a report in local news outlet Soweto Urban, the man, who is known only as Andrew, w… [+2176 chars]","A Bitcoin trader from Lanseria in South Africa narrowly escaped death after being drugged, beaten, and tortured by suspected kidnappers. Narrating his near-death experience in a report in local news outlet Soweto Urban, the man, who is known only as Andrew, w…",2018-12-04T00:50:43Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}","Bitcoin Trader Drugged, Beaten, & Tortured in South Africa",https://www.ccn.com/bitcoin-trader-drugged-beaten-tortured-in-south-africa/,https://www.ccn.com/wp-content/uploads/2018/12/south-africa-bitcoin-crypto.jpg,30
7,"David Cottle, Analyst, David Cottle","ASX 200 Technical Analysis Talking Points: The ASX continues to climb away from this year’s lows However, its dominant channel has not seen an upside test for quite a while Bulls need to prove their case Get live, interactive coverage of all major Australian … [+2049 chars]","The ASX 200 remains within the uptrend channel which has been in place since the index slid to its 2018 lows last month. However, the channel could do with an upside test",2018-12-04T01:30:00Z,"{'id': None, 'name': 'Dailyfx.com'}","ASX 200 Technical Analysis: Up-Channel Holds, Bulls Need To Push",https://www.dailyfx.com/forex/technical/home/analysis/aus200/2018/12/04/ASX-200-Technical-Analysis-Up-Channel-Holds-Bulls-Need-To-Push.html,,176
8,carlosgarcia,"A study attempted to find out just how much college students prefer their smartphones over life-sustaining food - and the researchers were shocked at the results. How addictive are smartphones? ""We were very surprised by the results,"" said University of Buffa… [+1402 chars]",TheBlaze.com Researchers stunned at results of study asking how much students prefer smartphones over food TheBlaze.com A study attempted to find out just how much college students prefer their smartphones over life-sustaining food - and the researchers were …,2018-12-04T01:36:47Z,"{'id': None, 'name': 'Theblaze.com'}",Researchers stunned at results of study asking how much students prefer smartphones over food - TheBlaze.com,https://www.theblaze.com/researchers-stunned-at-results-of-study-asking-how-much-students-prefer-smartphones-over-food,https://theblaze-img.rbl.ms/simage/https%3A%2F%2Fassets.rbl.ms%2F18964453%2F1200x600.jpg/2000%2C2000/45jcat0GMVvb1AVm/img.jpg,46
9,https://www.facebook.com/anastasis.kingstyle,"The cable car system is long over 700 meters and spans across the Moscow river linking the Luzhniki Olympic Complex to the observation platform on Sparrow Hills. Two days after Moscow cable car was opened, the servers of the Moscow Ropeway (MKD), the organiza… [+836 chars]",Two days after Moscow opened a new cable car system hackers infected its computer systems with ransomware. The cable car system is long over 700 meters and spans across the Moscow river linking the Luzhniki Olympic Complex to the observation platform on Sparr…,2018-12-04T01:40:00Z,"{'id': None, 'name': 'Prodefence.org'}",Moscow’s New Cable Car closed due to a ransomware infection,http://www.prodefence.org/moscows-new-cable-car-closed-due-to-a-ransomware-infection/,http://www.prodefence.org/wp-content/uploads/2018/12/Cable-Car-Moscow.jpg,153
