,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,,The Australian Taxation Office (ATO) has warned of increasing numbers of scammers spoofing phone numbers from its switchboard in an effort to make fake calls appear legitimate. Scammers who pose as ATO staff typically attempt to secure payments of debts that … [+1336 chars],This time its switchboard is being spoofed.,2018-10-12T00:54:13Z,"{'id': None, 'name': 'Itnews.com.au'}",ATO issues third scam watch alert in four months,https://www.itnews.com.au/news/ato-issues-third-scam-watch-alert-in-four-months-513847,https://i.nextmedia.com.au/News/liar_phone_call_scam.jpg,137
1,Mark Emem,"Robinhood is now in Ohio bringing the number of states that the cryptocurrency and stocks trading app is currently available in to 25. In a tweeted statement, the trading startup indicated that Ohioans can now trade various cryptocurrencies commission-free on… [+3563 chars]","Robinhood is now in Ohio bringing the number of states that the cryptocurrency and stocks trading app is currently available in to 25. In a tweeted statement, the trading startup indicated that Ohioans can now trade various cryptocurrencies commission-free on…",2018-10-12T01:00:42Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}","Halfway Milestone: Crypto Trading App Robinhood Launches in U.S. State #25, Ohio",https://www.ccn.com/halfway-milestone-crypto-trading-app-robinhood-launches-in-u-s-state-25-ohio/,https://www.ccn.com/wp-content/uploads/2018/08/USA-flag.jpeg,40
2,Duncan Riley,"Cryptocurrency prices plunged overnight, following in the footsteps of a correction of share markets Wednesday as market uncertainty spread to digital assets. Bitcoin led the red ink, dropping by as much as seven percent to be trading at its lowest price sinc… [+3289 chars]","Cryptocurrency prices plunged overnight, following in the footsteps of a correction of share markets Wednesday as market uncertainty spread to digital assets. Bitcoin led the red ink, dropping by as much as seven percent to be trading at its lowest price sinc…",2018-10-12T01:07:32Z,"{'id': None, 'name': 'Siliconangle.com'}",Cryptocurrencies plunge as market uncertainty spreads to digital assets,https://siliconangle.com/2018/10/11/cryptocurrencies-plunge-market-uncertainty-spreads-digital-assets/,https://d15shllkswkct0.cloudfront.net/wp-content/blogs.dir/1/files/2018/10/bitcoindown.jpg,151
3,Henry Cooke,"Prime Minister Jacinda Ardern's office has reported a series of Facebook ads using her image to sell cryptocurrency as fake news. The ads were targeted specifically at Kiwis and pointed readers to a website dressed up to look like CNN, with a fake news story … [+2326 chars]",Prime Minister Jacinda Ardern's office has reported a series of Facebook ads using her image to sell cryptocurrency as fake news.,2018-10-12T02:22:18Z,"{'id': None, 'name': 'Stuff.co.nz'}",Fake news site uses Prime Minister Jacinda Ardern to promote bitcoin,https://www.stuff.co.nz/national/politics/107764555/Fake-news-site-uses-Prime-Minister-Jacinda-Ardern-to-promote-bitcoin,https://resources.stuff.co.nz/content/dam/images/1/s/6/p/g/f/image.related.StuffLandscapeSixteenByNine.1420x800.1s5rnv.png/1539311625991.png,50
4,Shobhit Seth,"In an industry shocker, the Securities and Exchange Commission (SEC) denied the Winklevoss Twins' request to launch a Bitcoin ETF. This surely comes as a blow to the twins, most famous for their claim to having originated the idea for Facebook, Inc. (FB) and … [+3800 chars]",The Bitcoin world was stunned by the SEC's decision not to approve the Winklevoss Bitcoin ETF.,2018-10-12T02:51:00Z,"{'id': None, 'name': 'Investopedia.com'}",SEC Denies Winklevoss Bid to Launch Bitcoin ETFs in Surprise Upset,https://www.investopedia.com/articles/investing/073015/bitcoin-etfs-how-do-they-work.asp,https://i.investopedia.com/dimages/graphics/shutterstock_167010449.jpg,32
5,Tyler Bernath,"The team over at MyDigitalSSD has been hard at work for years delivering high-end performance in storage solutions without the inflation of a big-name brand, after all it's their ""motto."" That said, I never thought they would venture into Thunderbolt solution… [+3352 chars]","The team over at MyDigitalSSD has been hard at work for years delivering high-end performance in storage solutions without the inflation of a big-name brand, after all it's their ""motto."" That said, I never thought they would venture into Thunderbolt solution…",2018-10-12T03:00:04Z,"{'id': None, 'name': 'Tweaktown.com'}",MyDigitalSSD Pocket Vault Express Review,https://www.tweaktown.com/reviews/8761/mydigitalssd-pocket-vault-express-review/index.html,https://imagescdn.tweaktown.com/content/8/7/8761_02_mydigitalssd-pocket-vault-express-review_full.jpg,126
6,Wolfie Zhao,"Bithumb, currently the largest cryptocurrency exchange in South Korea by trading volume, just confirmed it has sold more than 38 percent of its total ownership to a blockchain consortium based in Singapore, for 400 billion won, or $350 million. As reported by… [+1678 chars]","Bithumb, the largest crypto exchange in South Korea by trading volume, just confirmed it has sold over 38 percent of its shares for $350 million.",2018-10-12T03:23:26Z,"{'id': None, 'name': 'Coindesk.com'}",Korea's Largest Bitcoin Exchange Sells Stake in $350 Million Deal,https://www.coindesk.com/koreas-largest-bitcoin-exchange-sold-in-350-million-deal/,https://media.coindesk.com/uploads/2018/08/Bithumb-by-Dan-P-3-e1539313204588.jpg,10
7,The Freedonia Cooperative,"The stock of CRISPR Therapeutics (NASDAQ: CRSP ) was trending downward until the recent announcement that a vital clinical hold has been lifted. The announcement saw shares bounce back up +3%, even on a rough macro market day. Still, the stock has a long way … [+4671 chars]","CRISPR Therapeutics got some good news this week with a clinical hold lifted, but it has a long way to go to make up for the share performance of late. An earni",2018-10-12T03:27:33Z,"{'id': None, 'name': 'Seekingalpha.com'}","Long-Term Outlook For CRISPR Therapeutics: October 11, 2018",https://seekingalpha.com/article/4211225-long-term-outlook-crispr-therapeutics-october-11-2018,https://static1.seekingalpha.com/uploads/2018/10/11/2346101-1539271702977728.png,76
8,Sarah Jenn,"Bitcoin Price Key Highlights Bitcoin price also broke below the longer-term triangle support and is aiming lower. This follows a short-term triangle consolidation break, signaling that further losses are underway. Price is now closing in on a couple of suppor… [+1579 chars]","Bitcoin Price Key Highlights Bitcoin price also broke below the longer-term triangle support and is aiming lower. This follows a short-term triangle consolidation break, signaling that further losses are underway. Price is now closing in on a couple of suppor…",2018-10-12T03:32:24Z,"{'id': None, 'name': 'Newsbtc.com'}",Bitcoin (BTC) Price Watch: Just a Few Support Zones Left,https://www.newsbtc.com/2018/10/12/bitcoin-btc-price-watch-just-a-few-support-zones-left/,https://s3.amazonaws.com/main-newsbtc-images/2018/08/23144810/techanalysis-btc7-bearish.jpg,33
9,,,"Olga Kharif / Bloomberg : Study: Bitcoin daily transactions fell from ~360K in late 2017 to ~230K in Sept. 2018; transaction values fell from $3.7B+ to below $670M in the same period — - Declining daily transaction volume, values seen as negative — Quarter-ov…",2018-10-12T03:40:16Z,"{'id': None, 'name': 'Techmeme.com'}",Study: Bitcoin daily transactions fell from ~360K in late 2017 to ~230K in Sept. 2018; transaction values fell from $3.7B+ to below $670M in the same period (Olga Kharif/Bloomberg),https://www.techmeme.com/181011/p31,http://assets.bwbx.io/images/users/iqjWHBFdfxIU/ipBbmVr0K4C4/v5/640x-1.jpg,6
