,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Cointelegraph By Ana Alexandre,,Crypto asset hardware wallet Ledger has re-enabled its Bitcoin Cash services such as adding accounts and sending the altcoin,2018-11-24T00:08:00Z,"{'id': None, 'name': 'Cointelegraph.com'}",Crypto Hardware Wallet Ledger Resumes Bitcoin Cash Services,https://cointelegraph.com/news/crypto-hardware-wallet-ledger-resumes-bitcoin-cash-services,https://images.cointelegraph.com/images/740_aHR0cHM6Ly9zMy5jb2ludGVsZWdyYXBoLmNvbS9zdG9yYWdlL3VwbG9hZHMvdmlldy82ZDk5NDljMDc0MmQ0YzVlZWMzNzk5NGYxYjRlYTU2NC5qcGc=.jpg,20
1,Mark Emem,"For the co-founder and partner of cryptocurrency firm CryptoOracle, Lou Kerner, patience is key when it comes to investing in bitcoin. Speaking to CNBC, Kerner said bitcoin investors should take comfort in the example of tech giant Amazon, which lost signific… [+2716 chars]","For the co-founder and partner of cryptocurrency firm CryptoOracle, Lou Kerner, patience is key when it comes to investing in bitcoin. Speaking to CNBC, Kerner said bitcoin investors should take comfort in the example of tech giant Amazon, which lost signific…",2018-11-24T00:14:51Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Amazon Survived an Asset Bubble — Bitcoin Will Too: Crypto VC,https://www.ccn.com/amazon-survived-an-asset-bubble-bitcoin-will-too-crypto-vc/,https://www.ccn.com/wp-content/uploads/2018/08/bitcoin-amazon-cryptocurrency.jpg,12
2,"Ciara Linanne, Francine McKenna, and Tomi Kilgore","India Globalization Capitals chief executive boasted in February that his was the only cannabis company that was using blockchain technologycombining two of the hottest investment trends. The CEO, Ram Mukunda, went on to say on the companys website that 2018 … [+9320 chars]",India Globalization Capital’s promised cannibis treatments have entranced investors—but the details have proved to be elusive.,2018-11-24T00:38:24Z,"{'id': None, 'name': 'Barrons.com'}",A Penny Pot Stock That Soared and Fell,https://www.barrons.com/articles/a-penny-pot-stock-that-soared-and-fell-1543019897,https://images.barrons.com/im-38569/social,71
3,zackparsons@somethingawful.com (John McAfee),"Enjoy your ""Turkey Day""? Don't make me laugh. I didn't and don't and won't have time to say thank you to anyone for anything. I made this all myself. Who do I have to thank? My enemies will be gutted. I was busy multitasking. Foiling countless plots against m… [+1980 chars]",I protected the Blockchain from an incursion by Santa Claus. Victory is was and will continue to be mine. Hard as hell and not stopping.,2018-11-24T01:00:00Z,"{'id': None, 'name': 'Somethingawful.com'}","Santa Claus is Real, He's White, He hates the Blockchain and I Snapped His Neck",https://www.somethingawful.com/news/mcafee-santa-blacks/,http://i.somethingawful.com/sasbi/promo/777125b9/77ddc031/7d053378/2d3c27b5/15110newsimg.jpg,85
4,"Ciara Linnane, Francine McKenna, Tomi Kilgore","India Globalization Capitals chief executive boasted in February that his was the only cannabis company that was using blockchain technology combining two of the hottest investment trends. The CEO, Ram Mukunda, went on to say that 2018 is a very exciting year… [+9777 chars]","Promised cannabis-based treatments have enticed investors, but details are elusive.",2018-11-24T01:08:26Z,"{'id': None, 'name': 'Marketwatch.com'}",The collapse of this cannabis stock offers a valuable lesson to every investor,https://www.marketwatch.com/story/the-collapse-of-this-cannabis-shock-offers-a-valuable-lesson-to-every-investor-2018-11-23,http://s.marketwatch.com/public/resources/MWimages/MW-GY979_Medica_ZG_20181123120744.jpg,87
5,Kristin Marquet,"I had the pleasure of interviewing Dori Busell, owner of DK Strategic Communications. Dori helps brands, CEOs and entrepreneurs shape and tell their unique brand story, with a focus on media relations and thought leadership positioning. Over the last twenty y… [+7764 chars]","I had the pleasure of interviewing Dori Busell, owner of DK Strategic Communications. Dori helps brands, CEOs and entrepreneurs shape and…",2018-11-24T01:12:06Z,"{'id': None, 'name': 'Medium.com'}",Become an expert on what your clients do. – Authority Magazine – Medium,https://medium.com/authority-magazine/become-an-expert-on-what-your-clients-do-2d1e1578d705,https://cdn-images-1.medium.com/max/1200/1*mBFAApPgEd6tpMjOlnGuQQ.png,89
6,Avi Salzman,"A year ago, Bitcoin was the talk of Thanksgiving dinner tables across the country. More than 100,000 people created new Coinbase trading accounts in just three days over the holiday week, the company said at the time. Wall Street quickly ramped up its ambitio… [+5234 chars]","It was once the hottest investment around. Now,hopes for the cryptocurrency to become an accepted asset class have been dashed.",2018-11-24T01:22:10Z,"{'id': None, 'name': 'Barrons.com'}",Bitcoin Faces a Crisis After a Long Slide in Price,https://www.barrons.com/articles/bitcoins-price-plunge-has-spurred-doubts-about-cryptocurrencies-1543022439,https://images.barrons.com/im-38346/social,59
7,David Hundeyin,"Genesis Trading CEO Michael Moro has predicted that bitcoin will bottom out at about $3,000 after a week that has seen the leading cryptocurrency fall as low as $4,035. Speaking to CNBC, Moro stated that he does not expect the $4,000 support level to hold out… [+2625 chars]","Genesis Trading CEO Michael Moro has predicted that bitcoin will bottom out at about $3,000 after a week that has seen the leading cryptocurrency fall as low as $4,035. Speaking to CNBC, Moro stated that he does not expect the $4,000 support level to hold out…",2018-11-24T01:48:29Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}","Bitcoin Price Will Likely Bottom at $3,000: Genesis Trading CEO",https://www.ccn.com/bitcoin-price-will-likely-bottom-at-3000-genesis-trading-ceo/,https://www.ccn.com/wp-content/uploads/2018/11/spiral-staircase-bitcoin-price-down.jpg,8
8,Tyler Durden,"Authored by Filip Poutintsev via HackerNoon.com, More surveillance Digital monitoring becomes cheaper and easier every year, so there is no reason why the governments and corporations will stop watching us unless we they are forced to do so. We will most like… [+6582 chars]","Authored by Filip Poutintsev via HackerNoon.com, More surveillance Digital monitoring becomes cheaper and easier every year, so there is no reason why the governments and corporations will stop watching us unless we they are forced to do so. We will most like…",2018-11-24T02:00:00Z,"{'id': None, 'name': 'Zerohedge.com'}",Is This How The World Will Look In 2050?,https://www.zerohedge.com/news/2018-11-23/how-world-will-look-2050,https://www.zerohedge.com/sites/default/files/styles/max_650x650/public/2018-11/1_7ug-pIPp5PMszGaBZm8miA.jpeg?itok=nj5DNIUS,75
9,Emilio Janus,"What may have seemed like a frivolous Twitter poll, prompted some interesting insight from Blockstream CEO, Adam Back. He covered bitcoin’s status, ETF challenges, and made an early-days of Internet analogy… all in a few Tweets. Pole Position The catalyst for… [+2197 chars]","What may have seemed like a frivolous Twitter poll, prompted some interesting insight from Blockstream CEO, Adam Back. He covered bitcoin’s status, ETF challenges, and made an early-days of Internet analogy… all in a few Tweets. Pole Position The catalyst for…",2018-11-24T02:00:42Z,"{'id': None, 'name': 'Bitcoinist.com'}",Blockstream CEO Adam Back on Bitcoin ETFs,https://bitcoinist.com/blockstream-ceo-adam-back-on-bitcoin-etfs/,https://bitcoinist.com/wp-content/uploads/2018/08/ss_mainstream-e1542999132366.jpg,30
