,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Danielsson,"Cryptocurrencies are primarily held today for speculative reasons and see little economic use outside of that. This column argues that if private cryptocurrencies were to find widespread economic use, either coexisting with or fully displacing fiat money, the… [+9482 chars]","Cryptocurrencies are primarily held today for speculative reasons and see little economic use outside of that. This column argues that if private cryptocurrencies were to find widespread economic use, either coexisting with or fully displacing fiat money, the…",2018-11-09T00:00:00Z,"{'id': None, 'name': 'Voxeu.org'}",Cryptocurrencies: Financial stability and fairness,https://voxeu.org/article/cryptocurrencies-financial-stability-and-fairness,https://voxeu.org/sites/default/files/image/FromMay2014/AdobeStock_213356270.jpeg,24
1,Ricardo Esteves,"The chair of the U.S. Commodity Futures Trading Commission (CFTC) has said that he wants to adopt blockchain to “keep pace with those who attempt to defraud, distort, or manipulate” financial markets. J. Christopher Giancarlo spoke about the use of blockchain… [+2446 chars]","The chair of the U.S. Commodity Futures Trading Commission (CFTC) has said that he wants to adopt blockchain to “keep pace with those who attempt to defraud, distort, or manipulate” financial markets. CFTC Chairman Giancarlo Envisions Compliance Built into Bu…",2018-11-09T00:00:51Z,"{'id': None, 'name': 'Newsbtc.com'}",US Regulator Wants to Adopt Blockchain to Maintain Pace with Market Manipulators,https://www.newsbtc.com/2018/11/09/us-regulator-wants-to-adopt-blockchain-to-maintain-pace-with-market-manipulators/,https://s3.amazonaws.com/main-newsbtc-images/2018/11/08224726/Blockchain-CFTC.jpg,107
2,Taylor Pearson,"Theres been a lot of talk about security tokens recently. But what is a security token in the first place? How do they work? And how might they impact your job or business? That is, why should you care about them? Before diving into the rest of these question… [+10190 chars]","There’s been a lot of talk about security tokens recently. But what is a security token in the first place? How do they work? And how might they impact your job or business? That is, why should you care about them? Before diving into the rest of these questio…",2018-11-09T00:00:54Z,"{'id': None, 'name': 'Business2community.com'}",What is a Security Token? A Comprehensive Guide to How They Work and Their Impact,https://www.business2community.com/cybersecurity/what-is-a-security-token-a-comprehensive-guide-to-how-they-work-and-their-impact-02137030,https://cdn.business2community.com/wp-content/uploads/2018/11/wef-900x304.jpg,70
3,P. H. Madore,"In case you missed it, Poloniex, one of the major altcoin exchanges, was acquired by Circle in February. Previously, Circle was focused primarily on the major coins versus fiat pairings, but since its acquisition of Poloniex it has had the opportunity to dive… [+2022 chars]","In case you missed it, Poloniex, one of the major altcoin exchanges, was acquired by Circle in February. Previously, Circle was focused primarily on the major coins versus fiat pairings, but since its acquisition of Poloniex it has had the opportunity to dive…",2018-11-09T00:06:56Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",Stablecoin Wars: Poloniex Eliminates USDC Trading Fees in Bid to Boost Volume,https://www.ccn.com/stablecoin-wars-poloniex-eliminates-usdc-trading-fees-in-bid-to-boost-volume/,https://www.ccn.com/wp-content/uploads/2018/10/usdcoin-stablecoin-usd-cryptocurrency.jpg,55
4,,"To continue, please click the box below to let us know you're not a robot.",,2018-11-09T00:08:18Z,"{'id': 'bloomberg', 'name': 'Bloomberg'}",Bitcoin Pioneer Who Gave Away Over $100 Million Has No Regrets,https://www.bloomberg.com/tosv2.html?vid=&uuid=04b194e0-e3b6-11e8-a424-f90ccadc5894&url=L25ld3MvYXJ0aWNsZXMvMjAxOC0xMS0wOC9iaXRjb2luLXBpb25lZXItd2hvLWdhdmUtYXdheS1vdmVyLTEwMC1taWxsaW9uLWhhcy1uby1yZWdyZXRz,,178
5,Maggie Tillman,"Hublot has a new luxury watch that you can only buy online using Bitcoin. And you need a background check first. Called the Meca-10 P2P, it was designed for Bitcoin's 10th year anniversary. Hublot said it will even engrave your unique Bitcoin transaction numb… [+1147 chars]","Hublot has a new luxury watch that you can only buy online using Bitcoin. And you need a background check first.Called the Meca-10 P2P, it was designed",2018-11-09T00:23:00Z,"{'id': None, 'name': 'Pocket-lint.com'}",You need a background check to buy this Hublot watch with Bitcoin,https://www.pocket-lint.com/smartwatches/news/146264-you-need-a-background-check-to-buy-this-hublot-watch-with-bitcoin,https://cdn.pocket-lint.com/r/s/1200x630/assets/images/146264-news-you-need-a-background-check-to-buy-this-hublot-watch-with-bitcoin-image1-zribtumyvt.jpg,15
6,Nikhilesh De,"Early bitcoin supporter and entrepreneur Charlie Shrem has won his first battle in an ongoing lawsuit filed against him by Tyler and Cameron Winklevoss and their firm, Winklevoss Capital Fund. According to a court document filed Thursday by federal Judge Jed … [+2961 chars]","A federal judge lifted a $30 million attachment order against Charlie Shrem Thursday, though the case will proceed to a jury trial next year.",2018-11-09T00:35:20Z,"{'id': None, 'name': 'Coindesk.com'}",Judge Lifts Order to Freeze Charlie Shrem's Assets in Winklevoss Case,https://www.coindesk.com/judge-lifts-order-freeze-charlie-shrem-assets-winklevoss/,https://media.coindesk.com/uploads/2018/11/Cameron-and-Tyler-Winklevoss.jpg,14
7,Michael Andor Brodeur,"Technology, as we’ve come to understand it, is here to help us. That’s sort of its whole thing. You’d be forgiven for forgetting, though. Over the last decade it’s hard to think of a technology that has entered our daily lives and hasn’t been disruptive in th… [+5360 chars]",Tech topics to save Thanksgiving dinner (and maybe the world).,2018-11-09T00:39:05Z,"{'id': None, 'name': 'Bostonglobe.com'}",Tech topics to save Thanksgiving dinner (and maybe the world),https://www.bostonglobe.com/arts/2018/11/08/tech-topics-save-thanksgiving-dinner-and-maybe-world/FaV5NfJI8hdYgNK7h1YZyI/story.html,https://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2018/11/08/BostonGlobe.com/Arts/Images/Brodeur1111.jpg,109
8,"Panos Mourdoukoutas, Contributor, Panos Mourdoukoutas, Contributor https://www.forbes.com/sites/panosmourdoukoutas/",Share to facebook Share to twitter Share to linkedin Initiative Q wont solve Bitcoins problem of mass adoption because it isnt a digital currency. Its just a pipe dream going the OneCoin way. Bitcoin and other major digital currencies begin on the supply side… [+5831 chars],"Initiative Q should be compared with Stellar, not Bitcoin.",2018-11-09T01:05:00Z,"{'id': None, 'name': 'Forbes.com'}",Initiative Q Won't Solve Bitcoin's Problem,https://www.forbes.com/sites/panosmourdoukoutas/2018/11/08/initiative-q-wont-solve-bitcoins-problem/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F697611472%2F960x0.jpg%3Ffit%3Dscale,5
9,P. H. Madore,"According to a French news website, Frances lower house of parliament (Assemblée Nationale) has backed a proposed plan from its finance commission which will effectively bring the taxes on bitcoin gains in line with other capital gains taxes in the country. A… [+4198 chars]","According to a French news website, France’s lower house of parliament (Assemblée Nationale) has backed a proposed plan from its finance commission which will effectively bring the taxes on bitcoin gains in line with other capital gains taxes in the country. …",2018-11-09T01:05:04Z,"{'id': 'crypto-coins-news', 'name': 'Crypto Coins News'}",French Lawmakers Want to Give Bitcoin Investors a Tax Cut,https://www.ccn.com/french-lawmakers-want-to-give-bitcoin-investors-a-tax-cut/,https://www.ccn.com/wp-content/uploads/2018/11/france-bitcoin-crypto.jpg,19
