publish_datetime,content,href,story_abstract,title
2019-02-15,"It's already a year for the record books. U.S. crude oil, also known as West Texas Intermediate (WTI), is seeing its best start ever. According to the Oil Price Information Service's Tom Kloza, there's not much that could derail the rally through the second quarter. ""We're going to see higher prices than we see right now,"" the firm's co-founder and global head of energy analysis said Thursday on CNBC's ""Futures Now."" However, Kloza, who's known for predicting the 2015 crude collapse, said his forecast comes with a caveat: It'll be a more temperate and gentle year despite the robust start. Overall, he predicted 2019 to be cheaper than last year. In 2018, the U.S. Energy Information Administration finds the average price for WTI crude was $65.06 a barrel. ""The upside is limited to about five dollars a barrel or so – which is probably not a statement you would make in February and many of the last ten years,"" he added. Crude typically sees between $15 to $20 a barrel of upside, according to Kloza. It's different this year, he said, because oil was oversold in December. Right now, he believes it's a balanced market for oil. ""You have a lot of refineries that are down for maintenance — and yet gasoline prices are not moving higher, demand is not moving higher, and that means lower demand for crude,"" said Kloza. On Friday, WTI crude rose 2.2 percent to close at $55.59 a barrel, a three month high. Brent, the international oil benchmark, also set a three month high. ""We're in a Goldilocks sort of situation where the cost of finding the crude in the Permian Basin is coming down,"" Kloza said, speaking of the large oil field covering parts of Texas and New Mexico. ""And, the prices, right now, for crude oil blends beyond the benchmarks, beyond and WTI, are actually off to probably their best start for a new year in 30 years,"" he added. ",https://www.cnbc.com//2019/02/15/oils-best-start-ever-is-pushing-expert-tom-kloza-into-the-bull-camp-for-now-.html,,"Oil's best start ever signals more upside ahead, but expert Tom Kloza sees the big gains fizzling"
2019-02-15,"NEW YORK, Feb 15 (Reuters) - Oil prices climbed more than 2 percent on Friday after an outage at Saudi Arabia's offshore oilfield boosted investor expectations for tightening supply. The international Brent crude benchmark rose $1.51, or 2.3 percent, to $66.08 a barrel, the highest since November 2018, by 12:34 p.m. EST (1734 GMT). U.S. West Texas Intermediate crude futures were up $1.18 at $55.59 a barrel, or 2.2 percent. The two benchmarks were on track for weekly gains of about 6 percent. The partial closure of Saudi Arabia's Safaniya, the world's largest offshore oilfield, occurred about two weeks ago, a source said on Friday. Safaniya has production capacity of more than 1 million bpd. It was not immediately clear when the field would return to full capacity. ""It's another factor that is raising concerns about the availability of crude,"" said Phil Flynn, an analyst at Price Futures Group in Chicago. ""All of a sudden you don't have to worry just about OPEC cuts. Now you have a problem with Saudi Arabia's ability to actually produce as much oil."" The Organization of the Petroleum Exporting Countries (OPEC) and allies led by Russia started voluntary production cuts last month, aiming to tighten the market. OPEC's de facto leader, Saudi Arabia, said on Tuesday it would cut an additional half a million barrels per day (bpd) in March more than it previously pledged, sending prices higher. Bank of America Merrill Lynch said in a note it expects that by the fourth quarter of 2019, OPEC supply will have declined by 2.5 million bpd from the year-earlier period. Supply has been curbed as well by U.S. sanctions on Venezuelan and Iranian crude and reduced Libyan output because of civil unrest. Security threats could threaten Nigerian production after general elections this weekend as well. Growing investor confidence in the prospect of a coming U.S.-China trade deal also supported prices. Talks between China and the United States to resolve their trade war will restart next week in Washington, with both sides saying this week's negotiations in Beijing showed progress. U.S. oil drillers added rigs for the second week in a row, up three rigs at a total of 857, General Electric Cos Baker Hughes energy services firm said in a report on Friday. <RIG-OL-USA-BHI>. (Reporting by Laila Kearney in New York Additional reporting by Noah Browning in London, Henning Gloystein in Singapore and Colin Packham in Sydney Editing by David Goodman and Matthew Lewis) ",https://www.cnbc.com//2019/02/15/reuters-america-update-10-oil-prices-rise-2-percent-on-signs-of-further-saudi-tightening.html,"* Partial outage hits top Saudi offshore field * U.S.-China trade talks to resume in Washington next week * U.S. adds oil rigs for second week in a row (New throughout, updates prices and market activity, adds analyst comments, changes dateline, previous LONDON) ",UPDATE 10-Oil prices rise 2 percent on signs of further Saudi tightening
2019-02-15,"Feb. 15 (Reuters) - Canada's main stock index rose slightly on Friday, as energy stocks gained from higher oil prices and upbeat earnings from the country's largest pipeline operator Enbridge Inc. The energy group was lifted by a near 2 percent rise in oil prices, benefiting from OPEC-led output cuts. ",https://www.cnbc.com//2019/02/15/reuters-america-canada-stocks-tsx-mirrors-rise-in-energy-shares-on-higher-oil-prices.html,"* At 9:36 a.m. ET (1436 GMT), the Toronto Stock Exchange's S&P/TSX Composite index was up 90.07 points, or 0.57 percent, at 15,786.05. * The main index was set to extend its eight-week rally before an extended weekend. * Six of the index's 11 major sectors were higher, led by a 2 percent gain in the energy sector. * U.S. crude prices rose 1.7 percent and Brent crude added 1.5 percent. * Also boosting the energy sector was Enbridge, which rose 0.5 percent after topping analysts' estimates for quarterly profit, as it moved more crude oil and refined products along its pipelines. * Data from the Canadian Real Estate Association showed a rise in Canadian home sales in the month of January, but still remained below last year's levels. * The materials sector, which includes precious and base metals miners, added 0.5 percent, as gold prices rose on weak U.S. economic data that dialed down the chances of the U.S. Federal Reserve raising interest rates this year. * On the TSX, 172 issues were higher, while 58 issues declined for a 2.97-to-1 ratio favoring gainers, with 16.70 million shares traded. * The largest percentage gainer on the TSX was shares of Toromont Industries, which jumped 6.9 percent after the company topped quarterly earnings' estimates. * The second largest percentage gainer was shares of Aphria Inc, which rose 5.4 percent after a special committee concluded the acquisition of its LatAm assets was within acceptable range. * MTY Food Group Inc fell 5.9 percent, the most on the TSX, after reporting quarterly results. * The most heavily traded shares by volume were Bombardier , Aphria and Aurora Cannabis. * The TSX posted three new 52-week highs and no new low. * Across all Canadian issues, there were 18 new 52-week highs and no new low, with total volume of 25.43 million shares. (Reporting by Shreyashi Sanyal in Bengaluru; Editing by Shinjini Ganguli) ",CANADA STOCKS-TSX mirrors rise in energy shares on higher oil prices
2019-02-15,"LONDON, Feb 15 (Reuters) - Brent crude oil climbed above $65 a barrel to its highest this year as OPEC-led supply cuts and this week's announcement of a higher than expected cut by Saudi Arabia encouraged investors. The international oil benchmark reached $65.52 by 1500 GMT on Friday, the 95 cent gain equating to a rise of about 1.5 percent. Brent approached near three-month highs and was set for a gain of nearly 5.5 percent on the week. U.S. West Texas Intermediate crude futures were up about 1.7 percent, rising 91 cents to $55.32. The Organization of the Petroleum Exporting Countries (OPEC) and allies led by Russia started voluntary production cuts last month, aiming to tighten the market. Top exporter and de facto OPEC leader Saudi Arabia said on Tuesday that in March it would cut more than half a million barrels per day (bpd) more than the deal called for, sending prices surging. The cuts come alongside involuntary production curbs as a result of U.S. sanctions on Venezuelan and Iranian crude, along with curtailed Libyan output because of civil unrest. Prices were also buoyed by the partial closure of Saudi Arabia's Safaniya, its largest offshore oilfield with production capacity of more than 1 million bpd. The shutdown occurred about two weeks ago, a source said, and it was not immediately clear when the field would return to full capacity. ""The market may be reconnecting with its fundamentals, specifically the several major supply chokeholds that have stacked up in recent months over and above the voluntary OPEC output restraints,"" said analyst Vandana Hari of Vanda Insights. Bank of American Merrill Lynch said in a note that it expects a drop of 2.5 million bpd in OPEC supply in the fourth quarter of 2019 from a year earlier. However, the global supply picture remains uncertain. U.S. oil production is on the rise, while the seizure of Libya's main oilfield by Eastern armed forces this week could soon lead to its reopening. But reduced exports from Venezuela and Iran have helped to tighten global supply and security threats could threaten Nigerian production after general elections this weekend. ""Looking ahead, the prognosis for Venezuela and Iran remains skewed to the downside. As such, they should continue to act as important pillars of price support. The same, however, cant be said for Libya,"" said Stephen Brennock of oil broker PVM. ""This risks throwing a spanner in the works for OPEC's rebalancing ambitions and, therefore, the price recovery."" Faltering global economic growth is also a concern, with signs of a slowdown now abundant in Europe, Asia and the United States, which could lead to slowing growth in fuel demand. (Reporting by Noah Browning; Additional reporting by Henning Gloystein in Singapore and Colin Packham in Sydney; Editing by Dale Hudson and David Goodman) ",https://www.cnbc.com//2019/02/15/reuters-america-update-9-brent-crude-hits-2019-high-above-65-buoyed-by-output-cuts.html,"* Brent tops $65 a barrel for the first time this year * Partial outage hits top Saudi offshore field * Brent to average $70 a barrel in 2019 -BoAML * Global supply picture remains uncertain (Updates prices, adds analyst comment) ","UPDATE 9-Brent crude hits 2019 high above $65, buoyed by output cuts"
2019-02-15,"Analysts say oil prices are approaching breakout levels, and the final day of trading this week will offer clues about whether crude futures can keep rallying. Brent crude on Friday topped $66 a barrel for the first time this year, hitting a roughly three-month closing high at $66.25 and rising 6.7 percent this week. Meanwhile, U.S. West Texas Intermediate crude approached $56 on Friday, settling 2.2 percent higher at $55.59 a barrel, the best closing prices since Nov. 19.  The main catalyst for the bullish run is a sharp pullback in OPEC's output at the start of a six-month production-cutting deal, which was bolstered by top exporter Saudi Arabia's pledge to pump well below its quota. This week, Saudi Energy Minister Khalid al-Falih said the kingdom plans to produce 9.8 million barrels a day in March, about half a million barrels below levels the Saudis agreed to and down from 11.1 million bpd in November. That is finally helping oil prices push through resistance built on forecasts for slowing demand and concerns about a sluggish global economy as the U.S.-China trade dispute remains unresolved. ""Oil has previously struggled during previous periods of risk aversion but, like its fellow commodities, is fond of a weaker dollar and is continuing to respond to favourable reports this week,"" Craig Erlam, senior market analyst at brokerage OANDA, wrote in a morning market briefing. ""Brent and WTI are both now seriously testing a major resistance zone, around $65 and $55, respectively, the break of which could be the catalyst for another rally."" ",https://www.cnbc.com//2019/02/15/oil-prices-are-rising-and-poised-for-a-breakout-watch-these-levels.html,,Oil's surge this week has crude poised for a breakout. Here are the next levels to watch
2019-02-15,"LONDON, Feb 15 (Reuters) - Brent crude oil climbed above $65 a barrel to its highest this year as OPEC-led supply cuts and this week's announcement of a higher than expected cut by Saudi Arabia encouraged investors. The international oil benchmark reached $65.20 by 1310 GMT on Friday, the 63 cent gain equating to a rise of about 1 percent. Brent approached near three-month highs and was set for a gain of nearly 5 percent on the week. U.S. West Texas Intermediate crude futures were also up about 1 percent, rising 53 cents to $54.94. The Organization of the Petroleum Exporting Countries (OPEC) and allies led by Russia started voluntary production cuts last month, aiming to tighten the market. Top exporter and de facto OPEC leader Saudi Arabia said on Tuesday it would cut more than half a million barrels per day (bpd) more in March than the deal called for, sending prices surging. Prices were also buoyed by the partial closure of Saudi Arabia's Safaniya, its largest offshore oilfield with production capacity of more than 1 million bpd. The shutdown occurred about two weeks ago, a source said, and it was not immediately clear when the field would return to full capacity. ""Brent should average $70 per barrel in 2019, helped by voluntary (Saudi, Kuwait, UAE) and involuntary (Venezuela, Iran) declines in OPEC supply,"" Bank of America Merrill Lynch said. The bank said it expects a drop of 2.5 million bpd in OPEC supply in the fourth quarter of 2019 from a year earlier. However, the global supply picture remains uncertain. U.S. oil production is on the rise, while the seizure of Libya's main oilfield by Eastern armed forces this week could soon lead to its reopening. But U.S. sanctions on Venezuela and Iran have have helped to tighten global supply and security threats could threaten Nigerian production after general elections this weekend. ""Looking ahead, the prognosis for Venezuela and Iran remains skewed to the downside. As such, they should continue to act as important pillars of price support. The same, however, cant be said for Libya,"" said Stephen Brennock of oil broker PVM. ""This risks throwing a spanner in the works for OPEC's rebalancing ambitions and, therefore, the price recovery."" Faltering global economic growth is also a concern, with signs of a slowdown now abundant in Europe, Asia and the United States, which could lead to slowing growth in fuel demand. (Reporting by Noah Browning; Additional reporting by Henning Gloystein in Singapore and Colin Packham in Sydney; Editing by Dale Hudson and David Goodman) ",https://www.cnbc.com//2019/02/15/reuters-america-update-8-brent-crude-hits-2019-high-above-65-buoyed-by-output-cuts.html,* Brent tops $65 a barrel for the first time this year * Partial outage hits top Saudi offshore field * Brent to average $70 a barrel in 2019 -BoAML * Global supply picture remains uncertain (Updates prices) ,"UPDATE 8-Brent crude hits 2019 high above $65, buoyed by output cuts"
2019-02-15,"SINGAPORE, Feb 15 (Reuters) - Asian refining margins for 10ppm gasoil rose on Friday to their strongest levels in over 2-1/2 months despite firmer crude prices, while a weekly drop in Singapore middle distillate stockpiles reinforced traders' views about tightening supply in the region. Refining margins, also known as cracks, for 10ppm gasoil climbed to $15.27 a barrel over Dubai crude during Asian trade, the highest since Nov. 26. The benchmark gasoil cracks, which have risen about 5 percent this week in a third straight week of gains, were at $14.55 a barrel on Thursday. Inventories for middle distillates in Singapore fell by 161,000 barrels to 11.4 million barrels in the week to Feb. 13 in a fourth straight week of draw downs, data from Enterprise Singapore showed on Thursday. Cash differentials for gasoil with 10ppm sulphur content <GO10-SIN-DIF> narrowed their discounts to 35 cents a barrel to Singapore quotes, compared with a discount of 39 cents per barrel a day earlier. The front-month time spread for 10ppm gasoil, which has remained in a contango market structure since November last year, has narrowed by about 72 percent in the last two weeks, and was at a discount of 9 cents a barrel on Friday. In a contango market structure prompt prices are lower than those for future delivery, which tends to encourage holders of physical barrels to store the product and sell it later to secure higher prices. But a narrowing contango indicates the market is on track to return to backwardation, which is the opposite of contango and is usually seen as a sign of improving fundamentals and a rebalancing market. Meanwhile, jet fuel refining margins rose to $14.25 a barrel over Dubai crude on Friday, up from $13.46 a barrel on Thursday. Cash discounts for jet fuel <JET-SIN-DIF> were at 28 cents a barrel to Singapore quotes on Friday, compared with a discount of 30 cents a barrel on Thursday. ARA STOCKS - Gasoil stocks independently held in the Amsterdam-Rotterdam-Antwerp (ARA) refining and storage hub <STK-GO-ARA> rose 5.8 percent to about 2.5 million tonnes in the week to Feb. 14, data from Dutch consultancy PJK International showed. - ARA jet fuel inventories <STK-JET-ARA> fell 2.8 percent to 629,000 tonnes in the week to Thursday, PJK data showed. - Compared with year-ago levels, jet fuel stocks were up 2.4 percent, while gasoil inventories were about 18 percent lower. SINGAPORE CASH DEALS - One gasoil deal, no jet fuel trade. - Winson Oil sold 165,000 barrels of 10ppm gasoil to Vitol for March 2-6 loading at a discount of 45 cents a barrel to March Singapore quotes. - For more information, please click OTHER NEWS - Brent crude oil prices hit 2019 highs above $65 per barrel on Friday, spurred by U.S. sanctions against Venezuela and Iran as well as OPEC-led supply cuts. - South Korea resumed imports of Iranian oil in January after a four-month hiatus, customs data showed on Friday, but shipments were down 76 percent from the same month last year. - Asian spot prices for liquefied natural gas (LNG) continued their downward spiral this week, hitting a 17-month low as the market moved further away from the peak winter demand period and inventories remained high in the region. - Thermal coal and natural gas prices are tumbling, with both falling their lowest since 2017, as the outlook for the most used power generation fuels darkens due to tepid demand. Feeding an emerging glut is a surge in exports. ASSESSMENTS MID-DISTILLATES CASH ($/T) ASIA CLOSE Change % Change Prev Close RIC Spot Gas Oil 0.5% 77.26 0.79 1.03 76.47  <GO-SIN> GO 0.5 Diff -2.60 0.11 -4.06 -2.71  <GO-SIN-DIF> Spot Gas Oil 0.25% 77.69 0.69 0.90 77.00  <GO25-SIN> GO 0.25 Diff -2.17 0.01 -0.46 -2.18  <GO25-SIN-DIF> Spot Gas Oil 0.05% 78.41 0.85 1.10 77.56  <GO005-SIN> GO 0.05 Diff -1.45 0.17 -10.49 -1.62  <GO005-SIN-DIF> Spot Gas Oil 0.001% 79.51 0.72 0.91 78.79  <GO10-SIN> GO 0.001 Diff -0.35 0.04 -10.26 -0.39  <GO10-SIN-DIF> Spot Jet/Kero 78.56 0.72 0.92 77.84  <JET-SIN> Jet/Kero Diff -0.28 0.02 -6.67 -0.30  <JET-SIN-DIF> For a list of derivatives prices, including margins, please double click the RICs below. Brent M1 Gasoil M1 Gasoil M1/M2 Gasoil M2 Regrade M1 Regrade M2 Jet M1 Jet M1/M2 Jet M2 Gasoil 500ppm-Dubai Cracks M1 Gasoil 500ppm-Dubai Cracks M2 Jet Cracks M1 Jet Cracks M2 East-West M1 East-West M2 LGO M1 LGO M1/M2 LGO M2 Crack LGO-Brent M1 Crack LGO-Brent M2 (Reporting by Koustav Samanta; editing by Emelia Sithole-Matarise) ",https://www.cnbc.com//2019/02/15/reuters-america-asia-distillates-gasoil-cracks-surge-to-highest-in-2-12-months.html,,Asia Distillates-Gasoil cracks surge to highest in 2-1/2 months
2019-02-15,"LONDON, Feb 15 (Reuters) - Brent crude oil briefly reached 2019 highs above $65 a barrel on Friday as OPEC-led supply cuts and this week's announcement of a higher than expected cut by Saudi Arabia encouraged investors. The international oil benchmark rose as high as $65.10, pushing past $65 for the first time this year. It slipped back to $64.68 by 1045 GMT, up 11 cents. That equated to a 0.2 percent gain, keeping Brent near three-month highs and set for a more than 4 percent gain on the week. U.S. West Texas Intermediate crude futures were at $54.49 a barrel, up 8 cents from their last settlement. The Organization of the Petroleum Exporting Countries (OPEC) and allies led by Russia started voluntary production cuts last month, aiming to tighten the market. Top exporter and de facto OPEC leader Saudi Arabia said on Tuesday it would cut more than half a million barrels per day (bpd) more in March than the deal called for, sending prices surging. Prices were also buoyed by the partial closure of Saudi Arabia's Safaniya, its largest offshore oilfield with production capacity of more than 1 million bpd. The shutdown occurred about two weeks ago, a source said, and it was not immediately clear when the field would return to full capacity. ""Brent should average $70 per barrel in 2019, helped by voluntary (Saudi, Kuwait, UAE) and involuntary (Venezuela, Iran) declines in OPEC supply,"" Bank of America Merrill Lynch said in a note. The bank said it expects a drop of 2.5 million bpd in OPEC supply in the fourth quarter of 2019 from a year earlier. However, the global supply picture remains uncertain. U.S. oil production is on the rise, while the seizure of Libya's main oilfield by Eastern armed forces this week could lead to its reopening. But U.S. sanctions on Venezuela and Iran have have helped to tighten global supply and security threats could threaten Nigerian production after general elections this weekend. ""Looking ahead, the prognosis for Venezuela and Iran remains skewed to the downside. As such, they should continue to act as important pillars of price support. The same, however, cant be said for Libya,"" said Stephen Brennock of oil broker PVM. ""This risks throwing a spanner in the works for OPEC's rebalancing ambitions and, therefore, the price recovery."" Faltering global economic growth is also a concern, with signs of a slowdown now abundant in Europe, Asia and the United States, which could lead to slowing growth in fuel demand. (Reporting by Noah Browning; Additional reporting by Henning Gloystein in Singapore and Colin Packham in Sydney; Editing by Dale Hudson and David Goodman) ",https://www.cnbc.com//2019/02/15/reuters-america-update-7-brent-oil-hits-65-as-production-cuts-fuel-2019-high.html,"* Brent tops $65 a barrel for the first time this year * Partial outage hits top Saudi offshore field * Brent to average $70 a barrel in 2019 -BoAML * Global supply picture remains uncertain (Updates prices, adds comment, modifies throughout) ",UPDATE 7-Brent oil hits $65 as production cuts fuel 2019 high
2019-02-15,"cuts@ SINGAPORE, Feb 15 (Reuters) - Brent crude oil prices slipped away from 2019 highs above $65 per barrel reached earlier on Friday, as economic concerns countered OPEC-led supply cuts and a partial shutdown of Saudi Arabia's biggest offshore oil field. Brent rose as far as $65.10, pushing past the $65 mark for the first time this year, before falling back to $64.69 by 0751 GMT. That was still 0.2 percent above the last close. The international benchmark for oil prices is near a 3-month high and set for a 4 percent gain for the week. U.S. West Texas Intermediate (WTI) crude futures were at $54.45 per barrel, up 4 cents from their last settlement. Traders said prices were buoyed by the partial closure of Saudi Arabia's Safaniyah, its biggest offshore oil field with a production capacity of more than 1 million barrels per day (bpd). The shutdown occurred earlier this week, a source said, and it was not immediately clear when the field would return to full capacity. The partial closure comes on top of voluntary supply cuts led by the Organization of the Petroleum Exporting Countries (OPEC), of which Saudi Arabia the de-facto leader, aimed at tightening the market. The group as well as some non-OPEC producers including Russia late last year agreed to cut crude output by a joint 1.2 million bpd. Top exporter Saudi Arabia said it would cut even more in March than the deal called for. ""Brent should average $70 per barrel in 2019, helped by voluntary (Saudi, Kuwait, UAE) and involuntary (Venezuela, Iran) declines in OPEC supply,"" Bank of America Merrill Lynch said in a note. It also expects ""a 2.5 million barrels per day drop in OPEC supply from 4Q18 into 4Q19"". ECONOMIC SLOWDOWN Despite Friday's bullish market, there are signs of a slowdown in demand, which traders said had pulled crude prices down from the earlier highs. ""Maintenance season finally materialized this week, with (U.S.) refinery utilization decreasing by a sharp 480 basis points week-on-week to 85.9 percent,"" U.S. investment bank Jefferies said on Friday. Faltering economic growth is also a concern, with signs of a slowdown now abundant in Europe, Asia and the United States. ""Our macroeconomic view remains firmly bearish,"" said commodities brokerage Marex Spectron. Surging U.S. output may also undermine OPEC's efforts to tighten the market. U.S. crude production <C-OUT-T-EIA> rose by more than 2 million bpd last year, to 11.9 million bpd, making the United States the world's biggest oil producer. Most analysts expect U.S. output to rise past 12 million bpd soon, and perhaps even hit 13 million bpd by the end of the year. Climbing U.S. shale oil supply, increasing spare capacity within OPEC and stagnating fuel consumption meant the medium-term oil price outlook was lower, BoAML said. ""We see growing downside risks to medium-term oil prices on rising U.S. supply and slower consumption,"" the U.S. bank said. It expected Brent to range between $50 and $70 per barrel in the coming five years. (Reporting by Henning Gloystein in Singapore and Colin Packham in Sydney; Editing by Richard Pullin and Joseph Radford) ",https://www.cnbc.com//2019/02/15/reuters-america-update-5-brent-oil-slips-from-2019-high-as-economic-woes-counter-opec-led-cuts.html,"* Brent tops $65 per barrel for first time this year * Brent to average $70 per barrel in 2019 -BoAML * Rising U.S. supply, slowing growth could weigh on oil demand (Recasts, updates prices) ",UPDATE 5-Brent oil slips from 2019-high as economic woes counter OPEC-led cuts
2019-02-15,"SINGAPORE, Feb 15 (Reuters) - Brent crude oil prices hit 2019 highs above $65 per barrel on Friday, spurred by OPEC-led supply cuts and a partial shutdown of Saudi Arabia's biggest offshore oil field. Brent rose as far as $65.10, pushing past the $65 mark for the first time this year, before falling back to $64.77 by 0623 GMT. That was still 0.3 percent above the last close. The international benchmark for oil prices is at a near 3-month high and set for a 4.5-percent gain for the week. U.S. West Texas Intermediate (WTI) crude futures were at $54.56 per barrel, up 15 cents, or 0.3 percent, from their last settlement. Traders said prices were pushed up by the partial closure of Saudi Arabia's Safaniyah, its biggest offshore oil field with a production capacity of more than 1 million barrels per day (bpd). The shutdown occurred earlier this week, a source said, and it was not immediately clear when the field would return to full capacity. The partial closure comes on top of voluntary supply cuts led by the Organization of the Petroleum Exporting Countries (OPEC), of which Saudi Arabia the de-facto leader, aimed at tightening the market. The group as well as some non-OPEC producers including Russia late last year agreed to cut crude output by a joint 1.2 million bpd. Top exporter Saudi Arabia said it would cut even more in March than the deal called for. Russia has reduced its oil production by 80,000-90,000 bpd from its level in October, Moscow's reference level for its cuts, the country's energy minister said. ""Brent should average $70 per barrel in 2019, helped by voluntary (Saudi, Kuwait, UAE) and involuntary (Venezuela, Iran) declines in OPEC supply,"" Bank of America Merrill Lynch said in a note. It also expects ""a 2.5 million barrels per day drop in OPEC supply from 4Q18 into 4Q19"". Despite Friday's bullish market, there are signs of a slowdown in demand. ""Maintenance season finally materialized this week, with (U.S.) refinery utilization decreasing by a sharp 480 basis points week-on-week to 85.9 percent,"" U.S. investment bank Jefferies said on Friday. Faltering economic growth is also a concern, with signs of a slowdown now abundant in Europe, Asia and the United States. ""Our macroeconomic view remains firmly bearish,"" said commodities brokerage Marex Spectron. Surging U.S. output may also undermine OPEC's efforts to tighten the market. U.S. crude production <C-OUT-T-EIA> rose by more than 2 million bpd last year, to 11.9 million bpd, making the United States the world's biggest oil producer. Most analysts expect U.S. output to rise past 12 million bpd soon, and perhaps even hit 13 million bpd by the end of the year. Climbing U.S. shale oil supply, increasing spare capacity within OPEC and stagnating fuel consumption meant the medium-term oil price outlook was lower, BoAML said. ""We see growing downside risks to medium-term oil prices on rising U.S. supply and slower consumption,"" the U.S. bank said. It expected Brent to range between $50 and $70 per barrel in the coming five years. (Reporting by Henning Gloystein in Singapore and Colin Packham in Sydney; editing by Richard Pullin) ",https://www.cnbc.com//2019/02/15/reuters-america-update-4-oil-hits-2019-highs-amid-opec-cuts-partial-saudi-field-outage.html,"* Brent tops $65 per barrel for first time this year * Brent to average $70 per barrel in 2019 -BoAML * Rising U.S. supply, slowing growth could weigh on oil demand (Adds comment, updates prices) ","UPDATE 4-Oil hits 2019 highs amid OPEC cuts, partial Saudi field outage"
