,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,communities@mercola.com (Dr. Joseph Mercola),"Sleep deprivation can have a number of health effects and ramifications, ranging from mild to devastating. The 2015 National Geographic video, ""Science of Sleep,"" starts out with the story of third mate Gregory Cousins, whose sleep deprivation led to one of t… [+13270 chars]","Sleep deprivation can have a number of health effects and ramifications, ranging from mild to devastating. The 2015 National Geographic video, ""Science of Sleep,"" starts out with the story of third mate Gregory Cousins, whose sleep deprivation led to one of t…",2018-11-10T00:00:00Z,"{'id': None, 'name': 'Mercola.com'}",The Science of Sleep and Sleep Deprivation,https://articles.mercola.com/sites/articles/archive/2018/11/10/the-science-of-sleep-and-sleep-deprivation.aspx,https://media.mercola.com/ImageServer/Public/2018/November/FB/the-science-of-sleep-and-sleep-deprivation-fb.jpg,71
1,Tsvetana Paraskova,"Russia’s oil firms are demanding penalty clauses and payments in euros instead of U.S. dollars in their annual renegotiation of oil supply contracts with Western crude buyers, as the Russian oil industry is seeking to protect itself from possible new U.S. san… [+2115 chars]","Russia’s oil firms are demanding penalty clauses and payments in euros instead of U.S. dollars in their annual renegotiation of oil supply contracts with Western crude buyers, as the Russian oil industry is seeking to protect itself from possible new U.S. san…",2018-11-10T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}",U.S. Mulls Fresh Sanctions On Russian Oil,https://oilprice.com/Latest-Energy-News/World-News/US-Mulls-Fresh-Sanctions-On-Russian-Oil.html,https://d32r1sh890xpii.cloudfront.net/news/718x300/0dc107557c3890f92fb5ec49b431765d.jpg,24
2,SA Energy Recap,"Welcome to the latest edition of the Energy Recap. Here are this week's ""quick hits"" from the energy sector - i.e., brief bits of recent news, along with some suggestions for further reading on each topic. Let us know what you think in the comments section be… [+3715 chars]","Every Friday, Seeking Alpha provides a roundup of insightful opinion and analysis articles in the energy sector. In this edition, we highlight articles on Occid",2018-11-10T00:03:00Z,"{'id': None, 'name': 'Seekingalpha.com'}","Energy Recap: Quick Hits - Energy News For The Week Ended Nov. 9, 2018",https://seekingalpha.com/article/4220602-energy-recap-quick-hits-energy-news-week-ended-nov-9-2018,https://static1.seekingalpha.com/uploads/2018/11/9/saupload_rig_count_november_9_2018.png,11
3,,"In anticipation of the US sanctions against Iranian oil exports, which were reimposed by the Trump Administration on Monday (along with additional sanctions on everything from Iranian shipping to banking and insurance), oil tankers bearing the Iranian flag ha… [+1352 chars]","In anticipation of the US sanctions against Iranian oil exports, which were reimposed by the Trump Administration on Monday (along with additional sanctions on everything from Iranian shipping to banking and insurance), oil tankers bearing the Iranian flag ha…",2018-11-10T00:08:21Z,"{'id': None, 'name': 'Econlib.org'}","Good News on Iranian Sanctions, by David Henderson",https://www.econlib.org/good-news-on-iranian-sanctions/,,16
4,Reuters,"By Karthika Suresh Namboothiri (Reuters) - Gold fell over 1 percent to a one-month low on Friday as the U.S. dollar strengthened after the Federal Reserve reaffirmed its monetary tightening stance, seen as a negative for non-yielding bullion. The Fed held int… [+2366 chars]","By Karthika Suresh Namboothiri (Reuters) - Gold fell over 1 percent to a one-month low on Friday as the U.S. dollar strengthened after the Federal Reserve reaffirmed its monetary tightening stance, seen as a negative for non-yielding bullion. The Fed held int…",2018-11-10T00:35:07Z,"{'id': None, 'name': 'Firstpost.com'}",Gold falls to one-month low as Fed affirms rate-hiking stance,https://www.firstpost.com/business/gold-falls-to-one-month-low-as-fed-affirms-rate-hiking-stance-5528021.html,https://images.firstpost.com/wp-content/uploads/reuters/11-2018/10/2018-11-09T044654Z_1_LYNXNPEEA806O_RTROPTP_2_GLOBAL-PRECIOUS.jpg,19
5,Chris Varcoe,"Stop me if you’ve heard this before. A judge puts the brakes on a vitally important piece of energy infrastructure for the oilpatch, Alberta and Canada. It will cause further project delays and continue the pipeline constraints now squeezing the oxygen out of… [+5775 chars]","Stop me if you’ve heard this before.A judge puts the brakes on a vitally important piece of energy infrastructure for the oilpatch, Alberta and Canada.It will cause further project delays and…",2018-11-10T01:23:30Z,"{'id': None, 'name': 'Calgaryherald.com'}",Varcoe: Keystone XL joins Trans Mountain in quagmire after new setback,https://calgaryherald.com/business/energy/varcoe-keystone-xl-joins-trans-mountain-stuck-in-pipeline-quagmire-after-new-setback,https://postmediacalgaryherald2.files.wordpress.com/2018/11/1110-biz-gmo-kxl.jpg,86
6,newsfeedback@fool.com (John Bromels),"What happened Shares of independent oil and gas driller Apache Corporation ( NYSE:APA ) fell 20.6% in October, according to data provided by S&amp;P Global Market Intelligence. That more than wiped out the stock's gains for the year: Shares of Apache are now … [+2210 chars]",Industry trends and an overall stock-market slump conspired to make the oil and gas driller underperform.,2018-11-10T01:39:00Z,"{'id': None, 'name': 'Fool.com'}",Why Shares of Apache Corporation (APA) Fell More Than 20% in October,https://www.fool.com/investing/2018/11/09/why-shares-of-apache-corporation-fell-more-than-20.aspx,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F501319%2Fgetty-row-of-oil-pumps.jpg&h=630&w=1200&op=resize,1
7,John Pike,"Iran Press TV Fri Nov 9, 2018 03:08PM India welcomes the United States' decision to grant exemptions to the country to continue the import of Iranian crude oil despite re-imposition of sanctions on Iran, saying New Delhi is examining the details of the waiver… [+3283 chars]","India welcomes the United States' decision to grant exemptions to the country to continue the import of Iranian crude oil despite re-imposition of sanctions on Iran, saying New Delhi is examining the details of the waivers.",2018-11-10T02:07:15Z,"{'id': None, 'name': 'Globalsecurity.org'}",India welcomes US exemptions on Iran oil purchase despite sanctions,https://www.globalsecurity.org/wmd/library/news/iran/2018/iran-181109-presstv01.htm,,17
8,"Kristin Hugo, Kristin Hugo",A federal judge has ordered that construction on the Keystone XL pipeline should be halted immediately - earning a rebuke from Donald Trump over a project that had been key to his economic programme. The judge ruled that the government did not do the necessar… [+2519 chars],Environmental activists have cheered,2018-11-10T02:13:01Z,"{'id': 'independent', 'name': 'Independent'}",Keystone XL pipeline: Judge halts construction and says Trump administration 'simply discarded' environmental impact,https://www.independent.co.uk/environment/keystone-xl-pipeline-environment-trump-judge-a8627121.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2017/11/16/22/gettyimages-466916664.jpg,27
9,,"Wall Streets three major stock indexes lost ground on Friday, after a week of recovery from the October sell-off, as oil prices fell further and more evidence of a slowing Chinese economy was reported. Oil prices fell nearly 1.0 percent on Friday, and have no… [+3104 chars]","The Dow Jones Industrial Average fell 201.92 points, or 0.77 percent, to 25,989.3, the S&P 500 lost 25.82 points, or 0.92 percent, to 2,781.01 and the Nasdaq Composite dropped 123.98 points, or 1.65 percent, to 7,406.90.",2018-11-10T02:32:43Z,"{'id': None, 'name': 'Moneycontrol.com'}","Oil slide, China worries send Wall Street tumbling",https://www.moneycontrol.com/news/business/markets/oil-slide-china-worries-send-wall-street-tumbling-3145791.html,https://static-news.moneycontrol.com/static-mcnews/2017/03/wall-street_US-markets-1-770x433.jpg,14
