,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Nwafor Polycarp,"By Tunde Afolabi The national debt in simple form is the amount of money that a national government has borrowed through various means, including foreign governments, investors and federal agencies. Debt The recent release of Nigerias total debt exposure as a… [+5156 chars]","The national debt in simple form is the amount of money that a national government has borrowed through various means, including foreign governments, investors and federal agencies. Continue reading National Debt as a necessity of the moment at Vanguard News.",2018-10-21T00:32:42Z,"{'id': None, 'name': 'Vanguardngr.com'}",National Debt as a necessity of the moment,https://www.vanguardngr.com/2018/10/national-debt-as-a-necessity-of-the-moment/,https://www.vanguardngr.com/wp-content/uploads/2017/05/debt.png,49
1,Nwafor Polycarp,"By Michael Eboh The Nigeria economy, had for many years suffered from the volatility and vagaries of the global petroleum industry, with development in the global scene determining the shape of things in the country. Oil The uncertainty in the international c… [+5163 chars]","The Nigeria economy, had for many years suffered from the volatility and vagaries of the global petroleum industry, with development in the global scene determining the shape of things in the country. Continue reading BigWin 7: Saving Nigeria from volatility,…",2018-10-21T01:46:59Z,"{'id': None, 'name': 'Vanguardngr.com'}","BigWin 7: Saving Nigeria from volatility, vagaries of global oil market",https://www.vanguardngr.com/2018/10/bigwin-7-saving-nigeria-from-volatility-vagaries-of-global-oil-market/,https://www.vanguardngr.com/wp-content/uploads/2017/01/oil-barrels.jpg,29
2,,"Bears took control of Dalal Street last week as the market erased all its gains from the previous week, with the Nifty falling 1.6 percent to end tad above 10,300 levels on October 19. The fall was caused by sell-off in the later part of the week due to liqui… [+9221 chars]","The ongoing liquidity crunch in NBFCs and concerns over upcoming assembly elections in five states are likely to cap market upside, experts stated",2018-10-21T02:14:11Z,"{'id': None, 'name': 'Moneycontrol.com'}","Earnings, FO expiry, FII flows among 10 key things to watch out for this week",https://www.moneycontrol.com/news/business/markets/earnings-fo-expiry-fii-flows-among-10-key-things-to-watch-out-for-this-week-3066381.html,https://static-news.moneycontrol.com/static-mcnews/2018/09/Sensex-770x433.jpg,74
3,Nwafor Polycarp,"By Lekan Bilesanmi The President, Lagos Chamber of Commerce and Industry (LCCI), Mr. Babatunde Paul Ruwase has described as magnificent and spectacular the impact the Dangote Oil Refinery project would have on the Nigerias downstream petroleum sector. Dangote… [+3428 chars]","The President, Lagos Chamber of Commerce and Industry (LCCI), Mr. Babatunde Paul Ruwase has described as magnificent and spectacular the impact the Dangote Oil Refinery project would have on the Nigeria’s downstream petroleum sector. Continue reading Dangote …",2018-10-21T02:44:31Z,"{'id': None, 'name': 'Vanguardngr.com'}","Dangote Refinery project to boost activities in downstream, says LCCI",https://www.vanguardngr.com/2018/10/dangote-refinery-project-to-boost-activities-in-downstream-says-lcci/,https://www.vanguardngr.com/wp-content/uploads/2011/05/Dangote.jpg,34
4,"Our Correspondent, Salman Siddiqui, Our Correspondent","KARACHI: The stock market breathed a sigh of relief as the KSE-100 index closed in the black, with a gain of 912 points or 2.4% at 38,430 points, in the outgoing week. The positive run came after a three-week bearish run, underpinned by attractive valuations.… [+4492 chars]","Clarity on economic front, attractive valuations help instill investor confidence The post KSE-100 recovers 2.4% after losing ground for three weeks (Business) appeared first on The Express Tribune.",2018-10-21T03:12:11Z,"{'id': None, 'name': 'Tribune.com.pk'}",KSE-100 recovers 2.4% after losing ground for three weeks (Business),https://tribune.com.pk/story/1830457/2-kse-100-recovers-2-4-losing-ground-three-weeks-business/,https://c.tribune.com.pk/2018/10/byco-petroleum-1540060308.jpg,37
5,ANI,"Citizens have a reason to rejoice, as fuel prices have witnessed further reduction on Sunday. In New Delhi, petrol price has been slashed by 25 paise to retail at Rs. 81.74 per litre, while diesel is being sold 17 paise lower at Rs. 75.19 per litre. Price of … [+968 chars]","Fuel prices have been soaring since the past few months in the country, burning a hole in commuters' pockets.",2018-10-21T03:19:01Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Sigh of relief for citizens as fuel prices witness further reduction,https://economictimes.indiatimes.com/industry/energy/oil-gas/sigh-of-relief-for-citizens-as-fuel-prices-witness-further-reduction/articleshow/66300264.cms,"https://img.etimg.com/thumb/msid-66300271,width-1070,height-580,imgsize-235024,overlay-economictimes/photo.jpg",64
6,Dan Moskowitz,The fluctuation in the price of oil over the years has created many questions. Two in particular are the biggest. Will the volatility continue and is this good or bad news for the U.S.? The biggest benefit to lower oil prices is lower prices at the pump for t… [+3807 chars],Think oil will continue to be volatile? These leveraged ETFs and ETNs may provide investors with a chance for attractive returns if oil prices move in the right direction.,2018-10-21T04:00:00Z,"{'id': None, 'name': 'Investopedia.com'}",Top Short-Leveraged Oil ETFs and ETNs,https://www.investopedia.com/articles/investing/040115/top-leveraged-oil-etfs-and-etns.asp,https://i.investopedia.com/dimages/graphics/thinkstockphotos-467517062.jpg,15
7,Evan Tarver,"The oil industry is full of economic booms and busts. In October 2015, the industry was in a downturn, and the price of crude oil dropped significantly. Earnings were down for companies that made high profits in the previous fice years, and those companies re… [+3630 chars]","Many factors drive the global oil industry. How the price of crude oil is affected depends on macroeconomic events like oversupply, nuclear deals and shortages.",2018-10-21T04:25:00Z,"{'id': None, 'name': 'Investopedia.com'}",Why the Price of Crude Oil Dropped in 2015,https://www.investopedia.com/articles/investing/102215/4-reasons-why-price-crude-oil-dropped.asp,https://i.investopedia.com/dimages/graphics/thinkstockphotos-489548805_1.jpg,10
8,Nishant Kumar,"NEW DELHI: The week gone by induced further pessimism in the market, as the benchmark indices saw deep cuts amid concerns over financial health and liquidity crisis in the NBFC sector, rising oil prices and a fast weakening rupee. The BSE Sensex dropped 417.9… [+5434 chars]","ITC, Kotak Bank, YES Bank, Maruti, Airtel and Wipro will release their Q2 numbers the week.",2018-10-21T04:25:44Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","NBFC crisis, earnings among 8 factors that will move market next week",https://economictimes.indiatimes.com/markets/stocks/news/nbfc-crisis-earnings-among-8-factors-that-will-move-market-next-week/articleshow/66300645.cms,"https://img.etimg.com/thumb/msid-66300643,width-1070,height-580,imgsize-137882,overlay-etmarkets/photo.jpg",58
9,,"Foreign investors have pulled out close to Rs 32,000 crore from the Indian capital markets in the first three weeks of this month due to the ongoing global trade tiff, rising crude prices and higher US treasury yields. This is much higher than the over Rs 21,… [+2286 chars]","This is much higher than the over Rs 21,000 crore net outflow seen in entire September",2018-10-21T05:00:04Z,"{'id': None, 'name': 'Moneycontrol.com'}",FPIs pull out over $4 billion from markets in 3 weeks,https://www.moneycontrol.com/news/business/fpis-pull-out-over-4-billion-from-markets-in-3-weeks-3067461.html,https://static-news.moneycontrol.com/static-mcnews/2017/09/Investors5-770x433.jpg,44
10,Julian Borger in Washington and Jon Swaine in New York,The murder of Saudi dissident journalist Jamal Khashoggi has come at time when the Trump administration is at its most dependent on Riyadh for the success of both its foreign and domestic policies. Donald Trump has spoken repeatedly about US arms sales to Sau… [+6608 chars],"It’s not just arms sales and business contacts, Trump needs Saudi Arabia to boost oil production when Iran sanctions kick in and to fund US plans for Syria The murder of Saudi dissident journalist Jamal Khashoggi has come at time when the Trump administration…",2018-10-21T05:00:15Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Khashoggi murder exposes Trump administration's dependency on Saudis,https://www.theguardian.com/us-news/2018/oct/21/khashoggi-exposes-trump-administrations-de,https://i.guim.co.uk/img/media/cbecbd245c2f49b39c243686c9d540f1ec487a74/0_72_2000_1200/master/2000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=ae1f61c7d8869f155decd1ed73799307,9
11,Press Trust of India,"Foreign investors have pulled out close to Rs 320 billion from the Indian capital markets in the first three weeks of this month due to the ongoing global trade tiff, rising crude prices and higher US treasury yields. This is much higher than the over Rs 210 … [+2286 chars]",This is much higher than the over Rs 210 billion net outflow seen in entire September,2018-10-21T05:05:00Z,"{'id': None, 'name': 'Business-standard.com'}","Sell-off continues: FPIs pull out Rs 320 bn in Oct on trade war, weak rupee",https://www.business-standard.com/article/finance/sell-off-continues-fpis-pull-out-rs-320-bn-in-oct-on-trade-war-weak-rupee-118102100090_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/2018-05/28/full/1527449242-2376.jpg,47
12,InsightsIAS,SECURE SYNOPSIS: 08 OCTOBER 2018 NOTE: Please remember that following answers are NOT model answers. They are NOT synopsis too if we go by definition of the term. What we are providing is content that both meets demand of the question and at the same time giv… [+47560 chars],SECURE SYNOPSIS: 08 OCTOBER 2018 NOTE: Please remember that following ‘answers’ are NOT ‘model answers’. They are NOT synopsis too if we go by definition of the term. What we are providing is content that both meets demand of the question and at the same time…,2018-10-21T05:07:16Z,"{'id': None, 'name': 'Insightsonindia.com'}",SECURE SYNOPSIS: 08 OCTOBER 2018,http://www.insightsonindia.com/2018/10/21/secure-synopsis-08-october-2018/,http://www.insightsonindia.com/wp-content/uploads/2015/09/cropped-cropped-FullSizeRender-6.jpg,38
13,PTI,"New Delhi: Foreign investors have pulled out close to Rs 32,000 crore from the Indian capital markets in the first three weeks of this month due to the ongoing global trade tiff, rising crude prices and higher US treasury yields. This is much higher than the … [+2296 chars]","FPIs have been net sellers almost throughout this year except a couple of months. However, experts say the swiftness of the exit in October thus far has shaken the market",2018-10-21T05:14:42Z,"{'id': None, 'name': 'Livemint.com'}","FPIs pull out over Rs 32,000 crore from markets in 3 weeks",https://www.livemint.com/Money/K30t4PRVOZ68UQa2sX8H0H/FPIs-pull-out-over-Rs-32000-crore-from-markets-in-3-weeks.html,https://www.livemint.com/rf/Image-621x414/LiveMint/Period2/2018/10/22/Photos/Processed/rupee4-kXdF--621x414@LiveMint.jpg,26
14,,"Summit reviews La.'s role in global energy The LSU Center for Energy Studies' annual energy summit focusing on ""Louisiana's Place in the Global Energy Economy"" is set for noon Wednesday in the Dalton J. Woods Auditorium of the LSU Energy, Coast &amp; Environm… [+9162 chars]",Summit reviews La.'s role in global energy,2018-10-21T05:15:00Z,"{'id': None, 'name': 'Theadvocate.com'}","Baton Rouge, New Orleans Business Briefs for Oct. 21, 2018",https://www.theadvocate.com/baton_rouge/news/business/article_4736a4d2-d09b-11e8-aa45-b76d8630df0c.html,https://bloximages.newyork1.vip.townnews.com/theadvocate.com/content/tncms/custom/image/fd83d8a8-033a-11e6-80c7-775cd15a5fb2.jpg?_dc=1460746257,82
15,,"Asian Paints is scheduled to report its September quarter earnings on October 22. The company may report a marginal increase in net profit and revenues, according to Phillip Capital. The research firm expects the net profit of Asian Paints to rise by 5 percen… [+776 chars]",Revenues are expected to grow by 11 percent YoY,2018-10-21T05:20:52Z,"{'id': None, 'name': 'Moneycontrol.com'}",Asian Paints likely to report marginal rise in PAT in Q2: Phillip Capital,https://www.moneycontrol.com/news/business/earnings/asian-paints-likely-to-report-marginal-rise-in-pat-in-q2-phillip-capital-3066091.html,https://static-news.moneycontrol.com/static-mcnews/2017/04/paint-asian-berger-770x433.jpg,57
16,Nwafor Polycarp,"By Dele Sobowale When those in office regard the power vested in them as personal prerogative, they inevitably enrich themselves, promote their families, favour their friends. The fundamental structures of the modern state are eroded like the supporting beams… [+14633 chars]","When those in office regard the power vested in them as personal prerogative, they inevitably enrich themselves, promote their families, favour their friends. The fundamental structures of the modern state are eroded like the supporting beams of a house after…",2018-10-21T05:26:52Z,"{'id': None, 'name': 'Vanguardngr.com'}",THE LOOMING DEBT TRAP: FG borrowing may deepen poverty in Nigeria,https://www.vanguardngr.com/2018/10/the-looming-debt-trap-fg-borrowing-may-deepen-poverty-in-nigeria/,https://www.vanguardngr.com/wp-content/uploads/2016/10/Hunger-Children.jpg,67
