,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Stephen Cunningham Thursday, November 22, 2018 (Bloomberg) -- The Department of Justice is formally reviewing antitrust legislation aimed at reining in OPEC’s power over oil markets, according to a department official. While the study is ongoing, there is an … [+1759 chars]","The Department of Justice is formally reviewing antitrust legislation aimed at reining in OPEC's power over oil markets, according to a department official.",2018-11-22T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",DOJ is Said to be Reviewing Anti-OPEC Legislation,https://www.rigzone.com/news/wire/doj_is_said_to_be_reviewing_antiopec_legislation-22-nov-2018-157543-article/,https://images.rigzone.com/images/news/articles/157543_582x327.png,168
1,European Central Bank,"of the Governing Council of the European Central Bank, held in Frankfurt am Main on Wednesday and Thursday, 24-25 October 2018 1. Review of financial, economic and monetary developments and policy options Financial market developments Mr Curé reviewed the lat… [+32816 chars]",,2018-11-22T00:00:00Z,"{'id': None, 'name': 'Europa.eu'}",Account of the monetary policy meeting,https://www.ecb.europa.eu//press/accounts/2018/html/ecb.mg181122.en.html,https://www.ecb.europa.eu/shared/img/socialmedia/ecb-social-default.png,153
2,Nick Cunningham,"Global financial markets are once again throwing up some warning signs, as the selloff in equities entirely erased the gains made in U.S. stock markets for 2018. The economic and financial turmoil could bleed over into a broader slowdown, which raises pitfall… [+4116 chars]","Global financial markets are once again throwing up some warning signs, as the selloff in equities entirely erased the gains made in U.S. stock markets for 2018. The economic and financial turmoil could bleed over into a broader slowdown, which raises pitfall…",2018-11-22T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}",Economic Turmoil Could Send Oil Even Lower,https://oilprice.com/Energy/Energy-General/Economic-Turmoil-Could-Send-Oil-Even-Lower.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/8e96983b2b22b720321e4a3dc4d0f2e2.jpg,204
3,Bloomberg,"Robert Tuttle Thursday, November 22, 2018 (Bloomberg) -- Justin Trudeau’s federal budget update stirred some anger in Canada’s oil-rich West. Alberta’s Finance Minister Joe Ceci, while welcoming corporate tax breaks announced Wednesday, said he was disappoint… [+1383 chars]",Justin Trudeau's federal budget update stirred some anger in Canada's oil-rich West.,2018-11-22T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Western Canadians Slam Lack of Oil Aid in Budget,https://www.rigzone.com/news/wire/western_canadians_slam_lack_of_oil_aid_in_budget-22-nov-2018-157545-article/,https://images.rigzone.com/images/news/articles/157545_582x327.png,63
4,"Daniel Dubrovsky, Junior Analyst, Daniel Dubrovsky","Asia Pacific Market Open – Italian Budget, Crude Oil, S&amp;P 500, Japanese Yen, NZD/USD Global benchmark stock indexes climbed as US Thanksgiving Holiday upon us European equities brushed off Italian budget news, crude oil prices rebounded NZD/USD short stil… [+2398 chars]","Stocks, oil prices recovered on reports that the Fed may pause its tightening cycle. EU taking steps towards imposing fines on Italy were brushed off. Japanese Yen may extend losses.",2018-11-22T00:00:00Z,"{'id': None, 'name': 'Dailyfx.com'}","S&P 500, Crude Oil Rally on Italy Budget News, Fed. JPY May Fall",https://www.dailyfx.com/forex/fundamental/daily_briefing/daily_pieces/asia_am_briefing/2018/11/22/SP-500-Crude-Oil-Rally-on-Italy-Budget-News-Fed-JPY-May-Fall.html,,230
5,Irina Slav,"When last week news broke that Libya’s UN-recognized government and the eastern rival government might just be willing to settle their differences and hold elections early next year, its significance for oil markets passed more or less unnoticed as everyone w… [+3429 chars]","When last week news broke that Libya’s UN-recognized government and the eastern rival government might just be willing to settle their differences and hold elections early next year, its significance for oil markets passed more or less unnoticed as everyone w…",2018-11-22T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}",The Wildcard In OPEC's Next Deal,https://oilprice.com/Energy/Crude-Oil/The-Wildcard-In-OPECs-New-Deal.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/7a4a92e4601f3ffa0f942f92be62f3ed.jpg,193
6,Bloomberg,"Thursday, November 22, 2018 (Bloomberg) -- OPEC will struggle to carry all of its partners from outside the group along with it as oil producing group looks to extend output cuts into a third year at meetings to be held in Vienna in early December, writes Blo… [+2943 chars]","OPEC will struggle to carry all of its partners from outside the group along with it as it looks to extend output cuts into a third year, writes Bloomberg oil strategist Julian Lee.",2018-11-22T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",OPEC Will Struggle to Muster Friends for Oil Cuts,https://www.rigzone.com/news/wire/opec_will_struggle_to_muster_friends_for_oil_cuts-22-nov-2018-157541-article/?all=hg2,https://images.rigzone.com/images/news/articles/157541_582x327.png,188
7,Andreas Exarheas,"Rigzone Staff Thursday, November 22, 2018 Chevron has announced that its operated Big Foot deepwater project, located in the U.S. Gulf of Mexico, has started crude oil and natural gas production. The project uses a 15-slot drilling and production tension-leg … [+1652 chars]",Chevron's operated Big Foot deepwater project starts crude oil and natural gas production.,2018-11-22T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Big Foot Up and Running,https://www.rigzone.com/news/big_foot_up_and_running-22-nov-2018-157544-article/,https://images.rigzone.com/images/news/articles/157544_582x327.png,39
8,,"NEW YORK (AP) — Stocks that moved substantially or traded heavily on Wednesday: Foot Locker Inc., up $6.87 to $52.96 The shoe retailer's profit and sales were better than analysts expected. Autodesk Inc., up $11.99 to $135.04 The design software company had a… [+884 chars]","NEW YORK (AP) — Stocks that moved substantially or traded heavily on Wednesday: Foot Locker Inc., up $6.87 to $52.96 The shoe retailer's profit and sales were better than analysts expected. Autodesk Inc., up $11.99 to $135.04 The design software company had a…",2018-11-22T00:07:10Z,"{'id': None, 'name': 'Seattlepi.com'}",Foot Locker and Autodesk jump while First Energy falls,https://www.seattlepi.com/business/article/Foot-Locker-and-Autodesk-jump-while-First-Energy-13413006.php,https://www.seattlepi.com/img/pages/article/opengraph_default.png,217
9,By The Associated Press,"___ Retailers aim to pick up business from defunct, dying rivals NEW YORK (AP) — Companies like Target and online mattress company Casper are creating playbooks to pick up market share left behind by defunct or dying retailers. Casper, for instance, is teamin… [+4990 chars]","___
Retailers aim to pick up business from defunct, dying rivals
NEW YORK (AP) - Companies like Target and online mattress company Casper are creating playbooks to pick up market share left behind by defunct or dying retailers. Casper, for instance, is teamin…",2018-11-22T00:07:10Z,"{'id': None, 'name': 'Seattlepi.com'}",Business Highlights,https://www.seattlepi.com/business/article/Business-Highlights-13413018.php,https://www.seattlepi.com/img/pages/article/opengraph_default.png,211
10,Venkatesh Rao,"If you’re the sort of person who reads this blog, you’re probably the sort of person who wastes time wondering what we should name the age we are living in, instead of being out there doering things. Is it the Information Age? Digital Age? Eternal Millennial … [+20006 chars]","If you’re the sort of person who reads this blog, you’re probably the sort of person who wastes time wondering what we should name the age we are living in, instead of being out there doering things. Is it the Information Age? Digital Age? Eternal Millennial …",2018-11-22T00:13:05Z,"{'id': None, 'name': 'Ribbonfarm.com'}",The Age of Early Divinity,https://www.ribbonfarm.com/2018/11/21/the-age-of-early-divinity/,https://206hwf3fj4w52u3br03fi242-wpengine.netdna-ssl.com/wp-content/uploads/2018/11/Screenshot-2018-11-21-15.24.41-e1542842727447.png,218
11,adekunle,"Says he handed over vibrant economy of $500 billion GDP Adds Buhari’s de-marketing of Nigeria caused recession, not looting by PDP Jonathan’s claims untenable; Buhari has driven corruption aground AGF Malami Ex-president’s book omitted panel report on Chibok … [+19013 chars]","Former President, Dr. Goodluck Jonathan has thumbed down ongoing anti-graft war being waged by President Muhammadu Buhari as a mere media show, saying there is more corruption in Nigeria now than under his administration. Continue reading Updated: Nigeria now…",2018-11-22T00:13:33Z,"{'id': None, 'name': 'Vanguardngr.com'}",Updated: Nigeria now more corrupt than under me – Jonathan,https://www.vanguardngr.com/2018/11/updated-nigeria-now-more-corrupt-than-under-me-jonathan/,https://www.vanguardngr.com/wp-content/uploads/2015/03/jonathan-buhari.jpg,178
12,Russel Davis,"( Natural News ) Lignin, a product that is commonly classified as industrial waste, may one day become an alternative to crude oil thanks largely to the Sun and photocatalysts. Lignin is a black, oily substance that emits a foul odor. Previous attempts at con… [+4408 chars]","(Natural News) Lignin, a product that is commonly classified as industrial waste, may one day become an alternative to crude oil thanks largely to the Sun and photocatalysts. Lignin is a black, oily substance that emits a foul odor. Previous attempts at conve…",2018-11-22T00:30:48Z,"{'id': None, 'name': 'Naturalnews.com'}","From industrial waste to renewable resource: Lignin, an organic polymer, may soon have new life in the chemical industry",https://www.naturalnews.com/2018-11-22-lignin-in-the-chemical-industry.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2018/11/Green-Energy-Money-Savings.jpg,30
13,Sputnik,"US President Donald Trump's recent move to break from the US intelligence community, stating that the CIA didn't have proof that Saudi Crown Prince Mohammed bin Salman (MBS) was behind the murder of journalist Jamal Khashoggi, is consistent with previous pres… [+3104 chars]","US President Donald Trump's recent move to break from the US intelligence community, stating that the CIA didn't have proof that Saudi Crown Prince Mohammed bin Salman (MBS) was behind the murder of journalist Jamal Khashoggi, is consistent with previous pres…",2018-11-22T00:33:48Z,"{'id': None, 'name': 'Sputniknews.com'}",Trump's Embrace of Saudi Arabia No Different Than Past US Presidents - Scholar,https://sputniknews.com/analysis/201811221070022820-trump-saudi-arabia-no-different-past-administrations/,https://cdn5.img.sputniknews.com/images/106968/28/1069682806.jpg,76
14,ENS Economic Bureau,"The index closed 274.71 points, or 0.77 per cent, down at 35,199.80. The gauge had lost 300.37 points Tuesday. (File) The BSE benchmark Sensex on Wednesday lost 275 points as heavy selling in tech, metal and auto stocks amid weak global cues and fresh foreign… [+3146 chars]","After rising briefly to 35,494.25 at the outset, the Sensex quickly slipped into the negative terrain in line with a weak trend at other Asian markets and touched a low of 35,112.4",2018-11-22T00:39:44Z,"{'id': None, 'name': 'Indianexpress.com'}","Sensex drops 275 pts; heavy selling in tech, metal and auto",https://indianexpress.com/article/business/economy/sensex-drops-heavy-selling-tech-metal-auto-bse-5458318/,https://images.indianexpress.com/2018/07/bse-sensex-759.jpg?w=759,8
15,Sharon Kelly,"As Thanksgiving celebrations kick off around the U.S., activists are calling attention to Indigenous organizations, including many that work on problems and issues related to climate change. A lot of people have been asking me lately how to support Indigenous… [+6465 chars]","Read time: 5 mins As Thanksgiving celebrations kick off around the U.S., activists are calling attention to Indigenous organizations, including many that work on problems and issues related to climate change. “A lot of people have been asking me lately how to…",2018-11-22T00:42:56Z,"{'id': None, 'name': 'Desmogblog.com'}","This Thanksgiving, a Look at the Indigenous Communities Making the Climate Connection",https://www.desmogblog.com/2018/11/21/thanksgiving-remembering-indigenous-communities-making-climate-connection,https://www.desmogblog.com/sites/beta.desmogblog.com/files/blogimages/L%27eau%20est%20la%20vie%20Camp.jpg,167
16,webdesk@voanews.com (Reuters),"The Trump administration is considering imposing sanctions on Cuban military and intelligence officials who it says are helping Venezuela's socialist government crackdown on dissent, according to a source with knowledge of the deliberations. Such sanctions wo… [+4699 chars]","The Trump administration is considering imposing sanctions on Cuban military and intelligence officials who it says are helping Venezuela's socialist government crackdown on dissent, according to a source with knowledge of the deliberations. Such sanctions wo…",2018-11-22T00:44:12Z,"{'id': None, 'name': 'Voanews.com'}",US Weighs Sanctions on Cuban Officials over Role in Venezuela Crackdown,https://www.voanews.com/a/us-weighs-sanctions-on-cuban-officials-over-role-in-venezuela-crackdown/4669064.html,https://gdb.voanews.com/BADECF75-549B-4482-BDA7-85D0D82C0623_w1200_r1_s.jpg,159
17,Swati Pandey,"SYDNEY (Reuters) - Asian shares stepped ahead cautiously on Thursday while oil rebounded from a steep sell-off, though rising U.S. interest rates and escalating trade tensions kept financial markets on edge amid signs of slackening global growth. MSCI’s broad… [+3416 chars]","Asian shares stepped ahead cautiously on Thursday while oil rebounded from a steep sell-off, though rising U.S. interest rates and escalating trade tensions kept financial markets on edge amid signs of slackening global growth.",2018-11-22T00:47:00Z,"{'id': 'reuters', 'name': 'Reuters'}",Asian shares edge up but sentiment fragile on growth worries,https://www.reuters.com/article/us-global-markets-idUSKCN1NR022,https://s4.reutersmedia.net/resources/r/?m=02&d=20181122&t=2&i=1327471872&w=1200&r=LYNXNPEEAL00W,12
18,Swati Pandey,"SYDNEY (Reuters) - Asian shares stepped ahead cautiously on Thursday while oil rebounded from a steep sell-off, though rising U.S. interest rates and escalating trade tensions kept financial markets on edge amid signs of slackening global growth. MSCI’s broad… [+3416 chars]","Asian shares stepped ahead cautiously on Thursday while oil rebounded from a steep sell-off, though rising U.S. interest rates and escalating trade tensions kept financial markets on edge amid signs of slackening global growth.",2018-11-22T00:47:00Z,"{'id': 'reuters', 'name': 'Reuters'}",Asian shares edge up but sentiment fragile on growth worries,https://ca.reuters.com/article/businessNews/idCAKCN1NR022-OCABS,https://s4.reutersmedia.net/resources/r/?m=02&d=20181122&t=2&i=1327472319&w=1200&r=LYNXNPEEAL00W-OCABS,266
