,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Kevin Orland Tuesday, November 20, 2018 (Bloomberg) -- Amid the worst crude-price environment in its history, the Canadian oil industry is being hamstrung by internal divisions that are making it harder to rally around potential solutions. That draws a stark … [+4867 chars]",The Canadian oil industry is being hamstrung by internal divisions that are making it harder to rally around potential solutions.,2018-11-20T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Deep Divisions Hinder Canadian Oil Patch,https://www.rigzone.com/news/wire/deep_divisions_hinder_canadian_oil_patch-20-nov-2018-157527-article/?all=hg2,https://images.rigzone.com/images/news/articles/157527_582x327.png,213
1,"Nickel, O'Brien","Just like other central banks, the ECB generally monitors a range of measures of underlying inflation to help distinguish noise from signal in headline inflation. This column describes measures of underlying inflation that are routinely used at the ECB for me… [+16539 chars]","Just like other central banks, the ECB generally monitors a range of measures of underlying inflation to help distinguish noise from signal in headline inflation. This column describes measures of underlying inflation that are routinely used at the ECB for me…",2018-11-20T00:00:00Z,"{'id': None, 'name': 'Voxeu.org'}",The ECB’s measures of underlying inflation for the euro area,https://voxeu.org/article/ecb-s-measures-underlying-inflation-euro-area,https://voxeu.org/sites/default/files/image/FromMay2014/nickel19novfig1.png,218
2,Matthew V. Veazey,"Rigzone Staff Tuesday, November 20, 2018 January West Texas Intermediate (WTI) crude oil futures declined by $3.77 Tuesday to settle at $53.43 a barrel. The WTI traded within range from $57.44 down to $52.77. Brent crude oil for January delivery also fell sha… [+2432 chars]","WTI and Brent crude futures prices fell on concerns about OPEC, economic growth and soft petroleum demand.",2018-11-20T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Crude Oil Down on OPEC Uncertainty,https://www.rigzone.com/news/crude_oil_down_on_opec_uncertainty-20-nov-2018-157532-article/,https://images.rigzone.com/images/news/articles/157532_582x327.png,57
3,Bloomberg,"Tuesday, November 20, 2018 (Bloomberg) -- Oil traded near $57 a barrel as traders assessed OPEC’s plans to cut production, while its key ally Russia and a top energy adviser warned suppliers against making a hasty decision on cutbacks. Front-month futures wer… [+2984 chars]",Crude markers in New York and London have both fallen more than 20% from their October highs.,2018-11-20T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Holds Near $57,https://www.rigzone.com/news/wire/oil_holds_near_57-20-nov-2018-157524-article/,https://images.rigzone.com/images/news/articles/157524_582x327.png,166
4,Tsvetana Paraskova,"Oman, a Persian Gulf producer with 1 million bpd of oil production and not a member of OPEC, is integrating two of its government-owned companies to create one large refining and trading firm. Oman Oil Company and Oman Refineries and Petroleum Industries Comp… [+1701 chars]","Oman, a Persian Gulf producer with 1 million bpd of oil production and not a member of OPEC, is integrating two of its government-owned companies to create one large refining and trading firm. Oman Oil Company and Oman Refineries and Petroleum Industries Comp…",2018-11-20T00:00:00Z,"{'id': None, 'name': 'Oilprice.com'}","Oman Creates Oil Refining, Trading Giant",https://oilprice.com/Latest-Energy-News/World-News/Oman-Creates-Oil-Refining-Trading-Giant.html,https://d32r1sh890xpii.cloudfront.net/news/718x300/afcaac3813a0cb4558a1f64aaba97121.jpg,216
5,,The largest-ever oil spill off the coast of Newfoundland has raised fresh safety and environmental concerns about how the provinces expanding offshore oil industry is regulated. An estimated 250 cubic metres of oil leaked into the sea southeast of St. Johns f… [+3989 chars],The largest-ever oil spill off the coast of Newfoundland has raised fresh safety and environmental concerns about how the province’s expanding offshore oil industry is regulated.,2018-11-20T00:03:35Z,"{'id': None, 'name': 'Nationalobserver.com'}","Newfoundland record oil spill shows risks of offshore drilling, regulatory board says",https://www.nationalobserver.com/2018/11/19/news/newfoundland-record-oil-spill-shows-risks-offshore-drilling-regulatory-board-says,https://www.nationalobserver.com/sites/nationalobserver.com/files/img/2018/11/19/husky_logo.jpg,244
6,,"The first casualty has publicly surfaced from last weeks mayhem in energy markets, when a sharp decline in crude oil futures was followed by an explosive rise in US natural gas. Accounts managed by Optionsellers.com had to be liquidated as a result of these m… [+2682 chars]",Optionsellers.com is first known casualty of last week’s price spike,2018-11-20T00:03:50Z,"{'id': 'financial-times', 'name': 'Financial Times'}",Options trader blows up amid natural gas volatility,https://www.ft.com/content/b7c525f6-ec44-11e8-89c8-d36339d835c0,https://www.ft.com/__origami/service/image/v2/images/raw/http%3A%2F%2Fprod-upp-image-read.ft.com%2F5842f20a-ec50-11e8-8180-9cf212677a57?source=next-opengraph&fit=scale-down&width=900,93
7,Investopedia,"The major difference between Brent Crude and West Texas Intermediate is that Brent Crude originates from oil fields in the North Sea, while West Texas Intermediate is sourced from U.S. oil fields, primarily in Texas, Louisiana and North Dakota. Both Brent Cru… [+1271 chars]","Discover the difference between Brent Crude and West Texas Intermediate. Both tend to trade together, but they can deviate due to geopolitical shocks.",2018-11-20T00:08:00Z,"{'id': None, 'name': 'Investopedia.com'}",The Difference Between Brent Crude and West Texas Intermediate,https://www.investopedia.com/ask/answers/052615/what-difference-between-brent-crude-and-west-texas-intermediate.asp,https://i.investopedia.com/inv/genericcontentimages/all-purpose/thinkstockphotos_80410231.jpg,62
8,Summer Said,"DUBAISaudi Aramco no longer plans to launch what would have been one of the worlds largest-ever corporate-bond sales to fund a roughly $70 billion stake in the kingdoms national petrochemical firm, looking instead to options requiring less public disclosure, … [+4069 chars]","Saudi Aramco no longer plans to launch what would have been one of the world’s largest-ever corporate-bond sales to fund a roughly $70 billion stake in the kingdom’s national petrochemical firm, looking instead to options requiring less public disclosure.",2018-11-20T00:11:04Z,"{'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}",Aramco Abandons Plan for Massive Corporate-Bond Sales to Fund Sabic Deal,https://www.wsj.com/articles/aramco-abandons-plan-for-massive-corporate-bond-sales-to-fund-sabic-deal-1542639560,https://images.wsj.net/im-37812/social,134
9,Sanjay Dutta,"NEW DELHI: The sharp drop in fuel prices following crudes dramatic fall from 4-year highs last month may be allowing the Narendra Modi government to breathe easy through the ongoing state polls but Opec, the grouping of 15 oil exporting countries, may prove t… [+2716 chars]",India Business News: NEW DELHI: The sharp drop in fuel prices following crude’s dramatic fall from 4-year highs last month may be allowing the Narendra Modi government to .,2018-11-20T00:20:05Z,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Oil reprieve may not last too long,https://timesofindia.indiatimes.com/business/india-business/oil-reprieve-may-not-last-too-long/articleshow/66700765.cms,"https://static.toiimg.com/thumb/msid-66700767,width-1070,height-580,imgsize-1268190,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",180
10,Shinichi Saoshiro,"TOKYO (Reuters) - Asian stock markets slipped on Tuesday, extending sharp overnight losses on Wall Street as technology firms bore the brunt of worries about slackening demand, while the dollar sagged after weak U.S. data further sapped confidence in the curr… [+2632 chars]","Asian stock markets slipped on Tuesday, extending sharp overnight losses on Wall Street as technology firms bore the brunt of worries about slackening demand, while the dollar sagged after weak U.S. data further sapped confidence in the currency.",2018-11-20T00:53:44Z,"{'id': 'reuters', 'name': 'Reuters'}","Asia down as Wall Street knocked by tech sell-off, dollar sags",https://www.reuters.com/article/us-global-markets-idUSKCN1NP033,https://s4.reutersmedia.net/resources/r/?m=02&d=20181120&t=2&i=1326871490&w=1200&r=LYNXNPEEAJ02R,89
11,Shayna Jacobs,Federal and state prosecutors reached a $1.3 billion settlement with French bank Societe Generale for facilitating transactions to Cuba and other countries in violation of U.S. sanctions. The U.S. Attorney’s office in Manhattan will collect $717 million in fo… [+2612 chars],Federal and state prosecutors reached a $1.3 billion settlement with French bank Societe Generale for facilitating transactions to Cuba and other countries in violation of U.S. sanctions. The U.S. Attorney’s office in Manhattan will collect $717 million in fo…,2018-11-20T00:55:00Z,"{'id': None, 'name': 'Nydailynews.com'}","French bank Societe Generale cuts $1.3 billion deal with federal, state prosecutors for illegal transactions to Cuba",https://www.nydailynews.com/new-york/ny-metro-societe-generale-billion-settlement-20181119-story.html,https://www.nydailynews.com/resizer/_OrEBzXm6YK6ssgeR689cvQZ7zk=/1200x0/arc-anglerfish-arc2-prod-tronc.s3.amazonaws.com/public/FQEIDLK6PVG6LNIJUD74O6XV3U.jpg,302
12,Henning Gloystein,"SINGAPORE (Reuters) - Oil prices edged up on Tuesday as markets expected producer club OPEC to agree to supply cuts at their next meeting on Dec. 6, aimed at preventing oversupply amid slowing demand growth and a surge in output from the United States. U.S. W… [+1772 chars]","Oil prices edged up on Tuesday as markets expected producer club OPEC to agree to supply cuts at their next meeting on Dec. 6, aimed at preventing oversupply amid slowing demand growth and a surge in output from the United States.",2018-11-20T00:59:39Z,"{'id': 'reuters', 'name': 'Reuters'}",Oil prices edge up on expected OPEC supply cuts,https://www.reuters.com/article/us-global-oil-idUSKCN1NP03D,https://s2.reutersmedia.net/resources/r/?m=02&d=20181120&t=2&i=1326872657&w=1200&r=LYNXNPEEAJ033,13
13,adekunle,"2019: I’ll get Nigeria working again ATIKU ABUJA Peoples Democratic Party, PDP, presidential candidate, Alhaji Atiku Abubakar, yesterday unveiled his manifesto, tagged Lets Get Nigeria Working Again, framed along with his romanticised life journey from a fire… [+13386 chars]","Peoples Democratic Party, PDP, presidential candidate, Alhaji Atiku Abubakar, yesterday unveiled his manifesto, tagged ‘Let’s Get Nigeria Working Again,’ framed along with his romanticised life journey from a firewood seller to a multi-billionaire. Continue r…",2018-11-20T01:02:26Z,"{'id': None, 'name': 'Vanguardngr.com'}","APC failed to deliver, says Atiku",https://www.vanguardngr.com/2018/11/apc-failed-to-deliver-says-atiku/,https://www.vanguardngr.com/wp-content/uploads/2018/10/Atiku2.png,268
14,adekunle,"By Ediri Ejoh Nigeria may have earned about N1.68 trillion as revenue from oil between 2015 and 2017. The Department of Petroleum Resources, DPR, in its 2017 Nigerian Oil and Gas Industry Annual Report, stated that the revenue was realised from oil and gas ro… [+4824 chars]","Nigeria may have earned about N1.68 trillion as revenue from oil between 2015 and 2017. The Department of Petroleum Resources, DPR, in its 2017 Nigerian Oil and Gas Industry Annual Report, stated that the revenue was realised from oil and gas royalty, gas fla…",2018-11-20T01:02:29Z,"{'id': None, 'name': 'Vanguardngr.com'}",FG earns N1.7trn oil revenue in 3 years,https://www.vanguardngr.com/2018/11/fg-earns-n1-7trn-oil-revenue-in-3-years/,https://www.vanguardngr.com/wp-content/uploads/2018/10/oil.jpg,95
15,Reuters,"By Shinichi Saoshiro TOKYO (Reuters) - Asian stock markets slipped on Tuesday, extending sharp overnight losses on Wall Street as technology firms bore the brunt of worries about slackening demand, while the dollar sagged after weak U.S. data further sapped c… [+2953 chars]","TOKYO (Reuters) - Asian stock markets slipped on Tuesday, extending sharp overnight losses on Wall Street as technology firms bore the brunt of worries about slackening demand, while the dollar sagged after weak U.S. data further sapped confidence...",2018-11-20T01:05:26Z,"{'id': None, 'name': 'Business-standard.com'}","Asia down as Wall Street knocked by tech sell-off, dollar sags",https://www.business-standard.com/article/reuters/asia-down-as-wall-street-knocked-by-tech-sell-off-dollar-sags-118112000107_1.html,https://bsmedia.business-standard.com/_media/bs/img/article/default/1181120/full-118112000107.jpg,247
