,author,content,description,publishedAt,source,title,url,urlToImage,relevancy
0,Bloomberg,"Robert Tuttle Wednesday, October 03, 2018 (Bloomberg) -- Canadian heavy crude’s discount to West Texas Intermediate futures increased to the widest in almost five years, raising the specter of local oil producers curtailing operations. Western Canadian Select… [+2096 chars]",Canadian heavy crude's discount to West Texas Intermediate futures increased to the widest in almost five years.,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Canadian Oil Pain Grows as Crude Discount to WTI Hits $40,https://www.rigzone.com/news/wire/canadian_oil_pain_grows_as_crude_discount_to_wti_hits_40-03-oct-2018-157104-article/,https://images.rigzone.com/images/news/articles/157104_582x327.png,126
1,"Associated Press, By Associated Press",NEW YORK U.S. stocks are climbing Wednesday morning after a survey by payroll processor ADP showed strong hiring by private businesses in September. Banks are rising as interest rates move higher. European stocks rose after the Italian government said it will… [+3511 chars],NEW YORK  — U.S. stocks are climbing Wednesday morning after a survey by payroll processor ADP showed strong hiring by private businesses in September. Banks are rising as interest rates move higher. European stocks rose after the Italian government said it w…,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",US stocks jump after jobs report; Italy debt worries ease,http://www.bostonherald.com/business/business_markets/2018/10/us_stocks_jump_after_jobs_report_italy_debt_worries_ease,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/03/e93d42a7f8ff4717925fc9332a20fec8.jpg?itok=qPtqcDaO,210
2,"Associated Press, By Associated Press","NEW YORK Encouraging signs on hiring and growth in the service sector are sending small companies, banks and technology companies higher Wednesday while bond prices are sharply lower. The yield on the benchmark 10-year Treasury note spiked to its highest leve… [+5086 chars]","NEW YORK  — Encouraging signs on hiring and growth in the service sector are sending small companies, banks and technology companies higher Wednesday while bond prices are sharply lower. The yield on the benchmark 10-year Treasury note spiked to its highest l…",2018-10-03T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Stocks are mixed on strong economic signs; bond prices drop,http://www.bostonherald.com/business/business_markets/2018/10/stocks_are_mixed_on_strong_economic_signs_bond_prices_drop,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/03/e93d42a7f8ff4717925fc9332a20fec8.jpg?itok=qPtqcDaO,181
3,Bloomberg,"S. Cheong, A. DiPaola &amp; M. A. Sergie Wednesday, October 03, 2018 (Bloomberg) -- The United Arab Emirates, which has a history of talking tough on Iran while still buying its oil, appears to be taking steps to comply with looming U.S. sanctions against the… [+4394 chars]",The United Arab Emirates appears to be taking steps to comply with looming US sanctions against the Islamic Republic's energy industry.,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}","Iran's Oil Buyer and Rival, UAE May Be Cracking Down on Trade",https://www.rigzone.com/news/wire/irans_oil_buyer_and_rival_uae_may_be_cracking_down_on_trade-03-oct-2018-157112-article/,https://images.rigzone.com/images/rz-facebook.jpg,221
4,"Associated Press, By Associated Press",NEW YORK Encouraging reports on hiring and growth in the service sector sent small companies and banks higher Wednesday and knocked bond prices into a tailspin. The yield on the benchmark 10-year Treasury note spiked to its highest level in more than seven ye… [+4926 chars],NEW YORK — Encouraging reports on hiring and growth in the service sector sent small companies and banks higher Wednesday and knocked bond prices into a tailspin. The yield on the benchmark 10-year Treasury note spiked to its highest level in more than seven …,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}",Strong economic signs lift US stocks; bond prices drop,http://www.bostonherald.com/business/business_markets/2018/10/strong_economic_signs_lift_us_stocks_bond_prices_drop,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/03/e93d42a7f8ff4717925fc9332a20fec8.jpg?itok=qPtqcDaO,158
5,,"Crude oil prices stayed relatively high and stable during the second quarter. While margins improved for many oilfield services and equipment firms, some still struggle to crack the code of profitability. The second quarter of 2018 was marked by series of eve… [+12139 chars]","Key events occurred during the second quarter of 2018 in the oilfield services and equipment  industry. As a whole, the sector continues to underperform both the S&P 500 and Brent oil prices significantly.",2018-10-03T00:00:00Z,"{'id': None, 'name': 'Mckinsey.com'}",OFSE quarterly: Service firms reboot amid high oil prices,https://www.mckinsey.com/industries/oil-and-gas/our-insights/ofse-quarterly-service-firms-reboot-amid-high-oil-prices,https://www.mckinsey.com/~/media/McKinsey/Industries/Oil%20and%20Gas/Our%20Insights/OFSE%20quarterly%20Service%20firms%20reboot%20amid%20high%20oil%20prices/OSFE-quarterly-Service-firms-reboot_1536x1536_300.ashx,12
6,Bloomberg,"A. Hodern, J. Farchy &amp; E. Mazneva Wednesday, October 03, 2018 (Bloomberg) -- Russia and Saudi Arabia are pumping an extra 1 million barrels a day of oil and could do even more. Yet the market doesn’t seem to care. After their September meeting in Algiers … [+3708 chars]","After their September meeting, the world's two largest oil exporters sought to send a clearer signal to ease the price worries of consumers, and the US president.",2018-10-03T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Saudis and Russia Open the Oil Taps While the Market Shrugs,https://www.rigzone.com/news/wire/saudis_and_russia_open_the_oil_taps_while_the_market_shrugs-03-oct-2018-157107-article/,https://images.rigzone.com/images/rz-facebook.jpg,430
7,Matthew V. Veazey,"Rigzone Staff Wednesday, October 03, 2018 The bull market for crude oil picked up steam Wednesday as the West Texas Intermediate (WTI) and Brent futures prices posted impressive gains. The November WTI benchmark gained $1.18 to settle at $76.41 a barrel. It p… [+2130 chars]",The bull market for crude oil picked up steam Wednesday as the WTI and Brent futures prices posted impressive gains.,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Bulls Continue Stampede,https://www.rigzone.com/news/oil_bulls_continue_stampede-03-oct-2018-157114-article/,https://images.rigzone.com/images/news/articles/157114_582x327.png,265
8,"Associated Press, By Associated Press",NEW YORK Encouraging signs on hiring and growth in the service sector are sending U.S. stock indexes to record highs and bond prices sharply lower Wednesday. The yield on the benchmark 10-year Treasury note spiked to its highest level in more than seven years… [+5382 chars],NEW YORK  — Encouraging signs on hiring and growth in the service sector are sending U.S. stock indexes to record highs and bond prices sharply lower Wednesday. The yield on the benchmark 10-year Treasury note spiked to its highest level in more than seven ye…,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Bostonherald.com'}","Hopeful economic signs send stocks higher, bond prices lower",http://www.bostonherald.com/business/business_markets/2018/10/hopeful_economic_signs_send_stocks_higher_bond_prices_lower,http://www.bostonherald.com/sites/default/files/styles/full/public/media/ap/2018/10/03/e93d42a7f8ff4717925fc9332a20fec8.jpg?itok=qPtqcDaO,204
9,Bloomberg,"Wednesday, October 03, 2018 (Bloomberg) -- Oil steadied near the highest level in almost four years as supply crunch fears outweighed expectations for an increase in American crude inventories. Futures in New York were little changed to trade near $75 a barre… [+3594 chars]",Oil steadied near the highest level in almost 4 years as supply crunch fears outweighed expectations for an increase in American crude inventories.,2018-10-03T00:00:00Z,"{'id': None, 'name': 'Rigzone.com'}",Oil Steadies Near 4-Year High,https://www.rigzone.com/news/wire/oil_steadies_near_4year_high-03-oct-2018-157102-article/,https://images.rigzone.com/images/news/articles/157102_582x327.png,288
