2019-02-11,"SACRAMENTO, Calif. (Reuters) - California Governor Gavin Newsom on Monday signed an order withdrawing more than two-thirds of the state’s National Guard troops from the U.S.-Mexico border, calling claims of an illegal immigration crisis there nothing but “political theatre.” Newsom said most of the roughly 360 National Guard members deployed to the border would be reassigned to other duties in the state, with about 100 remaining behind as part of a task force targeting drug trafficking and cartels. “This whole border issue is a manufactured crisis. We are not interested in participating in this political theatre,” Newsom said at an afternoon news conference in Sacramento. The governor, a Democrat who took office in January, said border crossings were at their lowest level since 1971 and that the state’s undocumented population had dropped to a more than 10-year low. “This is pure politics, period full stop,” he said. The move was a rebuke to President Donald Trump, who won election in 2016 partly on a populist pledge to build a wall on the southern U.S. border which he said in his campaign Mexico would pay for.  Trump’s demand for $5.7 billion to help build that wall was central to a 35-day partial U.S. government shutdown that ended last month. He agreed to reopen the government for three weeks to allow lawmakers time to find a compromise and avert another shutdown on Feb. 15.    Newsom’s predecessor, Governor Jerry Brown, agreed to send National Guard troops to the border last April after reaching agreement with the Trump administration that they would focus on fighting criminal gangs and smugglers and not enforce immigration laws.    New Mexico Governor Michelle Lujan Grisham last week ordered the withdrawal of most National Guard troops deployed at the border by her Republican predecessor at Trump’s request last year. Trump has deployed an extra 3,750 U.S. troops on the border this month. Newsom said some of the National Guard troops would be re-deployed to help fight what he said were mushrooming illegal marijuana farms following approval of a 2016 ballot measure to legalize recreational cannabis - legislation the governor helped champion. “We have to hold accountable those who are not participating in the legal cannabis market,” he said. “These illegal grows are manifesting, getting bigger.” Reporting by Sharon Bernstein in Sacramento, Peter Szekely in New York, Rich McKay in Atlanta and Dan Whitcomb in Los Angeles; Writing by Dan Whitcomb; Editing by Sonya Hepinstall",https://uk.reuters.com/article/usa-immigration-california/update-2-california-pulls-most-national-guard-troops-from-u-s-mexico-border-idUKL1N2060T6,11 Feb 2019,"California Governor
Gavin Newsom on Monday signed an order withdrawing more than
two-thirds of the state's National Guard troops from the
U.S.-Mexico border, calling claims of an illegal immigration
crisis there nothing but ""political theater.""",UPDATE 2-California pulls most National Guard troops from U.S.-Mexico border
2019-02-11,"WASHINGTON (Reuters) - The U.S. Environmental Protection Agency is considering releasing its draft proposal to expand sales of higher ethanol blends of gasoline without including simultaneous measures it promised the oil industry to curb biofuel credit speculation, according to three sources familiar with the matter. The move would help the agency lift a summertime ban on sales of so-called E15 gasoline in time for the U.S. driving season, but is likely to anger oil refiners that had been asking the Trump administration for biofuel credit market reforms to reduce their costs. If EPA passed on introducing biofuel credit trading limits, it would leave the door open to potential speculative price surges that could cost refiners like Valero Energy Corp hundreds of millions of dollars. President Donald Trump announced in October he was directing the EPA to allow year-round sales of E15, in a win for the powerful corn industry which supplies ethanol. E15 gasoline contains 15 percent ethanol, versus the 10 percent found in most U.S. gasoline. The ban had been imposed over concerns that E15 contributes to smog in hot weather. EPA spokesman Michael Abboud declined to comment.  The EPA had initially planned to combine credit trading limits into the E15 rule as a concession to the oil industry, which says speculation increases the price of biofuel credits it must purchase to comply with federal law.  Under the U.S. Renewable Fuels Standard oil refiners have to blend increasing volumes of biofuels into the nation’s gasoline and diesel each year, or purchase credits - called Renewable Identification Numbers - from those who do.     The combined draft proposal was scheduled for release this month, and was meant to be finalised and implemented by June. “The EPA has been seriously looking at dropping the RIN reform to speed up the process on E15,” one industry source with knowledge of the matter said. One other source said that the EPA had already decided to delay the credit trading limits. “They separated the RIN reform to ensure that the (E15) rule would get done in a timely manner,” the source said. The sources asked not to be named discussing the matter.  The agency is still working to release its draft rule for E15 by the end of the month, possibly within days, and is planning to expedite the rule-making process to finish it by June when seasonal driving demand picks up. The recent partial government shutdown in the United States had raised concerns the effort might not be completed on time because agency workers were furloughed. Bill Wehrum, a senior EPA official, in charge of the department drafting the rule, said the agency would still make it ready for summer driving season.  Reporting by Humeyra Pamuk; Additional reporting by Jarrett Renshaw; editing by Richard Valdmanis and Lisa Shumaker",https://uk.reuters.com/article/usa-ethanol-epa/exclusive-u-s-epa-may-issue-e15-gasoline-plan-without-biofuel-credit-trade-limits-sources-idUKL1N2061K4,11 Feb 2019,"The U.S. Environmental
Protection Agency is considering releasing its draft proposal to
expand sales of higher ethanol blends of gasoline without
including simultaneous measures it promised the oil industry to
curb biofuel credit speculation, according to three sources
familiar with the matter.",EXCLUSIVE-U.S. EPA may issue E15 gasoline plan without biofuel credit trade limits -sources
2019-02-11,"DUBAI (Reuters) - Hundreds of thousands of Iranians marched and some burned U.S. flags to mark the revolution’s 40th anniversary on Monday as Tehran showed off ballistic missiles in defiance of U.S. efforts to curb its military power. Soldiers, students, clerics and black-clad women holding small children thronged streets across Iran, many with portraits of Ayatollah Ruhollah Khomeini, the Shi’ite cleric who toppled the Shah in an Islamic uprising that still haunts the West. On Feb. 11, 1979, Iran’s army declared its neutrality, paving the way for the fall of U.S.-backed Shah Mohammad Reza Pahlavi. State television showed crowds carrying Iranian flags in cold rainy weather, shouting “Death to Israel, Death to America” - trademark chants of the revolution.  The Islamic Republic has vowed to increase its military strength despite mounting pressure from Western countries to curtail its ballistic missile programme. Those capabilities were on display during the march, including the Qadr F, a ground-to-ground missile with a 1,950-km (1,220-mile) range, Tasnim news agency said. “We have not asked and will not ask for permission to develop different types of ... missiles and will continue our path and our military power,” President Hassan Rouhani said in a speech at Tehran’s Azadi (Freedom) square. U.S. President Donald Trump tweeted on Monday that the Iranian government had let down its people.  “40 years of corruption. 40 years of repression. 40 years of terror. The regime in Iran has produced only #40YearsofFailure. The long-suffering Iranian people deserve a much brighter future,” he posted in both English and Farsi. Iranian Foreign Minister Mohammad Javad Zarif also responded on Twitter. “#40YearsofFailure to accept that Iranians will never return to submission. #40YearsofFailure to adjust US policy to reality. #40YearsofFailure to destabilise Iran through blood & treasure. After 40 yrs of wrong choices, time for @realDonaldTrump to rethink failed US policy,” he wrote. Iranians face mounting economic hardships many blame on the country’s clerical leaders, and pictures on social media showed some people also demonstrating against corruption, unemployment and high prices.  “Our presence in the 40th anniversary of the revolution is to show our support for the Islamic Republic,” said one sign held by a protester. “But it does not mean we support corruption of some officials and their betrayal of the oppressed people.” Reuters could not independently verify the pictures.  Last year, Iran cracked down on protests over poor living standards that posed the most serious challenge to its clerical elite since a 2009 uprising over disputed elections.  Prices of basic foodstuffs have soared since Trump withdrew Washington from world powers’ 2015 nuclear deal with Iran last year and reimposed sanctions on Tehran. In January, Rouhani said Iran was dealing with its worst economic crisis since the Shah was toppled.  But he remained defiant on Monday as Iranians recalled the end of a monarch who catered to the rich. “The Iranian people have and will have some economic difficulties but we will overcome the problems by helping each other,” he said. Yadollah Javani, the Iranian Revolutionary Guards’ deputy head for political affairs, said Iran would demolish cities in Israel if the United States attacked. “The United States does not have the courage to fire a single bullet at us despite all its defensive and military assets. But if they attack us, we will raze Tel Aviv and Haifa to the ground,” Javani told the state news agency IRNA. Israeli Prime Minister Benjamin Netanyahu dismissed the threat. “I am not ignoring the threats of the Iranian regime, but nor I am impressed by them,” he said. “Were this regime to make the terrible mistake of trying to destroy Tel Aviv and Haifa, it would not succeed, but it would mean that they had celebrated their last Revolution Day. They would do well to take that into account.” Washington and the Arab world have viewed Iran with great suspicion since the Islamic Revolution, fearing Khomeini’s radical ideology would inspire militants across the Middle East. Today, the United States, its Arab allies and Israel are trying to counter Tehran’s growing influence in the Middle East, where it has proxies in Syria, Lebanon and Yemen.  Iran also has vast clout in Iraq, where Major-General Qassem Soleimani, head of the overseas arm of the Revolutionary Guards, was frequently photographed guiding Shi’ite militias in the war against Sunni Islamic State militants. Additional reporting by Bozorgmehr Sharafeddin in London, Babak Dehghanpisheh in Geneva and Dan Williams in Jerusalem; Writing by Michael Georgy; Editing by Andrew Cawthorne, William Maclean/Mark Heinrich and Sonya Hepinstall",https://uk.reuters.com/article/iran-revolution-anniversary-rally/update-9-militant-iran-taunts-u-s-on-revolutions-40th-birthday-idUKL5N2061PN,11 Feb 2019,"Hundreds of thousands of Iranians
marched and some burned U.S. flags to mark the revolution's 40th
anniversary on Monday as Tehran showed off ballistic missiles in
defiance of U.S. efforts to curb its military power.",UPDATE 9-Militant Iran taunts U.S. on revolution's 40th birthday
2019-02-11,"Feb 11 (Reuters) - Foreign partners of Venezuela’s PDVSA are facing pressure from the state-run oil firm to publicly declare whether they will continue as minority stakeholders in Orinoco Belt projects following U.S. sanctions, three people familiar with the matter said. The sanctions on Petroleos de Venezuela (PDVSA), imposed last month in an attempt to dislodge Venezuelan President Nicolas Maduro, barred access to U.S. financial networks and oil supplies for the PDVSA joint ventures, pressuring the nation’s already falling crude output and exports. PDVSA’s Orinoco Belt joint venture partners, mostly U.S. or European companies, are facing difficulties getting cash-flow out of the country as a result of the sanctions, straining their ability to continue output and exports. PDVSA has been in talks with the companies to persuade them to commit publicly to the joint ventures, the sources said in recent days. PDVSA did not reply to a request for comment. On Monday, Venezuelan Oil Minister and PDVSA head Manuel Quevedo said on a visit to India that relations with international oil companies including Chevron were continuing. France’s Total SA, Norway’s Equinor ASA, Russia’s Rosneft and U.S.-based Chevron hold minority stakes in joint ventures with PDVSA that produce crude and operate oil upgraders capable of converting the country’s extra-heavy oil into exportable grades. The four crude upgraders are capable of converting up to 700,000 barrels per day. The oil is exported by the joint ventures and each partner receive its share of the exports. Total believes it can stay in Venezuela, its Chief Executive Patrick Pouyanne said on Monday, although the firm last week said its bank accounts were blocked and it had evacuated its foreign employees. Rosneft has continued working normally at its Petromonagas joint venture with PDVSA, according to the sources. Equinor declined to comment on operational issues, referring questions to Petrocedeno, its joint venture with PDVSA. Chevron did not immediately reply to a request for comment. PDVSA last week ordered Petrocedeno to halt oil production and upgrading, due to a lack of naphtha to dilute the extra-heavy crude, according to sources from the project. The Petrocedeno-PDVSA venture’s 220,000-bpd upgrader was already out of service when the decision was made, one of the people said. It is unclear when oil output will be halted. PDVSA is studying if the other joint ventures in the Orinoco will have to halt operations, with diluent supplies dwindling, the people said. India’s Reliance and PDVSA’s U.S. unit Citgo Petroleum are the main suppliers of naphtha to Venezuela, according to internal PDVSA data. Those flows have declined since sanctions took effect on Jan. 28, according to Refinitiv Eikon data. (Reporting by Marianna Parraga in Mexico City and Deisy Buitrago in Caracas; additional reporting by Nerijus Adomaitis in Oslo, Editing by Rosalba O’Brien)",https://uk.reuters.com/article/venezuela-politics-oil-jointventure/venezuela-pressures-foreign-partners-on-oil-venture-commitments-sources-idUKL1N20613V,11 Feb 2019,"Foreign partners of Venezuela's PDVSA are
facing pressure from the state-run oil firm to publicly declare
whether they will continue as minority stakeholders in Orinoco
Belt projects following U.S. sanctions, three people familiar
with the matter said.",Venezuela pressures foreign partners on oil venture commitments -sources
2019-02-11,"BENGHAZI, Libya (Reuters) - Eastern Libyan military forces have full control of Libya’s biggest oilfield, El Sharara, a spokesman said, in a challenge to the internationally recognised government in Tripoli. There was no immediate confirmation or comment from state oil firm NOC which operates with foreign partners the 315,000 barrels-per-day (bpd) field deep in Libya’s southern desert. LNA (the Libyan National Army) based in eastern Libya began an offensive in the south last month to fight militants and secure oilfields. Last Wednesday, the LNA reached a remote pumping station of  El Sharara, but had until now not moved on the main field, which a force of state guards and tribesmen seized in December demanding funds. Production stopped then. “Peacefully with no resistance LNA has full control over Sharara oilfield with all its facilities,” the LNA spokesman said on Twitter, adding the facility was being secured. Pictures posted online showed jubilant soldiers standing in front of an El Sharara signpost. Reuters was unable to reach workers at the field for further information. Hours earlier, the LNA’s chief of staff, Abdel-Razeq Nathouri, told Reuters the soldiers were negotiating access to the field. The internationally recognised government in Tripoli had tried sending its own commander, Ali Kennah, to secure the field. El Sharara had formally belonged to the Tripoli administration which in reality had been unable to exercise control. Kennah had flown on the weekend to the nearby El Feel oilfield and later made it to El Sharara, but failed to take control of it, oil workers have said. Oil production in Libya, a member of the Organisation of the Petroleum Exporting Countries, has been disrupted since conflict broke out in 2011, with protesters and armed groups often targeting oilfields and energy infrastructure. National production stands at under 1 million bpd, well below pre-2011 capacity of 1.6 million bpd. Reporting by Ulf Laessing, Ayman Warfalli and Ahmed Elumami; editing by Mark Potter and Grant McCool",https://uk.reuters.com/article/libya-security-oil/update-2-east-libyan-forces-say-they-have-full-control-of-el-sharara-oilfield-idUKL5N206660,11 Feb 2019,"Eastern Libyan military
forces have full control of Libya's biggest oilfield, El
Sharara, a spokesman said, in a challenge to the internationally
recognised government in Tripoli.",UPDATE 2-East Libyan forces say they have full control of El Sharara oilfield
2019-02-11,"OTTAWA (Reuters) - Canadian Prime Minister Justin Trudeau on Monday welcomed a probe into whether officials improperly tried to help construction company SNC-Lavalin Group Inc, making clear he sought to ride out a potential scandal just months ahead of elections. Independent ethics commissioner Mario Dion said he would look into allegations, first raised by the Globe and Mail newspaper, that Trudeau officials last year had pressured Jody Wilson-Raybould, when she was the country’s justice minister and attorney general, to help SNC-Lavalin avoid a trial over bribery and corruption charges linked to Libyan contracts. “We welcome the ethics commissioner’s investigation. ... It’s extremely important that Canadians can continue to have confidence in our system,” Trudeau told reporters in Vancouver. Although Dion’s office has only limited powers to sanction wrongdoing, the probe shows the affair may become more problematic for Trudeau as he prepares for a close-run re-election bid this October.  Wilson-Raybould was unexpectedly demoted last month and given the more junior post of veterans affairs minister, prompting speculation she was being punished for insisting the trial go ahead rather than allowing SNC-Lavalin to pay a fine. Trudeau said he had “full confidence” in Wilson-Raybould, who has declined to discuss the matter. Pollster Nik Nanos of Nanos Research said he did not think the allegations would immediately hit the Liberals’ chances. “One thing in isolation usually doesn’t have a massive material impact on support. But if something else comes out that is similar to this ... that’s the risk for the government,” he said in a phone interview. That said, there are signs of unhappiness. Liberal legislator Wayne Long said he was “extremely troubled” by the allegations and wanted a full and transparent investigation. Wilson-Raybould’s father, Bill, said on Facebook that she had been “demoted because she would not ‘play ball’ with the Big Boys who run the Liberal Party.” Opinion surveys by Nanos and others show the Liberals with only a slender lead over the official opposition Conservatives. The leader of the Conservatives, Andrew Scheer, said in a newspaper editorial on Monday that Trudeau was “a fraud.” Last week Trudeau denied that his office tried to pressure Wilson-Raybould to make a deal with SNC-Lavalin, which faces fraud and corruption charges linked to allegations that former executives paid bribes to win Libyan contracts under Muammar Gaddafi’s regime, which fell in 2011. SNC has argued it should be allowed to avoid a trial because the executives accused of wrongdoing have left the company and it has overhauled ethics and compliance systems. Justice Minister David Lametti told CTV on Sunday it was still theoretically possible he could direct federal prosecutors to drop the idea of a trial. One source with knowledge of the matter said it was not unusual for an attorney general to have “robust conversations” with colleagues as they gathered data in such situations. But the source, who requested anonymity given the sensitivity of the situation, insisted there had been no interference in the SNC-Lavalin case.  Wilson-Raybould “is not someone who takes these issues lightly and she would not have stood for this had she thought people were trying to influence her in a way that was not right. ... She would have quit,” the source said. SNC-Lavalin is based in the politically powerful province of Quebec, where the Liberals need to capture more seats to have any chance of winning a second successive majority government. The company cut its full-year profit forecast for a second time on Monday, citing a dispute with a client related to a mining project in Latin America. SNC-Lavalin shares were trading down 7.7 percent shortly before the market close. Reporting by David Ljunggren in Ottawa; Editing by Matthew Lewis and Leslie Adler",https://uk.reuters.com/article/canada-politics-snc-lavalin/update-2-canada-pm-welcomes-probe-into-allegations-officials-tried-to-help-snc-idUKL1N2060ZG,11 Feb 2019,"Canadian Prime Minister Justin
Trudeau on Monday welcomed a probe into whether officials
improperly tried to help construction company SNC-Lavalin Group
Inc, making clear he sought to ride out a potential
scandal just months ahead of elections.",UPDATE 2-Canada PM welcomes probe into allegations officials tried to help SNC
2019-02-11,"NEW YORK (Reuters) - Stock markets globally inched higher on Monday after China struck an upbeat tone as trade talks between the United States and Beijing resumed, though worries remained over the fate of Brexit.  On Wall Street, the Dow Jones Industrial Average fell 53.22 points, or 0.21 percent, to 25,053.11, the S&P 500 gained 1.92 points, or 0.07 percent, to 2,709.8 and the Nasdaq Composite added 9.71 points, or 0.13 percent, to 7,307.91.  European markets closed higher, with the benchmark Stoxx 6000 index gaining 0.8 percent, while Chinese shares rose more than 1 percent on the first day of trading after the week-long Lunar New Year holiday. MSCI’s gauge of stocks across the globe gained 0.03 percent. Worries about a slowdown in global growth, the U.S.-China trade dispute and the possibility of another U.S. government shutdown have been foremost on investors’ minds. At the same time, Britain is due to leave the European Union in six weeks, though it still has no exit plan in place. Data on Monday showed the British economy grew last year at its slowest since 2012. “The risk remains that investors are unwilling to commit to a breakout until we see what emerges from U.S.-China trade negotiations and Brexit,” said John Hardy, head of FX strategy at Saxo Bank.  China expressed hopes for a trade breakthrough as talks between the world’s two largest economies resumed, though a U.S. Navy mission through the disputed South China Sea cast a shadow over the prospect for improved Beijing-Washington ties. The two sides are trying to come up with a deal before March 1, when U.S. tariffs on $200 billion worth of Chinese imports are scheduled to increase to 25 percent from 10 percent. Safe-haven bonds and the dollar have gained amid the prolonged uncertainty. The dollar reached its highest in six weeks against a basket of other currencies, rising for an eighth consecutive day as investors piled into the greenback.  Worries about Europe’s economic slowdown and falling inflation expectations dominated morning trade in debt markets. The yield on Germany’s 10-year Bund, considered the risk-free benchmark for the region, held close to 0.10 percent after touching 0.077 percent on Friday, its lowest since October 2016. The European Commission downgraded its euro zone growth forecasts last week.  U.S. benchmark 10-year notes last fell 7/32 in price to yield 2.6554 percent, compared with 2.63 percent late on Friday. A collapse in border protection talks between U.S. Democratic and Republican lawmakers raised fears of another government shutdown. “Trade talks and shutdown (worries) are really weighing on markets,” said Sebastian Fellechner, rates strategist at DZ Bank. “We don’t see any major movements because of the general and global uncertainty.” The rising threat to growth means equity markets will focus on earnings from major U.S. companies for clues about the path  of consumer shares. These include Coca-Cola Co, PepsiCo Inc, Walmart Inc, Home Depot Inc, Macy’s Inc and Gap Inc. Analysts now expect first-quarter earnings for S&P 500 companies to decline 0.1 percent from a year earlier. That would be the first such quarterly profit decline since 2016, according to IBES data from Refinitiv. Oil prices slipped on concern about slowing global demand and a pick-up in U.S. drilling activity. U.S. crude was 0.6 percent lower at $52.40 per barrel. Brent was 1 percent lower at $61.48.   Reporting by David Randall; Editing by Steve Orlofsky and Dan Grebler",https://uk.reuters.com/article/global-markets/global-markets-world-stocks-edge-higher-ahead-of-trade-talks-brexit-idUKL1N2061AA,11 Feb 2019,"Stock markets globally inched
higher on Monday after China struck an upbeat tone as trade
talks between the United States and Beijing resumed, though
worries remained over the fate of Brexit.","GLOBAL MARKETS-World stocks edge higher ahead of trade talks, Brexit"
2019-02-11,"NEW YORK (Reuters) - Oil prices edged lower on Monday as worries surrounding the resumption of U.S.-China trade talks overshadowed support from OPEC-led supply restraint. Brent crude futures lost 59 cents, or 0.95 percent, to settle at $61.51 a barrel. U.S. West Texas Intermediate (WTI) crude fell 31 cents, or 0.59 percent, to settle at $52.41 a barrel. Trade talks between the United States and China resumed with working-level discussions before high-level discussions later in the week. Beijing, however, expressed anger at a U.S. Navy mission through the disputed South China Sea. This cast a shadow as the two countries try to reach a deal before the March 1 deadline when U.S. tariffs on $200 billion worth of Chinese imports are scheduled to increase to 25 percent from 10 percent. On Thursday, U.S. President Donald Trump said he did not plan to meet with Chinese President Xi Jinping before the March 1 deadline, dampening hopes of a quick trade pact. Escalating U.S.-China trade tensions have cost both countries billions of dollars and disrupted global trade and business flows, roiling financial markets. “There’s a lot of uncertainty about what’s going on with this trade war, whether they’re going to get anything done,” said Phil Flynn, oil analyst at Price Futures Group in Chicago. “You’ve got concerns about slowing growth.” A rising U.S. dollar also weighed on oil futures. A stronger dollar makes greenback-denominated commodities more expensive for holders of other currencies. “Until some dollar weakness begins to develop, the complex could have difficulty advancing much this week even allowing for some supportive elements out of an upcoming slew of energy releases,” Jim Ritterbusch, president of Ritterbusch and Associates, said in a note. Still, oil prices have been buoyed this year by output curbs from the Organization of the Petroleum Exporting Countries and its allies, including Russia, a group known as OPEC+. The deal, effective from January, aims to cut 1.2 million barrels per day until the end of June to forestall a supply overhang. Suhail Al Mazrouei, the energy minister of the United Arab Emirates, said on Monday the oil market should achieve this balance in the first quarter of 2019.  OPEC and its allies meet on April 17 and 18 in Vienna to review the agreement, but a draft cooperation charter seen by Reuters fell short of a new formal alliance among the producers. U.S. sanctions on Venezuela, along with older sanctions on fellow OPEC member Iran, have also prevented crude prices from falling further. Venezuela President Nicolas Maduro has sought OPEC support against the sanctions, citing their impact on oil prices and potential risks for other members of the producer group. The country also wants to double its oil sales to India and is open to barter payment arrangements with the world’s third-biggest crude consumer, Venezuelan Oil Minister Manuel Quevedo said on Monday. Reporting by Stephanie Kelly; Additional reporting by Noah Browning in London and Henning Gloystein in Singapore; Editing by Andrea Ricci and Lisa Shumaker",https://uk.reuters.com/article/global-oil/update-10-oil-prices-dip-slow-progress-in-trade-talks-counters-opec-cuts-idUKL3N20603O,11 Feb 2019,"* U.S.-China talks face March 1 deadline of re-imposed
tariffs",UPDATE 10-Oil prices dip; slow progress in trade talks counters OPEC cuts
2019-02-11,"GENEVA (Reuters) - Swiss authorities are assisting Brazilian prosecutors in their investigation into an alleged corruption scheme involving global commodity trading firms Vitol, Glencore and Trafigura, a spokesman for the Office of the Attorney General of Switzerland said on Monday.  The spokesman said the attorney general’s office had received requests between June 2018 and January 2019 for “mutual legal assistance” from Brazilian prosecutors relating to their probe. Brazilian prosecutors have alleged that executives of the commodities companies, including some in the United States, were involved in improper payments to executives at Brazil’s state-run oil firm Petroleo Brasileiro SA. The U.S. Justice Department has launched its own investigation into these business dealings.   The attorney general’s spokesman added the requests concerned “in particular two of the three companies mentioned, as well as several natural persons (individual people). These requests are still being executed.” He did not identify the two companies or the individuals. Brazilian federal prosecutors and the trading firms did not immediately respond to a request for comment. Vitol and Glencore have previously said they are cooperating with Brazilian authorities, and Trafigura has said it takes the allegations seriously. All three have been suspended from business dealings with Petrobras. In December last year, Brazilian prosecutors alleged the three firms and others collectively paid at least $31 million in bribes over a six-year period to Petrobras officials to secure advantages in deals.  The announcement marked a new phase in the years long “Car Wash” corruption probe that has toppled presidents in two countries and sent more than 130 politicians and businessmen to jail across Latin America. Swiss, U.S. and Brazilian authorities have worked closely on Car Wash cases that led to the world’s largest ever leniency deal after industrial conglomerate Odebrecht agreed to pay $2.6 billion.  The Swiss attorney general announced in November 2016 that it had opened a criminal probe into a Trafigura employee as part of a wider investigation into suspected corruption at Petrobras. The spokesman said that investigation was ongoing, without providing an update.  Reporting by Julia Payne; Editing by Mark Potter",https://uk.reuters.com/article/brazil-corruption-oil/update-1-switzerland-helps-brazil-prosecutors-with-probe-into-major-oil-traders-idUKL5N20664X,11 Feb 2019,"Swiss authorities are assisting
Brazilian prosecutors in their investigation into an alleged
corruption scheme involving global commodity trading firms
Vitol, Glencore and Trafigura, a spokesman for the Office of the
Attorney General of Switzerland said on Monday.",UPDATE 1-Switzerland helps Brazil prosecutors with probe into major oil traders
2019-02-11,"MEXICO CITY (Reuters) - Mexican President Andres Manuel Lopez Obrador said on Monday contracts private companies have with state-run power utility CFE should be revised to keep electricity prices low, sending shares in one firm tumbling. “We are urging companies that have agreements with the Federal Electricity Commission (CFE) to come together to review contracts and above all to reach an agreement that electricity prices will not increase,” Lopez Obrador said during his morning press conference. The president, a leftist who took office in December, pledged during the campaign to strengthen the CFE and avoid energy price hikes during his term.  Lopez Obrador noted that the state-owned utility is already contractually obliged to pay billions of dollars to the private companies that developed seven natural gas pipelines to supply power plants, even though the projects are incomplete and unable to deliver gas. Those companies are Mexican energy infrastructure firm IEnova, a unit of U.S.-based Sempra Energy; TransCanada Corp; and Mexican tycoon Carlos Slim’s Carso, said CFE chief Manuel Bartlett. Over the past couple decades, Mexico has transitioned to  natural gas to generate most of its power, relying increasingly on imports via pipeline from the United States. At Lopez Obrador’s behest, Bartlett cited by name several former public servants who are now energy company executives, accusing them of taking part in a scheme to “destroy” the CFE. “If the pipelines can’t be built, as is happening in seven large gas pipelines, the companies still have to be paid even if there’s no gas,” said Lopez Obrador. IEnova’s shares dropped as much as 6.95 percent, TransCanada’s 0.67 percent and Carso’s 0.94 percent after the comments. In a statement to the Mexican stock exchange, IEnova said it has one pipeline that began operations in 2017 but that “sabotage” interrupted supplies to CFE.   Some companies have been unable to complete construction of pipelines because of opposition from local communities. In other cases, the companies cannot deliver the gas even though the pipelines have been completed because of delays in building and converting power plants. Lopez Obrador has been a staunch critic of 2013-14 energy reforms that ended the wholesale electricity monopoly held by CFE. “We are looking to achieve a voluntary restructuring of agreements and commitments within the framework of the law ...  the government is committed to not increasing electricity prices for consumers, but we want private companies to help,” he said. Reporting by Anthony Esposito and Miguel Angel Gutierrez; Additional reporting by Marianna Parraga and Noe Torres; Editing by Jeffrey Benkoe and David Gregorio",https://uk.reuters.com/article/mexico-politics-energy/update-3-mexican-president-calls-for-steps-to-keep-power-prices-low-idUKL1N2060FM,11 Feb 2019,"Mexican President Andres
Manuel Lopez Obrador said on Monday contracts private companies
have with state-run power utility CFE should be
revised to keep electricity prices low, sending shares in one
firm tumbling.",UPDATE 3-Mexican president calls for steps to keep power prices low
