publish_datetime,content,href,publish_timestr,summarize,title
2018-11-27,"RIO DE JANEIRO, Nov 27 (Reuters) - Investment by Brazil’s state-run oil company Petroleo Brasileiro SA (Petrobras) in its 2019-2023 business plan could surpass the $74.5 billion planned for 2018-2022, sources said on Tuesday. The investment level will depend on the volume of divestment by the company, the sources with knowledge of the plan told Reuters. The plan should received board approval by mid-December, they said. (Reporting by Rodrigo Viga Editing by Frances Kerry)",https://uk.reuters.com/article/petrobras-investment/petrobras-2019-23-investment-will-surpass-74-5-bln-of-previous-plan-sources-idUKS0N1XG008,27 Nov 2018,"Investment by Brazil's
state-run oil company Petroleo Brasileiro SA
(Petrobras) in its 2019-2023 business plan could surpass the
$74.5 billion planned for 2018-2022, sources said on Tuesday.",Petrobras 2019-23 investment will surpass $74.5 bln of previous plan -sources
2018-11-27,"PARIS/BUENOS AIRES (Reuters) - Officials from the Group of 20 leading industrialized nations gathered in Argentina are making slow progress in drafting a final communique for this weekend’s leaders summit, amid disagreements over language on trade and climate change, delegates said.   Representatives from the G20 countries known as “sherpas” began meeting in Buenos Aires on Monday to start intensive discussions around the communique, a non-binding agreement on policy issues that is due to be unveiled at the conclusion of the two-day summit, which begins on Friday. G20 leaders have met each year since the 2008 global economic crisis to try to reach broad agreement on important  issues such as trade. But increasingly they have been bedeviled by disunity, and a failure to agree on a communique this year would underscore growing divisions at a time of heightened international trade disputes. “The talks are difficult but that is not a surprise,” a European source told Reuters on Tuesday. “Concerning the progress on the statement, the talks are still ongoing so it is difficult to predict the outcome.” A French finance ministry source added: “It’s true the situation is quite frankly rather tense. The outcome in the coming days is quite uncertain.” A second source at the finance ministry said U.S. officials were pushing back on any mention of the Paris Climate Agreement. After signalling its intention to withdraw from the accord last year, the United States broke with other G20 member countries that have pledged to end coal usage and take steps to reach goals outlined in the accord. The French are also pushing for the communique to reject protectionism and commit to reforming the World Trade Organization and the rules of global commerce, the second French source said.       An Asian delegate told Reuters there was no progress made on Monday after a half-day session. A delegate from Latin America, who also requested anonymity, said a definitive draft was not expected until Thursday.  “We are in full negotiation with the other delegations. The text will be known once the leaders approve it,” Argentina’s Pedro Villagra Delgado, the lead organizer or “sherpa” of the G20, told Reuters on Tuesday. Villagra Delgado had said on Nov. 15 that climate change, steel and migration had emerged as the “most complicated” areas of discussion, delaying final approval on the communique. Recent history suggests the sherpas will struggle to agree to reach consensus. Officials from countries attending a major Asia-Pacific summit earlier this month failed to approve a joint communique for the first time as the United States clashed with China over trade and security.  In May, U.S. President Donald Trump rejected a statement by fellow leaders of the G7 industrialized economies after a tense gathering ended in acrimony, again over tariffs and trade. Some sherpas have said this year’s G20 communique will likely be watered down to try to ensure approval from Trump, an avowed sceptic of man-made climate change who has adopted protectionist trade policies and a more isolationist foreign policy. Trump’s top economic adviser, Larry Kudlow, said on Tuesday it was unclear whether there would be a final communique. “If we didn’t get one, there’d be no tears shed,” he said. Reporting by Jean-Baptiste Vey and Leigh Thomas in Paris, Andreas Rinke in Berlin, Cassandra Garrison in Buenos Aires; writing by Cassandra Garrison; Editing by Ross Colvin and Bill Berkrot",https://uk.reuters.com/article/g20-argentina-communique/g20-makes-slow-progress-on-communique-amid-difficult-talks-idUKL2N1Y210K,27 Nov 2018,"Officials from the
Group of 20 leading industrialized nations gathered in Argentina
are making slow progress in drafting a final communique for this
weekend's leaders summit, amid disagreements over language on
trade and climate change, delegates said.",G20 makes slow progress on communique amid 'difficult' talks
2018-11-27,"DAKAR (Reuters) - Gabon’s President Ali Bongo will leave Saudi Arabia, where he was hospitalized last month after suffering a stroke, to continue treatment in Morocco, his wife said on Tuesday.  Bongo has not been seen in public since being admitted to hospital during a conference on Oct. 24. Gabon’s top court ruled earlier this month that the vice president would chair the cabinet in Bongo’s absence.  In a post on her Facebook page, Sylvia Bongo wrote that her husband’s health had improved significantly and that he would travel to Rabat on Wednesday.  “To pursue his convalescence, the president, in concertation with his close family, has decided to accept the proposal of his brother, His Majesty the King of Morocco, Mohammed VI,” she said. Bongo has asked advisers from the presidency to join him in Rabat to consult on affairs of state, his wife added.  The Bongo family has ruled the oil-producing country for nearly half a century. Bongo has been president since succeeding his father, Omar, who died in 2009. His re-election in 2016 was marred by claims of fraud and violent protest.   Reporting By Aaron Ross; Editing by Richard Balmforth",https://uk.reuters.com/article/gabon-president/gabons-bongo-headed-to-morocco-to-continue-recovery-wife-idUKL8N1Y261W,27 Nov 2018,"Gabon's President Ali Bongo will
leave Saudi Arabia, where he was hospitalized last month after
suffering a stroke, to continue treatment in Morocco, his wife
said on Tuesday.",Gabon's Bongo headed to Morocco to continue recovery - wife
2018-11-27,"WASHINGTON (Reuters) - The U.S. Environmental Protection Agency (EPA) has rejected requests from the corn lobby to reallocate biofuel volumes waived under its small refinery exemption programme into its 2019 mandate, an agency official told Reuters on Tuesday. The official also said the 2019 biofuel mandate figures, due to be released this week, would be largely in line with the agency’s June proposal of 19.88 billion gallons, which includes 15 billion gallons of convention biofuels like ethanol.  The powerful corn lobby and top officials in the U.S. Department of Agriculture have complained for months that the Trump administration’s expansion of the EPA refinery waiver programme threatens demand for crucial farm products like ethanol. Under the U.S. Renewable Fuel Standard, oil refiners must blend increasing amounts of biofuels into their fuel each year or purchase blending credits from those that do. Small refineries can be exempted from the RFS if they prove that complying would cause them financial strain. “It is an issue of timing,” said the EPA official, who declined to be named due to the sensitivity of the issue. “The primary reason why we’re not reallocating in this rule is because we have no idea what the volume of SREs (Small Refinery Exemptions) will be for calendar 2019 and we won’t know that late 2019, early 2020. All we could do is guess, and we don’t do regulations by guessing here.” The refinery waiver programme is among the most controversial issues dividing the U.S. corn lobby and the oil industry. Since President Donald Trump’s election, the EPA has vastly expanded the number of waivers it has handed out to small refineries in a bid to reduce the refining industry’s regulatory compliance costs. The move has infuriated another key Trump constituency, the Farmbelt, which argues the programme erodes demand for biofuels. Under pressure, the EPA earlier this year began studying a potential overhaul in which biofuels blending obligations eliminated under the waiver programme would be reallocated, possibly in the following year, to other facilities, to ensure there was no net loss in overall blending volumes. “We would like to make everybody happy. It is not often the case we can,” the EPA official said. The EPA is set to formally announce its 2019 biofuels mandate volumes by Nov. 30. Reporting by Humeyra Pamuk; Editing by Bill Berkrot, Richard Valdmanis and David Gregorio",https://uk.reuters.com/article/usa-biofuels/update-1-epa-will-not-reallocate-waived-biofuel-volumes-to-2019-mandate-official-idUKL2N1Y2185,27 Nov 2018,"The U.S. Environmental
Protection Agency (EPA) has rejected requests from the corn
lobby to reallocate biofuel volumes waived under its small
refinery exemption program into its 2019 mandate, an agency
official told Reuters on Tuesday.",UPDATE 1-EPA will not reallocate waived biofuel volumes to 2019 mandate -official
2018-11-27,"(Adds quote from local mayor, number of vessels, production implications, Novatek trading strategy) By Lefteris Karagiannopoulos OSLO, Nov 27 (Reuters) - Yamal, one of the world’s largest liquefied natural gas (LNG) terminals in Arctic Russia, is expected to export as much as 11.7 million tonnes of LNG in the next seven months through Norway, according to the port hosting its ship-to-ship operations and Reuters calculations. The ramp-up in output puts the Novatek terminal, in operation for less than a year, in excess of its nameplate capacity, with the Norwegian transfers the only way it can deliver the additional LNG to the market. Yamal uses Arctic-classed LNG tankers to carry the gas through the Barents Sea; these vessels then transfer the cargo to more conventional tankers in Europe, enabling them to return sooner to the facility and pick up more supplies. These transfers began in Honningsvag, Norway, last week, cutting the journey time to the previous transfer points in France, Belgium and the Netherlands by at least 2,000 kilometres and freeing up the Arctic tankers sooner. Now, the local mayor of the tiny port on the tip of Norway, says up to 160 transfers are expected until the end of June. “Between 150 and 160 transfers will take place in the port’s fjord from November to June,” local mayor Kristina Sigursdottir Hansen told Reuters. “Ships will be coming with gas from Russia, from Yamal ... More than 300 ships actually (will be involved).” The Arc7-classed Yamal tankers in operation carry about 160,000 cubic metres or 73,000 tonnes of LNG per load, according to Refinitiv Eikon shipping data, making the volume expected to be involved in the transfers at 11.7 million tonnes until June. That puts Yamal’s output in the first six months of 2019 at 10 million tonnes, on track to exceed the facilities’ nameplate capacity of 16.5 million tonnes a year. Novatek said last week its third train, or plant, has begun operations. It did not respond to a request for comment on Tuesday. The transfer operations in Norway come just as lower Asian LNG prices together with high shipping costs have closed an arbitrage with Asia and increased deliveries into Europe. A Novatek company source said earlier this month it expected these dynamics to continue until mid-2019. It has been in the market this month arranging cargo swaps between the Pacific and Atlantic basins to reduce its shipping costs to Asia, buying at least one cargo in the Pacific for December delivery. It was looking to arrange around three swap deals for this winter, according to the source. Norway’s Tschudi Shipping facilitates the ship-to-ship transfers, its chief executive Jon Edvard Sundnes said, confirming that there was a contract until June. He would not comment on the number of transfers. Jan Morten Hansen, regional director for the Norwegian Coastal Administration, said “that is what Tschudi told us”, when asked whether up to 160 transfers would take place. Four locations around Honningsvag can host the transfers and three operations are allowed to run simultaneously, he said. Additional reporting by Ekaterina Kravtsova; Writing by Sabina
Zawadzki; editing by Louise Heavens and David Evans",https://uk.reuters.com/article/lng-yamal-norway/update-2-russias-yamal-set-to-send-160-tankers-of-lng-via-norway-port-idUKL8N1Y24U0,27 Nov 2018,"Yamal, one of the world's largest
liquefied natural gas (LNG) terminals in Arctic Russia, is
expected to export as much as 11.7 million tonnes of LNG in the
next seven months through Norway, according to the port hosting
its ship-to-ship operations and Reuters calculations.",UPDATE 2-Russia's Yamal set to send 160 tankers of LNG via Norway - port
2018-11-27,"BRUSSELS, Nov 27 (Reuters) - The European Union’s climate chief on Tuesday called on the bloc to aim for net-zero greenhouse gas emissions by 2050, the most ambitious path in a long-term strategy due to be announced on Wednesday. With President Donald Trump pulling the United States out of international efforts to curb global warming, Miguel Arias Canete said the EU had to lead by example at the next round of United Nations talks on climate change opening in Katowice, Poland, on Sunday. The 2050 strategy to be presented by the EU executive on Wednesday sets out eight scenarios for the bloc’s 28 nations to cut emissions in line with the Paris Agreement - two of which chart of a course for the Europe to become climate neutral. “It’s worth becoming the first major economy to fully decarbonise, to fully reach net zero emissions,” Europe’s Climate Commissioner Arias Canete told Reuters on Tuesday. “It is absolutely possible. For sure, it will require lots of investment. It will require lots of effort, but it is doable.” Under a package of climate legislation passed since the 2015 Paris accord from energy efficiency to renewable targets and curbs on transport pollution, the EU is on track to overshoot its pledge to reduce emissions by 40 percent from 1990 levels by 2030. The bloc currently is set to reduce emissions by 45 percent by 2030 and 60 percent by 2050. “The message of the Commission is: ‘That’s okay, but we need to do more,” Arias Canete said. “The thing is, do you want to be a front mover, or a follower?” The U.N. talks are the most important since the Paris Agreement, with delegates from 195 nations set to haggle over the details and produce a “rule book” for the pact, which the United States has announced it will quit. By publishing its ambitious strategy on Wednesday, EU official hope to pull more weight at what are expected to be tough talks amid division among world powers. “It will not be an easy COP but the European Union arrives with lots of credibility to these talks and we can show the rest of the world, developed and developing, that we take climate policy very seriously,” Arias Canete said. “The role of the United States is less relevant and that puts more burden on our shoulders because we have to occupy territory that in the past was occupied by Americans.” While Trump on Monday rejected projections that global warming will cause severe economic harm, a U.N. report detailing the dangers has spurred ministers from 10 EU nations to call for greenhouse gas emissions to be cut at a faster rate than planned. Calls for more ambition, however, have divided the EU. Many nations, including economic powerhouse Germany, are struggling to meet their targets are worried that tougher cuts would threaten industry. EU national governments have until the end of 2019 to draft their own plans for reducing energy usage to keep in line with the bloc’s goals. To respond to the U.N. report and achieve net negative emissions, Arias Canete said the bloc’s economies will have to invest more in carbon capture and storage but also encourage consumers to change their habits. (Reporting by Alissa de Carbonnel; Editing by Angus MacSwan)",https://uk.reuters.com/article/climate-change-eu/eus-climate-chief-calls-for-bloc-to-go-for-net-zero-emissions-by-2050-idUKL8N1Y25AZ,27 Nov 2018,"The European Union's climate
chief on Tuesday called on the bloc to aim for net-zero
greenhouse gas emissions by 2050, the most ambitious path in a
long-term strategy due to be announced on Wednesday.",EU's climate chief calls for bloc to go for net-zero emissions by 2050
2018-11-27,"PARIS (Reuters) - France plans to triple its onshore wind power capacity by 2030 and multiply by five its solar power generation, enabling it to boost the share of renewables in its energy mix to 40 percent, according to the energy plan presented on Tuesday. French President Emmanuel Macron said the government would increase spending on renewables development to 8 billion euros  ($9.05 billion) annually from 5 billion to take total spending to 71 billion euros between 2019 to 2028. Nuclear-dependent France has lagged behind other European nations with only around 20 percent of electricity consumption coming from renewables. “By 2030, the production of the onshore wind farm will be tripled and the amount of energy produced from solar photovoltaic multiplied by five,” Macron said in a televised speech. France is on track to meet its target of 15 Gigawatt of installed wind power capacity by the end of the year, but installation of solar panels would likely fall short of the 10.2 GW target by the end of the year. Macron said the government would make sure power prices from renewables projects are kept low for consumers while developing more power interconnectors with European neighbors so as to always benefit from the least-cost power. To keep a check on power prices, the government also plans to reform France’s ARENH market mechanism which allows alternative power suppliers to buy up to 100 terrawatt hour (TWh) of power produced by French nuclear reactors every year at a fixed price of 42 euros/MWh. The mechanism, which allows French consumers to have one of the lowest electricity prices in Europe, is expected to end in 2025, Macron said. “It is indispensable that French people continue to benefit from it so long as the nuclear reactors are functioning,” he added. ($1 = 0.8844 euros) Reporting by Bate Felix and Benjamin Mallet; editing by Martyn Herman",https://uk.reuters.com/article/france-energy-renewables/refile-france-plans-to-triple-wind-power-capacity-by-2030-idUKL8N1Y25PN,27 Nov 2018,"France plans to triple its onshore
wind power capacity by 2030 and multiply by five its solar power
generation, enabling it to boost the share of renewables in its
energy mix to 40 percent, according to the energy plan presented
on Tuesday.",REFILE-France plans to triple wind power capacity by 2030
2018-11-27,"BRUSSELS (Reuters) - Iran’s nuclear chief said on Tuesday he was warning the European Union’s top diplomat that Iranian patience was running out on the bloc’s pledges to keep up oil trade despite U.S. sanctions. Ali Akbar Salehi, head of the Atomic Energy Organisation of Iran, said the Islamic Republic could resume enriching uranium to 20 percent purity - seen as well above the level suitable for fuelling civilian power plants - if it fails to see the economic benefit of the 2015 deal that curbed its nuclear programme. “If we cannot sell our oil and we don’t enjoy financial transactions, then I don’t think keeping the deal will benefit us anymore,” Salehi told Reuters ahead of a meeting with EU foreign policy chief Federica Mogherini in Brussels. “I will pass certainly a word of caution to her (Mogherini): I think the period of patience for our people is getting more limited and limited. We are running out of the assumed timeline, which was in terms of months.” Following the meeting, Mogherini said she and Salehi remained committed to safeguarding the nuclear accord. “They equally expressed their determination to preserve the nuclear agreement as a matter of respecting international agreements and a key pillar for European and regional security,” Mogherini’s office said in a statement. It said Mogherini also repeated the EU stance “on issues of concern such as Iran’s role in the region” - alluding to Iranian involvement in Middle East conflicts from Yemen to Syria. Under the 2015 deal with world powers, Iran restricted its enrichment programme, widely seen in the West as a disguised effort to develop the means to make atomic bombs, in exchange for an end to international sanctions. U.S. President Donald Trump pulled out of the accord in May, arguing it was weak because it did not halt Iran’s development of ballistic missiles or support for armed proxies abroad, and reimposed sanctions on Iran’s vital oil export sector earlier this month. But Europe sees the nuclear deal as an important element of international security. The EU and other remaining parties - China and Russia - have struggled to preserve trade incentives for Iran to respect the deal’s nuclear limits under U.S. pressure. In Brussels for talks on civilian nuclear cooperation that EU officials intended as a signal support for the accord, Salehi said the bloc’s efforts were encouraging but added: “We have not yet seen any tangible results.” He welcomed an EU plan to establish a special financial vehicle for non-dollar trade with Iran but only if it could preserve Iranian oil exports - Tehran’s economic lifeline. “It (the SPV) could be helpful in keeping the deal alive,” he said. “If there is nothing to reap, then what is the purpose of us staying in because voices in Iran are day by day becoming more against the deal.” Iran’s oil exports are expected to drop sharply to about 1 million bpd in November from a peak of 2.8 million bpd earlier this year. However, output is expected to recover somewhat from December thanks to U.S. waivers, including for two EU nations - Greece and Italy. Under the 2015 deal, Iran stopped producing 20 percent enriched uranium and gave up the majority of its stockpile. Salehi reiterated warnings that Iran has the technical capacity to ramp up enrichment if the deal unravels. “It is very easy for us to go back to what we were before - even to a better position. We can start the 20 percent enrichment activity. We can increase the amount of enriched uranium.” Uranium refined to 20 percent fissile purity is well beyond the 5 percent normally required to run civilian nuclear power stations, though still well short of highly enriched, or 80 to 90 percent, purity needed for a nuclear bomb. Reporting by Alissa de Carbonnel; Editing by Mark Heinrich",https://uk.reuters.com/article/iran-nuclear-salehi/update-1-irans-nuclear-chief-warns-eu-patience-is-running-thin-idUKL8N1Y25L4,27 Nov 2018,"* Says Iran could ramp up uranium enrichment if deal fails
(Adds Mogherini comment)",UPDATE 1-Iran's nuclear chief warns EU patience is running thin
2018-11-27,"MOSCOW (Reuters) - Russian businessman Vladimir Potanin plans to appeal a London court decision to block him from buying shares in mining company Norilsk Nickel (GMKN.MM) from fellow investor Roman Abramovich, representatives at Potanin’s investment firm said on Tuesday. The ruling, taken in June, was considered to be advantageous for Russian tycoon Oleg Deripaska, who controls aluminum giant Rusal (0486.HK), and has long been at loggerheads with Potanin over control of Norilsk Nickel. He wanted to stop Abramovich, owner of England’s Chelsea soccer club, from selling shares in the company to Potanin, saying that would violate a 2012 shareholder agreement. Representatives of Interros, which manages Potanin’s assets, said they had filed a request together with Abramovich’s investment vehicle Crispian, to be allowed to appeal the decision. “Today the judge satisfied our request,” Interros said.  “Within 21 days after receipt of the court decision we have to submit our appeal to London’s Court of Appeal.”   Rusal, which holds a 27.8 percent stake in Nornickel, declined to comment. A representative for Abramovich did not respond to requests for comment.         In September, Potanin returned a 2 percent stake in Nornickel to Abramovich and his partners, that he had previously bought from them for about $800 million - a move which had increased his holding in the miner to 32.9 percent.    He had previously promised to return the stake to Abramovich if the London court ruled against the deal. Deripaska and Potanin have battled over control of Nornickel ever since Rusal, the world’s largest aluminum producer outside China, bought a stake in the miner just before the 2008 global financial crash. Abramovich stepped in as a “white knight” minority shareholder in 2012 to act as a buffer between Potanin and Deripaska. The long-running conflict was overshadowed in April this year by U.S. sanctions imposed against Deripaska and some of his companies, including Rusal.  Nornickel competes with Brazil’s Vale (VALE3.SA) for the rank of the world’s top nickel producer and is also the world’s largest palladium producer. Reporting by Anastasia Lyrchikova and Polina Ivanova; Editing by David Evans",https://uk.reuters.com/article/russia-nornickel-rusal-court/russias-potanin-to-appeal-uk-court-decision-in-battle-of-billionaires-idUKL8N1Y25HL,27 Nov 2018,"Russian businessman Vladimir
Potanin plans to appeal a London court decision to block him
from buying shares in mining company Norilsk Nickel
from fellow investor Roman Abramovich, representatives at
Potanin's investment firm said on Tuesday.",Russia's Potanin to appeal UK court decision in battle of billionaires
2018-11-27,"PARIS (Reuters) - France is considering restructuring state-owned utility EDF and plans a steady reduction to the country’s reliance on nuclear power, the government said on Tuesday. In a long-awaited speech on energy strategy, President Emmanuel Macron said France would reduce the share of nuclear in the power mix to 50 percent by 2035, down from 75 percent today, rather than the total phasing out planned by neighbour Germany. The fate of EDF, long a symbol of French industrial might and a world leader in nuclear technology, is a politically sensitive issue in France. It has already led to the resignation of Macron’s former ecology minister, Nicolas Hulot, who accused the president of dragging his feet on nuclear power.  “I was not elected on a promise to exit nuclear power but to reduce the share of nuclear in our energy mix to 50 percent,” Macron said in an hour-long address, adding that 14 of EDF’s 58 nuclear reactors would be closed by 2035. EDF shares fell up to 4 percent on news of the plans, which a source close to the president’s office said could involve the state increasing its stake in the company. By 1630 GMT the shares were down 0.25 percent.  Macron’s action plan is broadly in line with EDF’s desire not to close any reactors before 2029, besides the previously scheduled closure of Fessenheim’s two reactors near the German border. No further closures are planned before the end of Macron’s term in 2022 Another two will be shut down over 2027-28 and a further two could face closure as early as 2025-26 if there is no risk of jeopardising France’s power supply. In his election campaign, Macron promised to stick to the former Socialist government’s target of reducing the share of nuclear to 50 percent by 2025. But he rowed back on the pledge a few months after taking office, angering environmentalists. As France reduces its dependence on nuclear energy, EDF is wooing overseas markets with the EPR model of reactor it is building at Hinkley Point, Britain’s first new plant in decades.  Macron said the schedule for shutting down reactors would depend on the evolution of France’s energy mix, including the planned increase of renewable energy and the expansion of interconnection capacity with neighbouring countries.  “It is a pragmatic approach ... which takes into account security of supply,” he said.  An Elysee note on the long-term strategy said the closures would focus on the oldest reactors, including at the Tricastin, Bugey, Gravelines and Chinon plants. It also said that, to limit job losses, no sites would be closed completely.  Macron did not mention a possible EDF restructuring but the Elysee note said the state could raise its 83.7 percent stake. “The state will consider boosting its stake in the capital of the company in line with the challenges and risks linked to the nuclear activity,” the note said.  Ecology Minister Francois de Rugy told a news conference that EDF’s structure was not necessarily the most efficient in the long run.  “We want EDF to remain an integrated group. There could be a parent company and subsidiaries,” he said.  Financial markets have long speculated that EDF’s nuclear activities could be put into a separate legal structure and renationalised, which would allow the state to subsidise the business and make nuclear energy available to EDF as well as its competitors.  Several of EDF’s major business activities are already operating as separate legal units, such as power grid operators RTE and Enedis, as well as its renewable energy division.  Greenpeace said that Macron had fallen prey to corporate interests.      “For the umpteenth time, the government has caved in to the nuclear industry lobby,” said Alix Mazounie, head of Greenpeace France’s nuclear campaign. Additional reporting by Michel Rose and Jean-Baptiste Vey; Writing by Geert De Clercq; Editing by David Evans and David Goodman",https://uk.reuters.com/article/france-energy/update-3-edf-restructuring-expected-as-france-reduces-reliance-on-nuclear-idUKL8N1Y22RK,27 Nov 2018,"* Four to six reactors to close by 2030, two in 2027-28
(Writes through, adds environment minister comments, detail)",UPDATE 3-EDF restructuring expected as France reduces reliance on nuclear
