publish_datetime,content,href,story_abstract,title
2018-12-18,"BEIJING/SINGAPORE, Dec 19 (Reuters) - Oil prices rebounded on Wednesday after falling for the past three sesssions with worries about oversupply and a slowing global economy keeping markets under pressure though sentiment may be shifting as falling equity markets seemed to stabilize. West Texas Intermediate futures (WTI) climbed 4 cents cents, or 0.09 percent, to $46.28 per barrel by 0443 GMT, after plunging 7.3 percent the day before in a session when it touched its lowest since August 2017. Global benchmark Brent crude futures rose 0.4 percent, or 23 cents, at $56.49 per barrel. It dropped 5.6 percent on Tuesday, at one point hitting a 14-month low. WTI prices are holding as ""traders look for some solace in U.S. equity markets as risk sentiment appears to be stabilizing,"" said Stephen Innes, head of trading for Asia-Pacific at OANDA ""But we are far removed from any bullish flip in investor sentiment."" The S&P 500 ended up slightly on Tuesday and the Dow Jones Industrial Average rose 0.35 percent as both indices ended losing streaks. Further adding to the oversupply concerns, the American Petroleum Institute said on Tuesday U.S. crude stocks rose unexpectedly last week, while gasoline inventories increased. If the build in crude stockpiles is confirmed by U.S. government data Wednesday, it will be the first increase in three weeks. Meanwhile, analysts said that upcoming output cuts led by the Organization of the Petroleum Exporting Countries (OPEC) had so far failed to stimulate the market as they were not due to kick in until next month. Output from de facto OPEC leader Saudi Arabia as well as the United States and Russia - leading producers outside the group - has been at or near record highs. The U.S. government said shale production is expected to climb to over 8 million barrels per day (bpd) for the first time by the end of December. Russian oil output is so far this month at a record 11.42 million bpd, an industry source told Reuters. However, there were some factors tightening supply, with Libya's state oil company declaring force majeure at the country's largest oilfield. That came a week after the firm announced a contractual waiver on exports from the field following its seizure by protesters. Elsewhere, a speech marking 40 years of market liberalization by Chinese President Xi Jinping offered no specific support measures for the second-largest economy, disappointing investors who were expecting fiscal policy loosening and a tax cut. China's Shanghai crude futures fell 5.8 percent to trade at 389.4 yuan ($56.53)per barrel on Wednesday, the lowest since their launch in March. Oil market investors were also turning their attention to the outcome of a two-day meeting of the U.S. Federal Reserve that is due to end on Wednesday. The Fed is expected to raise U.S. interest rates for the fourth time this year though the central bank may temper the outlook for further increases in 2019 due to concerns about the economy. ($1 = 6.8886 Chinese yuan renminbi) (Reporting by Meng Meng and Aizhu Chen Editing by Joseph Radford and Christian Schmollinger) ",https://www.cnbc.com//2018/12/18/reuters-america-update-1-oil-prices-climb-after-tumble-on-hint-markets-stabilizing.html,"* Concerns about oversupply weigh on oil markets * Producer deal to cut output does not kick in until January * U.S. crude oil inventories rose last week -API * Pessimism over global economic growth also drags * Markets look to outcome of Fed meeting (Adds comment, updates prices) ",UPDATE 1-Oil prices climb after tumble on hint markets stabilizing
2018-12-18,"SYDNEY, Dec 19 (Reuters) - Asian share markets played second string to bonds on Wednesday as a spectacular fall in the price of oil spurred speculation the U.S. Federal Reserve might be done with tightening after its policy meeting later in the session. MSCI's broadest index of Asia-Pacific shares outside Japan gained 0.4 percent, while Shanghai blue chips were flat. Japan's Nikkei steadied after an early dip and E-Mini futures for the S&P 500 added 0.4 percent. Oil had stolen the show as a supply glut saw Brent shed almost 6 percent overnight. U.S. crude was last down another 13 cents at $46.11 a barrel, while Brent recouped just 4 cents to $56.30. Brent's 35 percent plunge since October is sending a disinflationary pulse through the world at a time when trade and economic activity are already cooling. That has only added to pressure on the Fed to abandon its commitment to yet more hikes. U.S. President Donald Trump on Tuesday warned the central bank not to ""make yet another mistake"", while a Wall Street Journal editorial called for a pause. So far, the futures market is sticking with a two-in-three chance of a rate increase on Wednesday. ""Despite recent market volatility we think that it is still more likely than not that the Fed will raise rates,"" said ANZ senior economist Tom Kenny. ""But we lean slightly toward the Fed removing the reference to the need for 'further gradual increases'."" He also expects the median Fed forecast, or dot plots, to drop to two rate rises for next year, from the three projected back in September. The market is well ahead of that and pricing in less than one rise in 2019. Talk of a dovish turn helped Wall Street steady and the Dow ended Tuesday up 0.35 percent. The S&P 500 edged up 0.01 percent and the Nasdaq 0.45 percent. BOND BONANZA Stocks were left in the dust by bonds as 10-year Treasury yields hit their lowest since August at 2.799 percent , testing a major chart level at 2.80 percent. Yields on two-year U.S. notes touched a three-month trough of 2.629 percent, a massive turnaround from November's 2.977 percent peak. Yields in Japan and Australia also reached multi-month lows. Reasons for the rally were easy to find. The latest survey of fund managers globally from BofA Merrill Lynch showed the third biggest decline in inflation expectations on record, while just over half expected the world economy to slow next year. Investors rushed into bonds, with the largest ever one-month rotation into fixed-income assets, while cutting equities. ""Investors are close to extreme bearishness,"" said Michael Hartnett, chief investment strategist at Bank of America-Merrill Lynch. ""All eyes are on the Fed, and a dovish message could equal a bear market bounce."" The steep drop in Treasury yields undermined one of the U.S. dollar's major props and pulled its index back to 96.921 , from a recent top of 97.711. The dollar fell to 112.46 yen, from a 113.70 high last week, while the euro nudged up to $1.1379 from a $1.1266 low. In commodity markets, gold held near its recent five-month peak as the dollar eased and the threat of higher interest rates waned. Spot gold stood at $1,248.85 per ounce. (Reporting by Wayne Cole Editing by Shri Navaratnam and Sam Holmes) ",https://www.cnbc.com//2018/12/18/reuters-america-global-markets-asia-tenses-for-fed-call-oil-slide-boosts-bonds.html,"* Asian stock markets : https://tmsnrt.rs/2zpUAr4 * All eyes on Fed meeting, markets wager on a ""dovish"" hike * Fed seen dropping ""gradual increases"", lowering dot forecast * Latest plunge in oil prices drags on inflation outlook * Asia stocks hesitant as investors rush to bonds ","GLOBAL MARKETS-Asia tenses for Fed call, oil slide boosts bonds"
2018-12-18,"BEIJING/SINGAPORE, Dec 19 (Reuters) - U.S. oil prices rose on Wednesday to claw back part of their more than 5 percent losses from the previous session, with worries about oversupply and a slowing global economy keeping markets under pressure. U.S. crude oil had climbed 37 cents, or 0.8 percent, to $46.24 per barrel by 0122 GMT, after plunging 7.3 percent the day before in a session when it touched its lowest since August last year at $45.79. Global benchmark Brent was up 0.85 percent, or 49 cents, at $56.75 per barrel. It dropped 5.62 percent on Tuesday, at one point marking a 14-month low of $56.16 a barrel. ""The toxic combination of oversupply worries and global growth distress should see oil prices languish into year-end as negative momentum is leading price action,"" said Stephen Innes, head of trading for Asia-Pacific at OANDA. U.S. crude stocks rose unexpectedly last week, while gasoline inventories increased, industry group the American Petroleum Institute said on Tuesday. If the build in crude stockpiles is confirmed by U.S. government data Wednesday, it will be the first increase in three weeks. Meanwhile, analysts said that upcoming output cuts led by the Organization of the Petroleum Exporting Countries (OPEC) had so far failed to stimulate the market as they were not due to kick in until next month. Output from de facto OPEC leader Saudi Arabia as well as the United States and Russia - leading producers outside the group - has been at or near record highs. The U.S. government has said shale production is expected to climb to over 8 million barrels per day (bpd) for the first time on record by the end of December. Russian oil output hit a record 11.42 million bpd this month, an industry source told Reuters. However, there were some factors tightening supply, with Libya's state oil company declaring force majeure at the country's largest oilfield. That came a week after the firm announced a contractual waiver on exports from the field following its seizure by protesters. Elsewhere, a speech marking 40 years of market liberalization by Chinese President Xi Jinping offered no specific support measures for the second largest economy, disappointing investors who were expecting fiscal policy loosening and a tax cut. China's Shanghai crude futures fell 5.95 percent in tandem with Brent's decline overnight to trade at 388.9 yuan ($56.41) per barrel on Wednesday, the lowest level since their launch in March. Oil market investors were also turning their attention to the outcome of a two-day meeting of the U.S. Federal Reserve that is due to end on Wednesday. ($1 = 6.8939 Chinese yuan renminbi) (Reporting by Meng Meng and Aizhu Chen Editing by Joseph Radford) ",https://www.cnbc.com//2018/12/18/reuters-america-u-s-oil-prices-climb-after-tumble-but-oversupply-worries-drag.html,* Concerns about oversupply weigh on oil markets * Producer deal to cut output does not kick in until January * U.S. crude oil inventories rose last week -API * Pessimism over global economic growth also drags * Markets look to outcome of Fed meeting ,"U.S. oil prices climb after tumble, but oversupply worries drag"
2018-12-18,"NEW YORK, Dec 18 (Reuters) - Oil prices tumbled more than 5 percent on Tuesday in heavy trade due to fears of oversupply and deteriorating demand, extending a selloff that has taken major crude benchmarks down more than 30 percent from an October peak. U.S. crude and global benchmark Brent both extended declines in post-settlement trade after trade group The American Petroleum Institute said U.S. inventories unexpectedly climbed in the latest week. U.S. crude oil fell $3.64, or 7.3 percent, to settle at $46.24 a barrel, the weakest since August, 2017. In post-close trade, the contract was down 8 percent to $45.91 a barrel. Global benchmark Brent lost $3.35, or 5.62 percent, to settle at $56.26 a barrel. During the session, Brent hit a 14-month low of $56.16. U.S. crude stocks rose by 3.5 million barrels in the week to Dec. 14 to 441.3 million, API said, compared with analysts' expectations for a decrease of 2.4 million barrels. If that build is confirmed by U.S. government data Wednesday, it will be the first increase in three weeks. More than 900,000 contracts changed hands on Tuesday, far exceeding the 200-day moving average of 591,000 contracts. Investor confidence is deteriorating, with more fund managers expecting global growth to weaken over the next 12 months, the worst outlook in a decade, Bank of America Merrill Lynch's December investor survey showed. ""There was a flood of supply-side news yesterday which, in combination with the demand destruction that the stock market slide implied, got us below $50 (a barrel for U.S. crude), and that gave us a strong sell signal,"" said Bob Yawger, director of futures with Mizuho in New York. World stock markets inched higher as investors focused on the next move for the U.S. Federal Reserve, which kicked off a two-day monetary policy meeting on Tuesday. Equity markets have had steep declines over the last two months, with several stock sectors having reached bear-market territory. The Fed is expected to raise interest rates on Wednesday amid a host of calls to pause its tightening cycle or risk harming the economy. Among the bearish factors, Britain's largest oilfield restarted production, increasing supply, the U.S. government said output from shale would top 8 million barrels per day (bpd) this year and data suggested U.S. crude inventories would rise this week. The Organization of the Petroleum Exporting Countries and other oil producers agreed this month to curb production by 1.2 million bpd, equivalent to more than 1 percent of global demand, in an attempt to drain tanks and boost prices. But the cuts will not happen until next month and production has been at or near record highs in the United States, Russia and Saudi Arabia. Russian oil output hit a record 11.42 million bpd this month, an industry source told Reuters. Oil production from seven major U.S. shale basins is expected by year-end to surpass 8 million bpd for the first time, the U.S. Energy Information Administration said. Britain's largest oilfield, Buzzard, restarted after repairs on pipe work, a spokesman for operator Nexen said on Monday. Buzzard produces about 150,000 bpd and is the largest contributor to the Forties pipeline that brings oil to shore from more than 50 fields. Separately, Libya's state oil firm declared force majeure on operations at the country's largest oilfield, El Sharara. The 315,000 bpd field, located in the southern part of the country, was taken over on Dec. 8 by groups of tribesmen, armed protesters and state guards demanding salary payments and development funds. (Additional reporting by Koustav Samanta in Singapore and Christopher Johnson in London Editing by David Gregorio, Matthew Lewis and James Dalgleish) ",https://www.cnbc.com//2018/12/18/reuters-america-update-14-oil-drops-over-5-pct-on-economic-slowdown-fears-supply-glut.html,"* U.S. shale oil output to top 8 mln bpd by year-end -EIA * Russian oil output at record high in December * OPEC+ production cuts will take time to kick in (Adds API data, updates with post settlement trade) ","UPDATE 14-Oil drops over 5 pct on economic slowdown fears, supply glut"
2018-12-18,"NEW YORK, Dec 18 (Reuters) - Global equity markets dipped on Tuesday as nervous investors awaited indications whether the Federal Reserve will be able to raise interest rates much further amid turbulent markets and a weakening outlook for the global economy. Energy stocks weighed on the U.S. market as oil price declines deepened. Steep drops in equity markets over the last two months have sapped investor confidence, spurring fund managers to predict global growth to weaken over the next 12 months, the worst outlook in a decade, Bank of America Merrill Lynch's December investor survey showed. MSCI's world stock index fell 0.3 percent. The index is down 10 percent this year and is set for its worst year in a decade. U.S. stocks eked out modest gains amid volatile trading as investors weighed strong tech earnings against concerns about global growth. The Dow Jones Industrial Average rose 82.66 points, or 0.35 percent, to 23,675.64, the S&P 500 gained 0.22 points, or 0.01 percent, to 2,546.16 and the Nasdaq Composite added 30.18 points, or 0.45 percent, to 6,783.91. The Dow had been up by more than 250 points in midday trading. The benchmark S&P 500 index began the trading session almost 8 percent lower for December. ""We're facing the biggest December fall in U.S. stocks since 1931 and this is striking and worrying at the same time,"" said Chris Bailey, European strategist at international financial services firm Raymond James. ""We are at a regime shift moment, and the debate is how big that regime shift will be."" A speech by Chinese President Xi Jinping, which investors had hoped could lift morale, had little impact after he offered no specific support measures for the economy. Chinese shares fell over 1 percent . Japan's Nikkei lost 1.8 percent. Adding to the gloomy mood, the German Ifo economic institute's business climate index fell for the fourth month in a row to its lowest level in more than two years and Japan's government revised down its economic growth forecasts. On Monday, U.S. President Donald Trump and his top trade adviser stepped up their criticism of the Fed's monetary tightening, raising investor anxiety. Benchmark 10-year notes last rose 9/32 in price to yield 2.8264 percent, from 2.857 percent late on Monday. U.S. crude futures settled down 7.3 percent while Brent settled down 5.6 percent, weakening for a third consecutive session on reports of swelling inventories and forecasts of record U.S. and Russian output. The dollar extended its declines against major currencies ahead of the Fed meeting. The dollar index, tracking it against six major peers, fell 0.03 percent, with the euro up 0.14 percent to $1.1362. (Additional reporting by April Joyner and Sinéad Carew in New York; Editing by Leslie Adler and Phil Berlowitz) ",https://www.cnbc.com//2018/12/18/reuters-america-global-markets-stocks-dip-ahead-of-fed-news-oil-prices-drop.html,* Fund managers see worst outlook for world growth in decade * Oil prices sink amid rising inventories * Stocks give up earlier gains as investors look ahead to Fed meeting (Updates through close of U.S. trading) ,GLOBAL MARKETS-Stocks dip ahead of Fed news; oil prices drop
2018-12-18,OIL FUTURES EXTEND LOSSES SLIGHTLY IN POST-SETTLEMENT TRADE AFTER API DATA SHOW SURPRISE BUILD IN U.S. CRUDE STOCKPILES ,https://www.cnbc.com//2018/12/18/reuters-america-oil-futures-extend-losses-slightly-in-post-settlement-trade-after-api-data-show-surprise-build-in-u-s-crude-stockpiles.html,,OIL FUTURES EXTEND LOSSES SLIGHTLY IN POST-SETTLEMENT TRADE AFTER API DATA SHOW SURPRISE BUILD IN U.S. CRUDE STOCKPILES
2018-12-18,"NEW YORK, Dec 18 (Reuters) - Global equity markets turned lower late on Tuesday as nervous investors awaited indications whether the U.S. Federal Reserve will be able to raise interest rates much further amid turbulent markets and a weakening outlook for the global economy. Energy stocks weighed on the U.S. market as oil price declines deepened. Steep drops in equity markets over the last two months have sapped investor confidence, spurring fund managers to predict global growth to weaken over the next 12 months, the worst outlook in a decade, Bank of America Merrill Lynch's December investor survey showed. MSCI's world stock index fell 0.5 percent. The index is down 10 percent this year and is set for its worst year in a decade. The Dow Jones Industrial Average rose 68.72 points, or 0.29 percent, to 23,661.7, the S&P 500 lost 6.26 points, or 0.25 percent, to 2,539.68 and the Nasdaq Composite added 8.57 points, or 0.13 percent, to 6,762.30. The benchmark S&P 500 index began the trading session almost 8 percent lower for December. ""We're facing the biggest December fall in U.S. stocks since 1931 and this is striking and worrying at the same time,"" said Chris Bailey, European strategist at international financial services firm Raymond James. ""We are at a regime shift moment, and the debate is how big that regime shift will be."" A speech by Chinese President Xi Jinping, which investors had hoped could lift morale, had little impact after he offered no specific support measures for the economy. Chinese shares fell over 1 percent . Japan's Nikkei lost 1.8 percent. Adding to the gloomy mood, the German Ifo economic institute's business climate index fell for the fourth month in a row to its lowest level in more than two years and Japan's government revised down its economic growth forecasts. On Monday, U.S. President Donald Trump and his top trade adviser stepped up their criticism of the Fed's monetary tightening, raising investor anxiety. Benchmark 10-year notes last rose 10/32 in price to yield 2.8228 percent, from 2.857 percent late on Monday. U.S. crude futures settled down 7.3 percent while Brent settled down 5.6 percent, weakening for a third consecutive session on reports of swelling inventories and forecasts of record U.S. and Russian output. The dollar extended its declines against major currencies ahead of the Fed meeting. The dollar index, tracking it against six major peers, was flat, with the euro up 0.11 percent to $1.1358. (Additional reporting by April Joyner and Sinéad Carew in New York; Editing by Bernadette Baum and Leslie Adler) ",https://www.cnbc.com//2018/12/18/reuters-america-global-markets-global-stocks-fall-ahead-of-fed-news-oil-prices-drop.html,* Fund managers see worst outlook for world growth in decade * Oil prices sink amid rising inventories * Stocks give up earlier gains as investors look ahead to Fed meeting (Recasts with global stocks trading lower; updates prices) ,GLOBAL MARKETS-Global stocks fall ahead of Fed news; oil prices drop
2018-12-18,,https://www.cnbc.com//2018/12/18/reuters-america-u-s-crude-futures-fall-to-lowest-since-sept-1-2017.html,,"*U.S. CRUDE FUTURES FALL TO LOWEST SINCE SEPT. 1, 2017"
2018-12-18,"CRUDE FUTURES EXTEND LOSSES, WTI FALLS $3 TO SESSION LOW OF $46.88 A BARREL ",https://www.cnbc.com//2018/12/18/reuters-america-crude-futures-extend-losses-wti-falls-3-to-session-low-of-46-point-88-a-barrel.html,,"CRUDE FUTURES EXTEND LOSSES, WTI FALLS $3 TO SESSION LOW OF $46.88 A BARREL"
2018-12-18,"NEW YORK, Dec 18 (Reuters) - Oil prices tumbled on Tuesday after reports of swelling inventories and forecasts that record U.S. and Russian output will hit a market in which demand might weaken if global growth deteriorates as many expect. U.S. crude oil fell $2.35, or 4.7 percent, to trade at $47.53 a barrel by 12:55 p.m. EST (1755 GMT). The session low was $46.97, its weakest since September 2017. Global benchmark Brent lost $2.19, or 3.7 percent, to trade at $57.42 a barrel. Earlier in the session, Brent hit a 14-month low of $56.86. World stock markets inched higher as investors looked ahead to whether the U.S. Federal Reserve will be able to raise interest rates much further. Equity markets have had steep declines over the last two months. Investor confidence is deteriorating, with more fund managers expecting global growth to weaken over the next 12 months, the worst outlook in a decade, Bank of America Merrill Lynch's December investor survey showed. ""There was a flood of supply side news yesterday which, in combination with the demand destruction that the stock market slide implied, got us below $50 (a barrel for U.S. crude), and that gave us a strong sell signal,"" said Bob Yawger, director of futures with Mizuho in New York. Britain's largest oilfield restarted, increasing supply, the U.S. government said output from shale would top 8 million barrels per day this year, and data suggested U.S. crude inventories would rise this week. Both oil benchmarks have slid more than 30 percent since early October due to swelling global inventories. Volumes were low on Tuesday heading into the holiday season, and ahead of expiry for the front-month U.S. crude futures contract. The Organization of the Petroleum Exporting Countries and other oil producers agreed this month to curb production by 1.2 million barrels per day (bpd), equivalent to more than 1 percent of global demand, in an attempt to drain tanks and boost prices. But the cuts will not happen until next month and production has been at or near record highs in the United States, Russia and Saudi Arabia. Russian oil output hit a record 11.42 million bpd this month, an industry source told Reuters. Oil production from seven major U.S. shale basins is by the year-end expected to surpass 8 million bpd for the first time, the U.S. Energy Information Administration said. Inventories at the U.S. storage hub of Cushing, Oklahoma, delivery point for the oil futures contract, rose more than 1 million barrels from Dec. 11 to 14, traders said, citing data from market intelligence firm Genscape. U.S. trade group the American Petroleum Institute is expected to release weekly inventory data at 4:30 p.m. EST on Tuesday. Britain's largest oilfield, Buzzard, restarted after repairs on pipe work, a spokesman for operator Nexen said on Monday. Buzzard produces about 150,000 barrels per day and is the largest contributor to the Forties pipeline that brings oil to shore from more than 50 fields. The United States has surpassed Russia and Saudi Arabia as the world's biggest oil producer, with total crude output climbing to a record 11.7 million bpd. The market shrugged off news early on Tuesday that Libya's state oil firm had declared force majeure on operations at the country's largest oilfield, El Sharara, a week after it announced a contractual waiver on exports from the field following its seizure by protesters. The 315,000 barrels-a-day field, located in the south of the North African OPEC member country, was taken over on Dec. 8 by groups of tribesmen, armed protesters and state guards demanding salary payments and development funds. (Additional reporting by Koustav Samanta in Singapore and Christopher Johnson in London Editing by David Gregorio and Matthew Lewis) ",https://www.cnbc.com//2018/12/18/reuters-america-update-12-oil-dives-on-fears-of-glut-global-economic-slowdown.html,"* U.S. shale oil output to top 8 mln bpd by year-end -EIA * Russian oil output at record high in December * OPEC+ production cuts will take time to kick in (Updates prices, adds Libya force majeure) ","UPDATE 12-Oil dives on fears of glut, global economic slowdown"
