publish_datetime,content,href,publish_timestr,summarize,title
2018-05-04,"SAO PAULO, May 4 (Reuters) - Brazil’s power company Energisa SA withdrew its offer to buy a controlling stake of Eletropaulo Metropolitana, Brazil’s largest power distribution company, according to a securities filing on Friday. Eletropaulo has been target of bids from other two companies besides Energisa: Italy’s Enel SpA and Neoenergia SA , which is controlled by Spain’s Iberdrola. Energisa’s offer was the lowest of the three bidders. An auction for the potential sale of a controlling stake of Eletropaulo has been scheduled for June 4. (Reporting by Marcelo Teixeira)",https://uk.reuters.com/article/eletropaulo-ma-energisa/brazils-energisa-withdraws-offer-to-buy-eletropaulo-shares-filing-idUKE6N1N202R,04 May 2018,"Brazil's power company Energisa
SA withdrew its offer to buy a controlling stake of
Eletropaulo Metropolitana, Brazil's largest power
distribution company, according to a securities filing on
Friday.",Brazil's Energisa withdraws offer to buy Eletropaulo shares -filing
2018-05-04,"RIO DE JANEIRO, May 4 (Reuters) - Brazil’s Petrobras Distribuidora SA, the fuel distribution unit of state-controlled oil company Petroleo Brasileiro, missed net income estimates in the first quarter, a filing showed on Friday. BR Distribuidora, as the company is known, posted net income of 247 million reais ($69.98 million), well below a consensus estimate compiled by Thomson Reuters of 332.37 million reais. Earnings before interest, taxes, depreciation and amortization, a common gauge of operational profitability known as EBITDA, were 773 million reais, above a consensus estimate of 733.77 million reais. $1 = 3.5297 reais
Reporting by Roberto Samora; Editing by Dan Grebler",https://uk.reuters.com/article/petrobras-distri-results/brazils-br-distribuidora-posts-earnings-miss-in-first-quarter-idUKE5N1OL018,04 May 2018,"Brazil's Petrobras
Distribuidora SA, the fuel distribution unit of
state-controlled oil company Petroleo Brasileiro,
missed net income estimates in the first quarter, a filing
showed on Friday.",Brazil's BR Distribuidora posts earnings miss in first quarter
2018-05-04,"WASHINGTON (Reuters) - Illinois’ Attorney General said on Friday she plans to sue the U.S. Environmental Protection Agency for allowing a proposed Foxconn Technology Co Ltd plant in neighboring Wisconsin to operate without stringent pollution controls. On Tuesday, the EPA identified 51 areas in 22 states that do not meet federal air quality requirements for ozone, a step toward enforcing the standards issued in 2015. An exempted area was Racine County, Wisconsin, just north of the Illinois border that is known to have heavily polluted air, where Taiwan-based Foxconn is building a $10 billion liquid-crystal display plant. Pollution monitoring data show the county’s ozone levels  exceed the 70 parts per billion (ppb) limit. If Racine County had been designated a “non-attainment” area, it would have required Foxconn to install stringent pollution control equipment. Attorney General Lisa Madigan said she would file a lawsuit in the District of Columbia Circuit Court of Appeals challenging the EPA’s ozone designations, saying its failure to name Racine County a “non-attainment” area puts people at risk. “Despite its name, the Environmental Protection Agency now operates with total disregard for the quality of our air and water, and in this case, the U.S. EPA is putting a company’s profit ahead of our natural resources and the public’s health,” Madigan said in a statement. The EPA, under Administrator Scott Pruitt, left Racine County off its non-attainment list despite an agency staff analysis of ozone levels in Wisconsin published in December, which found that the county’s air exceeded federal ozone limits. Wisconsin Governor Scott Walker, who supports bringing Foxconn to Wisconsin, tweeted on Tuesday that the state would work with EPA “to implement a plan that continues to look out for the best interest of Wisconsin.” Wisconsin’s Republican-controlled state Assembly last year voted to approve a bill that paves the way for a $3 billion incentives package for a proposed by Foxconn. Reporting by Valerie Volcovici; Editing by Richard Chang",https://uk.reuters.com/article/usa-epa-lawsuit/illinois-to-sue-epa-for-exempting-foxconn-plant-from-pollution-controls-idUKL1N1SB1ZG,04 May 2018,"Illinois' Attorney General
said on Friday she plans to sue the U.S. Environmental
Protection Agency for allowing a proposed Foxconn Technology Co
Ltd plant in neighboring Wisconsin to operate without
stringent pollution controls.",Illinois to sue EPA for exempting Foxconn plant from pollution controls
2018-05-04,"(Reuters) - The U.S. Justice Department said on Friday that former Volkswagen Chief Executive Martin Winterkorn, indicted on four felony charges in Detroit in the company’s diesel emissions scandal, is a fugitive who faces a U.S. arrest warrant. As long as Winterkorn remains in Germany, the U.S. warrant is unlikely to have practical impact because Germany does not extradite its citizens to the United States.  Winterkorn, 70, a German citizen, was indicted in March on fraud and conspiracy charges, but the case was only unsealed on Thursday.  David Ashenfelter, a spokesman for the U.S. District Court in Detroit, confirmed a warrant for Winterkorn’s arrest was issued.  Nicole Navas Oxman, a Justice Department spokeswoman, said on Friday, “Martin Winterkorn remains a fugitive.”  A Volkswagen spokeswoman declined to comment, except to reiterate that the company is still cooperating. “We are surprised at the charge,” a lawyer for Winterkorn, Felix Doerr, told German news outlet Handelsblatt. A grand jury in Detroit has indicted nine people in connection with the diesel emissions scandal. Two former VW executives have pleaded guilty and been sentenced prison terms, while a former manager of VW’s Audi unit, Giovanni Pamio, 61, an Italian citizen, has been charged and remains in Germany pending extradition. The remaining six, including Winterkorn, are believed to be in Germany and are unlikely to face U.S. charges. Prosecutors in Germany are also investigating the VW emissions issue. The September 2015 disclosure that VW intentionally cheated on emissions tests for at least six years using secret software led to Winterkorn’s ouster, damaged the company’s reputation around the world and prompted massive bills. In total, VW has agreed to spend more than $25 billion in the United States to address claims from owners, environmental regulators, states and dealers and offered to buy back about 500,000 polluting U.S. vehicles. Reporting by David Shepardson; Editing by Cynthia Osterman",https://uk.reuters.com/article/volkswagen-emissions/u-s-issues-arrest-warrant-for-former-vw-ceo-but-unlikely-to-face-charges-idUKL1N1SB1XM,04 May 2018,"The U.S. Justice Department said on Friday
that former Volkswagen Chief Executive Martin Winterkorn,
indicted on four felony charges in Detroit in the company's
diesel emissions scandal, is a fugitive who faces a U.S. arrest
warrant.",U.S. issues arrest warrant for former VW CEO but unlikely to face charges
2018-05-04,"(Adds details about proxy battle, company background, share price move, adds TORONTO to dateline) By Julie Gordon and John Tilak CALGARY/TORONTO, May 4 (Reuters) - Shareholders of Crescent Point Energy Corp voted to elect the Canadian energy producer’s full slate of directors after a contentious battle with activist investor Cation Capital, Crescent spokeswoman Andrée Morier said on Friday. Reuters was first to report this week that Crescent Point was set to win support for its director nominees based on a preliminary counting of votes. The proxy fight, the biggest in the Canadian energy sector in at least about four years, was closely followed by investors and brought to the forefront new activist investor Cation. Crescent Point was Cation’s first activist engagement. Alberta-based Cation, which owns a 0.3 percent stake in Crescent Point, began its public push for change at the company last month. Cation was founded by Sandy Edmonstone, a former deputy head of global oil and gas at Macquarie Capital. The proxy battle was expected to be close, with ISS supporting some of the activist’s nominees and Glass Lewis supporting the company’s choices. Cation called for changes in the board last month, citing the share value that was lost in recent years. Crescent Point’s stock, which was down 1.9 percent on Friday, has shed 67 percent in the last three years. Calgary, Alberta-based Crescent Point argued that it had been refreshing its board and that its plan was working. (Reporting by Julie Gordon in Calgary and John Tilak in Toronto; Editing by Richard Chang and Matthew Lewis)",https://uk.reuters.com/article/crescent-point-directors/update-1-crescent-point-wins-proxy-battle-staves-off-activist-push-idUKL1N1SB1XU,04 May 2018,"Shareholders of Crescent
Point Energy Corp voted to elect the Canadian energy
producer's full slate of directors after a contentious battle
with activist investor Cation Capital, Crescent spokeswoman
Andrée Morier said on Friday.","UPDATE 1-Crescent Point wins proxy battle, staves off activist push"
2018-05-04,"CALGARY, May 4 (Reuters) - Shareholders of Crescent Point Energy Corp voted the Canadian energy producer’s full slate of directors after a contentious battle with activist investor Cation Capital, Crescent spokeswoman Andrée Morier said on Friday. Reuters was first to report this week that Crescent Point was set to win support for its director nominees based on a preliminary counting of votes. (Reporting by Julie Gordon and John Tilak; Editing by Richard Chang)",https://uk.reuters.com/article/crescent-point-directors/crescent-point-wins-proxy-battle-staves-off-activist-push-idUKL1N1SB1V6,04 May 2018,"Shareholders of Crescent Point
Energy Corp voted the Canadian energy producer's full
slate of directors after a contentious battle with activist
investor Cation Capital, Crescent spokeswoman Andrée Morier said
on Friday.","Crescent Point wins proxy battle, staves off activist push"
2018-05-04,"NEW YORK (Reuters) - Oil prices rose about 2 percent on Friday, with U.S. crude hitting its highest in more than three years, as global supplies remained tight and the market awaited news from Washington on possible new U.S. sanctions against Iran. Bob Yawger, director at Mizuho, noted the looming May 12 deadline that U.S. President Donald Trump had set for Europeans to “fix” the deal with Iran over its nuclear programme or he would refuse to extend U.S. sanctions relief for the oil-producing Islamic Republic. “You have the May 12 Iran and Trump headlines that support the market,” he said. U.S. light crude settled up $1.29 at $69.72 a barrel. It touched a session peak of $69.97 for the first time since November 2014. It was on track to gain just over 2.3 percent on the week. Brent crude oil settled up $1.25 at $74.87 a barrel.  The global benchmark was set to end the week up 0.3 percent. Iran’s foreign minister said on Thursday that U.S. demands to change its 2015 agreement with world powers were unacceptable. Trump has said European allies must rectify “terrible flaws” in the international accord by May 12. European powers want to hand Trump a plan to save the Iran nuclear deal next week. But they have also started work on protecting EU-Iranian business ties if Trump makes good on his threat to withdraw. Iran resumed its role as a major oil exporter in January 2016 when international sanctions were lifted in return for curbs on Tehran’s nuclear program. ANZ analysts Daniel Hynes and Soni Kumari said Brent could reach $80 a barrel by the end of this year, attributing recent strength to rising geopolitical risks and tighter global supply. “We expect the market to tighten even further in second half 2018,” they wrote in a note to clients. Still, growing U.S. crude supplies have been capping price gains. Surging production in the Permian shale basin is outpacing pipeline capacity, while local refining issues have exacerbated oversupply. The United States now produces more crude oil than top exporter Saudi Arabia, and two weeks of U.S. inventory builds have limited the oil market’s upside. U.S. energy companies added oil rigs for a fifth straight week, with higher crude prices boosting profits and pushing nationwide production to record highs. [RIG/U] Drillers added nine oil rigs in the week to May 4, bringing the total to 834, the highest since March 2015, General Electric Co’s Baker Hughes energy services firm said. Hedge funds and other money managers cut their net long U.S. crude futures and options positions in the week to May 1, the U.S. Commodity Futures Trading Commission (CFTC) said on Friday. Additional reporting by Meng Meng in BEIJING and Henning Gloystein in SINGAPORE and Christopher Johnson in LONDON; Editing by Marguerita Choy, David Gregorio and Richard Chang",https://uk.reuters.com/article/global-oil/update-11-oil-hits-highest-since-nov-2014-as-iran-tensions-mount-idUKL8N1SB2NY,04 May 2018,"* U.S. oil drilling rig count rises 9 to 834 -Baker Hughes
(Adds data from Commodity Futures Trading Commission)",UPDATE 11-Oil hits highest since Nov. 2014 as Iran tensions mount
2018-05-04,"NEW YORK (Reuters) - U.S. stocks jumped more than 1 percent on Friday, helped by Apple and other technology shares and by weaker-than-expected jobs data that eased interest rate worries, while U.S. oil prices hit their highest in more than three years.  Apple (AAPL.O) shares rose after Warren Buffett’s Berkshire Hathaway (BRKa.N) raised its stake in the iPhone maker. The U.S. Labor Department’s report showed non-farm payrolls increased by 164,000 jobs last month, while the unemployment rate fell to 3.9 percent. However, wages edged up only 0.1 percent, easing concerns that inflation pressures were increasing. That assuaged some investor worries about a potential pick-up in the pace of U.S. interest rate hikes from the Federal Reserve. “The report might have taken some time to digest,” said Shawn Cruz, manager of trader strategy at TD Ameritrade in Chicago. “The focus moved to the lack of wage inflation versus the drop in the unemployment rate. That’s what’s behind the rally today,” he said.  The U.S. central bank on Wednesday left rates unchanged and said it expected annual inflation to run close to its “symmetric” 2 percent target over the medium term. The Dow Jones Industrial Average .DJI rose 332.36 points, or 1.39 percent, to 24,262.51, the S&P 500 .SPX gained 33.69 points, or 1.28 percent, to 2,663.42 and the Nasdaq Composite .IXIC added 121.47 points, or 1.71 percent, to 7,209.62. The pan-European FTSEurofirst 300 index .FTEU3 rose 0.66 percent and MSCI's gauge of stocks across the globe .MIWD00000PUS gained 0.75 percent. U.S. crude oil prices rose to their highest in more than three years as global supplies remained tight and the market awaited news from Washington on possible new U.S. sanctions against Iran. U.S. light crude CLc1 settled up $1.29 at $69.72 a barrel. It touched a session high of $69.97, its highest since November 2014. Brent crude oil LCOc1 settled up $1.25 at $74.87 a barrel. The global benchmark was set to end the week up 0.3 percent. The U.S. dollar leaped to its highest levels this year against a basket of currencies despite disappointing U.S. employment data for April, before dropping back to trade little changed. The dollar index .DXY rose 0.16 percent, with the euro EUR= down 0.21 percent to $1.1962. The dollar has gained as investors bet that the Fed will continue raising rates while other central banks, including the European Central Bank, will act more slowly. While the Fed is seen raising interest rates at least two more times this year, expectations of policy tightening from the ECB and the Bank of England are receding. That has driven the difference between German and U.S. government bond yields to near the highest in nearly three decades, with the short-dated US2DE210=RR and long-dated US10DE10=RR “transatlantic spread” at 305 and 240 basis points respectively. Gold prices rose slightly as the U.S. dollar backed off its highs. Spot gold XAU= rose 0.2 percent to $1,314.23 per ounce. U.S. Treasury yields were little changed, supported by U.S. equities gains, after earlier dropping to multi-week lows. In late afternoon trading, U.S. benchmark 10-year yields were flat at 2.945 percent US10YT=RR from 2.946 percent late on Thursday. Additional reporting by Gertrude Chavez-Dreyfuss, April Joyner and Karen Brettell in New York and Ritvik Carvalho in London; Editing by Dan Grebler and Nick Zieminski",https://uk.reuters.com/article/global-markets/global-markets-u-s-stocks-gain-1-pct-led-by-tech-gains-oil-prices-jump-idUKL1N1SB1TP,04 May 2018,"* Dollar leaps to highest levels this year before dropping
back",GLOBAL MARKETS-U.S. stocks gain 1 pct led by tech gains; oil prices jump
2018-05-04,"* Eyes on U.S. China trade talks * U.S. dollar higher despite jobs data * Oil prices rise (Updates with oil prices settlements) By Caroline Valetkevitch NEW YORK, May 4 (Reuters) - U.S. stocks jumped more than 1 percent on Friday, helped by Apple and other technology shares and by data that showed weaker-than-expected U.S. jobs and wage growth, while U.S. oil prices hit their highest in more than three years. Apple shares rose after Warren Buffett’s Berkshire Hathaway raised its stake in the iPhone maker. The Labor Department’s closely watched report showed non-farm payrolls increased by 164,000 jobs last month, while the unemployment rate fell to 3.9 percent. However, wages edged up only 0.1 percent, easing concerns that inflation pressures were increasing. That bolstered investor views that the pace of U.S. rate hikes will be gradual. “If people were worried about a faster pace of hike, this report should calm those ... The curve will likely resume its flattening bias in the long term, but it won’t invert in the foreseeable future,” said Collin Martin, fixed income strategist at Schwab Center for Financial Research in New York. The U.S. central bank on Wednesday left interest rates unchanged and said it expected annual inflation to run close to its “symmetric” 2 percent target over the medium term. The Dow Jones Industrial Average rose 344.7 points, or 1.44 percent, to 24,274.85, the S&P 500 gained 35.28 points, or 1.34 percent, to 2,665.01 and the Nasdaq Composite added 127.52 points, or 1.8 percent, to 7,215.68. The pan-European FTSEurofirst 300 index rose 0.66 percent and MSCI’s gauge of stocks across the globe gained 0.86 percent. Oil prices rose as global supplies remained tight and the market awaited news from Washington on possible new U.S. sanctions against Iran. U.S. crude rose $1.29 to settle at $69.72 a barrel while Brent gained $1.25 to $74.87. The U.S. dollar leaped to its highest levels this year against a basket of currencies despite disappointing U.S. employment data for April, before dropping back to trade little changed. The dollar index rose 0.22 percent, with the euro down 0.28 percent to $1.1953. The dollar has gained as investors bet that the Fed will continue raising rates while other central banks, including the European Central Bank, will act more slowly. While the Fed is seen raising interest rates at least two more times this year, expectations of policy tightening from the ECB and the Bank of England are receding. That has driven the difference between German and U.S. government bond yields to near the highest in nearly three decades, with the short-dated and long-dated “transatlantic spread” standing at 305 and 240 basis points respectively. U.S. Treasury yields were little changed after dropping to multi-week lows, supported by U.S. equity gains. Benchmark 10-year notes last /32 in price to yield 2.9459 percent, from 2.946 percent late on Thursday. Additional reporting by Gertrude Chavez-Dreyfuss and Karen
Brettell in New York and Ritvik Carvalho in London; Editing by
Jane Merriman and Dan Grebler",https://uk.reuters.com/article/global-markets/global-markets-u-s-stocks-gain-1-pct-led-by-tech-gains-oil-prices-jump-idUKL1N1SB1M0,04 May 2018,"U.S. stocks jumped more than 1
percent on Friday, helped by Apple and other technology shares
and by data that showed weaker-than-expected U.S. jobs and wage
growth, while U.S. oil prices hit their highest in more than
three years.",GLOBAL MARKETS-U.S. stocks gain 1 pct led by tech gains; oil prices jump
2018-05-04,"NEW YORK, May 4 (Reuters) - A recent U.S. agency ruling limiting certain tax benefits for energy master limited partnerships (MLPs) dealt a blow to a security class investors had loved for their income but now look likely to steer clear of even though they look cheap. MLPs are tax-exempt corporate structures that pay out profit to investors in dividend-style distributions, many of which are oil and natural gas pipeline companies. The Alerian MLP index plunged 4.6 percent after the Federal Energy Regulatory Commission said in March they will no longer be allowed to recover an income tax allowance as part of the fees they charge to shippers under a “cost of service” rate structure. A U.S. Appeals Court in 2016 ruled that energy regulators were allowing them to benefit from a “double recovery” of taxes, leading to the FERC ruling. The index is down nearly 8 percent for the year, after a drop of almost 13 percent in 2017, as expectations of higher interest rates, depressed commodity prices and the recent ruling have combined to keep investors wary. “The sentiment around MLPs at this point is just so negative it doesn’t matter what pops up,” said John LaForge, head of Real Asset Strategy at Wells Fargo Investment Institute in Sarasota Florida. “Maybe you would’ve expected even after the FERC decision you would get the initial reaction of the negative and then the value guys step up and say ‘this is crazy,’ but they didn’t do it. You don’t even have the value guys interested at this point.” High dividend yields are a hallmark of MLPs, leading many investors to use them as sources of income. While the dividend yield of the Alerian index was at 8.14 percent at the end of April, it has been on a downward slope since hitting a two-year high of 8.92 percent on March 28. The MLP index reached a record high in September 2014, as oil prices hovered near $100 a barrel and their high dividends made them attractive to investors in a low interest rate environment. Bond yields are rising, undermining the interest rate premium of MLPs and reducing demand, and the U.S. Federal Reserve has shown no signs of deviating from its path of tightening. U.S. benchmark 10-year notes hit a four-year high yield just over 3 percent in April while U.S. two-year yields recently crossed the 2.5 percent mark for the first time in nearly a decade. “For the last decade or so easy monetary policy has led a lot of money to income substitutes and bond proxies,” said Michael Arone, Chief Investment Strategist at State Street Global Advisors in Boston. “As rates have been moving up, particularly on the short end, you are seeing a lot of the kind of weak money leave pretty quickly.” Still, Jeremy Held, director of research at ALPS Portfolio Solutions in Denver, which is the issuer of the Alerian MLP ETF , notes there was a weak correlation between MLPs and interest rates over the 10-year period between 2006 and 2016. When rates rise, “initially they sort of sell off any rate-sensitive asset class – utilities, bonds, MLPs, telecoms,” said Held. “Then when the dust settles people actually look and say it matters if you can grow your (dividend) distribution faster than rates are rising, or is there still a spread.” MLPs have shown some signs of life recently. After selling off on the FERC ruling, the Alerian index was up 3.1 percent through Thursday since March, compared with a 4.3 percent drop in the S&P 500. Oil prices have also continued to climb, with WTI up more than 11 percent and Brent crude up more than 13 percent since the announcement. As MLPs generally track closely or above oil prices, they could be poised to regain their cachet. “If you look at the demand numbers out there, demand is very good,” said Stephen Massocca, Senior Vice President at Wedbush Securities in San Francisco. “There is some catching up to do, these things are dirt cheap.” Reporting by Chuck Mikolajczak; Editing by Alden Bentley and
Susan Thomas",https://uk.reuters.com/article/usa-stocks-mlp/energy-mlps-fight-against-sentiment-after-u-s-watchdog-ruling-idUKL1N1S91UV,04 May 2018,"A recent U.S. agency ruling
limiting certain tax benefits for energy master limited
partnerships (MLPs) dealt a blow to a security class investors
had loved for their income but now look likely to steer clear of
even though they look cheap.",Energy MLPs fight against sentiment after U.S. watchdog ruling
