publish_datetime,content,href,publish_timestr,summarize,title
2018-09-25,"UNITED NATIONS (Reuters) - U.S. President Donald Trump and Iranian President Hassan Rouhani exchanged taunts at the United Nations General Assembly on Tuesday with Trump vowing more sanctions against Tehran and Rouhani suggesting his American counterpart suffers from a “weakness of intellect.” Trump used his annual address to the United Nations to attack Iran’s “corrupt dictatorship,” praise last year’s bogeyman North Korea and lay down a defiant message that he will reject globalism and protect American interests. But much of his 35-minute address was aimed squarely at Iran, which the United States accuses of harbouring nuclear ambitions and fomenting instability in the Middle East through its support for militant groups in Syria, Lebanon and Yemen. “Iran’s leaders sow chaos, death and destruction,” Trump told the gathering in the green-marbled hall. “They do not respect their neighbours or borders or the sovereign rights of nations.” Rouhani, addressing the assembled world leaders later, sharply criticized Trump’s decision to withdraw from the 2015 international nuclear deal with Iran. He said he had “no need for a photo opportunity” with Trump and suggested the U.S. president’s pull back from global institutions was a character defect. “Confronting multilateralism is not a sign of strength. Rather it is a symptom of the weakness of intellect - it betrays an inability in understanding a complex and interconnected world,” he said. Trump’s address was met largely by silence from world leaders still not comfortable with go-it-alone views that have strained U.S. relationships with traditional allies worldwide. His speech, while delivered in a low-key fashion, was nonetheless a thunderous recitation of his “America First” policies. He has disrupted the world order by withdrawing the United States from the nuclear deal and the Paris climate accord, and threatened to punish NATO nations for not paying more for their common defence. “We will never surrender America’s sovereignty to an unelected, unaccountable, global bureaucracy,” Trump said, in language popular with his political base. “America is governed by Americans. We reject the ideology of globalism, and we embrace the doctrine of patriotism.” Besides calling out Iran, Trump also criticized China for its trade practices but made no mention of Russia’s interference in Syria’s war or its suspected meddling in U.S. elections. Rouhani was defiant in his speech to the world body. “What Iran says is clear: no war, no sanctions, no threats, no bullying; just acting according to the law and the fulfilment of obligations,” Rouhani said. Offering an alternative view when it was his turn at the podium, French President Emmanuel Macron told the delegates that the law of the survival of the fittest, protectionism and isolationism would only lead to heightened tensions. Defending multilateralism and collective action, he said  nationalism would lead to failure and if countries stopped defending basic principles, global wars would return.   “I do not accept the erosion of multilateralism and don’t accept our history unravelling,” Macron told the assembly, at times raising his voice. “Our children are watching.”  Macron, citing the example of Iran, said that this unilateralism push would lead directly to conflicts. Trump, who begins his political rallies with boasts about his economic record in less than two years in office, used the same rhetoric before the crowd of world leaders and diplomats, telling them he had accomplished more than almost any previous U.S. president. The remark led to some murmuring and laughter in the crowd, taking the president slightly aback. “I didn’t expect that reaction, but that’s OK,” he said. Trump attempted to drive a wedge between Iran’s leadership and its people, days after an attack in southwestern Iran on a military parade killed 25 people and unsettled the country. In remarks to reporters on his way to his speech, Trump said he would not meet the Iranians until they “change their tune.” Though he held out the possibility of a better relationship in the future, he made clear economic pressure on Iran would not abate. Trump’s national security adviser, John Bolton, addressing a group called United Against a Nuclear Iran, called the 2015 accord “the worst diplomatic debacle in American history” and had a warning for “the mullahs in Tehran.” “If you cross us, our allies, or our partners; if you harm our citizens; if you continue to lie, cheat, and deceive, yes, there will indeed be HELL to PAY,” he said. In May, Republican Trump withdrew the United States from the  deal to put curbs on Iran’s nuclear programme in exchange for easing sanctions. France, Britain, Germany, Russia, China and the European Union were part of the accord with Iran. Foes for decades, Washington and Tehran have been increasingly at odds since May. The accord with OPEC member Iran was negotiated under Democratic U.S. President Barack Obama. “Additional sanctions will resume November 5th and more will follow and we are working with countries that import Iranian crude oil to cut their purchases substantially,” Trump said. He said the United States would help create a regional  strategic alliance between Gulf nations and Jordan and Egypt, a move the United States sees as a bulwark against Iran. Trump compared U.S. relations with Iran to what he called  improved ties with North Korean leader Kim Jong Un, who Trump had met in Singapore in June as part of a still-unfulfilled drive to get Pyongyang to give up its nuclear weapons. In his address last year to the U.N., Trump insulted Kim as a “rocket man” bent on nuclear destruction. On Tuesday, Trump praised Kim for halting nuclear and missile tests, releasing Americans held prisoner and returning some remains of U.S. soldiers killed in the 1950s Korean War. The two leaders are trying to arrange a second summit. Trump has said sanctions on North Korea would remain for now. Delivering a harsh message to OPEC members, Trump called on them to stop raising oil prices and to pay for their own military protection. He threatened to limit U.S. aid only to countries that are friendly to the United States. Anwar Gargash, UAE Minister of State for Foreign Affairs said oil prices were driven only by markets, by supply and demand. “These are not things that can be manipulated by a decision here or there,” said Gargash, whose country is an OPEC member. Crude oil prices shot to a four-year high on Tuesday, catapulted by imminent U.S. sanctions on Iranian crude exports and the apparent reluctance of OPEC and Russia to raise output to offset the potential hit to global supply.   Reporting by Steve Holland and Parisa Hafezi; Additional reporting by Michelle Nichols, Jeff Mason, Arshad Mohammed, Yara Bayoumy, John Irish; editing by Yara Bayoumy and Grant McCool",https://uk.reuters.com/article/un-assembly-usa-iran/wrapup-9-trump-irans-rouhani-exchange-threats-insults-on-u-n-s-world-stage-idUKL2N1WB0UN,25 Sep 2018,"* Trump touts America's sovereignty in speech to world
leaders","WRAPUP 9-Trump, Iran's Rouhani exchange threats, insults on U.N.'s world stage"
2018-09-25,"NEW YORK, Sept 25 (Reuters) - Iranian oil exports are declining ahead of a second round of U.S. sanctions to be imposed on Nov. 4 and Iran’s economy is likely to contract 3 percent this year and 4 percent in 2019, the Institute of International Finance said on Tuesday. Exports of crude oil and condensates have declined by 0.8 million barrels a day (mbd) from April to September 2018, the IIF, which represents major banks and financial institutions from around the world, said. It said crude oil and condensates exports were 2.8 mbd in April and are now estimated at 2.0 mbd in September. The IIF said in an updated note on Iran’s economy that oil exports are falling even although Iran is selling key grades at a deep discount and using its own tankers to ship products to China and India at no extra cost. The IIF said Iranian shippers were also providing generous payment terms and, in some cases, accepting euros and Chinese yuan instead of U.S. dollars. The IIF said barter trade and cash could play a bigger role as U.S. sanctions are enforced. The updated report comes as U.S. President Donald Trump and Iranian President Hassan Rouhani exchanged taunts at the United Nations General Assembly on Tuesday. The remaining parties to the 2015 Iran nuclear deal, which curbed Iran’s nuclear program in exchange for sanctions relief and from which Trump withdrew the United States in May, agreed on Monday to work to maintain trade with Tehran despite skepticism this is possible as U.S. sanctions to choke off Iranian oil sales resume in November. In a statement after a meeting of Britain, China, France, Germany, Russia and Iran, the group said they were determined to develop payment mechanisms to continue trade with Iran despite skepticism by many diplomats that this will be possible. The European Union’s plans for a “special purpose vehicle” (SPV) designed to circumvent U.S. sanctions against Iran’s oil exports is deeply counterproductive, U.S. Secretary of State Mike Pompeo said on Tuesday. Several European diplomats said the SPV idea was to create a barter system, similar to one used by the Soviet Union during the Cold War, to exchange Iranian oil for European goods without money changing hands. The IIF said such a system would likely fail to persuade major European companies to do business with Iran for fear of U.S. sanctions. “Iran may continue to be committed to the 2015 nuclear deal providing the EU and others do the same,” the IIF said. “However, failure to renegotiate the deal with the U.S. would likely bring about even deeper damage to Iran’s economy,” it added. (Reporting by Lesley Wroughton Editing by James Dalgleish)",https://uk.reuters.com/article/iran-nuclear-oil-iif/iran-oil-exports-fall-before-us-sanctions-global-banking-group-idUKL2N1WB1X0,25 Sep 2018,"Iranian oil exports are
declining ahead of a second round of U.S. sanctions to be
imposed on Nov. 4 and Iran's economy is likely to contract 3
percent this year and 4 percent in 2019, the Institute of
International Finance said on Tuesday.",Iran oil exports fall before US sanctions -global banking group
2018-09-25,"UNITED NATIONS (Reuters) - The European Union’s plans for a “special purpose vehicle” (SPV) designed to circumvent U.S. sanctions against Iran’s oil exports is deeply counterproductive, U.S. Secretary of State Mike Pompeo said on Tuesday. “Unfortunately, just last night I was disturbed and indeed deeply disappointed to hear remaining parties in the Iran (nuclear) deal announce they are setting up a special payment system to bypass U.S. sanctions. This is one of the most counterproductive measures imaginable for regional global peace and security,” Pompeo said at conference. “By sustaining revenues to the regime you are solidifying Iran’s ranking as (the) No. 1  state sponsor of  terror.” Reporting By Rodrigo Campos and Lesley Wroughton; writing by Arshad Mohammed; editing by Jonathan Oatis",https://uk.reuters.com/article/iran-nuclear-usa-pompeo/pompeo-criticizes-eu-plan-for-special-iran-payment-channel-idUKW1N1W900V,25 Sep 2018,"The European Union's
plans for a ""special purpose vehicle"" (SPV) designed to
circumvent U.S. sanctions against Iran's oil exports is deeply
counterproductive, U.S. Secretary of State Mike Pompeo said on
Tuesday.",Pompeo criticizes EU plan for special Iran payment channel
2018-09-25,"NEW YORK, Sept 25 (Reuters) - A senior UAE official said on Tuesday that oil prices were driven by markets, after U.S. President Donald Trump earlier rebuked OPEC and high oil prices. “At the end of the day we all know that oil prices are driven by markets, by supply and demand,” said Anwar Gargash, UAE Minister of State for Foreign Affairs. “These are not things that can be manipulated by a decision here or there and god knows in the past OPEC had tried to lift the prices up by deliberation. It depends on inventories, expectation for growth,” said Gargash, whose country is an OPEC member. (Reporting by John Irish Writing by Yara Bayoumy; editing by Grant McCool)",https://uk.reuters.com/article/emirates-usa-opec/after-trumps-opec-rebuke-uae-says-oil-prices-driven-by-markets-idUKW1N1LZ00Q,25 Sep 2018,"A senior UAE official said on
Tuesday that oil prices were driven by markets, after U.S.
President Donald Trump earlier rebuked OPEC and high oil prices.","After Trump's OPEC rebuke, UAE says oil prices driven by markets"
2018-09-25,"PARIS, Sept 25 (Reuters) - Oil and gas major Total , said on Tuesday it expected deepwater oil and gas operations to make a strong contribution to its output and cash flow thanks to major developments in the West Africa’s Gulf of Guinea region, Brazil and U.S. Gulf area. Production from deepwater projects is expected to reach 500,000 barrels of oil equivalent per day (Kboe/d) by 2020, contributing to its 6 to 7 percent output growth target per year from 2017 to 2020. “Deepwater is today for us a growing and very profitable part of the portfolio,” Total’s President for Exploration and Production Arnaud Breuillac, told investors in New York. Deepwater production will increase to more than half a million barrels of oil per day by 2020 with cash flow from operations at over $30 per barrel at an oil price of $60 per barrel, Breuillac said. “Deepwater is approximately 15 percent of the group’s production but it will contribute to more than 35 percent of cash flow from operations in the coming years,” he said during a presentation. Total’s deepwater projects on the West African coast includes Moho Nord in Congo, Kaombo North in Angola which began production in July. Production is expected to start at its Nigeria’s Egina field by the end of the year, and at Kaombo South by the summer of 2019. Breuillac said the French company had a number of significant projects in pipeline in Brazil’s “pre-salt” or deep offshore projects, including Lapa, Libra and Lara projects which could add around 100 kboe/d by 2022. In the Gulf of Mexico, the Ballymore giant discovery is being appraised, while production and more developments were ongoing at its Jack and Tahiti operations. Total is also exploring in several new deep water areas in Guyana, Mauritania and Senegal, and in South African and Namibia. “We have a strong deepwater exploration portfolio with numerous drill targets in large areas, targeting significant areas to be drilled in the next two to three years,” Breuillac said. (Reporting by Bate Felix. Editing by Jane Merriman)",https://uk.reuters.com/article/total-investors-deepwater/total-sees-cash-flow-output-boost-from-deepwater-projects-idUKL8N1WB6AR,25 Sep 2018,"Oil and gas major Total
, said on Tuesday it expected deepwater oil and gas
operations to make a strong contribution to its output and cash
flow thanks to major developments in the West Africa's Gulf of
Guinea region, Brazil and U.S. Gulf area.","Total sees cash flow, output boost from deepwater projects"
2018-09-25,"UNITED NATIONS (Reuters) - Iranian President Hassan Rouhani on Tuesday criticized Washington for its hostile policy towards his country and said the U.S. approach was doomed to failure. Rouhani, in a speech to the United Nations General Assembly, said the United States had waged “economic war” against Iran by reimposing unilateral sanctions, which were lifted under the country’s 2015 multinational nuclear deal in return for Tehran curbing its nuclear program. “The United States policy vis-à-vis the Islamic Republic of Iran has been wrong from the beginning, and its approach of resisting the wishes of the Iranian people as manifested in numerous elections is doomed to failure,” Rouhani said. President Donald Trump pulled the United States out of the pact in May, and his administration reimposed sanctions on Iran in August. Harsher sanctions on Iran’s oil and banking sector are expected in November. “The economic war that the United States has initiated under the rubric of new sanctions not only targets the Iranian people but also entails harmful repercussions for the people of other countries, and that war has caused a disruption in the state of global trade,” Rouhani said.    “What Iran says is clear: no war, no sanctions, no threats, no bullying; just acting according to the law and the fulfilment of obligations.” Mounting pressure from the Trump administration combined with discontent among many Iranians at the state of the economy are rattling the Islamic Republic, with little sign that its leaders have the answers, officials and analysts say. The rial has lost 40 percent of its value against the U.S. dollar IRR= since April. Iran has blamed U.S. sanctions for the currency's fall, saying the measures amount to a “political, psychological and economic” war on Tehran.  To pile on the pain, Washington says all countries must end crude imports from Iran by Nov. 4, hitting the oil sales that generate 60 percent of the country’s income. Iran says this level of cuts will never happen. Tehran has suggested it could take military action in the Gulf to block other countries’ oil exports in retaliation for U.S. sanctions intended to halt its sales of crude. Washington maintains a fleet in the Gulf that protects oil shipping routes. “The security of the Persian Gulf and the Strait of Hormuz has always been important for us ... we will confront any and all disruptive efforts in this critical waterway in the future,” said Rouhani. The Strait of Hormuz is a strategic artery linking Middle East crude producers to key markets in the Asia-Pacific, Europe, North America and beyond. A third of the world’s seaborne oil passes through the strait in southern Iran.   Trump, in his annual U.N. speech, said he would keep up economic pressure on Tehran to try to force a change in its behaviour. But Rouhani said Iran had no intention of succumbing to the U.S. pressure. “The United States’ understanding of international relations is authoritarian. ... Its understanding of power, not of legal and legitimate authority, is reflected in bullying and imposition,” Rouhani said. “No state and nation can be brought to the negotiating table by force,” said the pragmatist president, adding that Iran did not want any war.  “Our proposal is clear: commitment for commitment; violation for violation; threat for threat; and step for step, instead of talk for talk,” he said. Rouhani expressed Iran’s willingness to improve ties with the regional countries. Sunni Muslim Saudi Arabia has been at loggerheads with Shi’ite Iran for decades, fighting a long-running proxy war in the Middle East and beyond that has influenced conflicts in Iraq, Syria, Lebanon and Yemen. Riyadh and its Gulf allies have hailed Trump’s decision to exit the nuclear deal and to reimpose sanctions on Tehran, reflecting their concern about Iran’s influence in the region.  “We believe in the formation of a collective mechanism for the Persian Gulf region with the presence and participation of all regional countries,” Rouhani said. Writing by Parisa Hafezi; Editing by James Dalgleish and Jonathan Oatis",https://uk.reuters.com/article/iran-usa-un-rouhani/update-2-rouhani-says-iran-wants-no-war-sanctions-threats-or-bullying-idUKL2N1WB1KQ,25 Sep 2018,"Iranian President Hassan
Rouhani on Tuesday criticized Washington for its hostile policy
toward his country and said the U.S. approach was doomed to
failure.","UPDATE 2-Rouhani says Iran wants no war, sanctions, threats, or bullying"
2018-09-25,"NEW YORK (Reuters) - Oil prices rose Tuesday on global supply concerns following U.S. sanctions on Iran’s oil exports, with benchmark Brent surging to a four-year high, then retraced gains to settle just slightly higher after U.S. President Donald Trump called again on OPEC to boost crude output.  In a speech before the United Nations, Trump reiterated calls on the Organization of the Petroleum Exporting Countries to pump more oil and stop raising prices. Earlier, oil prices had surged on worries about global supply after U.S. sanctions on Iran’s oil exports take effect Nov. 4. Brent LCOc1 hit $82.55 per barrel, its highest since Nov. 10, 2014. “It’s hard to believe that the Saudis won’t answer the call at some point, especially if prices tick much higher,” said John Kilduff, a partner at Again Capital in New York. “He’s going to be unrelenting in pressuring them.” The so-called “OPEC+” group, which includes Russia, Oman and Kazakhstan, met over the weekend to discuss a possible increase in crude output, but the group was in no rush to do so.  Mohammad Barkindo, OPEC secretary general, said in Madrid on Tuesday OPEC and its partners should cooperate to ensure they do not “fall from one crisis to another.” Brent crude futures settled up 67 cents at $81.87 a barrel. U.S. crude futures CLc1 rose 20 cents to $72.28 a barrel, close to the highest since mid-July.  Global benchmark Brent is on course for its fifth consecutive quarterly increase, the longest stretch since early 2007, when a six-quarter run led to a record high of $147.50 a barrel. Trump also said in his speech that Washington will put more sanctions on Iran following oil sanctions in November. The sanctions are expected to have an immediate impact on exports from OPEC’s third largest producer. “Iran will lose sizeable export volumes, and given OPEC+ reluctance to raise output, the market is ill-equipped to fill the supply gap,” Harry Tchilinguirian, global head of commodity markets strategy at French bank BNP Paribas, told the Reuters Global Oil Forum.    Most of the potential supply shortfall has already been priced into the contract, Again Capital’s Kilduff said.  The International Energy Agency forecast strong oil demand growth of 1.4 million barrels per day (bpd) this year and 1.5 million bpd in 2019, and said in its most recent report the market was tightening. [IEA/M]  U.S. crude inventories were forecast to have declined for a sixth straight week, according to analysts polled ahead of reports from the American Petroleum Institute (API), an industry group, on Tuesday, and from the U.S. Department of Energy on Wednesday. [EIA/S]  Reporting by Jessica Resnick-Ault, Henning Gloystein and Amanda Cooper; Editing by Marguerita Choy and David Gregorio",https://uk.reuters.com/article/global-oil/update-12-oil-jumps-then-pares-gains-as-trump-pressures-opec-again-idUKL4N1WB0KR,25 Sep 2018,"* U.S. crude stockpiles seen down for sixth week - Reuters
poll","UPDATE 12-Oil jumps, then pares gains as Trump pressures OPEC again"
2018-09-25,"NEW YORK (Reuters) - European shares climbed on Tuesday as oil prices above $80 a barrel lifted energy stocks, while U.S. stocks slid on losses in chipmakers and rate-sensitive shares ahead of an expected Federal Reserve interest rate hike. U.S. consumer confidence also unexpectedly rose in September, lifting it to levels last seen in 2000, the Conference Board said, underscoring strength in the labor market and overall economy.  The Dow Jones Industrial Average fell 69.72 points, or 0.26 percent, to 26,492.33, the S&P 500 lost 4.38 points, or 0.15 percent, to 2,914.99 and the Nasdaq Composite added 10.05 points, or 0.13 percent, to 8,003.29. The pan-European FTSEurofirst 300 index rose 0.54 percent and MSCI’s gauge of stocks across the globe gained 0.02 percent. “A lot of the noise around trade and anything else around politics really hasn’t suppressed consumer confidence nearly to the degree that the other factors have boosted it,” said Mike Dowdall, investment strategist for BMO Global Asset Management, in Chicago. Brent crude futures shot to four-year highs of almost $82 a barrel, catapulted by imminent U.S. sanctions on Iranian crude exports and the apparent reluctance of OPEC and Russia to raise output to offset the potential hit to global supply.[O/R]     “The combination of tight supply, healthy demand, falling global inventories – down from already under-stored levels – and anemic spare capacity helps support an oil price which could end the year above $90,” Richard Robinson, manager of Ashburton’s Global Energy Fund, said.    U.S. crude oil futures settled at $72.28 per barrel, up 20 cents or 0.28 percent. Brent  settled at $81.87, up 67 cents or 0.83 percent. The rise in energy shares, however, failed to squash broader market pessimism after new tariffs imposed by Beijing and Washington on each other’s goods kicked in on Monday, and Chinese Vice Commerce Minister Wang Shouwen accused the United States of putting “a knife to China’s neck.” There are other big worries for investors too, not least the timing and pace of central bank policy tightening. While the Fed is poised to hike rates for a third time in 2018 this week, European Central Bank President Mario Draghi on Monday raised expectations the euro zone will also start to normalize policy over the coming year by referring to “relatively vigorous” underlying inflation and brisk wage growth. That pushed German 10-year bond yields to four-month highs above 0.5 percent. U.S. 10-year Treasury yields held at a new four-month high above 3.10 percent after a $38 billion government debt sale on Tuesday.  Benchmark 10-year notes last fell 7/32 in price to yield 3.1039 percent, from 3.078 percent late on Monday. The U.S. dollar weakened ahead of the Fed’s two-day policy meeting, as investors have already priced in two more interest rate increases this year and some in 2019, leaving little room for further currency gains. The dollar index fell 0.05 percent, with the euro up 0.16 percent to $1.1765. Since mid-August, the dollar has declined 3.1 percent against that basket of currencies. “The U.S. dollar appears vulnerable... given extended speculative bullish positioning against most of the G10 currencies and considerable tightening already reflected in fed funds futures,” said Eric Theoret, currency strategist at Scotiabank in Toronto. The drifting dollar helped gold edge higher. Spot gold added 0.2 percent to $1,201.01 an ounce.  Additional reporting by Amy Caren Daniel in Bengaluru; Jessica Resnick-Ault, Richard Leong, Gertrude Chavez-Dreyfuss, Renita D. Young and Maytaal Angel in New York; Editing by Bernadette Baum and Andrea Ricci",https://uk.reuters.com/article/global-markets/global-markets-oil-price-above-80-lifts-stocks-rate-hikes-expected-idUKL2N1WB1JW,25 Sep 2018,"European shares climbed on
Tuesday as oil prices above $80 a barrel lifted energy stocks,
while U.S. stocks slid on losses in chipmakers and
rate-sensitive shares ahead ","GLOBAL MARKETS-Oil price above $80 lifts stocks, rate hikes expected"
2018-09-25,,https://uk.reuters.com/article/global-softs/softs-arabica-coffee-slides-as-brazil-currency-weaker-raw-sugar-steadies-idUKL8N1WB456,25 Sep 2018,"ICE arabica coffee
futures fell on Tuesday, pressured by a weaker Brazilian
currency and as producers hedged supplies and speculators
unwound long positions, while raw sugar edged up from a
one-month low. 
    
    COFFEE
    * December arabica coffee        settled down 1.4 cents, or
1.4 percent, at 97.1 cents per lb, extending losses from the
prior session. 
    * Dealers pointed to selling by B",SOFTS-Arabica coffee slides as Brazil currency weaker; raw sugar steadies
2018-09-25,"(Adds details on the number of potentially affected turbines) By Alwyn Scott and Geert De Clercq NEW YORK/PARIS, Sept 25 (Reuters) - French power utility Electricite de France SA said on Tuesday it has shut down a General Electric Co turbine at its Bouchain power plant for one month due to a turbine blade issue that has shut down similar plants in the United States. GE shares fell 4 percent after EDF said it took the action over the weekend following a failure of a turbine blade at Exelon Corp’s Colorado Bend plant in Texas. GE and Exelon said last week that four such turbines in Texas were halted when one of them had a blade failure. “The (Bouchain) plant will be closed until Oct. 22 to proceed with controls and maintenance as advised by GE,” an EDF spokeswoman told Reuters. GE shares were down 4 percent at $11.26. GE reiterated on Tuesday its comments from last week, saying it has a fix for the problem, which resulted from oxidation that “affects the lifespan of a single blade component on 9HA and 9FB gas turbines” along with GE’s HA turbines. The Boston-based conglomerate said the problem could potentially affect all 70 of its 9FB turbines it has installed, and all the 51 HA turbines it has shipped. GE has sold thousands of turbines over many decades. GE said is working with customers “on a case-by-case basis, including EDF, to implement the solution and quickly return the units to service.” The company said it was too early to estimate a timeframe for replacing blades at all units. The turbine blades are exposed to extreme temperatures in the hottest part of the gas turbine, industry experts said. GE’s HA turbine has come to symbolize its power-plant ambitions: a large, powerful machine capable of generating power for thousands of homes and holding two Guinness World Records for efficiently turning natural gas fuel into electricity. One of those records was set at EDF’s Bouchain plant in 2017. (Reporting by Alwyn Scott in New York and Geert De Clercq in Paris; editing by David Gregorio and Lisa Shumaker)",https://uk.reuters.com/article/ge-power-edf/update-3-frances-edf-halts-ge-turbine-at-bouchain-ge-shares-drop-idUKL2N1WB109,25 Sep 2018,"French power utility
Electricite de France SA said on Tuesday it has shut
down a General Electric Co turbine at its Bouchain power
plant for one month due to a turbine blade issue that has shut
down similar plants in the United States.","UPDATE 3-France's EDF halts GE turbine at Bouchain, GE shares drop"
