publish_datetime,content,href,publish_timestr,summarize,title
2019-02-13,"HOUSTON/MEXICO CITY/MOSCOW (Reuters) - Venezuela’s oil exports have tapered off and shifted toward India since new U.S. sanctions began Jan. 28 as state-run oil company PDVSA seeks to replace deliveries to the United States and Europe that were disrupted by payment restrictions.       The South American nation is turning its focus to cash-paying buyers, especially in India, its second-largest customer after the United States, amid U.S. sanctions designed to undercut financial support for Venezuelan President Nicolas Maduro. Sanctions are designed to bar Maduro’s access to oil revenue that has helped his government remain in power. In the two weeks since the sanctions were announced, PDVSA has been able to load and export 1.15 million barrels per day (bpd) of crude and refined products, according to Refinitiv Eikon data. Venezuela was exporting about 1.4 million bpd in the months before sanctions, according to the Eikon data. Two supertankers, Baghdad and Folegandros I, launched late on Monday from Venezuela’s Jose terminal carrying cargoes to Indian ports. Ship tracking data in Refinitiv showed several other tankers carrying Venezuelan crude or fuel towards Asia, although the final destinations of these vessels were not yet clear. But finding customers in Asia may be difficult, analysts said, as Washington uses its political and financial clout to pressure countries to stay clear of dealing with PDVSA. Barclays bank addressed the issue in a special report on Venezuela, issued on Tuesday.  “Considering all the difficulties that Venezuela faces in delivering oil to other markets and the legal, reputational and financial risks confronting traders or counterparties that do business with it under the current conditions,” the bank wrote, “it seems unlikely that all production can, in short order, go to other markets.” Before the sanctions, PDVSA shipped over 500,000 bpd to the United States, its largest cash market, followed by India then China, at above and below 300,000 bpd respectively. [GRAPHIC: Top importers of Venezuelan crude: tmsnrt.rs/2RYGk2E] Venezuela has sent its oil minister, Manuel Quevedo, to India to convince refiners, including Reliance Industries Ltd and Nayara Energy Ltd, to double their oil purchases.  “We are selling more than 300,000” bpd to Indian buyers, Quevedo said on Monday in New Delhi. “We want to double that amount.” Reliance is among PDVSA’s main cash-paying customers, while Nayara receives Venezuelan oil from one of its largest stakeholders, Russian oil-giant Rosneft. The latter supplies PDVSA oil to Vadinar, India’s second largest refinery, under a Rosneft payment for loan program that dates to 2014. Rosneft should be able to continue to receive PDVSA cargoes under its oil-for-loans, according to a reading of U.S. sanctions by lawyers and traders. Nayara receives around half of Venezuelan crude supplied to Rosneft, with the remainder shipped to Europe, including Rosneft operations in Germany. According to a trading source close both to Rosneft and PDVSA crude operations, the last cargo containing fuel oil for the Russian company left Venezuela for Asia on Jan. 30-31, containing around 1 million barrels.    “PDVSA supplies to Rosneft or its subsidiaries in India under deals clinched before the sanctions are not falling under the sanctions,” said Natalia Abtseshko, head of international projects group at Moscow law firm Vegas Lex.  Indian refineries could absorb a large portion of those barrels, but it is still unclear how cash sales would be effected without using the U.S. or European bank systems after April 28, the deadline set by the U.S. Treasury.  Venezuela also is open to barter arrangements with India using oil as payment, its oil minister said, though Quevedo did not explain how such a system would work. Quevedo’s willingness to barter goods for oil suggests the turn may not soon resolve the country’s need for cash-paying customers to replace U.S. buyers.  About 9 million barrels were stuck last week in tankers waiting for payment or discharge instructions, according to Eikon data. Most are anchored in the U.S. Gulf Coast as Venezuelan opposition leader and self-proclaimed president Juan Guaido moves to set up escrow accounts to receive proceeds. Reporting by Collin Eaton in Houston, Marianna Parraga in Mexico City, Olga Yagova in Moscow; additional reporting by Nidhi Verma in New Delhi, Gleb Gorodyankin in Moscow, and Henning Gloystein in Singapore; editing by Gary McWilliams and Marguerita Choy",https://uk.reuters.com/article/venezuela-politics-crude-exports/update-1-venezuela-turns-to-india-as-sanctions-cut-oil-flow-to-u-s-europe-idUKL3N2081HU,2019-02-13,"Venezuela's
oil exports have tapered off and shifted toward India since new
U.S. sanctions began Jan. 28 as state-run oil company PDVSA
seeks to replace deliveries to the United States and
Europe that were disrupted by payment restrictions.","UPDATE 1-Venezuela turns to India as sanctions cut oil flow to U.S., Europe"
2019-02-13,"SINGAPORE (Reuters) - Oil prices rose on Wednesday as producer club OPEC said it had cut supply deeply in January and as U.S. sanctions hit Venezuela’s oil exports.  U.S. West Texas Intermediate (WTI) crude oil futures were at $53.60 per barrel at 0219 GMT, up 50 cents, or 0.9 percent, from their last close. International Brent crude futures were up 0.8 percent, or 51 cents, at $62.93 per barrel. Jeffrey Halley, senior market analyst at futures brokerage OANDA in Singapore, said oil prices were boosted after “Saudi Arabia announced it was cutting daily production and exports by a further 500,000 barrels per day (bpd) on top of its agreed OPEC quota cut”. The Organization of the Petroleum Exporting Countries (OPEC), which Saudi Arabia de-facto leads as the world’s top crude oil exporter, said on Tuesday that it had cut its output by almost 800,000 bpd in January to 30.81 million bpd. Supply issues in Venezuela, another OPEC member, are also bolstering oil prices as the South American country suffers a political and economic crisis, with Washington introducing petroleum export sanctions against state-owned energy firm PDVSA. Despite the political rifts between Venezuela and the United States, U.S. refiners have in the past been some of the biggest buyers of Venezuelan crude. These customers have fallen away after Washington imposed sanctions earlier this year. Venezuela has tried to find alternative customers, especially in Asia, but under U.S. pressure many buyers there are also shying away from dealing with PDVSA. “Oil production is rapidly falling and companies that normally resell Venezuelan crude have not found ways to mitigate the effect of the U.S. sanctions,” Barclays bank said in a note issued on Tuesday. Despite the OPEC cuts and crisis in Venezuela, analysts said global oil markets remain well supplied. “Oil markets continue to focus at the macro level on the dual notions of adequate supply and softening demand,” Frank Verrastro, senior vice president for the Energy and National Security Program at the Center for Strategic and International Studies (CSIS), a U.S. think-tank, said in a note. He added that markets were amply supplied due to “adequate global oil inventories, the prospect of weakened demand tied both to U.S.-China trade and broader economic concerns, the approach of seasonal refinery maintenance - when crude oil demand declines - and an influx of new supply from the United States and elsewhere”.     Reporting by Henning Gloystein; Editing by Joseph Radford",https://uk.reuters.com/article/global-oil/update-1-oil-prices-rise-on-opec-supply-cuts-venezuela-sanctions-idUKL3N2081DN,2019-02-13,"* Despite disruptions, oil markets remain well supplied
-CSIS
(Adds CSIS comment, updates prices)","UPDATE 1-Oil prices rise on OPEC supply cuts, Venezuela sanctions"
2019-02-13,"TOKYO (Reuters) - Asian stocks edged up to a more than four-month high on Wednesday, lifted by optimism that the United States and China might be able to hammer out a deal to resolve their nearly year-long trade dispute. MSCI’s broadest index of Asia-Pacific shares outside Japan rose as much as 0.5 percent to hit its highest level since early October. Japan’s Nikkei average climbed 1.3 percent to mark an eight-week high, while South Korea’s KOSPI gained 0.5 percent. China’s benchmark Shanghai Composite and the blue-chip CSI 300 advanced 0.4 percent and 0.6 percent, respectively, and Hong Kong’s Hang Seng was up 0.6 percent.    Asia took its cue from Wall Street, where the Dow and Nasdaq each rallied about 1.5 percent overnight on optimism over U.S.-China trade negotiations and a tentative U.S. congressional spending deal to avert another partial government shutdown. U.S. President Donald Trump said on Tuesday that he could see letting the March 1 deadline for reaching a trade agreement with China slide a little if the two sides were close to a complete deal. Officials in Washington and Beijing had expressed hopes that a new round of talks which began this week would bring them nearer to easing their seven-month trade war. “We are currently seeing negative sentiment which had built up over trade concerns and U.S. fiscal issues being unwound,” said Soichiro Monji, senior economist at Daiwa SB Investments in Tokyo. “For risk assets to move purely on optimism, the U.S.-China trade row will need to see some kind of a closure in March. A more permanent solution to avoid a U.S. government shutdown is also necessary. It has to be remembered that we are not there yet.” U.S. congressional negotiators cobbled together a tentative bipartisan border security deal late on Monday to avert another partial government shutdown. However, Trump on Tuesday expressed displeasure with the agreement and said he had yet to decide whether to support it. The Cboe Volatility Index, Wall Street’s so-called “fear gauge,” dropped to as low as 14.95, its lowest level in more than four months, overnight. With risk aversion ebbing for the time being, safe-haven government bonds were sold and their yields rose. The 10-year U.S. Treasury note yield extended an overnight rise and edged up to a near one-week high of 2.694 percent.  The dollar was on the defensive as investors shifted their money to riskier assets amid the U.S.-China trade-talk hopes.  The dollar index stood at 96.697 after its eight-day winning run came to an end overnight to push it away from a two-month peak. The euro was a shade higher at $1.1333 having gained 0.5 percent the previous day, when it bounced from a three-month low of $1.1258. The dollar was steady at 110.57 yen. The kiwi dollar jumped as much as 1.4 percent to a one-week high of $0.6829 after the Reserve Bank of New Zealand held the official cash rate at a record low of 1.75 percent and emphasised its neutral stance.  The central bank pushed back its forecasts for when it would hike rates to March 2021 from the September 2020 projected in its last statement in November. In commodities, U.S. crude oil futures were up 1.0 percent at $53.64 per barrel after rallying 1.3 percent on Tuesday. Oil prices surged on Tuesday after OPEC figures showed it cut production sharply in January, and as lead member Saudi Arabia said it would reduce its output in March by an additional 500,000 barrels.  Reporting by Shinichi Saoshiro & Tomo Uetake; Editing by Shri Navaratnam and Richard Pullin",https://uk.reuters.com/article/global-markets/global-markets-asian-stocks-touch-four-month-peak-on-u-s-china-trade-deal-hopes-idUKL3N2081D3,2019-02-13,"Asian stocks edged up to a more
than four-month high on Wednesday, lifted by optimism that the
United States and China might be able to hammer out a deal to
resolve their nearly year-long trade dispute.",GLOBAL MARKETS-Asian stocks touch four-month peak on U.S.-China trade deal hopes
2019-02-13,"BEIJING (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Wednesday he hopes for “productive” trade meetings in China this week, as the two countries seek to hammer out an agreement amid a festering dispute that has seen both level tariffs at each other. U.S. tariffs on $200 billion (155 billion pounds) worth of imports from China are scheduled to rise to 25 percent from 10 percent if the two sides cannot reach a deal by a March 1 deadline, increasing pain and costs in sectors from consumer electronics to agriculture. Mnuchin, asked by reporters as he left his Beijing hotel what his hopes were for the visit, said “productive meetings”. He did not elaborate. Mnuchin, along with U.S. Trade Representative Robert Lighthizer, arrived in the Chinese capital on Tuesday. U.S. President Donald Trump said on Tuesday that he could let the deadline for a trade agreement “slide for a little while,” but that he would prefer not to and expects to meet with Chinese President Xi Jinping to close the deal at some point. Trump’s advisers have previously described March 1 as a “hard deadline,” but Trump told reporters for the first time that a delay was now possible. A growing number of U.S. businesses and lawmakers have expressed hopes for a delay in the tariff increase while the two sides tackle the difficult U.S. demands for major structural policy changes by China aimed at ending the forced transfer of American trade secrets, curbing Beijing’s industrial subsidies and enforcing intellectual property rights. Trump said last week he did not plan to meet with Xi before the March 1 deadline.  Mnuchin and Lighthizer are scheduled to hold talks on Thursday and Friday with Vice Premier Liu He, the top economic adviser to Xi. The latest round of talks in Beijing kicked off on Monday with discussions among deputy-level officials to try to work out technical details, including a mechanism for enforcing any trade agreement.  A round of talks at the end of January ended with some progress reported, but no deal and U.S. declarations that much more work was needed. China and the United States, the world’s two largest economies, have a series of other disagreements too, including over Chinese telecoms giant Huawei Technologies. U.S. Secretary of State Mike Pompeo cautioned allies on Monday against deploying equipment from Chinese telecoms giant Huawei on their soil, saying it would make it more difficult for Washington to “partner alongside them”. The United States and its Western allies believe Huawei’s apparatus could be used for espionage, and see its expansion into central Europe as a way to gain a foothold in the European Union market. Both the Chinese government and Huawei have dismissed these concerns.  Reporting by Philip Wen; Writing by Ben Blanchard; Editing by Paul Tait and Darren Schuettler",https://uk.reuters.com/article/usa-trade-china/update-2-mnuchin-hopes-for-productive-trade-meetings-in-china-idUKL3N2080G3,2019-02-13,"U.S. Treasury Secretary Steven
Mnuchin said on Wednesday he hopes for ""productive"" trade
meetings in China this week, as the two countries seek to hammer
out an agreement amid a festering dispute that has seen both
level tariffs at each other.",UPDATE 2-Mnuchin hopes for 'productive' trade meetings in China
2019-02-13,"SINGAPORE, Feb 13 (Reuters) - Oil prices rose by around 1 percent on Wednesday as producer club OPEC said it had deeply cut supply in January and as U.S. sanctions hit Venezuela’s oil exports. U.S. West Texas Intermediate (WTI) crude oil futures were at $53.64 per barrel at 0138 GMT, up 54 cents, or 1 percent, from their last close. International Brent crude futures were up 0.9 percent, or 53 cents, at $62.95 per barrel. Jeffrey Halley, senior market analyst at futures brokerage OANDA in Singapore said oil prices were boosted after “Saudi Arabia announced it was cutting daily production and exports by a further 500,000 barrels per day (bpd) on top of its agreed OPEC quota cut”. The Organization of the Petroleum Exporting Countries (OPEC), which Saudi Arabia de-facto leads as the world’s top crude oil exporter, said on Tuesday that it had cut its output by almost 800,000 bpd in January to 30.81 million bpd. Supply issues in Venezuela, another OPEC member, are also bolstering oil markets as the South American country suffers a political and economic crisis, with Washington introducing petroleum export sanctions against state-owned energy firm PDVSA. Despite the political rifts between Venezuela and the United States, American refiners have in the past been some of the biggest customers of Venezuelan crude. These customers have fallen away after Washington imposed sanctions earlier this year. Venezuela has tried to find alternative customers, especially in Asia, but under U.S. pressure many buyers there are also shying away from dealing with PDVSA. “Oil production is rapidly falling and companies that normally resell Venezuelan crude have not found ways to mitigate the effect of the U.S. sanction,” Barclays bank said in a note issued on Tuesday. (Reporting by Henning Gloystein; Editing by Joseph Radford)",https://uk.reuters.com/article/global-oil/oil-prices-rise-1-pct-amid-opec-supply-cuts-us-sanctions-on-venezuela-idUKL3N20818H,2019-02-13,"Oil prices rose by around 1
percent on Wednesday as producer club OPEC said it had deeply
cut supply in January and as U.S. sanctions hit Venezuela's oil
exports.","Oil prices rise 1 pct amid OPEC supply cuts, US sanctions on Venezuela"
2019-02-13,"(Corrects headline and first two paragraphs to specify Venezuela turns to India, not Asia, for oil exports. Also corrects paragraphs 5 stating Venezuelan oil is heading to India, China, Singapore, Malaysia and Japan, to clarify that the final destination of these shipments is not yet clear.) By Collin Eaton, Marianna Parraga and Olga Yagova HOUSTON/MEXICO CITY/MOSCOW, Feb 12 (Reuters) - Venezuela’s oil exports have tapered off and shifted toward India since new U.S. sanctions began Jan. 28 as state-run oil company PDVSA seeks to replace deliveries to the United States and Europe that were disrupted by payment restrictions. The South American nation is turning its focus to cash-paying buyers, especially in India, its second-largest customer after the United States, amid U.S. sanctions designed to undercut financial support for Venezuelan President Nicolas Maduro. Sanctions are designed to bar Maduro’s access to oil revenue that has helped his government remain in power. In the two weeks since the sanctions were announced, PDVSA has been able to load and export 1.15 million barrels per day (bpd) of crude and refined products, according to Refinitiv Eikon data. Venezuela was exporting about 1.4 million bpd in the months before sanctions, according to the Eikon data. Two supertankers, Baghdad and Folegandros I, launched late on Monday from Venezuela’s Jose terminal carrying cargoes to Indian ports. Ship tracking data in Refinitiv showed several other tankers carrying Venezuelan crude or fuel towards Asia, although the final destinations of these vessels were not yet clear. Before the sanctions, PDVSA shipped over 500,000 bpd to the United States, its largest cash market, followed by India then China, at above and below 300,000 bpd respectively. [GRAPHIC: Top importers of Venezuelan crude: tmsnrt.rs/2RYGk2E ] Venezuela has sent its oil minister, Manuel Quevedo, to India to convince refiners, including Reliance Industries Ltd and Nayara Energy Ltd, to double their oil purchases. “We are selling more than 300,000” bpd to Indian buyers, Quevedo said on Monday in New Delhi. “We want to double that amount.” Reliance is among PDVSA’s main cash-paying customers, while Nayara receives Venezuelan oil from one of its largest stakeholders, Russian oil-giant Rosneft. The latter supplies PDVSA oil to Vadinar, India’s second largest refinery, under a Rosneft payment for loan program that dates to 2014. Rosneft should be able to continue to receive PDVSA cargoes under its oil-for-loans, according to a reading of U.S. sanctions by lawyers and traders. Nayara receives around half of Venezuelan crude supplied to Rosneft, with the remainder shipped to Europe, including Rosneft operations in Germany. According to a trading source close both to Rosneft and PDVSA crude operations, the last cargo containing fuel oil for the Russian company left Venezuela for Asia on Jan. 30-31, containing around 1 million barrels. “PDVSA supplies to Rosneft or its subsidiaries in India under deals clinched before the sanctions are not falling under the sanctions,” said Natalia Abtseshko, head of international projects group at Moscow law firm Vegas Lex. Indian refineries could absorb a large portion of those barrels, but it is still unclear how cash sales would be effected without using the U.S. or European bank systems after April 28, the deadline set by the U.S. Treasury. Venezuela also is open to barter arrangements with India using oil as payment, its oil minister said, though Quevedo did not explain how such a system would work. Quevedo’s willingness to barter goods for oil suggests the turn may not soon resolve the country’s need for cash-paying customers to replace U.S. buyers. About 9 million barrels were stuck last week in tankers waiting for payment or discharge instructions, according to Eikon data. Most are anchored in the U.S. Gulf Coast as Venezuelan opposition leader and self-proclaimed president Juan Guaido moves to set up escrow accounts to receive proceeds. Reporting by Collin Eaton in Houston, Marianna Parraga in
Mexico City, Olga Yagova in Moscow; additional reporting by
Nidhi Verma in New Delhi and Gleb Gorodyankin in Moscow; editing
by Gary McWilliams and Marguerita Choy",https://uk.reuters.com/article/venezuela-politics-crude-exports/corrected-venezuela-turns-to-india-as-sanctions-cut-oil-flow-to-u-s-europe-idUKL1N207049,2019-02-13,"Venezuela's
oil exports have tapered off and shifted toward India since new
U.S. sanctions began Jan. 28 as state-run oil company PDVSA
seeks to replace deliveries to the United States and
Europe that were disrupted by payment restrictions.","CORRECTED-Venezuela turns to India as sanctions cut oil flow to U.S., Europe"
2019-02-13,"(Reuters) - Amazon.com Inc and General Motors Co are in talks to invest in Rivian Automotive LLC in a deal that would value the U.S. electric pickup truck manufacturer at between $1 billion and $2 billion, people familiar with the matter told Reuters on Tuesday. The deal would give Amazon and GM minority stakes in Rivian, the sources said. It would be a major boost for the Plymouth, Michigan-based startup, which aspires to be the first carmaker to the U.S. consumer market with an electric pickup. If the negotiations conclude successfully, a deal could be announced as early as this month, the sources said, asking not to be identified because the matter is confidential. There is always a chance that deal talks fall through, the sources cautioned. “We admire Rivian’s contribution to a future of zero emissions and an all-electric future,” GM said in an emailed statement, declining to specifically comment on any talks with Rivian. Amazon and Rivian declined comment. The Rivian deal would come as its much larger electric car manufacturing rival, Tesla Inc, struggles to stabilize production and deliver consistent profits as it rolls out its flagship Model 3 sedan. Tesla CEO Elon Musk told investors last August that an electric pickup is “probably my personal favorite for the next product” from the company, though he has spoken only in general about a potential launch, saying that it would happen “right after” Tesla’s Model Y, which the company has targeted to start production in 2020. Rivian intends to begin selling its R1T, the pickup it  debuted in November, in the fall of 2020. The company was founded in 2009 by CEO R.J. Scaringe.  Scaringe has described the Rivian vehicle’s platform as a “skateboard” that packages the drive units, battery pack, suspension system, brakes and cooling system all below wheel height to allow for more storage space and greater stability due to a lower center of gravity.  He has also said the company plans to partner with outside firms to develop advanced self-driving technology, rather than try to do so on its own. Big automakers, including GM, have not jumped into the market for electric pickups thus far. GM CEO Mary Barra has said it has given a “tiny bit” of thought to developing all-electric pickups. The No. 1 U.S. automaker is counting on profit from sales of conventional large pickup trucks and sport utility vehicles in North America to fund its electrification push. GM said last November it was doubling resources allocated to developing electric and self-driving vehicles, as part of a significant restructuring that included ending production at five North American plants. GM last month announced a strategy to make its luxury Cadillac its lead electric vehicle brand, revealing it would be the first vehicle built on the Detroit automaker’s “BEV3” platform to challenge Tesla. GM has said one of the first fully electric Cadillac models using the new platform would hit the market around 2022. Amazon has also invested in self-driving car startup Aurora Innovation Inc, in a $530 million funding round announced last week. The world’s largest online retailer has steadily increased its logistics footprint, building warehouses around the world and inking deals with Mercedes as well as cargo airlines to help with delivery.  Rivian’s existing financial backers include Saudi auto distributor Abdul Latif Jameel Co (ALJ), Sumitomo Corp of Americas and Standard Chartered Bank. ALJ has agreed to provide almost $500 million in funding, Sumitomo invested an undisclosed amount, and Standard Chartered provided debt financing of $200 million. Reporting by Harry Brumpton in New York and Stephen Nellis in San Francisco; Additional reporting by Ben Klayman in Detroit and Jeffrey Dastin in San Francisco; Editing by Bill Rigby",https://uk.reuters.com/article/rivian-electric-amazoncom-gm/update-3-amazon-gm-in-talks-to-invest-in-electric-pickup-truck-maker-rivian-sources-idUKL1N2071SE,2019-02-13,"Amazon.com Inc and General
Motors Co are in talks to invest in Rivian Automotive LLC
in a deal that would value the U.S. electric pickup truck
manufacturer at between $1 billion and $2 billion, people
familiar with the matter told Reuters on Tuesday.","UPDATE 3-Amazon, GM in talks to invest in electric pickup truck maker Rivian -sources"
2019-02-13,"(Repeats Feb. 12 column with no changes. John Kemp is a Reuters market analyst. The views expressed are his own) * Chartbook: tmsnrt.rs/2E4Pfb9 By John Kemp LONDON, Feb 12 (Reuters) - U.S. sanctions on Venezuela’s state-owned oil company are tightening the global oil market and sending refiners around the world scrambling to find replacements for the country’s diesel-rich heavy and extra heavy crudes. Venezuela’s heavy crudes, such as Merey, have few close substitutes, with the nearest being grades such as Brazil’s Marlim, Mexico’s Maya, Canada’s Bow River and Cold Lake, or Iraq’s Basra Heavy. Most of those crudes have an even higher sulphur content than Venezuela’s, which will require extra processing to make fuels of acceptable quality, and in any event the quantities are limited in the short term. Venezuela sanctions have arrived in a market that was already likely to be short of medium and heavy crudes because of U.S. sanctions on Iran and OPEC’s output cuts. The major oil exporters in the Middle East Gulf (Saudi Arabia, Iraq, United Arab Emirates, Kuwait and Iran) market mostly medium and heavy crudes. U.S. sanctions on Iran and Venezuela, together with OPEC’s output cuts, have therefore removed mostly medium and heavy oils from the market, leaving lighter grades relatively unaffected. The result is that prices of medium and heavy crudes have surged relative to their lighter counterparts since the middle of January. Mars, a medium crude grade from the U.S. Gulf, has moved to a rare premium over Louisiana Light Sweet. Oman, another medium crude, has moved to a premium over Brent, a light one. Venezuela has the world’s largest proven oil reserves, amounting to around 300 billion barrels, ahead of Saudi Arabia on 265 billion and Canada at 170 billion (“Statistical review of world energy”, BP, 2018). But the country’s oil industry has been in relative and absolute decline for the last 50 years as problems of producing and marketing its heavy crudes have been compounded by an unattractive investment regime and mismanagement. Venezuela’s crude production slumped from 3.8 million barrels per day in 1970 to just 1.7 million bpd in 1985, recovering to 3.4 million bpd in 1998 before slumping again to 2.1 million bpd in 2017. Venezuela accounted for 16 percent of OPEC output and 8 percent of world production in 1970 but those percentages had fallen to just 5 percent and 2 percent respectively by 2017 (tmsnrt.rs/2E4Pfb9). The country’s very dense crudes, some of which barely float on water, are complicated to process and sell for a large discount compared to other producers. Production has been hampered by corruption, political interference and lack of foreign investment and technology to maintain existing fields and develop new ones. Like Iran, another founding member of the Organization of the Petroleum Exporting Countries, Venezuela’s oil industry has been blighted by mismanagement, unrest, political instability, diplomatic isolation and sanctions. Output has gone into free fall as the country’s isolation has increased, shrinking from 2.4 million bpd in 2016 to 2.0 million bpd in 2017 and 1.5 million bpd in 2018, according to the Joint Organisations Data Initiative. Venezuela was once a major oil exporter to the United States, but shipments have fallen from 1.4 million bpd in 1998 to around 500,000 bpd in 2018 (“Petroleum supply monthly”, EIA, Jan 2019). Venezuela’s diminished importance in the global oil market and as a supplier to the United States has emboldened the U.S. administration to take a tough approach in attempting to oust the government of Nicolas Maduro. Sanctions announced last month prohibit U.S. corporations and persons from financial transactions with state-owned oil company PDVSA. The U.S. Treasury’s guidance, which appears deliberately unclear, has left many third-country buyers uncertain about whether they can do business with PDVSA without also falling foul of sanctions. The U.S. administration likely calculated any fallout from sanctions on oil prices would be small given the limited volumes of crude involved and the expectation that the standoff would be resolved quickly. But while Venezuela’s crude now accounts for a very limited share of the global oil market, it plays a much more important role in the niche market for heavy crude. Venezuela accounted for 1 million bpd of heavy-sour crude production out of a worldwide total of 7 million bpd in 2017 (“World Oil Review”, ENI, 2018). Heavy crudes are much harder to refine and tend to contain significant quantities of sulphur and other impurities that are costly to remove, which is why they sell at a hefty discount to medium and light oils. For refineries that have invested in delayed coking units, however, heavy crudes can yield large volumes of middle distillates (gasoil, diesel and jet fuel). Middle distillates are used mostly in freight transportation as well as manufacturing, mining and farming, and are particularly valuable late in the business cycle when economic activity is near to the peak. Mid-distillates are especially prized at the moment with the forthcoming introduction of new bunker fuel regulations by the International Maritime Organization from the start of 2020. In effect, sanctions have shifted the balance of global oil production in the direction of lighter crudes, at the same time that the economy and forthcoming regulations are pushing refinery demand towards heavier grades. The sudden embargo on Venezuela’s exports has therefore sent refiners in the United States and elsewhere scrambling to find alternative supplies compatible with their equipment. If refiners are unable to source enough heavy and extra heavy crude, they will buy the next best alternative, in this case medium density crudes, so the impact of sanctions is rippling through the entire oil market. Related column: - OPEC cuts make global crude supply lighter and sweeter (Reuters, March 17, 2017) (Editing by David Evans)",https://uk.reuters.com/article/venezuela-politics-oil-kemp/rpt-column-venezuela-sanctions-leave-oil-market-short-of-heavy-crude-kemp-idUKL5N2074XP,2019-02-13,"U.S. sanctions on Venezuela's
state-owned oil company are tightening the global oil market and
sending refiners around the world scrambling to find
replacements for the country's diesel-rich heavy and extra heavy
crudes.",RPT-COLUMN-Venezuela sanctions leave oil market short of heavy crude: Kemp
2019-02-13,"BEIJING, Feb 13 (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Wednesday he hopes for “productive” trade meetings in China this week. Mnuchin made the brief comment to reporters at his hotel in Beijing. (Reporting by Philip Wen Writing by Ben Blanchard Editing by Paul Tait)",https://uk.reuters.com/article/usa-trade-china/u-s-mnuchin-hopes-for-productive-trade-meetings-in-china-idUKB9N1PJ039,2019-02-13,"U.S. Treasury Secretary Steven
Mnuchin said on Wednesday he hopes for ""productive"" trade
meetings in China this week.",U.S.' Mnuchin hopes for 'productive' trade meetings in China
2019-02-13,"(Reuters) - Occidental Petroleum Corp on Tuesday reported a quarterly profit that beat analysts’ estimates, but forecast lower pre-tax income sequentially for its midstream and marketing unit, sending its shares down 1.9 percent after the bell. Production from its Permian resources unit rose 57 percent to 250,000 barrels of oil equivalent per day (boe/d) in the fourth quarter, boosted by investments in the basin, while adjusted pre-tax income from the midstream unit rose to $670 million from $129 million, a year earlier. The midstream segment’s performance was driven by wide differentials between Midland and Gulf Coast crude prices, Raymond James analyst Muhammed Ghulam said. For the first quarter of 2019, the company forecast pre-tax income of $150 million to $200 million from the unit. A surge in Permian production had led to trapped barrels in the oilfield, resulting in Midland crude trading at wide discounts to U.S. Gulf Coast prices. Occidental’s midstream unit, which has benefited from selling discounted Midland crude at higher prices, will likely see lower earnings going forward as the differentials narrow with more pipeline access in the Permian. A recovery in global oil prices since the end of 2016 led to a resurgence in U.S. shale activity centered around the Permian basin of Texas and New Mexico. The United States recently edged past Saudi Arabia and Russia to become the world’s top oil producer. Occidental said it expects a more than 30 percent growth in Permian Resources in 2019. Occidental’s average production was up about 13 percent at 700,000 barrels of oil equivalent per day (boe/d). Although U.S. crude prices fell over 35 percent in the three months ended Dec. 31, they were 7 percent higher on average in the fourth quarter, compared with a year earlier. The company’s adjusted profit rose to $922 million, or $1.22 per share, in the fourth quarter ended Dec. 31 from $313 million, or 41 cents per share, a year earlier. Analysts on average had estimated the company to post a profit of $1.14 per share, according to IBES data from Refinitiv. Occidental recorded impairment charges on its Qatar assets of $220 million. Reporting by Debroop Roy in Bengaluru; Editing by Anil D'Silva and Lisa Shumaker",https://uk.reuters.com/article/occidental-results/update-2-occidental-petroleum-profit-beats-on-permian-midstream-strength-idUKL3N2075AT,2019-02-13,"Occidental Petroleum Corp on
Tuesday reported a quarterly profit that beat analysts'
estimates, but forecast lower pre-tax income sequentially for
its midstream and marketing unit, sending its shares down 1.9
percent after the bell.","UPDATE 2-Occidental Petroleum profit beats on Permian, midstream strength"
