publish_datetime,content,href,story_abstract,title
2019-01-08,"SINGAPORE, Jan 9 (Reuters) - Oil prices rose on Wednesday, extending gains from the previous session on hopes that Washington and Beijing can resolve a trade dispute that has triggered a global economic slowdown. U.S. West Texas Intermediate (WTI) crude oil futures were at $50.29 per barrel as at 0131, up 51 cents, or 1 percent from their last settlement. It was the first time this year that WTI has topped $50 a barrel. International Brent crude futures were up 42 cents, or 0.7 percent, at $59.14 per barrel. Both crude price benchmarks had already gained more than 2 percent in the previous session. ""Crude continues to extend gains as early reports from Beijing regarding trade negotiations are fueling optimism around successful trade talks between the U.S. and China,"" said Stephen Innes, head of trading for Asia/Pacific at futures brokerage Oanda in Singapore. ""After a dreadful December for risk markets, Crude oil continues to catch a positive vibe,"" he added. The world's two biggest economies will continue trade talks in Beijing for an unscheduled third day on Wednesday, U.S. officials said, amid signs of progress on issues including purchases of U.S. farm and energy commodities and increased U.S. access to China's markets. State newspaper China Daily said on Wednesday that Beijing is keen to put an end to its trade dispute with the United States, but that it will not make any ""unreasonable concessions"" and that any agreement must involve compromise on both sides. If no deal is reached by March 2, Trump has said he will proceed with raising tariffs to 25 percent from 10 percent on $200 billion worth of Chinese imports at a time when China's economy is slowing significantly. Oil prices have also been receiving support from supply cuts started at the end of 2018 by a group of producers around the Organization of the Petroleum Exporting Countries (OPEC) as well as non-OPEC member Russia. ""Crude oil prices continued to march higher, with investors becoming increasingly confident that the OPEC cuts would tighten the market,"" ANZ bank said. (Reporting by Henning Gloystein; editing by Richard Pullin) ",https://www.cnbc.com//2019/01/08/reuters-america-update-1-oil-prices-surge-on-hopes-of-successful-u-s-china-trade-talks.html,"* U.S. crude oil rises above $50/b for 1st time in 2019 * Third day of trade talks to be held on Wednesday * U.S. officials say trade talks with China going well * China says any deal must involve compromise on both sides * OPEC-led supply cuts also prop up crude prices (Adds Brent prices, comment) ",UPDATE 1-Oil prices surge on hopes of successful U.S.-China trade talks
2019-01-08,"SINGAPORE, Jan 9 (Reuters) - U.S. crude oil prices on Wednesday rose above $50 per barrel for the first time in 2019 on hopes that Washington and Beijing can resolve a trade dispute that has triggered a global economic slowdown. U.S. West Texas Intermediate (WTI) crude oil futures were at $50.14 per barrel as at 0021, up 36 cents, or 0.7 percent from their last settlement. International Brent crude futures had yet to trade. ""The mood was ... boosted by signs of further progress in trade talks between the U.S. and China,"" ANZ bank said on Wednesday. The world's two biggest economies will continue trade talks in Beijing for an unscheduled third day on Wednesday, U.S. officials said, amid signs of progress on issues including purchases of U.S. farm and energy commodities and increased U.S. access to China's markets. State newspaper China Daily said on Wednesday that Beijing is keen to put an end to its trade dispute with the United States, but that it will not make any ""unreasonable concessions"" and that any agreement must involve compromise on both sides. If no deal is reached by March 2, Trump has said he will proceed with raising tariffs to 25 percent from 10 percent on $200 billion worth of Chinese imports at a time when China's economy is slowing significantly. Oil prices have also been receiving support from supply cuts started at the end of 2018 by a group of producers around the Organization of the Petroleum Exporting Countries (OPEC) as well as non-OPEC member Russia. ""Crude oil prices continued to march higher, with investors becoming increasingly confident that the OPEC cuts would tighten the market,"" ANZ said. (Reporting by Henning Gloystein; editing by Richard Pullin) ",https://www.cnbc.com//2019/01/08/reuters-america-u-s-oil-prices-rise-above-50-on-trade-talk-hopes.html,* Third day of trade talks to be held on Wednesday * U.S. officials say trade talks with China going well * China says any deal must involve compromise on both sides * OPEC-led supply cuts also prop up crude prices ,U.S. oil prices rise above $50 on trade talk hopes
2019-01-08,HEATING OIL FUTURES LITTLE CHANGED IN POST-SETTLEMENT TRADE AFTER API DATA SHOW MUCH LARGER-THAN-EXPECTED BUILD IN U.S. DISTILLATE INVENTORIES ,https://www.cnbc.com//2019/01/08/reuters-america-heating-oil-futures-little-changed-in-post-settlement-trade-after-api-data-show-much-larger-than-expected-build-in-u-s.html,,HEATING OIL FUTURES LITTLE CHANGED IN POST-SETTLEMENT TRADE AFTER API DATA SHOW MUCH LARGER-THAN-EXPECTED BUILD IN U.S. DISTILLATE INVENTORIES
2019-01-08,OIL PRICES LITTLE CHANGED IN POST-SETTLEMENT TRADE AFTER API DATA SHOW MUCH LARGER-THAN-EXPECTED DRAW IN U.S. CRUDE INVENTORIES ,https://www.cnbc.com//2019/01/08/reuters-america-oil-prices-little-changed-in-post-settlement-trade-after-api-data-show-much-larger-than-expected-draw-in-u-s-crude.html,,OIL PRICES LITTLE CHANGED IN POST-SETTLEMENT TRADE AFTER API DATA SHOW MUCH LARGER-THAN-EXPECTED DRAW IN U.S. CRUDE INVENTORIES
2019-01-08,"NEW YORK, Jan 8 (Reuters) - Oil prices rose more than 2 percent on Tuesday, supported by hopes that crude demand may rise more quickly if talks between U.S. and Chinese officials resolve the trade dispute between the world's two biggest economies. U.S. West Texas Intermediate (WTI) crude oil futures settled up $1.26, or 2.6 percent, at $49.78 a barrel. During the session, the contract touched $49.95, the highest since Dec. 17. Brent crude futures rose $1.39 a barrel, or 2.4 percent, to $58.72. ""The trade situation is definitely bullish; you have a good demand construction if we can wrap up this trade deal,"" said Bob Yawger, director of futures at Mizuho in New York. The talks are going well so far and will continue on Wednesday, U.S. delegation member Steven Winberg said. These are the first face-to-face meetings between officials from the two countries since U.S. President Donald Trump and Chinese President Xi Jinping agreed in December to a 90-day truce in a trade war that has buffeted global financial markets. On Monday, U.S. Commerce Secretary Wilbur Ross and China's foreign ministry expressed optimism on resolving the dispute. Some analysts warned, however, that tensions could flare anew. Oil traders also worried that a possible worldwide economic slowdown could dent fuel consumption. The hedge fund industry has cut significantly its bullish positions in crude futures. S&P Global Ratings said it had lowered its average oil price forecasts for 2019 by $10 per barrel to $55 for Brent and $50 per barrel for WTI. ""Our lower oil price assumptions reflect slowing demand and rising supply globally,"" said S&P Global Ratings analyst Danny Huang. OPEC VS U.S. SHALE Crude prices have been buoyed by supply cuts from the Organization of the Petroleum Exporting Countries including top exporter Saudi Arabia, and allies including Russia. Saudi-based Arab Petroleum Investments Corp, which funds petroleum projects, estimated that oil prices are likely to trade at $60 to $70 per barrel by mid-2019. Still, U.S. oil supply is surging. A steep rise in onshore shale drilling has helped make the United States the world's top producer, with crude production <C-OUT-T-EIA> up 2 million barrels per day (bpd) last year to a world record 11.7 million bpd. The market is closely watching U.S. supplies, which analysts expect pulled back 3.3 million barrels in the latest week. If government data on Wednesday confirms that forecast, it would send a strong bullish signal to the market, said John Kilduff, a partner at Again Capital Management in New York. (Additional Reporting by Noah Browning; Editing by Mark Potter and David Gregorio) ",https://www.cnbc.com//2019/01/08/reuters-america-update-10-oil-prices-rise-over-2-pct-on-trade-talk-optimism.html,"* U.S. commerce secretary says China trade deal possible * Concerns linger about Sino-American relationship * Oil prices supported by OPEC-led crude supply cuts (New throughout, updates prices, market activity and comments to settlement) ",UPDATE 10-Oil prices rise over 2 pct on trade talk optimism
2019-01-08,"BP's investment in next-generation technology just paid off to the tune of a billion barrels of oil. The British energy company has discovered 1 billion barrels of crude at an existing oilfield in the Gulf of Mexico. BP also announced two new offshore oil discoveries and a major new investment in a nearby field. BP is the Gulf of Mexico's biggest producer, and it's making strides to hold that title. BP now expects its fossil fuel output from the region to reach 400,000 barrels of oil equivalent per day by the middle of the next decade. Today, it produces about 300,000 boepd, up from less than 200,000 boepd about five years ago. ",https://www.cnbc.com//2019/01/08/bp-just-discovered-a-billion-barrels-of-oil-in-gulf-of-mexico.html,,BP just discovered a billion barrels of oil in the Gulf of Mexico
2019-01-08,"NEW YORK, Jan 8 (Reuters) - Oil prices rose more than 2 percent on Tuesday, supported by hopes that demand may rise more quickly if talks between U.S. and Chinese officials resolve the trade dispute between the world's two biggest economies. U.S. West Texas Intermediate (WTI) crude oil futures climbed $1.22, or 2.5 percent to $49.74 a barrel by 12:25 p.m. EST (1725 GMT). The contract earlier touched a session high of $49.95, the most since Dec. 17. Brent crude futures rose $1.32 a barrel, or 2.4 percent, to $58.65. ""The trade situation is definitely bullish; you have a good demand construction if we can wrap up this trade deal,"" said Bob Yawger, director of futures at Mizuho in New York. The talks are going well so far and will continue on Wednesday, U.S. delegation member Steven Winberg said. These are the first face-to-face meetings between officials from the two countries since U.S. President Donald Trump and Chinese President Xi Jinping agreed in December to a 90-day truce in a trade war that has buffeted global financial markets. On Monday, U.S. Commerce Secretary Wilbur Ross and China's foreign ministry expressed optimism on resolving the dispute. Some analysts warned, however, that tensions could flare anew. Oil traders also worried that a possible worldwide economic slowdown could dent fuel consumption. The hedge fund industry has cut significantly its bullish positions in crude futures. S&P Global Ratings said it had lowered its average oil price forecasts for 2019 by $10 per barrel to $55 for Brent and $50 per barrel for WTI. ""Our lower oil price assumptions reflect slowing demand and rising supply globally,"" said S&P Global Ratings analyst Danny Huang. OPEC VS U.S. SHALE Crude prices have been buoyed by supply cuts from the Organization of the Petroleum Exporting Countries including top exporter Saudi Arabia, and allies including Russia. Saudi-based Arab Petroleum Investments Corp, which funds petroleum projects, estimated that oil prices are likely to trade at $60 to $70 per barrel by mid-2019. Still, U.S. oil supply is surging. A steep rise in onshore shale drilling has helped make the United States the world's top producer, with crude production <C-OUT-T-EIA> up 2 million barrels per day (bpd) last year to a world record 11.7 million bpd. The market is closely watching U.S. supplies, which analysts expect pulled back 3.3 million barrels in the latest week. If government data on Wednesday confirms that forecast, it would send a strong bullish signal to the market, said John Kilduff, a partner at Again Capital Management in New York. (Additional Reporting by Noah Browning; Editing by Mark Potter and David Gregorio) ",https://www.cnbc.com//2019/01/08/reuters-america-update-9-oil-prices-rise-more-than-2-pct-on-trade-talks.html,"* U.S. commerce secretary says China trade deal possible * Concerns linger about Sino-American relationship * Oil prices supported by OPEC-led crude supply cuts (New throughout, updates prices, market activity and comment) ",UPDATE 9-Oil prices rise more than 2 pct on trade talks
2019-01-08,"But concerns about Sino-American relationship linger By Noah Browning LONDON, Jan 8 (Reuters) - Oil prices extended gains on Tuesday, supported by hopes that talks in Beijing between U.S. and Chinese officials might defuse a trade dispute between the world's two biggest economies, while OPEC-led supply cuts also tightened markets. Brent crude futures were up $1.02, or 1.78 percent, to $58.35 per barrel at 1450 GMT. U.S. West Texas Intermediate (WTI) crude oil futures climbed 95 cents, nearly 2 percent, to $49.47 per barrel. U.S. Commerce Secretary Wilbur Ross said on Monday there was a ""very good chance"" of reaching a settlement, while China's foreign ministry said Beijing had the ""good faith"" to resolve trade friction with the United States. Some analysts warned, however, that the relationship between the superpowers remained shaky and tensions could flare anew. ""Surely, there will be more twists and turns in the saga and increasing U.S. tariffs on Chinese goods after March from 10 percent to 25 percent cannot be excluded,"" Tamas Varga of PVM Oil Associates said. ""For now, however, optimism prevails."" There is also concern that a worldwide economic slowdown will dent fuel consumption, leading the hedge fund industry to cut significantly its bullish positions in crude futures. S&P Global Ratings said it had lowered its average oil price forecasts for 2019 by $10 per barrel to $55 and $50 per barrel for Brent and WTI, respectively. ""Our lower oil price assumptions reflect slowing demand and rising supply globally,"" said S&P Global Ratings analyst Danny Huang. OPEC VS SHALE Crude prices so far in 2019 have been buoyed by supply cuts from the Organization of the Petroleum Exporting Countries including top exporter Saudi Arabia, as well as non-member Russia. Saudi-based Arab Petroleum Investments Corp, a firm specialising in funding petroleum projects, estimated in a report on Tuesday that oil prices are likely to trade at $60 to $70 per barrel by mid-2019. But looming over the OPEC-led cuts is a surge in U.S. oil supply - now the world's top producer - driven by a steep rise in onshore shale drilling. As a result, U.S. crude oil production <C-OUT-T-EIA> rose by 2 million barrels per day (bpd) last year to a world record 11.7 million bpd. With drilling activity still high, most analysts expect U.S. oil production to rise further this year. Consultancy JBC Energy said it was likely that U.S. crude production was ""significantly above 12 million bpd"" by early January. (Reporting by Noah Browning; Editing by Jason Neely and Mark Potter) ",https://www.cnbc.com//2019/01/08/reuters-america-update-7-oil-prices-up-on-u-s-china-trade-talk-hopes-opec-cuts.html,* U.S. commerce secretary says China trade deal is possible * OPEC-led crude supply cuts support oil prices * U.S. crude output could already be above 12 mln bpd - JBC Energy * U.S. oil production & drilling levels: https://tmsnrt.rs/2GYfhAi (updates prices) ,"UPDATE 7-Oil prices up on U.S.-China trade talk hopes, OPEC cuts"
2019-01-08,"OIL PRICES EXTEND GAINS, WTI RISES BY MORE THAN $1 TO SESSION HIGH OF $49.55 A BARREL ",https://www.cnbc.com//2019/01/08/reuters-america-oil-prices-extend-gains-wti-rises-by-more-than-1-to-session-high-of-49-point-55-a-barrel.html,,"OIL PRICES EXTEND GAINS, WTI RISES BY MORE THAN $1 TO SESSION HIGH OF $49.55 A BARREL"
2019-01-08,"But concerns about Sino-American relationship linger By Noah Browning LONDON, Jan 8 (Reuters) - Oil prices rose on Tuesday, supported by hopes that talks in Beijing between U.S. and Chinese officials might defuse a trade dispute between the world's two biggest economies, while OPEC-led supply cuts also tightened markets. Brent crude futures gained 69 cents, or 1.22 percent, to $58.02 per barrel by 1325 GMT. U.S. West Texas Intermediate (WTI) crude oil futures climbed 59 cents, 1.22 percent, to $49.11 per barrel. U.S. Commerce Secretary Wilbur Ross said on Monday that there was a ""very good chance"" of reaching a settlement, while China's Foreign Ministry said Beijing had the ""good faith"" to resolve trade friction with the United States. Some analysts warned, however, that the relationship between the superpowers remained shaky and tensions could flare anew. ""Surely, there will be more twists and turns in the saga and increasing U.S. tariffs on Chinese goods after March from 10 percent to 25 percent cannot be excluded,"" Tamas Varga of PVM Oil Associates said. ""For now, however, optimism prevails."" There is also concern that a worldwide economic slowdown will dent fuel consumption, leading the hedge fund industry to cut significantly its bullish positions in crude futures. S&P Global Ratings said it had lowered its average oil price forecasts for 2019 by $10 per barrel to $55 and $50 per barrel for Brent and WTI, respectively. ""Our lower oil price assumptions reflect slowing demand and rising supply globally,"" said S&P Global Ratings analyst Danny Huang. OPEC VS SHALE Crude prices so far in 2019 have been buoyed by supply cuts from the Organization of the Petroleum Exporting Countries including top exporter Saudi Arabia, as well as non-member Russia. Saudi-based Arab Petroleum Investments Corp, a firm specializing in funding petroleum projects, estimated in a report on Tuesday that oil prices are likely to trade at $60 to $70 per barrel by mid-2019. But looming over the OPEC-led cuts is a surge in U.S. oil supply - now the world's top producer - driven by a steep rise in onshore shale drilling. As a result, U.S. crude oil production <C-OUT-T-EIA> rose by 2 million barrels per day (bpd) last year to a world record 11.7 million bpd. With drilling activity still high, most analysts expect U.S. oil production to rise further this year. Consultancy JBC Energy said it was likely that U.S. crude production was ""significantly above 12 million bpd"" by early January. (Reporting by Noah Browning; editing by Dale Hudson and Jason Neely) ",https://www.cnbc.com//2019/01/08/reuters-america-update-6-oil-prices-up-on-u-s-china-trade-talk-hopes-opec-cuts.html,"* U.S. commerce secretary says China trade deal is possible * OPEC-led crude supply cuts support oil prices * U.S. crude output could already be above 12 mln bpd -JBC Energy * U.S. oil production & drilling levels: https://tmsnrt.rs/2GYfhAi (Updates prices, minor changes throughout) ","UPDATE 6-Oil prices up on U.S.-China trade talk hopes, OPEC cuts"
